Rate	100.00
Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.325000	0.943799	1000	0.325000	0.325000	0.324883	
1000	0.334000	0.943799	1000	0.334000	0.334000	0.324996	
1000	0.324000	0.943799	1000	0.324000	0.324000	0.324984	
1000	0.328000	0.943799	1000	0.328000	0.328000	0.325020	
1000	0.335000	0.943799	1000	0.335000	0.335000	0.325139	
1000	0.333000	0.943799	1000	0.333000	0.333000	0.325231	
1000	0.345000	0.943799	1000	0.345000	0.345000	0.325461	
1000	0.368000	0.943799	1000	0.368000	0.368000	0.325950	
1000	0.298000	0.943799	1000	0.298000	0.298000	0.325633	
1000	0.325000	0.943799	1000	0.325000	0.325000	0.325626	
1000	0.350000	0.943799	1000	0.350000	0.350000	0.325896	
1000	0.342000	0.943799	1000	0.342000	0.342000	0.326073	
1000	0.348000	0.943799	1000	0.348000	0.348000	0.326312	
1000	0.345000	0.943799	1000	0.345000	0.345000	0.326513	
1000	0.334000	0.943799	1000	0.334000	0.334000	0.326592	
1000	0.353000	0.943799	1000	0.353000	0.353000	0.326870	
1000	0.364000	0.943799	1000	0.364000	0.364000	0.327257	
1000	0.371000	0.943799	1000	0.371000	0.371000	0.327708	
1000	0.354000	0.943799	1000	0.354000	0.354000	0.327976	
1000	0.352000	0.943799	1000	0.352000	0.352000	0.328219	
1000	0.365000	0.943799	1000	0.365000	0.365000	0.328587	
1000	0.346000	0.943799	1000	0.346000	0.346000	0.328759	
1000	0.334000	0.943799	1000	0.334000	0.334000	0.328811	
1000	0.336000	0.943799	1000	0.336000	0.336000	0.328880	
1000	0.336000	0.943799	1000	0.336000	0.336000	0.328949	
1000	0.343000	0.943799	1000	0.343000	0.343000	0.329083	
1000	0.324000	0.943799	1000	0.324000	0.324000	0.329035	
1000	0.338000	0.943799	1000	0.338000	0.338000	0.329118	
1000	0.303000	0.943799	1000	0.303000	0.303000	0.328877	
1000	0.349000	0.943799	1000	0.349000	0.349000	0.329061	
1000	0.324000	0.943799	1000	0.324000	0.324000	0.329015	
1000	0.319000	0.943799	1000	0.319000	0.319000	0.328925	
1000	0.358000	0.943799	1000	0.358000	0.358000	0.329185	
1000	0.331000	0.943799	1000	0.331000	0.331000	0.329201	
1000	0.326000	0.943799	1000	0.326000	0.326000	0.329173	
1000	0.355000	0.943799	1000	0.355000	0.355000	0.329397	
1000	0.331000	0.943799	1000	0.331000	0.331000	0.329411	
1000	0.339000	0.943799	1000	0.339000	0.339000	0.329493	
1000	0.321000	0.943799	1000	0.321000	0.321000	0.329421	
1000	0.294000	0.943799	1000	0.294000	0.294000	0.329123	
1000	0.339000	0.943799	1000	0.339000	0.339000	0.329206	
1000	0.326000	0.943799	1000	0.326000	0.326000	0.329179	
1000	0.370000	0.943799	1000	0.370000	0.370000	0.329514	
1000	0.299000	0.943799	1000	0.299000	0.299000	0.329266	
1000	0.315000	0.943799	1000	0.315000	0.315000	0.329151	
1000	0.312000	0.943799	1000	0.312000	0.312000	0.329013	
1000	0.312000	0.943799	1000	0.312000	0.312000	0.328878	
1000	0.343000	0.943799	1000	0.343000	0.343000	0.328990	
1000	0.325000	0.943799	1000	0.325000	0.325000	0.328958	
1000	0.355000	0.943799	1000	0.355000	0.355000	0.329160	
1000	0.335000	0.943799	1000	0.335000	0.335000	0.329205	
1000	0.361000	0.943799	1000	0.361000	0.361000	0.329448	
1000	0.400000	0.943799	1000	0.400000	0.400000	0.329982	
1000	0.327000	0.943799	1000	0.327000	0.327000	0.329960	
1000	0.311000	0.943799	1000	0.311000	0.311000	0.329818	
1000	0.345000	0.943799	1000	0.345000	0.345000	0.329931	
1000	0.326000	0.943799	1000	0.326000	0.326000	0.329902	
1000	0.355000	0.943799	1000	0.355000	0.355000	0.330085	
1000	0.358000	0.943799	1000	0.358000	0.358000	0.330287	
1000	0.315000	0.943799	1000	0.315000	0.315000	0.330177	
1000	0.331000	0.943799	1000	0.331000	0.331000	0.330183	
1000	0.358000	0.943799	1000	0.358000	0.358000	0.330381	
1000	0.355000	0.943799	1000	0.355000	0.355000	0.330554	
1000	0.368000	0.943799	1000	0.368000	0.368000	0.330816	
1000	0.330000	0.943799	1000	0.330000	0.330000	0.330810	
1000	0.356000	0.943799	1000	0.356000	0.356000	0.330984	
1000	0.369000	0.943799	1000	0.369000	0.369000	0.331244	
1000	0.343000	0.943799	1000	0.343000	0.343000	0.331324	
1000	0.333000	0.943799	1000	0.333000	0.333000	0.331336	
1000	0.328000	0.943799	1000	0.328000	0.328000	0.331313	
1000	0.350000	0.943799	1000	0.350000	0.350000	0.331438	
1000	0.354000	0.943799	1000	0.354000	0.354000	0.331587	
1000	0.326000	0.943799	1000	0.326000	0.326000	0.331550	
1000	0.338000	0.943799	1000	0.338000	0.338000	0.331593	
1000	0.351000	0.943799	1000	0.351000	0.351000	0.331719	
1000	0.343000	0.943799	1000	0.343000	0.343000	0.331791	
1000	0.277000	0.943799	1000	0.277000	0.277000	0.331440	
1000	0.359000	0.943799	1000	0.359000	0.359000	0.331616	
1000	0.307000	0.943799	1000	0.307000	0.307000	0.331460	
1000	0.360000	0.943799	1000	0.360000	0.360000	0.331639	
1000	0.329000	0.943799	1000	0.329000	0.329000	0.331623	
1000	0.344000	0.943799	1000	0.344000	0.344000	0.331700	
1000	0.248000	0.943799	1000	0.248000	0.248000	0.331183	
1000	0.318000	0.943799	1000	0.318000	0.318000	0.331102	
1000	0.316000	0.943799	1000	0.316000	0.316000	0.331010	
1000	0.317000	0.943799	1000	0.317000	0.317000	0.330925	
1000	0.336000	0.943799	1000	0.336000	0.336000	0.330956	
1000	0.362000	0.943799	1000	0.362000	0.362000	0.331142	
1000	0.314000	0.943799	1000	0.314000	0.314000	0.331040	
1000	0.365000	0.943799	1000	0.365000	0.365000	0.331241	
1000	0.286000	0.943799	1000	0.286000	0.286000	0.330975	
1000	0.341000	0.943799	1000	0.341000	0.341000	0.331033	
1000	0.316000	0.943799	1000	0.316000	0.316000	0.330946	
1000	0.329000	0.943799	1000	0.329000	0.329000	0.330935	
1000	0.355000	0.943799	1000	0.355000	0.355000	0.331073	
1000	0.333000	0.943799	1000	0.333000	0.333000	0.331084	
1000	0.362000	0.943799	1000	0.362000	0.362000	0.331259	
1000	0.324000	0.943799	1000	0.324000	0.324000	0.331218	
1000	0.272000	0.943799	1000	0.272000	0.272000	0.330886	
1000	0.359000	0.943799	1000	0.359000	0.359000	0.331043	
1000	0.333000	0.943799	1000	0.333000	0.333000	0.331054	
1000	0.332000	0.943799	1000	0.332000	0.332000	0.331059	
1000	0.302000	0.943799	1000	0.302000	0.302000	0.330899	
1000	0.322000	0.943799	1000	0.322000	0.322000	0.330851	
1000	0.358000	0.943799	1000	0.358000	0.358000	0.330998	
1000	0.339000	0.943799	1000	0.339000	0.339000	0.331041	
1000	0.358000	0.943799	1000	0.358000	0.358000	0.331186	
1000	0.360000	0.943799	1000	0.360000	0.360000	0.331340	
1000	0.362000	0.943799	1000	0.362000	0.362000	0.331504	
1000	0.331000	0.943799	1000	0.331000	0.331000	0.331501	
1000	0.344000	0.943799	1000	0.344000	0.344000	0.331567	
1000	0.349000	0.943799	1000	0.349000	0.349000	0.331658	
1000	0.342000	0.943799	1000	0.342000	0.342000	0.331712	
1000	0.303000	0.943799	1000	0.303000	0.303000	0.331563	
1000	0.328000	0.943799	1000	0.328000	0.328000	0.331545	
1000	0.322000	0.943799	1000	0.322000	0.322000	0.331496	
1000	0.296000	0.943799	1000	0.296000	0.296000	0.331315	
1000	0.368000	0.943799	1000	0.368000	0.368000	0.331501	
1000	0.345000	0.943799	1000	0.345000	0.345000	0.331569	
1000	0.298000	0.943799	1000	0.298000	0.298000	0.331400	
1000	0.349000	0.943799	1000	0.349000	0.349000	0.331488	
1000	0.380000	0.943799	1000	0.380000	0.380000	0.331730	
1000	0.328000	0.943799	1000	0.328000	0.328000	0.331711	
1000	0.337000	0.943799	1000	0.337000	0.337000	0.331737	
1000	0.350000	0.943799	1000	0.350000	0.350000	0.331827	
1000	0.355000	0.943799	1000	0.355000	0.355000	0.331940	
1000	0.365000	0.943799	1000	0.365000	0.365000	0.332100	
1000	0.326000	0.943799	1000	0.326000	0.326000	0.332071	
1000	0.355000	0.943799	1000	0.355000	0.355000	0.332181	
1000	0.343000	0.943799	1000	0.343000	0.343000	0.332233	
1000	0.343000	0.943799	1000	0.343000	0.343000	0.332284	
1000	0.359000	0.943799	1000	0.359000	0.359000	0.332411	
1000	0.320000	0.943799	1000	0.320000	0.320000	0.332352	
1000	0.334000	0.943799	1000	0.334000	0.334000	0.332360	
1000	0.370000	0.943799	1000	0.370000	0.370000	0.332536	
1000	0.347000	0.943799	1000	0.347000	0.347000	0.332603	
1000	0.342000	0.943799	1000	0.342000	0.342000	0.332647	
1000	0.340000	0.943799	1000	0.340000	0.340000	0.332680	
1000	0.325000	0.943799	1000	0.325000	0.325000	0.332645	
1000	0.357000	0.943799	1000	0.357000	0.357000	0.332756	
1000	0.333000	0.943799	1000	0.333000	0.333000	0.332758	
1000	0.337000	0.943799	1000	0.337000	0.337000	0.332777	
1000	0.333000	0.943799	1000	0.333000	0.333000	0.332778	
1000	0.356000	0.943799	1000	0.356000	0.356000	0.332882	
1000	0.333000	0.943799	1000	0.333000	0.333000	0.332882	
1000	0.338000	0.943799	1000	0.338000	0.338000	0.332905	
1000	0.315000	0.943799	1000	0.315000	0.315000	0.332826	
1000	0.341000	0.943799	1000	0.341000	0.341000	0.332862	
1000	0.340000	0.943799	1000	0.340000	0.340000	0.332893	
1000	0.341000	0.943799	1000	0.341000	0.341000	0.332929	
1000	0.306000	0.943799	1000	0.306000	0.306000	0.332812	
1000	0.322000	0.943799	1000	0.322000	0.322000	0.332765	
1000	0.296000	0.943799	1000	0.296000	0.296000	0.332606	
1000	0.378000	0.943799	1000	0.378000	0.378000	0.332801	
1000	0.375000	0.943799	1000	0.375000	0.375000	0.332981	
1000	0.298000	0.943799	1000	0.298000	0.298000	0.332833	
1000	0.327000	0.943799	1000	0.327000	0.327000	0.332808	
1000	0.298000	0.943799	1000	0.298000	0.298000	0.332661	
1000	0.354000	0.943799	1000	0.354000	0.354000	0.332751	
1000	0.312000	0.943799	1000	0.312000	0.312000	0.332664	
1000	0.318000	0.943799	1000	0.318000	0.318000	0.332603	
1000	0.345000	0.943799	1000	0.345000	0.345000	0.332654	
1000	0.298000	0.943799	1000	0.298000	0.298000	0.332511	
1000	0.316000	0.943799	1000	0.316000	0.316000	0.332443	
1000	0.326000	0.943799	1000	0.326000	0.326000	0.332417	
1000	0.347000	0.943799	1000	0.347000	0.347000	0.332476	
1000	0.346000	0.943799	1000	0.346000	0.346000	0.332531	
1000	0.350000	0.943799	1000	0.350000	0.350000	0.332602	
1000	0.352000	0.943799	1000	0.352000	0.352000	0.332680	
1000	0.303000	0.943799	1000	0.303000	0.303000	0.332561	
1000	0.308000	0.943799	1000	0.308000	0.308000	0.332463	
1000	0.337000	0.943799	1000	0.337000	0.337000	0.332481	
1000	0.378000	0.943799	1000	0.378000	0.378000	0.332661	
1000	0.338000	0.943799	1000	0.338000	0.338000	0.332682	
1000	0.344000	0.943799	1000	0.344000	0.344000	0.332727	
1000	0.346000	0.943799	1000	0.346000	0.346000	0.332779	
1000	0.330000	0.943799	1000	0.330000	0.330000	0.332768	
1000	0.337000	0.943799	1000	0.337000	0.337000	0.332785	
1000	0.343000	0.943799	1000	0.343000	0.343000	0.332824	
1000	0.360000	0.943799	1000	0.360000	0.360000	0.332929	
1000	0.336000	0.943799	1000	0.336000	0.336000	0.332941	
1000	0.338000	0.943799	1000	0.338000	0.338000	0.332960	
1000	0.325000	0.943799	1000	0.325000	0.325000	0.332930	
1000	0.336000	0.943799	1000	0.336000	0.336000	0.332942	
1000	0.332000	0.943799	1000	0.332000	0.332000	0.332938	
1000	0.318000	0.943799	1000	0.318000	0.318000	0.332882	
1000	0.337000	0.943799	1000	0.337000	0.337000	0.332897	
1000	0.310000	0.943799	1000	0.310000	0.310000	0.332811	
1000	0.354000	0.943799	1000	0.354000	0.354000	0.332891	
1000	0.372000	0.943799	1000	0.372000	0.372000	0.333036	
1000	0.364000	0.943799	1000	0.364000	0.364000	0.333151	
1000	0.336000	0.943799	1000	0.336000	0.336000	0.333161	
1000	0.302000	0.943799	1000	0.302000	0.302000	0.333047	
1000	0.321000	0.943799	1000	0.321000	0.321000	0.333002	
1000	0.329000	0.943799	1000	0.329000	0.329000	0.332988	
1000	0.345000	0.943799	1000	0.345000	0.345000	0.333032	
1000	0.352000	0.943799	1000	0.352000	0.352000	0.333100	
1000	0.343000	0.943799	1000	0.343000	0.343000	0.333136	
1000	0.319000	0.943799	1000	0.319000	0.319000	0.333085	
1000	0.342000	0.943799	1000	0.342000	0.342000	0.333117	
1000	0.336000	0.943799	1000	0.336000	0.336000	0.333127	
1000	0.342000	0.943799	1000	0.342000	0.342000	0.333159	
1000	0.318000	0.943799	1000	0.318000	0.318000	0.333105	
1000	0.332000	0.943799	1000	0.332000	0.332000	0.333101	
1000	0.356000	0.943799	1000	0.356000	0.356000	0.333182	
1000	0.281000	0.943799	1000	0.281000	0.281000	0.332999	
1000	0.345000	0.943799	1000	0.345000	0.345000	0.333041	
1000	0.364000	0.943799	1000	0.364000	0.364000	0.333149	
1000	0.293000	0.943799	1000	0.293000	0.293000	0.333009	
1000	0.342000	0.943799	1000	0.342000	0.342000	0.333040	
1000	0.333000	0.943799	1000	0.333000	0.333000	0.333040	
1000	0.339000	0.943799	1000	0.339000	0.339000	0.333061	
1000	0.324000	0.943799	1000	0.324000	0.324000	0.333030	
1000	0.334000	0.943799	1000	0.334000	0.334000	0.333033	
1000	0.336000	0.943799	1000	0.336000	0.336000	0.333043	
1000	0.321000	0.943799	1000	0.321000	0.321000	0.333002	
1000	0.346000	0.943799	1000	0.346000	0.346000	0.333046	
1000	0.341000	0.943799	1000	0.341000	0.341000	0.333073	
1000	0.330000	0.943799	1000	0.330000	0.330000	0.333063	
1000	0.358000	0.943799	1000	0.358000	0.358000	0.333146	
1000	0.313000	0.943799	1000	0.313000	0.313000	0.333079	
1000	0.302000	0.943799	1000	0.302000	0.302000	0.332976	
1000	0.336000	0.943799	1000	0.336000	0.336000	0.332986	
1000	0.323000	0.943799	1000	0.323000	0.323000	0.332953	
1000	0.330000	0.943799	1000	0.330000	0.330000	0.332943	
1000	0.351000	0.943799	1000	0.351000	0.351000	0.333002	
1000	0.350000	0.943799	1000	0.350000	0.350000	0.333058	
1000	0.322000	0.943799	1000	0.322000	0.322000	0.333022	
1000	0.340000	0.943799	1000	0.340000	0.340000	0.333044	
1000	0.352000	0.943799	1000	0.352000	0.352000	0.333106	
1000	0.337000	0.943799	1000	0.337000	0.337000	0.333118	
1000	0.337000	0.943799	1000	0.337000	0.337000	0.333131	
1000	0.318000	0.943799	1000	0.318000	0.318000	0.333082	
1000	0.332000	0.943799	1000	0.332000	0.332000	0.333079	
1000	0.303000	0.943799	1000	0.303000	0.303000	0.332983	
1000	0.342000	0.943799	1000	0.342000	0.342000	0.333012	
1000	0.343000	0.943799	1000	0.343000	0.343000	0.333043	
1000	0.361000	0.943799	1000	0.361000	0.361000	0.333131	
1000	0.361000	0.943799	1000	0.361000	0.361000	0.333219	
1000	0.310000	0.943799	1000	0.310000	0.310000	0.333146	
1000	0.351000	0.943799	1000	0.351000	0.351000	0.333202	
1000	0.353000	0.943799	1000	0.353000	0.353000	0.333264	
1000	0.324000	0.943799	1000	0.324000	0.324000	0.333235	
1000	0.355000	0.943799	1000	0.355000	0.355000	0.333302	
1000	0.343000	0.943799	1000	0.343000	0.343000	0.333332	
1000	0.342000	0.943799	1000	0.342000	0.342000	0.333359	
1000	0.359000	0.943799	1000	0.359000	0.359000	0.333438	
1000	0.367000	0.943799	1000	0.367000	0.367000	0.333540	
1000	0.342000	0.943799	1000	0.342000	0.342000	0.333566	
1000	0.335000	0.943799	1000	0.335000	0.335000	0.333570	
1000	0.354000	0.943799	1000	0.354000	0.354000	0.333632	
1000	0.321000	0.943799	1000	0.321000	0.321000	0.333594	
1000	0.321000	0.943799	1000	0.321000	0.321000	0.333556	
1000	0.342000	0.943799	1000	0.342000	0.342000	0.333582	
1000	0.333000	0.943799	1000	0.333000	0.333000	0.333580	
1000	0.329000	0.943799	1000	0.329000	0.329000	0.333566	
1000	0.323000	0.943799	1000	0.323000	0.323000	0.333535	
1000	0.327000	0.943799	1000	0.327000	0.327000	0.333515	
1000	0.393000	0.943799	1000	0.393000	0.393000	0.333691	
1000	0.348000	0.943799	1000	0.348000	0.348000	0.333734	
1000	0.274000	0.943799	1000	0.274000	0.274000	0.333558	
1000	0.327000	0.943799	1000	0.327000	0.327000	0.333539	
1000	0.312000	0.943799	1000	0.312000	0.312000	0.333476	
1000	0.363000	0.943799	1000	0.363000	0.363000	0.333562	
1000	0.324000	0.943799	1000	0.324000	0.324000	0.333534	
1000	0.381000	0.943799	1000	0.381000	0.381000	0.333671	
1000	0.327000	0.943799	1000	0.327000	0.327000	0.333652	
1000	0.385000	0.943799	1000	0.385000	0.385000	0.333800	
1000	0.333000	0.943799	1000	0.333000	0.333000	0.333798	
1000	0.322000	0.943799	1000	0.322000	0.322000	0.333764	
1000	0.360000	0.943799	1000	0.360000	0.360000	0.333839	
1000	0.367000	0.943799	1000	0.367000	0.367000	0.333934	
1000	0.338000	0.943799	1000	0.338000	0.338000	0.333945	
1000	0.314000	0.943799	1000	0.314000	0.314000	0.333889	
1000	0.365000	0.943799	1000	0.365000	0.365000	0.333976	
1000	0.326000	0.943799	1000	0.326000	0.326000	0.333954	
1000	0.334000	0.943799	1000	0.334000	0.334000	0.333954	
1000	0.331000	0.943799	1000	0.331000	0.331000	0.333946	
1000	0.348000	0.943799	1000	0.348000	0.348000	0.333985	
1000	0.341000	0.943799	1000	0.341000	0.341000	0.334005	
1000	0.347000	0.943799	1000	0.347000	0.347000	0.334041	
1000	0.347000	0.943799	1000	0.347000	0.347000	0.334077	
1000	0.304000	0.943799	1000	0.304000	0.304000	0.333994	
1000	0.328000	0.943799	1000	0.328000	0.328000	0.333977	
1000	0.322000	0.943799	1000	0.322000	0.322000	0.333944	
1000	0.333000	0.943799	1000	0.333000	0.333000	0.333942	
1000	0.325000	0.943799	1000	0.325000	0.325000	0.333917	
1000	0.339000	0.943799	1000	0.339000	0.339000	0.333931	
1000	0.361000	0.943799	1000	0.361000	0.361000	0.334005	
1000	0.353000	0.943799	1000	0.353000	0.353000	0.334056	
1000	0.336000	0.943799	1000	0.336000	0.336000	0.334061	
1000	0.319000	0.943799	1000	0.319000	0.319000	0.334021	
1000	0.341000	0.943799	1000	0.341000	0.341000	0.334039	
1000	0.339000	0.943799	1000	0.339000	0.339000	0.334053	
1000	0.369000	0.943799	1000	0.369000	0.369000	0.334146	
1000	0.372000	0.943799	1000	0.372000	0.372000	0.334247	
1000	0.339000	0.943799	1000	0.339000	0.339000	0.334260	
1000	0.327000	0.943799	1000	0.327000	0.327000	0.334240	
1000	0.329000	0.943799	1000	0.329000	0.329000	0.334227	
1000	0.323000	0.943799	1000	0.323000	0.323000	0.334197	
1000	0.348000	0.943799	1000	0.348000	0.348000	0.334233	
1000	0.350000	0.943799	1000	0.350000	0.350000	0.334275	
1000	0.346000	0.943799	1000	0.346000	0.346000	0.334305	
1000	0.348000	0.943799	1000	0.348000	0.348000	0.334341	
1000	0.330000	0.943799	1000	0.330000	0.330000	0.334330	
1000	0.318000	0.943799	1000	0.318000	0.318000	0.334287	
1000	0.336000	0.943799	1000	0.336000	0.336000	0.334292	
1000	0.345000	0.943799	1000	0.345000	0.345000	0.334320	
1000	0.335000	0.943799	1000	0.335000	0.335000	0.334321	
1000	0.329000	0.943799	1000	0.329000	0.329000	0.334308	
1000	0.334000	0.943799	1000	0.334000	0.334000	0.334307	
1000	0.369000	0.943799	1000	0.369000	0.369000	0.334396	
1000	0.348000	0.943799	1000	0.348000	0.348000	0.334430	
1000	0.370000	0.943799	1000	0.370000	0.370000	0.334521	
1000	0.340000	0.943799	1000	0.340000	0.340000	0.334535	
1000	0.355000	0.943799	1000	0.355000	0.355000	0.334586	
1000	0.328000	0.943799	1000	0.328000	0.328000	0.334570	
1000	0.341000	0.943799	1000	0.341000	0.341000	0.334586	
1000	0.374000	0.943799	1000	0.374000	0.374000	0.334685	
1000	0.340000	0.943799	1000	0.340000	0.340000	0.334698	
1000	0.374000	0.943799	1000	0.374000	0.374000	0.334797	
1000	0.304000	0.943799	1000	0.304000	0.304000	0.334720	
1000	0.363000	0.943799	1000	0.363000	0.363000	0.334790	
1000	0.352000	0.943799	1000	0.352000	0.352000	0.334833	
1000	0.342000	0.943799	1000	0.342000	0.342000	0.334851	
1000	0.345000	0.943799	1000	0.345000	0.345000	0.334876	
1000	0.334000	0.943799	1000	0.334000	0.334000	0.334874	
1000	0.337000	0.943799	1000	0.337000	0.337000	0.334879	
1000	0.347000	0.943799	1000	0.347000	0.347000	0.334908	
1000	0.364000	0.943799	1000	0.364000	0.364000	0.334980	
1000	0.355000	0.943799	1000	0.355000	0.355000	0.335028	
1000	0.352000	0.943799	1000	0.352000	0.352000	0.335070	
1000	0.335000	0.943799	1000	0.335000	0.335000	0.335070	
1000	0.267000	0.943799	1000	0.267000	0.267000	0.334905	
1000	0.283000	0.943799	1000	0.283000	0.283000	0.334779	
1000	0.340000	0.943799	1000	0.340000	0.340000	0.334792	
1000	0.347000	0.943799	1000	0.347000	0.347000	0.334821	
1000	0.336000	0.943799	1000	0.336000	0.336000	0.334824	
1000	0.357000	0.943799	1000	0.357000	0.357000	0.334877	
1000	0.321000	0.943799	1000	0.321000	0.321000	0.334844	
1000	0.355000	0.943799	1000	0.355000	0.355000	0.334892	
1000	0.316000	0.943799	1000	0.316000	0.316000	0.334847	
1000	0.332000	0.943799	1000	0.332000	0.332000	0.334840	
1000	0.328000	0.943799	1000	0.328000	0.328000	0.334824	
1000	0.317000	0.943799	1000	0.317000	0.317000	0.334782	
1000	0.342000	0.943799	1000	0.342000	0.342000	0.334799	
1000	0.352000	0.943799	1000	0.352000	0.352000	0.334840	
1000	0.348000	0.943799	1000	0.348000	0.348000	0.334870	
1000	0.343000	0.943799	1000	0.343000	0.343000	0.334889	
1000	0.330000	0.943799	1000	0.330000	0.330000	0.334878	
1000	0.343000	0.943799	1000	0.343000	0.343000	0.334897	
1000	0.344000	0.943799	1000	0.344000	0.344000	0.334918	
1000	0.338000	0.943799	1000	0.338000	0.338000	0.334925	
1000	0.348000	0.943799	1000	0.348000	0.348000	0.334955	
1000	0.327000	0.943799	1000	0.327000	0.327000	0.334937	
1000	0.347000	0.943799	1000	0.347000	0.347000	0.334965	
1000	0.373000	0.943799	1000	0.373000	0.373000	0.335052	
1000	0.321000	0.943799	1000	0.321000	0.321000	0.335020	
1000	0.333000	0.943799	1000	0.333000	0.333000	0.335015	
1000	0.332000	0.943799	1000	0.332000	0.332000	0.335008	
1000	0.331000	0.943799	1000	0.331000	0.331000	0.334999	
1000	0.364000	0.943799	1000	0.364000	0.364000	0.335065	
1000	0.339000	0.943799	1000	0.339000	0.339000	0.335074	
1000	0.347000	0.943799	1000	0.347000	0.347000	0.335101	
