Default schedule
Rate	44.44
Est Data	55.56
Rate Tried	% Accepted	Est Data Tried	% Accepted	Alpha Trait 1 - Dev	Alpha Trait 1 - Tried	Alpha Trait 1 - Accepted	Data - Dev	Data - Tried	Data - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
455	0.000000	545	0.310092	5.493220	0	0.000000	0.028320	545	0.310092	0.169000	0.167898	
428	0.000000	572	0.311189	5.493220	0	0.000000	0.028320	572	0.311189	0.178000	0.167907	
469	0.000000	531	0.303202	5.493220	0	0.000000	0.028320	531	0.303202	0.161000	0.167901	
457	0.000000	543	0.338858	5.493220	0	0.000000	0.028320	543	0.338858	0.184000	0.167916	
417	0.000000	583	0.308748	5.493220	0	0.000000	0.028320	583	0.308748	0.180000	0.167927	
444	0.000000	556	0.336331	5.493220	0	0.000000	0.028320	556	0.336331	0.187000	0.167944	
452	0.000000	548	0.322993	5.493220	0	0.000000	0.028320	548	0.322993	0.177000	0.167952	
453	0.002208	547	0.259598	5.493220	0	0.000000	0.028320	547	0.259598	0.143000	0.167930	
443	0.000000	557	0.298025	5.493220	0	0.000000	0.028320	557	0.298025	0.166000	0.167928	
436	0.000000	564	0.315603	5.493220	0	0.000000	0.028320	564	0.315603	0.178000	0.167937	
434	0.000000	566	0.333922	5.493220	0	0.000000	0.028320	566	0.333922	0.189000	0.167956	
445	0.002247	555	0.326126	5.493220	0	0.000000	0.028320	555	0.326126	0.182000	0.167969	
419	0.000000	581	0.273666	5.493220	0	0.000000	0.028320	581	0.273666	0.159000	0.167961	
432	0.000000	568	0.330986	5.493220	0	0.000000	0.028320	568	0.330986	0.188000	0.167979	
445	0.000000	555	0.326126	5.493220	0	0.000000	0.028320	555	0.326126	0.181000	0.167991	
416	0.002404	584	0.303082	5.493220	0	0.000000	0.028320	584	0.303082	0.178000	0.168000	
449	0.000000	551	0.295826	5.493220	0	0.000000	0.028320	551	0.295826	0.163000	0.167995	
459	0.000000	541	0.297597	5.493220	0	0.000000	0.028320	541	0.297597	0.161000	0.167989	
442	0.000000	558	0.310036	5.493220	0	0.000000	0.028320	558	0.310036	0.173000	0.167994	
438	0.000000	562	0.295374	5.493220	0	0.000000	0.028320	562	0.295374	0.166000	0.167992	
420	0.000000	580	0.331034	5.493220	0	0.000000	0.028320	580	0.331034	0.192000	0.168013	
427	0.000000	573	0.268761	5.493220	0	0.000000	0.028320	573	0.268761	0.154000	0.168001	
445	0.002247	555	0.273874	5.493220	0	0.000000	0.028320	555	0.273874	0.153000	0.167987	
436	0.000000	564	0.301418	5.493220	0	0.000000	0.028320	564	0.301418	0.170000	0.167989	
428	0.000000	572	0.283217	5.493220	0	0.000000	0.028320	572	0.283217	0.162000	0.167984	
425	0.002353	575	0.320000	5.493220	0	0.000000	0.028320	575	0.320000	0.185000	0.167999	
426	0.000000	574	0.278746	5.493220	0	0.000000	0.028320	574	0.278746	0.160000	0.167992	
405	0.002469	595	0.307563	5.493220	0	0.000000	0.028320	595	0.307563	0.184000	0.168006	
448	0.002232	552	0.300725	5.493220	0	0.000000	0.028320	552	0.300725	0.167000	0.168005	
426	0.004695	574	0.275261	5.493220	0	0.000000	0.028320	574	0.275261	0.160000	0.167998	
450	0.000000	550	0.285455	5.493220	0	0.000000	0.028320	550	0.285455	0.157000	0.167988	
408	0.000000	592	0.287162	5.493220	0	0.000000	0.028320	592	0.287162	0.170000	0.167990	
449	0.002227	551	0.321234	5.493220	0	0.000000	0.028320	551	0.321234	0.178000	0.167999	
460	0.000000	540	0.311111	5.493220	0	0.000000	0.028320	540	0.311111	0.168000	0.167999	
445	0.000000	555	0.326126	5.493220	0	0.000000	0.028320	555	0.326126	0.181000	0.168011	
448	0.000000	552	0.324275	5.493220	0	0.000000	0.028320	552	0.324275	0.179000	0.168020	
490	0.002041	510	0.325490	5.493220	0	0.000000	0.028320	510	0.325490	0.167000	0.168019	
429	0.000000	571	0.313485	5.493220	0	0.000000	0.028320	571	0.313485	0.179000	0.168029	
455	0.000000	545	0.346789	5.493220	0	0.000000	0.028320	545	0.346789	0.189000	0.168048	
417	0.000000	583	0.317324	5.493220	0	0.000000	0.028320	583	0.317324	0.185000	0.168063	
440	0.002273	560	0.294643	5.493220	0	0.000000	0.028320	560	0.294643	0.166000	0.168061	
437	0.002288	563	0.294849	5.493220	0	0.000000	0.028320	563	0.294849	0.167000	0.168060	
413	0.002421	587	0.293015	5.493220	0	0.000000	0.028320	587	0.293015	0.173000	0.168064	
444	0.000000	556	0.298561	5.493220	0	0.000000	0.028320	556	0.298561	0.166000	0.168063	
437	0.000000	563	0.373002	5.493220	0	0.000000	0.028320	563	0.373002	0.210000	0.168100	
443	0.000000	557	0.324955	5.493220	0	0.000000	0.028320	557	0.324955	0.181000	0.168111	
445	0.002247	555	0.309910	5.493220	0	0.000000	0.028320	555	0.309910	0.173000	0.168115	
444	0.000000	556	0.305755	5.493220	0	0.000000	0.028320	556	0.305755	0.170000	0.168117	
412	0.000000	588	0.290816	5.493220	0	0.000000	0.028320	588	0.290816	0.171000	0.168120	
435	0.000000	565	0.286726	5.493220	0	0.000000	0.028320	565	0.286726	0.162000	0.168114	
458	0.002183	542	0.339483	5.493220	0	0.000000	0.028320	542	0.339483	0.185000	0.168129	
425	0.002353	575	0.314783	5.493220	0	0.000000	0.028320	575	0.314783	0.182000	0.168141	
474	0.000000	526	0.332700	5.493220	0	0.000000	0.028320	526	0.332700	0.175000	0.168147	
421	0.000000	579	0.303972	5.493220	0	0.000000	0.028320	579	0.303972	0.176000	0.168154	
456	0.000000	544	0.308824	5.493220	0	0.000000	0.028320	544	0.308824	0.168000	0.168154	
459	0.000000	541	0.306839	5.493220	0	0.000000	0.028320	541	0.306839	0.166000	0.168152	
422	0.000000	578	0.299308	5.493220	0	0.000000	0.028320	578	0.299308	0.173000	0.168156	
445	0.000000	555	0.309910	5.493220	0	0.000000	0.028320	555	0.309910	0.172000	0.168160	
477	0.002096	523	0.334608	5.493220	0	0.000000	0.028320	523	0.334608	0.176000	0.168167	
476	0.000000	524	0.301527	5.493220	0	0.000000	0.028320	524	0.301527	0.158000	0.168158	
422	0.000000	578	0.285467	5.493220	0	0.000000	0.028320	578	0.285467	0.165000	0.168155	
447	0.000000	553	0.303797	5.493220	0	0.000000	0.028320	553	0.303797	0.168000	0.168155	
467	0.002141	533	0.302064	5.493220	0	0.000000	0.028320	533	0.302064	0.162000	0.168149	
418	0.002392	582	0.281787	5.493220	0	0.000000	0.028320	582	0.281787	0.165000	0.168147	
460	0.000000	540	0.307407	5.493220	0	0.000000	0.028320	540	0.307407	0.166000	0.168145	
435	0.002299	565	0.302655	5.493220	0	0.000000	0.028320	565	0.302655	0.172000	0.168148	
443	0.002257	557	0.314183	5.493220	0	0.000000	0.028320	557	0.314183	0.176000	0.168155	
469	0.000000	531	0.310734	5.493220	0	0.000000	0.028320	531	0.310734	0.165000	0.168152	
436	0.000000	564	0.317376	5.493220	0	0.000000	0.028320	564	0.317376	0.179000	0.168162	
439	0.000000	561	0.303030	5.493220	0	0.000000	0.028320	561	0.303030	0.170000	0.168163	
434	0.002304	566	0.305654	5.493220	0	0.000000	0.028320	566	0.305654	0.174000	0.168168	
460	0.000000	540	0.309259	5.493220	0	0.000000	0.028320	540	0.309259	0.167000	0.168167	
452	0.000000	548	0.304745	5.493220	0	0.000000	0.028320	548	0.304745	0.167000	0.168166	
435	0.000000	565	0.315044	5.493220	0	0.000000	0.028320	565	0.315044	0.178000	0.168175	
456	0.000000	544	0.283088	5.493220	0	0.000000	0.028320	544	0.283088	0.154000	0.168163	
449	0.002227	551	0.306715	5.493220	0	0.000000	0.028320	551	0.306715	0.170000	0.168164	
455	0.002198	545	0.295413	5.493220	0	0.000000	0.028320	545	0.295413	0.162000	0.168159	
454	0.002203	546	0.313187	5.493220	0	0.000000	0.028320	546	0.313187	0.172000	0.168162	
460	0.000000	540	0.262963	5.493220	0	0.000000	0.028320	540	0.262963	0.142000	0.168140	
454	0.002203	546	0.289377	5.493220	0	0.000000	0.028320	546	0.289377	0.159000	0.168132	
460	0.002174	540	0.342593	5.493220	0	0.000000	0.028320	540	0.342593	0.186000	0.168147	
426	0.000000	574	0.252613	5.493220	0	0.000000	0.028320	574	0.252613	0.145000	0.168127	
426	0.007042	574	0.299652	5.493220	0	0.000000	0.028320	574	0.299652	0.175000	0.168133	
465	0.000000	535	0.304673	5.493220	0	0.000000	0.028320	535	0.304673	0.163000	0.168129	
447	0.002237	553	0.256781	5.493220	0	0.000000	0.028320	553	0.256781	0.143000	0.168107	
440	0.000000	560	0.303571	5.493220	0	0.000000	0.028320	560	0.303571	0.170000	0.168109	
411	0.002433	589	0.310696	5.493220	0	0.000000	0.028320	589	0.310696	0.184000	0.168123	
427	0.000000	573	0.301920	5.493220	0	0.000000	0.028320	573	0.301920	0.173000	0.168127	
478	0.002092	522	0.342912	5.493220	0	0.000000	0.028320	522	0.342912	0.180000	0.168137	
437	0.000000	563	0.321492	5.493220	0	0.000000	0.028320	563	0.321492	0.181000	0.168148	
438	0.000000	562	0.297153	5.493220	0	0.000000	0.028320	562	0.297153	0.167000	0.168147	
447	0.000000	553	0.300181	5.493220	0	0.000000	0.028320	553	0.300181	0.166000	0.168145	
444	0.000000	556	0.235612	5.493220	0	0.000000	0.028320	556	0.235612	0.131000	0.168113	
424	0.004717	576	0.343750	5.493220	0	0.000000	0.028320	576	0.343750	0.200000	0.168140	
474	0.004219	526	0.264259	5.493220	0	0.000000	0.028320	526	0.264259	0.141000	0.168117	
439	0.000000	561	0.331551	5.493220	0	0.000000	0.028320	561	0.331551	0.186000	0.168133	
437	0.000000	563	0.296625	5.493220	0	0.000000	0.028320	563	0.296625	0.167000	0.168132	
437	0.000000	563	0.287744	5.493220	0	0.000000	0.028320	563	0.287744	0.162000	0.168126	
429	0.000000	571	0.315236	5.493220	0	0.000000	0.028320	571	0.315236	0.180000	0.168136	
468	0.000000	532	0.295113	5.493220	0	0.000000	0.028320	532	0.295113	0.157000	0.168127	
412	0.002427	588	0.331633	5.493220	0	0.000000	0.028320	588	0.331633	0.196000	0.168151	
441	0.000000	559	0.302326	5.493220	0	0.000000	0.028320	559	0.302326	0.169000	0.168151	
423	0.000000	577	0.331023	5.493220	0	0.000000	0.028320	577	0.331023	0.191000	0.168170	
450	0.004444	550	0.340000	5.493220	0	0.000000	0.028320	550	0.340000	0.189000	0.168188	
464	0.000000	536	0.304104	5.493220	0	0.000000	0.028320	536	0.304104	0.163000	0.168184	
432	0.000000	568	0.320423	5.493220	0	0.000000	0.028320	568	0.320423	0.182000	0.168195	
431	0.000000	569	0.293497	5.493220	0	0.000000	0.028320	569	0.293497	0.167000	0.168194	
452	0.000000	548	0.277372	5.493220	0	0.000000	0.028320	548	0.277372	0.152000	0.168181	
452	0.000000	548	0.286496	5.493220	0	0.000000	0.028320	548	0.286496	0.157000	0.168171	
456	0.002193	544	0.306985	5.493220	0	0.000000	0.028320	544	0.306985	0.168000	0.168171	
455	0.000000	545	0.306422	5.493220	0	0.000000	0.028320	545	0.306422	0.167000	0.168170	
458	0.000000	542	0.311808	5.493220	0	0.000000	0.028320	542	0.311808	0.169000	0.168171	
459	0.004357	541	0.286506	5.493220	0	0.000000	0.028320	541	0.286506	0.157000	0.168162	
450	0.002222	550	0.338182	5.493220	0	0.000000	0.028320	550	0.338182	0.187000	0.168177	
464	0.000000	536	0.294776	5.493220	0	0.000000	0.028320	536	0.294776	0.158000	0.168169	
457	0.002188	543	0.377532	5.493220	0	0.000000	0.028320	543	0.377532	0.206000	0.168200	
447	0.002237	553	0.320072	5.493220	0	0.000000	0.028320	553	0.320072	0.178000	0.168208	
443	0.000000	557	0.278276	5.493220	0	0.000000	0.028320	557	0.278276	0.155000	0.168197	
441	0.000000	559	0.316637	5.493220	0	0.000000	0.028320	559	0.316637	0.177000	0.168205	
430	0.002326	570	0.326316	5.493220	0	0.000000	0.028320	570	0.326316	0.187000	0.168220	
417	0.004796	583	0.281304	5.493220	0	0.000000	0.028320	583	0.281304	0.166000	0.168218	
447	0.000000	553	0.298373	5.493220	0	0.000000	0.028320	553	0.298373	0.165000	0.168216	
431	0.002320	569	0.316344	5.493220	0	0.000000	0.028320	569	0.316344	0.181000	0.168226	
466	0.002146	534	0.342697	5.493220	0	0.000000	0.028320	534	0.342697	0.184000	0.168239	
459	0.000000	541	0.310536	5.493220	0	0.000000	0.028320	541	0.310536	0.168000	0.168239	
450	0.000000	550	0.309091	5.493220	0	0.000000	0.028320	550	0.309091	0.170000	0.168241	
432	0.000000	568	0.276408	5.493220	0	0.000000	0.028320	568	0.276408	0.157000	0.168231	
445	0.000000	555	0.293694	5.493220	0	0.000000	0.028320	555	0.293694	0.163000	0.168227	
421	0.000000	579	0.286701	5.493220	0	0.000000	0.028320	579	0.286701	0.166000	0.168225	
415	0.000000	585	0.287179	5.493220	0	0.000000	0.028320	585	0.287179	0.168000	0.168225	
442	0.000000	558	0.311828	5.493220	0	0.000000	0.028320	558	0.311828	0.174000	0.168230	
476	0.004202	524	0.326336	5.493220	0	0.000000	0.028320	524	0.326336	0.173000	0.168234	
436	0.002294	564	0.312057	5.493220	0	0.000000	0.028320	564	0.312057	0.177000	0.168241	
447	0.000000	553	0.311031	5.493220	0	0.000000	0.028320	553	0.311031	0.172000	0.168244	
439	0.002278	561	0.297683	5.493220	0	0.000000	0.028320	561	0.297683	0.168000	0.168244	
431	0.002320	569	0.332162	5.493220	0	0.000000	0.028320	569	0.332162	0.190000	0.168262	
424	0.000000	576	0.265625	5.493220	0	0.000000	0.028320	576	0.265625	0.153000	0.168249	
447	0.002237	553	0.343580	5.493220	0	0.000000	0.028320	553	0.343580	0.191000	0.168268	
438	0.004566	562	0.329181	5.493220	0	0.000000	0.028320	562	0.329181	0.187000	0.168283	
460	0.000000	540	0.312963	5.493220	0	0.000000	0.028320	540	0.312963	0.169000	0.168283	
432	0.000000	568	0.286972	5.493220	0	0.000000	0.028320	568	0.286972	0.163000	0.168279	
471	0.000000	529	0.296786	5.493220	0	0.000000	0.028320	529	0.296786	0.157000	0.168270	
436	0.002294	564	0.269504	5.493220	0	0.000000	0.028320	564	0.269504	0.153000	0.168258	
420	0.002381	580	0.305172	5.493220	0	0.000000	0.028320	580	0.305172	0.178000	0.168266	
443	0.000000	557	0.332136	5.493220	0	0.000000	0.028320	557	0.332136	0.185000	0.168279	
447	0.002237	553	0.309222	5.493220	0	0.000000	0.028320	553	0.309222	0.172000	0.168282	
465	0.000000	535	0.330841	5.493220	0	0.000000	0.028320	535	0.330841	0.177000	0.168289	
440	0.000000	560	0.307143	5.493220	0	0.000000	0.028320	560	0.307143	0.172000	0.168292	
447	0.000000	553	0.320072	5.493220	0	0.000000	0.028320	553	0.320072	0.177000	0.168299	
444	0.000000	556	0.309353	5.493220	0	0.000000	0.028320	556	0.309353	0.172000	0.168302	
430	0.000000	570	0.314035	5.493220	0	0.000000	0.028320	570	0.314035	0.179000	0.168311	
431	0.002320	569	0.312830	5.493220	0	0.000000	0.028320	569	0.312830	0.179000	0.168319	
461	0.002169	539	0.296846	5.493220	0	0.000000	0.028320	539	0.296846	0.161000	0.168314	
442	0.004525	558	0.329749	5.493220	0	0.000000	0.028320	558	0.329749	0.186000	0.168328	
456	0.002193	544	0.305147	5.493220	0	0.000000	0.028320	544	0.305147	0.167000	0.168327	
456	0.000000	544	0.312500	5.493220	0	0.000000	0.028320	544	0.312500	0.170000	0.168328	
470	0.000000	530	0.298113	5.493220	0	0.000000	0.028320	530	0.298113	0.158000	0.168320	
430	0.002326	570	0.331579	5.493220	0	0.000000	0.028320	570	0.331579	0.190000	0.168337	
438	0.000000	562	0.313167	5.493220	0	0.000000	0.028320	562	0.313167	0.176000	0.168343	
453	0.002208	547	0.323583	5.493220	0	0.000000	0.028320	547	0.323583	0.178000	0.168351	
445	0.006742	555	0.306306	5.493220	0	0.000000	0.028320	555	0.306306	0.173000	0.168355	
444	0.002252	556	0.303957	5.493220	0	0.000000	0.028320	556	0.303957	0.170000	0.168356	
440	0.000000	560	0.335714	5.493220	0	0.000000	0.028320	560	0.335714	0.188000	0.168372	
455	0.002198	545	0.321101	5.493220	0	0.000000	0.028320	545	0.321101	0.176000	0.168378	
443	0.000000	557	0.324955	5.493220	0	0.000000	0.028320	557	0.324955	0.181000	0.168388	
450	0.000000	550	0.305455	5.493220	0	0.000000	0.028320	550	0.305455	0.168000	0.168388	
453	0.000000	547	0.287020	5.493220	0	0.000000	0.028320	547	0.287020	0.157000	0.168379	
414	0.000000	586	0.315700	5.493220	0	0.000000	0.028320	586	0.315700	0.185000	0.168392	
451	0.000000	549	0.367942	5.493220	0	0.000000	0.028320	549	0.367942	0.202000	0.168419	
445	0.000000	555	0.318919	5.493220	0	0.000000	0.028320	555	0.318919	0.177000	0.168425	
446	0.000000	554	0.319495	5.493220	0	0.000000	0.028320	554	0.319495	0.177000	0.168432	
447	0.000000	553	0.329114	5.493220	0	0.000000	0.028320	553	0.329114	0.182000	0.168443	
432	0.000000	568	0.339789	5.493220	0	0.000000	0.028320	568	0.339789	0.193000	0.168463	
458	0.000000	542	0.339483	5.493220	0	0.000000	0.028320	542	0.339483	0.184000	0.168475	
441	0.002268	559	0.298748	5.493220	0	0.000000	0.028320	559	0.298748	0.168000	0.168475	
434	0.002304	566	0.289753	5.493220	0	0.000000	0.028320	566	0.289753	0.165000	0.168472	
412	0.002427	588	0.311224	5.493220	0	0.000000	0.028320	588	0.311224	0.184000	0.168484	
457	0.000000	543	0.318600	5.493220	0	0.000000	0.028320	543	0.318600	0.173000	0.168488	
414	0.000000	586	0.274744	5.493220	0	0.000000	0.028320	586	0.274744	0.161000	0.168482	
466	0.006438	534	0.310861	5.493220	0	0.000000	0.028320	534	0.310861	0.169000	0.168482	
449	0.004454	551	0.286751	5.493220	0	0.000000	0.028320	551	0.286751	0.160000	0.168475	
453	0.002208	547	0.332724	5.493220	0	0.000000	0.028320	547	0.332724	0.183000	0.168487	
453	0.002208	547	0.303473	5.493220	0	0.000000	0.028320	547	0.303473	0.167000	0.168486	
428	0.004673	572	0.274476	5.493220	0	0.000000	0.028320	572	0.274476	0.159000	0.168478	
434	0.000000	566	0.277385	5.493220	0	0.000000	0.028320	566	0.277385	0.157000	0.168469	
440	0.000000	560	0.298214	5.493220	0	0.000000	0.028320	560	0.298214	0.167000	0.168468	
456	0.004386	544	0.334559	5.493220	0	0.000000	0.028320	544	0.334559	0.184000	0.168480	
463	0.004320	537	0.279330	5.493220	0	0.000000	0.028320	537	0.279330	0.152000	0.168467	
426	0.000000	574	0.317073	5.493220	0	0.000000	0.028320	574	0.317073	0.182000	0.168478	
454	0.000000	546	0.333333	5.493220	0	0.000000	0.028320	546	0.333333	0.182000	0.168489	
446	0.000000	554	0.310469	5.493220	0	0.000000	0.028320	554	0.310469	0.172000	0.168491	
418	0.000000	582	0.295533	5.493220	0	0.000000	0.028320	582	0.295533	0.172000	0.168494	
