Options:
Model:                           Continuous: Random Walk
Tree File Name:                  ../../data/processed/GTree_phylo4g_combined_trimmed.nex
Data File Name:                  ../../data/processed/AncestralStateReconstruction/GTree_Data_Tones_SIM1_continuous.txt
Log File Name:                   ../../results/BayesTraitsOutput/AncestralStateReconstruction/Anc_Tones_SIM1_continuous_make.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            9898
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      2000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   ../../results/BayesTraitsOutput/AncestralStateReconstruction/Anc_Tones_SIM1_continuous_make.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     1
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
Tags:	1
	PBX	210	Tiv_Tivoid Aghem_Grassfields Kom_Grassfields Oku_Grassfields Moghamo_Grassfields Fefe_Grassfields Mungaka_Grassfields Bamun_Grassfields A53_Bafia_rikpa A45_Nyokon A44_Tunen A46_Nomaande A462_Yambeta A601_Tuki A622_Nugunu A62B_Mmala A62C_Libie A42_Abo A43a_Basaa A61_Ngoro-lunda A61_Ngoro-Asom A61_Ngoro-Bisoo A71_Eton A72a_Ewondo A74a_Bulu A75a_Fang_Bitam A75a_Fang_Minvoul A75a_Fang_Medouneu A24_Duala A33a_Yasa A32C_Batanga A34_Benga A22_Bakweri A122_Bakundu A11_Londo A121_Mbonge A141_Lefo A15C_Akossi A15C_Mkaa A15C_Elung_Central_Manenguba A15A_Mbuu A15_Manenguba A15B_Mienge_NW_Manenguba A91_Kwakum A93_Kako A83_Mekaa A803_Shiwa A81_Kwasio A86c_Mpiemo A84_Njem A841_Badwe B32_Kande B11a_Mpongwe B11b_Orungu B11c_Galwa B11d_Dyumba B11F_Enenga C85_Wongo C83_Bushong C71_Tetela C76_Ombo C105_Mbenga C36d_Lingala C104_Aka C101_Babole_Ma C101_Babole_Dz C101_Babole_Ep C32_Bobangi C22_Akwa C25_Mboshi C61_Mongo D12_Lengola D23_Kibira-Kumu_1919 D311_Bila C401_Pakabete D201_Liko B42_Sangu_Mb H16c_Yombe H42_Hunganna H11_Beembe H13_Kikunyi_1989 H131_Kisundi_Congo_Kimongo_1988 H16c_Kiyombe_DRC_1982 H16_Cilinji H16d_Ciwoyo_DRC_2012 H16_Cizobe H16_Kikongo H16b_Kindibu_2013 C34_Sakata B85_Yanzi B52_Nzebi B501_Wanzi_E B63_Ndumu B77b_Fumu B78_Wuumu H21a_Kimbundu L13_Kwese K31_Luyana L52_Lunda K11_Ciokwe K14_Lwena K33_Kwangali K332_Rumanyo R11_Umbundu R31_Herero R21_Kwanyama R22_Ndonga L31a_Luba-Kasai L33_Luba-Shaba D28_Holoholo D43_Nyanga M61_Lenje M42_Bemba M54_Lamba JD66_Kiha JD62_Rundi JD65_Hangaza JE25_Mkwaya JE25_Jita JE25_Kilegi JE45_Nata JE42_Gusii JE43_Kuria JE43_Kuria_Mago JE43_Kuria_Tari JE15_Luganda JE17_Gwere JE32_Luyia JE34_Samialugwe JE31_Lumasaaba JE31c_Bukusu JE23_Zinza JE21_Runyambo JE22_Haya JE13_Runyankore JE14_Rukiga F23_Sumbwa F22_Nyamwezi F21_Ntuzu F21_Sukuma F32_Nyaturucha F32_Nyaturuwil M13_Fipa M14_Rungu M15_Mambwe M25_Safwa M21_Ndali M31_Nyakyusa P31_Emakhua N21_Tumbuka_Malawi N31_Chewa S11_Shona S16_Kalanga S21_Venda K21_Lozi S31_Tswana S311_Shekgalagari S51_Tshwa S53_Tsonga S41_Xhosa S42_Zulu S44_Ndebele P13_Matumbi P21_Yao P23_Simakonde P25_Mabia G52_Ndamba N12_Ngoni G63_Bena G64_Pangwa F33_Langi G31_Zigua G23_Sambaa G24_Bondei G12_Kagulu G35_Luguru E71A_Upper_Pokomo E72a_Giryama E73_Digo G44a_Ngazija G44b_Ndzwani G41_Bajuni G42a_Amu G401_Mwani G43_Kae G42_Swahili G42d_Unguja G22_Asu G22A_North_Pare G22B_South_Pare G39_Saghala E65_Gweno E621D_Kibosho E621B_Machame E53_Meru E621C_Siha E64_Kahe E622C_Lema E622A_Kimochi E55_Kamba_Kitu E55_Kamba E55_Kamba_Mach E51_Kikuyu E54_Tharaka E53_Igoji E53_Miutini E53_Tigania E53_Merutig E53_Imenti E53_Meruimenti 
Save Model:                      ../../results/BayesTraitsOutput/AncestralStateReconstruction/Anc_Tones_SIM1_continuous_models.bin
Restrictions:
    alpha-1                      None
Prior Information:
    Priors
        alpha-1 - uniform 0.00 12.00 
        AncState-1 - uniform -100.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       211
     Sites:                      1
Iteration	Lh	Tree No	Alpha 1	Sigma^2 1 	
1001000	-361.690290	1	2.002529215189	159.025632740401	
1002000	-361.495818	1	1.999467708633	158.732765067939	
1003000	-361.991764	1	1.995996066267	159.480709805488	
1004000	-362.124817	1	2.004489592006	159.681968704613	
1005000	-361.792695	1	1.996884318928	159.180068419275	
1006000	-361.526108	1	1.998883088738	158.778345230282	
1007000	-362.626463	1	2.006010068053	160.443054289209	
1008000	-362.117085	1	1.995525878303	159.670267068155	
1009000	-361.509328	1	2.000833016840	158.753093355462	
1010000	-361.699342	1	2.002585112725	159.039277918736	
1011000	-364.270325	1	1.990554609828	162.962596937225	
1012000	-363.361619	1	1.992264031427	161.564975306619	
1013000	-361.990729	1	1.996000174641	159.479146296707	
1014000	-362.283762	1	1.994967506150	159.922724776928	
1015000	-363.648744	1	2.008300606365	162.005284039618	
1016000	-363.964112	1	2.008892576772	162.490285231296	
1017000	-361.493411	1	2.000442335968	158.729144448727	
1018000	-361.487603	1	1.999861858645	158.720405736896	
1019000	-361.817862	1	1.996758632426	159.218044695108	
1020000	-361.571890	1	2.001631540442	158.847263059023	
1021000	-361.490675	1	2.000332444646	158.725027542820	
1022000	-361.648529	1	2.002253571059	158.962696929191	
1023000	-362.135739	1	1.995460016914	159.698500429802	
1024000	-361.560656	1	2.001519238239	158.830349527872	
1025000	-364.515016	1	2.009845377269	163.341003598429	
1026000	-361.498337	1	2.000591188594	158.736555030658	
1027000	-362.715572	1	1.993745847034	160.578628477476	
1028000	-361.496239	1	2.000532849611	158.733399188863	
1029000	-362.415573	1	2.005422144449	160.122656430622	
1030000	-362.446626	1	2.005512571228	160.169793610428	
1031000	-361.519481	1	1.998981722961	158.768372534544	
1032000	-362.105624	1	2.004421228107	159.652921044748	
1033000	-364.037739	1	1.990962617902	162.603724534780	
1034000	-361.493558	1	2.000447490633	158.729365799643	
1035000	-362.646315	1	2.006062537928	160.473248622238	
1036000	-361.663011	1	1.997635255899	158.984519619575	
1037000	-361.511321	1	1.999118307145	158.756092676658	
1038000	-363.782912	1	2.008557235044	162.211441791602	
1039000	-362.924018	1	2.006754867893	160.896211933209	
1040000	-362.673078	1	2.006132578029	160.513962526990	
1041000	-361.487149	1	2.000049952058	158.719722812112	
1042000	-361.756165	1	1.997076313970	159.124961435908	
1043000	-361.558193	1	1.998494562429	158.826641463962	
1044000	-361.651237	1	1.997715601911	158.966777523033	
1045000	-361.508223	1	2.000811943444	158.751430644304	
1046000	-362.412648	1	1.994574505948	160.118217033075	
1047000	-361.767664	1	2.002973505467	159.142305865223	
1048000	-362.113625	1	2.004449854348	159.665030098024	
1049000	-361.514048	1	2.000917646782	158.760196727447	
1050000	-361.505913	1	1.999222015875	158.747955249061	
1051000	-361.580541	1	2.001713033922	158.860288630642	
1052000	-361.552878	1	2.001436376791	158.818640070268	
1053000	-361.520077	1	2.001015594707	158.769269523330	
1054000	-361.526943	1	1.998871264226	158.779602978306	
1055000	-361.736881	1	2.002805129479	159.095877108385	
1056000	-361.662713	1	1.997637254245	158.984070886823	
1057000	-361.965127	1	2.003884815920	159.440448976997	
1058000	-361.491289	1	2.000359995533	158.725951666229	
1059000	-362.099661	1	2.004399776668	159.643898125459	
1060000	-361.555807	1	2.001468122146	158.823048851625	
1061000	-361.507337	1	2.000794639398	158.750096961861	
1062000	-362.151180	1	2.004581853076	159.721875910682	
1063000	-361.703060	1	2.002607730512	159.044883723920	
1064000	-361.505077	1	2.000748728080	158.746696624502	
1065000	-361.487610	1	1.999860964860	158.720417025623	
1066000	-361.521469	1	1.998951154448	158.771364171258	
1067000	-361.497726	1	2.000574800757	158.735635794274	
1068000	-362.265719	1	1.995024962418	159.895376455299	
1069000	-363.657968	1	1.991669564300	162.019448727024	
1070000	-362.259902	1	2.004944432107	159.886561408200	
1071000	-361.521362	1	2.001035271717	158.771202396274	
1072000	-361.547790	1	2.001379490132	158.810979771762	
1073000	-361.809388	1	2.003187652909	159.205256669588	
1074000	-361.520154	1	1.998971280591	158.769384485944	
1075000	-361.491314	1	1.999626986398	158.725989165125	
1076000	-362.442133	1	1.994488478088	160.162972734046	
1077000	-362.718483	1	1.993738406211	160.583058929263	
1078000	-362.496127	1	1.994334269275	160.244963485328	
1079000	-361.606355	1	2.001936024196	158.899163666479	
1080000	-361.557534	1	2.001486525648	158.825648670938	
1081000	-362.127901	1	2.004500483313	159.686637500388	
1082000	-361.713072	1	1.997320376702	159.059977758519	
1083000	-362.964227	1	2.006849459998	160.957545472780	
1084000	-362.913658	1	1.993257770196	160.880412552068	
1085000	-361.516695	1	2.000961864170	158.764179394207	
1086000	-361.898284	1	2.003602009788	159.339462376242	
1087000	-361.529700	1	2.001154946339	158.783752179476	
1088000	-361.487452	1	2.000106729341	158.720178725076	
1089000	-361.967962	1	1.996091692304	159.444734495672	
1090000	-362.662734	1	2.006105599122	160.498224523385	
1091000	-362.200429	1	2.004749473513	159.796453924488	
1092000	-362.080224	1	2.004329120158	159.614488444878	
