Default schedule
Rate	44.44
Est Data	55.56
Rate Tried	% Accepted	Est Data Tried	% Accepted	Alpha Trait 1 - Dev	Alpha Trait 1 - Tried	Alpha Trait 1 - Accepted	Data - Dev	Data - Tried	Data - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
433	0.000000	567	0.273369	5.082470	0	0.000000	0.007135	567	0.273369	0.155000	0.151921	
438	0.000000	562	0.252669	5.082470	0	0.000000	0.007135	562	0.252669	0.142000	0.151911	
436	0.000000	564	0.260638	5.082470	0	0.000000	0.007135	564	0.260638	0.147000	0.151907	
444	0.002252	556	0.311151	5.082470	0	0.000000	0.007135	556	0.311151	0.174000	0.151928	
438	0.000000	562	0.247331	5.082470	0	0.000000	0.007135	562	0.247331	0.139000	0.151916	
433	0.000000	567	0.271605	5.082470	0	0.000000	0.007135	567	0.271605	0.154000	0.151918	
435	0.000000	565	0.293805	5.082470	0	0.000000	0.007135	565	0.293805	0.166000	0.151931	
448	0.000000	552	0.264493	5.082470	0	0.000000	0.007135	552	0.264493	0.146000	0.151925	
435	0.000000	565	0.281416	5.082470	0	0.000000	0.007135	565	0.281416	0.159000	0.151932	
465	0.002151	535	0.239252	5.082470	0	0.000000	0.007135	535	0.239252	0.129000	0.151910	
446	0.000000	554	0.234657	5.082470	0	0.000000	0.007135	554	0.234657	0.130000	0.151889	
417	0.000000	583	0.284734	5.082470	0	0.000000	0.007135	583	0.284734	0.166000	0.151903	
466	0.000000	534	0.277154	5.082470	0	0.000000	0.007135	534	0.277154	0.148000	0.151899	
450	0.000000	550	0.261818	5.082470	0	0.000000	0.007135	550	0.261818	0.144000	0.151892	
448	0.000000	552	0.284420	5.082470	0	0.000000	0.007135	552	0.284420	0.157000	0.151896	
434	0.002304	566	0.249117	5.082470	0	0.000000	0.007135	566	0.249117	0.142000	0.151887	
445	0.000000	555	0.291892	5.082470	0	0.000000	0.007135	555	0.291892	0.162000	0.151897	
448	0.000000	552	0.246377	5.082470	0	0.000000	0.007135	552	0.246377	0.136000	0.151882	
448	0.002232	552	0.213768	5.082470	0	0.000000	0.007135	552	0.213768	0.119000	0.151851	
428	0.000000	572	0.263986	5.082470	0	0.000000	0.007135	572	0.263986	0.151000	0.151850	
440	0.000000	560	0.291071	5.082470	0	0.000000	0.007135	560	0.291071	0.163000	0.151860	
435	0.002299	565	0.286726	5.082470	0	0.000000	0.007135	565	0.286726	0.163000	0.151871	
442	0.000000	558	0.288530	5.082470	0	0.000000	0.007135	558	0.288530	0.161000	0.151879	
419	0.000000	581	0.261618	5.082470	0	0.000000	0.007135	581	0.261618	0.152000	0.151879	
421	0.000000	579	0.279793	5.082470	0	0.000000	0.007135	579	0.279793	0.162000	0.151889	
456	0.004386	544	0.266544	5.082470	0	0.000000	0.007135	544	0.266544	0.147000	0.151884	
439	0.002278	561	0.267380	5.082470	0	0.000000	0.007135	561	0.267380	0.151000	0.151884	
446	0.000000	554	0.245487	5.082470	0	0.000000	0.007135	554	0.245487	0.136000	0.151869	
482	0.000000	518	0.239382	5.082470	0	0.000000	0.007135	518	0.239382	0.124000	0.151843	
439	0.000000	561	0.306595	5.082470	0	0.000000	0.007135	561	0.306595	0.172000	0.151861	
442	0.002262	558	0.268817	5.082470	0	0.000000	0.007135	558	0.268817	0.151000	0.151861	
449	0.000000	551	0.270417	5.082470	0	0.000000	0.007135	551	0.270417	0.149000	0.151858	
459	0.000000	541	0.282810	5.082470	0	0.000000	0.007135	541	0.282810	0.153000	0.151859	
466	0.002146	534	0.290262	5.082470	0	0.000000	0.007135	534	0.290262	0.156000	0.151863	
443	0.002257	557	0.272890	5.082470	0	0.000000	0.007135	557	0.272890	0.153000	0.151864	
441	0.000000	559	0.289803	5.082470	0	0.000000	0.007135	559	0.289803	0.162000	0.151873	
433	0.000000	567	0.280423	5.082470	0	0.000000	0.007135	567	0.280423	0.159000	0.151880	
447	0.004474	553	0.287523	5.082470	0	0.000000	0.007135	553	0.287523	0.161000	0.151888	
435	0.000000	565	0.247788	5.082470	0	0.000000	0.007135	565	0.247788	0.140000	0.151877	
438	0.002283	562	0.298932	5.082470	0	0.000000	0.007135	562	0.298932	0.169000	0.151893	
422	0.000000	578	0.259516	5.082470	0	0.000000	0.007135	578	0.259516	0.150000	0.151892	
434	0.000000	566	0.257951	5.082470	0	0.000000	0.007135	566	0.257951	0.146000	0.151886	
435	0.000000	565	0.249558	5.082470	0	0.000000	0.007135	565	0.249558	0.141000	0.151876	
451	0.002217	549	0.262295	5.082470	0	0.000000	0.007135	549	0.262295	0.145000	0.151870	
458	0.000000	542	0.250923	5.082470	0	0.000000	0.007135	542	0.250923	0.136000	0.151855	
459	0.004357	541	0.258780	5.082470	0	0.000000	0.007135	541	0.258780	0.142000	0.151846	
412	0.002427	588	0.239796	5.082470	0	0.000000	0.007135	588	0.239796	0.142000	0.151837	
456	0.006579	544	0.261029	5.082470	0	0.000000	0.007135	544	0.261029	0.145000	0.151831	
464	0.000000	536	0.266791	5.082470	0	0.000000	0.007135	536	0.266791	0.143000	0.151822	
438	0.000000	562	0.270463	5.082470	0	0.000000	0.007135	562	0.270463	0.152000	0.151823	
453	0.000000	547	0.263254	5.082470	0	0.000000	0.007135	547	0.263254	0.144000	0.151815	
466	0.004292	534	0.305243	5.082470	0	0.000000	0.007135	534	0.305243	0.165000	0.151828	
458	0.002183	542	0.297048	5.082470	0	0.000000	0.007135	542	0.297048	0.162000	0.151837	
440	0.000000	560	0.271429	5.082470	0	0.000000	0.007135	560	0.271429	0.152000	0.151837	
462	0.000000	538	0.282528	5.082470	0	0.000000	0.007135	538	0.282528	0.152000	0.151837	
451	0.000000	549	0.322404	5.082470	0	0.000000	0.007135	549	0.322404	0.177000	0.151860	
456	0.000000	544	0.270221	5.082470	0	0.000000	0.007135	544	0.270221	0.147000	0.151856	
437	0.000000	563	0.262877	5.082470	0	0.000000	0.007135	563	0.262877	0.148000	0.151852	
456	0.004386	544	0.255515	5.082470	0	0.000000	0.007135	544	0.255515	0.141000	0.151842	
451	0.000000	549	0.258652	5.082470	0	0.000000	0.007135	549	0.258652	0.142000	0.151833	
456	0.000000	544	0.237132	5.082470	0	0.000000	0.007135	544	0.237132	0.129000	0.151813	
415	0.000000	585	0.259829	5.082470	0	0.000000	0.007135	585	0.259829	0.152000	0.151813	
437	0.000000	563	0.293073	5.082470	0	0.000000	0.007135	563	0.293073	0.165000	0.151825	
452	0.000000	548	0.321168	5.082470	0	0.000000	0.007135	548	0.321168	0.176000	0.151847	
431	0.000000	569	0.239016	5.082470	0	0.000000	0.007135	569	0.239016	0.136000	0.151832	
435	0.000000	565	0.254867	5.082470	0	0.000000	0.007135	565	0.254867	0.144000	0.151825	
413	0.000000	587	0.296422	5.082470	0	0.000000	0.007135	587	0.296422	0.174000	0.151845	
428	0.000000	572	0.291958	5.082470	0	0.000000	0.007135	572	0.291958	0.167000	0.151859	
476	0.002101	524	0.311069	5.082470	0	0.000000	0.007135	524	0.311069	0.164000	0.151870	
441	0.000000	559	0.264758	5.082470	0	0.000000	0.007135	559	0.264758	0.148000	0.151866	
446	0.000000	554	0.277978	5.082470	0	0.000000	0.007135	554	0.277978	0.154000	0.151868	
428	0.000000	572	0.246503	5.082470	0	0.000000	0.007135	572	0.246503	0.141000	0.151859	
455	0.002198	545	0.267890	5.082470	0	0.000000	0.007135	545	0.267890	0.147000	0.151854	
435	0.000000	565	0.265487	5.082470	0	0.000000	0.007135	565	0.265487	0.150000	0.151853	
438	0.000000	562	0.291815	5.082470	0	0.000000	0.007135	562	0.291815	0.164000	0.151863	
430	0.002326	570	0.250877	5.082470	0	0.000000	0.007135	570	0.250877	0.144000	0.151856	
463	0.002160	537	0.268156	5.082470	0	0.000000	0.007135	537	0.268156	0.145000	0.151850	
438	0.000000	562	0.277580	5.082470	0	0.000000	0.007135	562	0.277580	0.156000	0.151854	
456	0.000000	544	0.288603	5.082470	0	0.000000	0.007135	544	0.288603	0.157000	0.151859	
440	0.000000	560	0.241071	5.082470	0	0.000000	0.007135	560	0.241071	0.135000	0.151843	
424	0.000000	576	0.270833	5.082470	0	0.000000	0.007135	576	0.270833	0.156000	0.151847	
468	0.000000	532	0.281955	5.082470	0	0.000000	0.007135	532	0.281955	0.150000	0.151846	
463	0.000000	537	0.243948	5.082470	0	0.000000	0.007135	537	0.243948	0.131000	0.151827	
433	0.000000	567	0.257496	5.082470	0	0.000000	0.007135	567	0.257496	0.146000	0.151822	
439	0.000000	561	0.258467	5.082470	0	0.000000	0.007135	561	0.258467	0.145000	0.151816	
441	0.000000	559	0.266547	5.082470	0	0.000000	0.007135	559	0.266547	0.149000	0.151813	
461	0.000000	539	0.276438	5.082470	0	0.000000	0.007135	539	0.276438	0.149000	0.151811	
423	0.000000	577	0.299827	5.082470	0	0.000000	0.007135	577	0.299827	0.173000	0.151830	
461	0.000000	539	0.269017	5.082470	0	0.000000	0.007135	539	0.269017	0.145000	0.151823	
431	0.000000	569	0.263620	5.082470	0	0.000000	0.007135	569	0.263620	0.150000	0.151822	
440	0.000000	560	0.287500	5.082470	0	0.000000	0.007135	560	0.287500	0.161000	0.151830	
456	0.000000	544	0.238971	5.082470	0	0.000000	0.007135	544	0.238971	0.130000	0.151811	
450	0.000000	550	0.254545	5.082470	0	0.000000	0.007135	550	0.254545	0.140000	0.151800	
429	0.000000	571	0.259194	5.082470	0	0.000000	0.007135	571	0.259194	0.148000	0.151797	
439	0.000000	561	0.258467	5.082470	0	0.000000	0.007135	561	0.258467	0.145000	0.151791	
477	0.000000	523	0.265774	5.082470	0	0.000000	0.007135	523	0.265774	0.139000	0.151780	
451	0.000000	549	0.289617	5.082470	0	0.000000	0.007135	549	0.289617	0.159000	0.151786	
447	0.000000	553	0.267631	5.082470	0	0.000000	0.007135	553	0.267631	0.148000	0.151783	
455	0.000000	545	0.255046	5.082470	0	0.000000	0.007135	545	0.255046	0.139000	0.151771	
415	0.000000	585	0.246154	5.082470	0	0.000000	0.007135	585	0.246154	0.144000	0.151765	
437	0.000000	563	0.269982	5.082470	0	0.000000	0.007135	563	0.269982	0.152000	0.151765	
461	0.002169	539	0.267161	5.082470	0	0.000000	0.007135	539	0.267161	0.145000	0.151759	
434	0.004608	566	0.286219	5.082470	0	0.000000	0.007135	566	0.286219	0.164000	0.151770	
435	0.004598	565	0.309735	5.082470	0	0.000000	0.007135	565	0.309735	0.177000	0.151792	
439	0.000000	561	0.279857	5.082470	0	0.000000	0.007135	561	0.279857	0.157000	0.151796	
418	0.004785	582	0.307560	5.082470	0	0.000000	0.007135	582	0.307560	0.181000	0.151822	
464	0.000000	536	0.285448	5.082470	0	0.000000	0.007135	536	0.285448	0.153000	0.151823	
431	0.000000	569	0.267135	5.082470	0	0.000000	0.007135	569	0.267135	0.152000	0.151823	
464	0.000000	536	0.253731	5.082470	0	0.000000	0.007135	536	0.253731	0.136000	0.151809	
470	0.002128	530	0.273585	5.082470	0	0.000000	0.007135	530	0.273585	0.146000	0.151804	
430	0.002326	570	0.291228	5.082470	0	0.000000	0.007135	570	0.291228	0.167000	0.151817	
455	0.002198	545	0.260550	5.082470	0	0.000000	0.007135	545	0.260550	0.143000	0.151810	
468	0.004274	532	0.253759	5.082470	0	0.000000	0.007135	532	0.253759	0.137000	0.151797	
452	0.002212	548	0.257299	5.082470	0	0.000000	0.007135	548	0.257299	0.142000	0.151788	
439	0.000000	561	0.279857	5.082470	0	0.000000	0.007135	561	0.279857	0.157000	0.151793	
455	0.004396	545	0.275229	5.082470	0	0.000000	0.007135	545	0.275229	0.152000	0.151793	
440	0.000000	560	0.225000	5.082470	0	0.000000	0.007135	560	0.225000	0.126000	0.151771	
468	0.000000	532	0.295113	5.082470	0	0.000000	0.007135	532	0.295113	0.157000	0.151775	
463	0.002160	537	0.299814	5.082470	0	0.000000	0.007135	537	0.299814	0.162000	0.151784	
448	0.000000	552	0.286232	5.082470	0	0.000000	0.007135	552	0.286232	0.158000	0.151789	
431	0.004640	569	0.233743	5.082470	0	0.000000	0.007135	569	0.233743	0.135000	0.151775	
446	0.000000	554	0.268953	5.082470	0	0.000000	0.007135	554	0.268953	0.149000	0.151772	
423	0.002364	577	0.246101	5.082470	0	0.000000	0.007135	577	0.246101	0.143000	0.151765	
463	0.000000	537	0.264432	5.082470	0	0.000000	0.007135	537	0.264432	0.142000	0.151757	
446	0.000000	554	0.268953	5.082470	0	0.000000	0.007135	554	0.268953	0.149000	0.151754	
460	0.002174	540	0.250000	5.082470	0	0.000000	0.007135	540	0.250000	0.136000	0.151741	
426	0.000000	574	0.273519	5.082470	0	0.000000	0.007135	574	0.273519	0.157000	0.151745	
437	0.000000	563	0.301954	5.082470	0	0.000000	0.007135	563	0.301954	0.170000	0.151761	
438	0.000000	562	0.266904	5.082470	0	0.000000	0.007135	562	0.266904	0.150000	0.151759	
433	0.000000	567	0.255732	5.082470	0	0.000000	0.007135	567	0.255732	0.145000	0.151754	
439	0.002278	561	0.269162	5.082470	0	0.000000	0.007135	561	0.269162	0.152000	0.151754	
459	0.002179	541	0.253235	5.082470	0	0.000000	0.007135	541	0.253235	0.138000	0.151742	
442	0.004525	558	0.283154	5.082470	0	0.000000	0.007135	558	0.283154	0.160000	0.151749	
455	0.000000	545	0.255046	5.082470	0	0.000000	0.007135	545	0.255046	0.139000	0.151738	
441	0.000000	559	0.322004	5.082470	0	0.000000	0.007135	559	0.322004	0.180000	0.151762	
449	0.000000	551	0.254083	5.082470	0	0.000000	0.007135	551	0.254083	0.140000	0.151752	
441	0.002268	559	0.307692	5.082470	0	0.000000	0.007135	559	0.307692	0.173000	0.151770	
413	0.000000	587	0.279387	5.082470	0	0.000000	0.007135	587	0.279387	0.164000	0.151781	
446	0.000000	554	0.274368	5.082470	0	0.000000	0.007135	554	0.274368	0.152000	0.151781	
437	0.000000	563	0.271758	5.082470	0	0.000000	0.007135	563	0.271758	0.153000	0.151782	
454	0.002203	546	0.311355	5.082470	0	0.000000	0.007135	546	0.311355	0.171000	0.151798	
464	0.000000	536	0.279851	5.082470	0	0.000000	0.007135	536	0.279851	0.150000	0.151797	
420	0.000000	580	0.263793	5.082470	0	0.000000	0.007135	580	0.263793	0.153000	0.151798	
421	0.000000	579	0.302245	5.082470	0	0.000000	0.007135	579	0.302245	0.175000	0.151817	
443	0.000000	557	0.287253	5.082470	0	0.000000	0.007135	557	0.287253	0.160000	0.151824	
454	0.002203	546	0.293040	5.082470	0	0.000000	0.007135	546	0.293040	0.161000	0.151832	
453	0.000000	547	0.299817	5.082470	0	0.000000	0.007135	547	0.299817	0.164000	0.151842	
466	0.000000	534	0.228464	5.082470	0	0.000000	0.007135	534	0.228464	0.122000	0.151817	
434	0.000000	566	0.272085	5.082470	0	0.000000	0.007135	566	0.272085	0.154000	0.151819	
419	0.000000	581	0.294320	5.082470	0	0.000000	0.007135	581	0.294320	0.171000	0.151835	
463	0.002160	537	0.260708	5.082470	0	0.000000	0.007135	537	0.260708	0.141000	0.151826	
460	0.000000	540	0.264815	5.082470	0	0.000000	0.007135	540	0.264815	0.143000	0.151819	
445	0.000000	555	0.234234	5.082470	0	0.000000	0.007135	555	0.234234	0.130000	0.151800	
477	0.002096	523	0.271511	5.082470	0	0.000000	0.007135	523	0.271511	0.143000	0.151793	
437	0.002288	563	0.300178	5.082470	0	0.000000	0.007135	563	0.300178	0.170000	0.151808	
442	0.002262	558	0.261649	5.082470	0	0.000000	0.007135	558	0.261649	0.147000	0.151804	
417	0.000000	583	0.246998	5.082470	0	0.000000	0.007135	583	0.246998	0.144000	0.151798	
439	0.000000	561	0.320856	5.082470	0	0.000000	0.007135	561	0.320856	0.180000	0.151821	
452	0.000000	548	0.281022	5.082470	0	0.000000	0.007135	548	0.281022	0.154000	0.151823	
445	0.002247	555	0.266667	5.082470	0	0.000000	0.007135	555	0.266667	0.149000	0.151821	
440	0.000000	560	0.248214	5.082470	0	0.000000	0.007135	560	0.248214	0.139000	0.151810	
449	0.000000	551	0.261343	5.082470	0	0.000000	0.007135	551	0.261343	0.144000	0.151803	
427	0.002342	573	0.275742	5.082470	0	0.000000	0.007135	573	0.275742	0.159000	0.151809	
426	0.000000	574	0.290941	5.082470	0	0.000000	0.007135	574	0.290941	0.167000	0.151822	
444	0.002252	556	0.276978	5.082470	0	0.000000	0.007135	556	0.276978	0.155000	0.151825	
475	0.000000	525	0.251429	5.082470	0	0.000000	0.007135	525	0.251429	0.132000	0.151808	
451	0.002217	549	0.291439	5.082470	0	0.000000	0.007135	549	0.291439	0.161000	0.151816	
426	0.000000	574	0.277003	5.082470	0	0.000000	0.007135	574	0.277003	0.159000	0.151822	
464	0.002155	536	0.304104	5.082470	0	0.000000	0.007135	536	0.304104	0.164000	0.151832	
434	0.002304	566	0.263251	5.082470	0	0.000000	0.007135	566	0.263251	0.150000	0.151830	
443	0.000000	557	0.254937	5.082470	0	0.000000	0.007135	557	0.254937	0.142000	0.151822	
450	0.000000	550	0.309091	5.082470	0	0.000000	0.007135	550	0.309091	0.170000	0.151837	
442	0.002262	558	0.270609	5.082470	0	0.000000	0.007135	558	0.270609	0.152000	0.151837	
423	0.000000	577	0.317158	5.082470	0	0.000000	0.007135	577	0.317158	0.183000	0.151863	
462	0.000000	538	0.276952	5.082470	0	0.000000	0.007135	538	0.276952	0.149000	0.151861	
444	0.000000	556	0.269784	5.082470	0	0.000000	0.007135	556	0.269784	0.150000	0.151859	
427	0.002342	573	0.293194	5.082470	0	0.000000	0.007135	573	0.293194	0.169000	0.151873	
453	0.000000	547	0.305302	5.082470	0	0.000000	0.007135	547	0.305302	0.167000	0.151886	
431	0.000000	569	0.279438	5.082470	0	0.000000	0.007135	569	0.279438	0.159000	0.151892	
442	0.004525	558	0.277778	5.082470	0	0.000000	0.007135	558	0.277778	0.157000	0.151896	
425	0.000000	575	0.271304	5.082470	0	0.000000	0.007135	575	0.271304	0.156000	0.151899	
444	0.002252	556	0.221223	5.082470	0	0.000000	0.007135	556	0.221223	0.124000	0.151876	
420	0.002381	580	0.310345	5.082470	0	0.000000	0.007135	580	0.310345	0.181000	0.151900	
452	0.000000	548	0.308394	5.082470	0	0.000000	0.007135	548	0.308394	0.169000	0.151914	
441	0.002268	559	0.295170	5.082470	0	0.000000	0.007135	559	0.295170	0.166000	0.151926	
436	0.000000	564	0.257092	5.082470	0	0.000000	0.007135	564	0.257092	0.145000	0.151920	
473	0.000000	527	0.250474	5.082470	0	0.000000	0.007135	527	0.250474	0.132000	0.151904	
439	0.000000	561	0.272727	5.082470	0	0.000000	0.007135	561	0.272727	0.153000	0.151905	
448	0.004464	552	0.264493	5.082470	0	0.000000	0.007135	552	0.264493	0.148000	0.151901	
447	0.000000	553	0.269439	5.082470	0	0.000000	0.007135	553	0.269439	0.149000	0.151899	
436	0.002294	564	0.257092	5.082470	0	0.000000	0.007135	564	0.257092	0.146000	0.151894	
449	0.000000	551	0.268603	5.082470	0	0.000000	0.007135	551	0.268603	0.148000	0.151891	
429	0.000000	571	0.264448	5.082470	0	0.000000	0.007135	571	0.264448	0.151000	0.151890	
447	0.000000	553	0.332731	5.082470	0	0.000000	0.007135	553	0.332731	0.184000	0.151916	
451	0.000000	549	0.244080	5.082470	0	0.000000	0.007135	549	0.244080	0.134000	0.151902	
434	0.002304	566	0.284452	5.082470	0	0.000000	0.007135	566	0.284452	0.162000	0.151910	
460	0.000000	540	0.255556	5.082470	0	0.000000	0.007135	540	0.255556	0.138000	0.151899	
452	0.000000	548	0.286496	5.082470	0	0.000000	0.007135	548	0.286496	0.157000	0.151903	
458	0.000000	542	0.245387	5.082470	0	0.000000	0.007135	542	0.245387	0.133000	0.151888	
467	0.002141	533	0.279550	5.082470	0	0.000000	0.007135	533	0.279550	0.150000	0.151886	
471	0.000000	529	0.245747	5.082470	0	0.000000	0.007135	529	0.245747	0.130000	0.151868	
454	0.006608	546	0.249084	5.082470	0	0.000000	0.007135	546	0.249084	0.139000	0.151858	
457	0.000000	543	0.257827	5.082470	0	0.000000	0.007135	543	0.257827	0.140000	0.151849	
434	0.004608	566	0.240283	5.082470	0	0.000000	0.007135	566	0.240283	0.138000	0.151837	
449	0.002227	551	0.319419	5.082470	0	0.000000	0.007135	551	0.319419	0.177000	0.151858	
449	0.000000	551	0.268603	5.082470	0	0.000000	0.007135	551	0.268603	0.148000	0.151854	
446	0.000000	554	0.238267	5.082470	0	0.000000	0.007135	554	0.238267	0.132000	0.151839	
451	0.000000	549	0.264117	5.082470	0	0.000000	0.007135	549	0.264117	0.145000	0.151833	
423	0.000000	577	0.285962	5.082470	0	0.000000	0.007135	577	0.285962	0.165000	0.151844	
444	0.004505	556	0.296763	5.082470	0	0.000000	0.007135	556	0.296763	0.167000	0.151856	
459	0.002179	541	0.258780	5.082470	0	0.000000	0.007135	541	0.258780	0.141000	0.151847	
457	0.002188	543	0.274401	5.082470	0	0.000000	0.007135	543	0.274401	0.150000	0.151846	
450	0.000000	550	0.300000	5.082470	0	0.000000	0.007135	550	0.300000	0.165000	0.151856	
441	0.000000	559	0.280859	5.082470	0	0.000000	0.007135	559	0.280859	0.157000	0.151860	
467	0.002141	533	0.281426	5.082470	0	0.000000	0.007135	533	0.281426	0.151000	0.151860	
454	0.000000	546	0.263736	5.082470	0	0.000000	0.007135	546	0.263736	0.144000	0.151853	
423	0.000000	577	0.259965	5.082470	0	0.000000	0.007135	577	0.259965	0.150000	0.151852	
447	0.000000	553	0.269439	5.082470	0	0.000000	0.007135	553	0.269439	0.149000	0.151850	
459	0.000000	541	0.260628	5.082470	0	0.000000	0.007135	541	0.260628	0.141000	0.151841	
422	0.000000	578	0.288927	5.082470	0	0.000000	0.007135	578	0.288927	0.167000	0.151853	
459	0.002179	541	0.284658	5.082470	0	0.000000	0.007135	541	0.284658	0.155000	0.151855	
440	0.002273	560	0.262500	5.082470	0	0.000000	0.007135	560	0.262500	0.148000	0.151852	
440	0.002273	560	0.278571	5.082470	0	0.000000	0.007135	560	0.278571	0.157000	0.151856	
434	0.002304	566	0.252650	5.082470	0	0.000000	0.007135	566	0.252650	0.144000	0.151850	
415	0.000000	585	0.275214	5.082470	0	0.000000	0.007135	585	0.275214	0.161000	0.151857	
435	0.000000	565	0.261947	5.082470	0	0.000000	0.007135	565	0.261947	0.148000	0.151854	
445	0.002247	555	0.268468	5.082470	0	0.000000	0.007135	555	0.268468	0.150000	0.151853	
428	0.002336	572	0.260490	5.082470	0	0.000000	0.007135	572	0.260490	0.150000	0.151851	
449	0.004454	551	0.281307	5.082470	0	0.000000	0.007135	551	0.281307	0.157000	0.151856	
461	0.006508	539	0.291280	5.082470	0	0.000000	0.007135	539	0.291280	0.160000	0.151862	
433	0.000000	567	0.280423	5.082470	0	0.000000	0.007135	567	0.280423	0.159000	0.151868	
448	0.002232	552	0.253623	5.082470	0	0.000000	0.007135	552	0.253623	0.141000	0.151859	
474	0.000000	526	0.294677	5.082470	0	0.000000	0.007135	526	0.294677	0.155000	0.151862	
471	0.000000	529	0.279773	5.082470	0	0.000000	0.007135	529	0.279773	0.148000	0.151858	
415	0.000000	585	0.285470	5.082470	0	0.000000	0.007135	585	0.285470	0.167000	0.151870	
447	0.000000	553	0.258590	5.082470	0	0.000000	0.007135	553	0.258590	0.143000	0.151863	
470	0.000000	530	0.275472	5.082470	0	0.000000	0.007135	530	0.275472	0.146000	0.151859	
451	0.002217	549	0.269581	5.082470	0	0.000000	0.007135	549	0.269581	0.149000	0.151857	
436	0.004587	564	0.313830	5.082470	0	0.000000	0.007135	564	0.313830	0.179000	0.151878	
432	0.000000	568	0.258803	5.082470	0	0.000000	0.007135	568	0.258803	0.147000	0.151874	
