Options:
Model:                           Continuous: Random Walk
Tree File Name:                  ../../data/processed/GTree_phylo4g_combined_trimmed_VOWELS.nex
Data File Name:                  ../../data/processed/AncestralStateReconstruction/GTree_Data_VOWELS_continuous.txt
Log File Name:                   ../../results/BayesTraitsOutput/AncestralStateReconstruction/Anc_VOWELS_continuous_VOWELS_make.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            4222295830
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      2000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   ../../results/BayesTraitsOutput/AncestralStateReconstruction/Anc_VOWELS_continuous_VOWELS_make.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     1
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Save Model:                      ../../results/BayesTraitsOutput/AncestralStateReconstruction/Anc_VOWELS_continuous_models.bin
Restrictions:
    alpha-1                      None
Prior Information:
    Priors
        alpha-1 - gamma 5.80 19.70 
Tree Information
     Trees:                      1
     Taxa:                       161
     Sites:                      1
Iteration	Lh	Tree No	Alpha 1	Sigma^2 1 	
1211000	180.393035	1	0.405577210087	0.505133717633	
1212000	181.089740	1	0.374327600678	0.500780794418	
1213000	178.609037	1	0.464075885734	0.516453187101	
1214000	182.036048	1	0.258861868305	0.494928390047	
1215000	181.906247	1	0.314271930210	0.495727072431	
1216000	182.060296	1	0.273234619018	0.494779332701	
1217000	182.059639	1	0.277573368863	0.494783368403	
1218000	179.488820	1	0.437709455968	0.510839612045	
1219000	180.830310	1	0.386951841605	0.502397282031	
1220000	181.058758	1	0.375915748529	0.500973565348	
1221000	180.970334	1	0.380320454457	0.501524155398	
1222000	181.919954	1	0.236799768352	0.495642672424	
1223000	182.036523	1	0.290252040200	0.494925470711	
1224000	181.318243	1	0.361746156057	0.499361316630	
1225000	180.921336	1	0.382685921347	0.501829511908	
1226000	181.403701	1	0.356556304172	0.498831484763	
1227000	178.009859	1	0.480247117246	0.520311597037	
1228000	181.938573	1	0.309870826471	0.495528048533	
1229000	180.906577	1	0.383388635419	0.501921526957	
1230000	181.794020	1	0.326751747159	0.496418663297	
1231000	177.884404	1	0.483488980436	0.521123106320	
1232000	181.416960	1	0.355721787986	0.498749325388	
1233000	181.164721	1	0.370377673001	0.500314559964	
1234000	180.906633	1	0.383385949422	0.501921174111	
1235000	181.607896	1	0.342596226637	0.497567759876	
1236000	180.732799	1	0.391353857939	0.503006210688	
1237000	181.271882	1	0.364438444391	0.499648988902	
1238000	182.057366	1	0.280270918421	0.494797341145	
1239000	182.059515	1	0.277781470223	0.494784133439	
1240000	181.950314	1	0.308129977988	0.495455782653	
1241000	181.877064	1	0.317863364806	0.495906818444	
1242000	182.049241	1	0.263934852988	0.494847285661	
1243000	179.202774	1	0.446693454913	0.512658044148	
1244000	181.770428	1	0.220253967700	0.496564167436	
1245000	181.773432	1	0.328731056299	0.496545634929	
1246000	180.947904	1	0.381409627480	0.501663916435	
1247000	181.841837	1	0.321837507274	0.496123877471	
1248000	182.033057	1	0.257924329750	0.494946782322	
1249000	179.671444	1	0.431722970935	0.509682027523	
1250000	181.025512	1	0.377593397597	0.501180509030	
1251000	180.610171	1	0.396671675442	0.503773039274	
1252000	181.964427	1	0.305909750747	0.495368928376	
1253000	181.784980	1	0.327629885571	0.496474411394	
1254000	182.060335	1	0.273384786861	0.494779092495	
1255000	180.651000	1	0.394926305522	0.503517591329	
1256000	181.657920	1	0.338720414991	0.497258655938	
1257000	181.973612	1	0.304375997342	0.495312406046	
1258000	181.198300	1	0.368556195705	0.500105908816	
1259000	181.262774	1	0.364958102490	0.499705522691	
1260000	181.827229	1	0.323391049338	0.496213915056	
1261000	182.022590	1	0.294274908414	0.495011137807	
1262000	180.557259	1	0.398898373746	0.504104275006	
1263000	181.350572	1	0.359819370857	0.499160813941	
1264000	181.625958	1	0.341222570289	0.497456132092	
1265000	180.536937	1	0.399743428922	0.504231550171	
1266000	181.650034	1	0.339346693512	0.497307373811	
1267000	182.035776	1	0.290493631553	0.494930063675	
1268000	178.560324	1	0.465437155244	0.516765806113	
1269000	181.028788	1	0.377429239626	0.501160109535	
1270000	181.149617	1	0.371186055879	0.500408444610	
1271000	181.732978	1	0.216843291315	0.496795228776	
1272000	182.060090	1	0.276647002091	0.494780597553	
1273000	181.353752	1	0.359627526458	0.499141095949	
1274000	181.196265	1	0.368667590213	0.500118554063	
1275000	180.934683	1	0.382046560617	0.501746310734	
1276000	179.329241	1	0.442776721602	0.511853279640	
1277000	182.042089	1	0.288318619220	0.494891253657	
1278000	180.339229	1	0.407695435626	0.505471464658	
1279000	179.378628	1	0.441223879764	0.511539349536	
1280000	178.211544	1	0.474936401082	0.519009640612	
1281000	181.910116	1	0.313771233410	0.495703250756	
1282000	181.027312	1	0.377503231220	0.501169300253	
1283000	182.034179	1	0.290997972620	0.494939879062	
1284000	179.736520	1	0.429537213896	0.509270163992	
1285000	181.570652	1	0.345345420987	0.497798013938	
1286000	181.924217	1	0.237378579339	0.495616422754	
1287000	182.014004	1	0.296387003472	0.495063940810	
1288000	182.005863	1	0.251052366701	0.495114006317	
1289000	182.035370	1	0.258644661134	0.494932556639	
1290000	182.036477	1	0.259000774634	0.494925755343	
1291000	181.982414	1	0.302828333649	0.495258251371	
1292000	179.860030	1	0.425306687583	0.508489397363	
1293000	180.630328	1	0.395813021789	0.503646909045	
1294000	181.373404	1	0.358432404287	0.499019261011	
1295000	181.563062	1	0.345892828991	0.497844951054	
1296000	179.123255	1	0.449114230282	0.513164702482	
1297000	182.058331	1	0.279319618830	0.494791410311	
1298000	181.717444	1	0.333782170528	0.496891108707	
1299000	182.034809	1	0.258466930221	0.494936008368	
1300000	181.009733	1	0.378380374679	0.501278756755	
1301000	182.017166	1	0.295633958385	0.495044496352	
1302000	180.311202	1	0.408786088942	0.505647480972	
1303000	181.101177	1	0.373735029375	0.500709647993	
1304000	181.294416	1	0.363139898309	0.499509145575	
1305000	180.053568	1	0.418441291263	0.507268359498	
1306000	180.743967	1	0.390857861139	0.502936429611	
1307000	180.894825	1	0.383945044578	0.501994807620	
1308000	182.051065	1	0.264840977771	0.494836071125	
1309000	181.831972	1	0.322892036568	0.496184676293	
1310000	181.914946	1	0.313136948147	0.495673508128	
1311000	182.011316	1	0.297007327377	0.495080472794	
1312000	180.088369	1	0.417173498827	0.507049105144	
1313000	181.148529	1	0.371243999465	0.500415204428	
1314000	182.059238	1	0.271066165682	0.494785837913	
1315000	180.089624	1	0.417127593224	0.507041202567	
1316000	181.765246	1	0.329498459070	0.496596136455	
1317000	181.739151	1	0.331876344986	0.496757138349	
1318000	180.765697	1	0.389886890853	0.502800685465	
1319000	180.855504	1	0.385787026583	0.502240070037	
1320000	182.034730	1	0.258442027433	0.494936495055	
1321000	181.974422	1	0.304237057386	0.495307426153	
1322000	179.599883	1	0.434093929759	0.510135313785	
1323000	181.953785	1	0.307597613867	0.495434414119	
1324000	176.105036	1	0.525442741413	0.532770233538	
1325000	178.402874	1	0.469777566822	0.517777539261	
1326000	181.816256	1	0.324526387627	0.496281558849	
1327000	181.939252	1	0.309772423361	0.495523866022	
1328000	181.671823	1	0.337601337619	0.497172783150	
1329000	182.027396	1	0.292987068376	0.494981585903	
1330000	180.814410	1	0.387680946490	0.502496521370	
1331000	180.451103	1	0.403253745770	0.504769478599	
1332000	181.385731	1	0.357674096358	0.498942851092	
1333000	182.031141	1	0.291917193458	0.494958559080	
1334000	181.399428	1	0.356823468328	0.498857965239	
1335000	179.610722	1	0.433736948979	0.510066631026	
1336000	181.639467	1	0.340176561307	0.497372658615	
1337000	181.938570	1	0.309871175145	0.495528063373	
1338000	181.283635	1	0.363763474469	0.499576045681	
1339000	181.500025	1	0.350288192282	0.498234949583	
1340000	182.055026	1	0.282089684006	0.494811722963	
1341000	181.974116	1	0.244978355973	0.495309304466	
1342000	181.171441	1	0.370015871741	0.500272796488	
1343000	181.780727	1	0.328038119851	0.496500645069	
1344000	181.027244	1	0.377506652688	0.501169725404	
1345000	181.938979	1	0.239455826750	0.495525549680	
1346000	181.320873	1	0.361590970289	0.499345001840	
1347000	182.037525	1	0.259345823884	0.494919311479	
1348000	181.970662	1	0.304877007391	0.495330556918	
1349000	177.796386	1	0.485736682994	0.521693207645	
1350000	180.021880	1	0.419586480904	0.507468079632	
1351000	180.797128	1	0.388468294185	0.502604409320	
1352000	181.628821	1	0.341002203471	0.497438436520	
1353000	181.807356	1	0.325428691918	0.496336428830	
1354000	181.060011	1	0.375851969908	0.500965765118	
1355000	181.736516	1	0.332111026330	0.496773398453	
1356000	182.055225	1	0.267315165400	0.494810500891	
1357000	179.604608	1	0.433938396576	0.510105370427	
1358000	180.724681	1	0.391713124253	0.503056940926	
1359000	180.069084	1	0.417877358544	0.507170592208	
1360000	181.933395	1	0.310611935893	0.495559924296	
1361000	181.623622	1	0.341401769986	0.497470565167	
1362000	181.993438	1	0.248506565619	0.495190436827	
1363000	181.998068	1	0.299842678799	0.495161954139	
1364000	181.996590	1	0.300139533137	0.495171046603	
1365000	181.647119	1	0.339576636555	0.497325379867	
1366000	180.747417	1	0.390704251329	0.502914878734	
1367000	181.882832	1	0.317177473414	0.495871286967	
1368000	181.792754	1	0.326875574000	0.496426467959	
1369000	181.251222	1	0.365613072283	0.499777241740	
1370000	182.035406	1	0.290611831953	0.494932336502	
1371000	179.513810	1	0.436902533063	0.510681056088	
1372000	182.047079	1	0.286316229066	0.494860575830	
1373000	181.747409	1	0.331134542351	0.496706179382	
1374000	180.749501	1	0.390611340693	0.502901857556	
1375000	181.626237	1	0.341201109109	0.497454406170	
1376000	182.045609	1	0.286940053201	0.494869613798	
1377000	181.532089	1	0.348084926363	0.498036537843	
1378000	178.327775	1	0.471817087640	0.518260802394	
1379000	181.838010	1	0.322249324681	0.496147460923	
1380000	181.885226	1	0.316889560890	0.495856541464	
1381000	181.367574	1	0.358788663443	0.499055398822	
1382000	181.101060	1	0.373741134861	0.500710378879	
1383000	182.053604	1	0.283004010996	0.494820462226	
1384000	182.018848	1	0.295222062215	0.495034150538	
1385000	181.489049	1	0.351028058057	0.498302892197	
1386000	181.178098	1	0.369656129978	0.500231427513	
1387000	181.791775	1	0.326971139163	0.496432503982	
1388000	182.058149	1	0.279513701829	0.494792531553	
1389000	181.127687	1	0.372348078809	0.500544783459	
1390000	182.026043	1	0.255909160386	0.494989908829	
1391000	182.031673	1	0.257508060856	0.494955288887	
1392000	180.404942	1	0.405104021511	0.505059009207	
1393000	179.913825	1	0.423428551885	0.508149706372	
1394000	181.984790	1	0.302395782979	0.495243633202	
1395000	181.161226	1	0.178702535299	0.500336287331	
1396000	180.836669	1	0.386658912955	0.502357591976	
1397000	182.019350	1	0.254170265846	0.495031065395	
1398000	181.394208	1	0.357148637031	0.498890311273	
1399000	181.396497	1	0.357006223100	0.498876128982	
1400000	181.188916	1	0.369068700677	0.500164211352	
1401000	180.451800	1	0.403225616261	0.504765108814	
1402000	182.048196	1	0.285819096692	0.494853709937	
1403000	181.909192	1	0.313891404835	0.495708940540	
1404000	181.745678	1	0.331290835101	0.496716860820	
1405000	181.414658	1	0.193400561709	0.498763593989	
1406000	181.546101	1	0.347101359208	0.497949857296	
1407000	182.060176	1	0.276415938579	0.494780067944	
1408000	180.259253	1	0.410785517073	0.505973892432	
1409000	181.781114	1	0.328001086112	0.496498256930	
1410000	182.026220	1	0.255957456719	0.494988817871	
1411000	181.408695	1	0.356242985359	0.498800539427	
1412000	180.041883	1	0.418864586870	0.507341997350	
1413000	182.040782	1	0.288796355307	0.494899288461	
1414000	182.055081	1	0.282051927383	0.494811383791	
1415000	182.057066	1	0.280535185470	0.494799182719	
1416000	179.036177	1	0.451729854332	0.513720097997	
1417000	181.419207	1	0.355579587863	0.498735409455	
1418000	181.783501	1	0.327772181719	0.496483532678	
1419000	182.060201	1	0.272923228793	0.494779917598	
1420000	180.059738	1	0.418217276762	0.507229476800	
1421000	182.036666	1	0.290205272352	0.494924589738	
1422000	182.021908	1	0.294451099874	0.495015336642	
1423000	182.016858	1	0.295708357095	0.495046386915	
1424000	182.055240	1	0.281942632293	0.494810411687	
1425000	178.752449	1	0.460015212526	0.515533940359	
1426000	178.835472	1	0.457626613372	0.515002518085	
1427000	181.077048	1	0.374981154375	0.500859754498	
1428000	181.345697	1	0.360112668861	0.499191045392	
1429000	181.806907	1	0.325473781670	0.496339196580	
1430000	177.681510	1	0.488638403008	0.522438216694	
1431000	182.055325	1	0.267384689864	0.494809889180	
1432000	178.349005	1	0.471242472792	0.518124139392	
1433000	181.960348	1	0.242700771904	0.495394023992	
1434000	178.557061	1	0.465528027960	0.516786754963	
1435000	178.606822	1	0.464137977448	0.516467397901	
1436000	181.480784	1	0.197687385341	0.498354055582	
1437000	181.400799	1	0.356737799652	0.498849464637	
1438000	181.842309	1	0.321786473515	0.496120969198	
1439000	180.985263	1	0.379589426199	0.501431154595	
1440000	181.126143	1	0.372429391664	0.500554384865	
1441000	181.052123	1	0.376252731878	0.501014860525	
1442000	181.916065	1	0.312988504795	0.495666617561	
1443000	180.789088	1	0.388832805898	0.502654610875	
1444000	176.847901	1	0.508732407322	0.527876375074	
1445000	181.922640	1	0.312104560119	0.495626137043	
1446000	182.058631	1	0.278981302823	0.494789564601	
1447000	180.764476	1	0.389941666520	0.502808312935	
1448000	181.805028	1	0.325662101204	0.496350782772	
1449000	182.006229	1	0.298136521518	0.495111759606	
1450000	180.230659	1	0.411874190732	0.506153651501	
1451000	181.907594	1	0.235169602823	0.495718776952	
1452000	181.694392	1	0.335741536902	0.497033416708	
1453000	180.420878	1	0.404468116595	0.504959036600	
1454000	179.868348	1	0.425017744860	0.508436860104	
1455000	181.371472	1	0.358550617994	0.499031235243	
1456000	180.146050	1	0.415048270492	0.506685919366	
1457000	181.839008	1	0.322142297323	0.496141312110	
1458000	181.998761	1	0.299702317173	0.495157692014	
1459000	181.330128	1	0.361042765315	0.499287601549	
1460000	182.057910	1	0.279756053828	0.494793995533	
1461000	181.021154	1	0.377811319739	0.501207639950	
1462000	181.866548	1	0.319086730853	0.495971603592	
1463000	182.058607	1	0.279009410394	0.494789712679	
1464000	181.578252	1	0.344793107626	0.497751023055	
1465000	176.263213	1	0.521966591407	0.531724409137	
1466000	181.694114	1	0.335764765909	0.497035131636	
1467000	181.168308	1	0.370184730790	0.500292268564	
1468000	180.915042	1	0.382986110118	0.501868746360	
1469000	179.049057	1	0.451345251680	0.513637914135	
1470000	180.047122	1	0.418674945646	0.507308979997	
1471000	181.829495	1	0.323153264271	0.496199944949	
1472000	181.066710	1	0.375510462246	0.500924081768	
1473000	181.872880	1	0.318354220504	0.495932595272	
1474000	178.766175	1	0.459622271721	0.515446044171	
1475000	181.935467	1	0.238950704897	0.495547167567	
1476000	181.833800	1	0.226569545326	0.496173408592	
1477000	181.097203	1	0.373941331079	0.500734369253	
1478000	182.036628	1	0.290217906445	0.494924827468	
1479000	182.057070	1	0.280532325226	0.494799162335	
1480000	181.748539	1	0.218235569099	0.496699209620	
1481000	181.253336	1	0.365493573391	0.499764117991	
1482000	178.381997	1	0.470346468734	0.517911834905	
1483000	180.863794	1	0.385401147557	0.502188350366	
1484000	181.048150	1	0.376453985627	0.501039588320	
1485000	179.461244	1	0.438595562460	0.511014633207	
1486000	182.048529	1	0.263601455285	0.494851661503	
1487000	181.400710	1	0.356743371607	0.498850017253	
1488000	182.041385	1	0.288577677015	0.494895576406	
1489000	181.931645	1	0.310858953545	0.495570696158	
1490000	178.039175	1	0.479482914042	0.520122149246	
1491000	181.285216	1	0.363672327345	0.499566237690	
