Default schedule
Rate	100.00
Rate Tried	% Accepted	Alpha Trait 1 - Dev	Alpha Trait 1 - Tried	Alpha Trait 1 - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.260000	9.411331	1000	0.260000	0.260000	0.251591	
1000	0.283000	9.411331	1000	0.283000	0.283000	0.251619	
1000	0.262000	9.411331	1000	0.262000	0.262000	0.251628	
1000	0.251000	9.411331	1000	0.251000	0.251000	0.251628	
1000	0.238000	9.411331	1000	0.238000	0.238000	0.251616	
1000	0.262000	9.411331	1000	0.262000	0.262000	0.251625	
1000	0.251000	9.411331	1000	0.251000	0.251000	0.251624	
1000	0.248000	9.411331	1000	0.248000	0.248000	0.251621	
1000	0.267000	9.411331	1000	0.267000	0.267000	0.251635	
1000	0.250000	9.411331	1000	0.250000	0.250000	0.251633	
1000	0.277000	9.411331	1000	0.277000	0.277000	0.251656	
1000	0.267000	9.411331	1000	0.267000	0.267000	0.251670	
1000	0.265000	9.411331	1000	0.265000	0.265000	0.251682	
1000	0.258000	9.411331	1000	0.258000	0.258000	0.251687	
1000	0.248000	9.411331	1000	0.248000	0.248000	0.251684	
1000	0.261000	9.411331	1000	0.261000	0.261000	0.251692	
1000	0.256000	9.411331	1000	0.256000	0.256000	0.251696	
1000	0.242000	9.411331	1000	0.242000	0.242000	0.251687	
1000	0.242000	9.411331	1000	0.242000	0.242000	0.251679	
1000	0.254000	9.411331	1000	0.254000	0.254000	0.251681	
1000	0.271000	9.411331	1000	0.271000	0.271000	0.251698	
1000	0.298000	9.411331	1000	0.298000	0.298000	0.251739	
1000	0.250000	9.411331	1000	0.250000	0.250000	0.251737	
1000	0.270000	9.411331	1000	0.270000	0.270000	0.251754	
1000	0.262000	9.411331	1000	0.262000	0.262000	0.251763	
1000	0.212000	9.411331	1000	0.212000	0.212000	0.251728	
1000	0.256000	9.411331	1000	0.256000	0.256000	0.251731	
1000	0.231000	9.411331	1000	0.231000	0.231000	0.251713	
1000	0.227000	9.411331	1000	0.227000	0.227000	0.251691	
1000	0.244000	9.411331	1000	0.244000	0.244000	0.251685	
1000	0.266000	9.411331	1000	0.266000	0.266000	0.251697	
1000	0.241000	9.411331	1000	0.241000	0.241000	0.251688	
1000	0.257000	9.411331	1000	0.257000	0.257000	0.251692	
1000	0.286000	9.411331	1000	0.286000	0.286000	0.251722	
1000	0.247000	9.411331	1000	0.247000	0.247000	0.251718	
1000	0.270000	9.411331	1000	0.270000	0.270000	0.251734	
1000	0.285000	9.411331	1000	0.285000	0.285000	0.251763	
1000	0.273000	9.411331	1000	0.273000	0.273000	0.251782	
1000	0.279000	9.411331	1000	0.279000	0.279000	0.251806	
1000	0.259000	9.411331	1000	0.259000	0.259000	0.251812	
1000	0.250000	9.411331	1000	0.250000	0.250000	0.251810	
1000	0.268000	9.411331	1000	0.268000	0.268000	0.251824	
1000	0.236000	9.411331	1000	0.236000	0.236000	0.251811	
1000	0.283000	9.411331	1000	0.283000	0.283000	0.251838	
1000	0.262000	9.411331	1000	0.262000	0.262000	0.251846	
1000	0.246000	9.411331	1000	0.246000	0.246000	0.251841	
1000	0.272000	9.411331	1000	0.272000	0.272000	0.251859	
1000	0.286000	9.411331	1000	0.286000	0.286000	0.251888	
1000	0.235000	9.411331	1000	0.235000	0.235000	0.251874	
1000	0.264000	9.411331	1000	0.264000	0.264000	0.251884	
1000	0.234000	9.411331	1000	0.234000	0.234000	0.251869	
1000	0.246000	9.411331	1000	0.246000	0.246000	0.251864	
1000	0.265000	9.411331	1000	0.265000	0.265000	0.251875	
1000	0.285000	9.411331	1000	0.285000	0.285000	0.251903	
1000	0.270000	9.411331	1000	0.270000	0.270000	0.251919	
1000	0.296000	9.411331	1000	0.296000	0.296000	0.251957	
1000	0.262000	9.411331	1000	0.262000	0.262000	0.251965	
1000	0.255000	9.411331	1000	0.255000	0.255000	0.251968	
1000	0.271000	9.411331	1000	0.271000	0.271000	0.251984	
1000	0.290000	9.411331	1000	0.290000	0.290000	0.252017	
1000	0.247000	9.411331	1000	0.247000	0.247000	0.252013	
1000	0.269000	9.411331	1000	0.269000	0.269000	0.252027	
1000	0.275000	9.411331	1000	0.275000	0.275000	0.252047	
1000	0.272000	9.411331	1000	0.272000	0.272000	0.252064	
1000	0.280000	9.411331	1000	0.280000	0.280000	0.252088	
1000	0.280000	9.411331	1000	0.280000	0.280000	0.252111	
1000	0.270000	9.411331	1000	0.270000	0.270000	0.252126	
1000	0.269000	9.411331	1000	0.269000	0.269000	0.252141	
1000	0.232000	9.411331	1000	0.232000	0.232000	0.252124	
1000	0.284000	9.411331	1000	0.284000	0.284000	0.252151	
1000	0.266000	9.411331	1000	0.266000	0.266000	0.252162	
1000	0.252000	9.411331	1000	0.252000	0.252000	0.252162	
1000	0.280000	9.411331	1000	0.280000	0.280000	0.252186	
1000	0.250000	9.411331	1000	0.250000	0.250000	0.252184	
1000	0.274000	9.411331	1000	0.274000	0.274000	0.252202	
1000	0.249000	9.411331	1000	0.249000	0.249000	0.252200	
1000	0.230000	9.411331	1000	0.230000	0.230000	0.252181	
1000	0.276000	9.411331	1000	0.276000	0.276000	0.252201	
1000	0.247000	9.411331	1000	0.247000	0.247000	0.252197	
1000	0.244000	9.411331	1000	0.244000	0.244000	0.252190	
1000	0.261000	9.411331	1000	0.261000	0.261000	0.252197	
1000	0.243000	9.411331	1000	0.243000	0.243000	0.252190	
1000	0.239000	9.411331	1000	0.239000	0.239000	0.252178	
1000	0.261000	9.411331	1000	0.261000	0.261000	0.252186	
1000	0.233000	9.411331	1000	0.233000	0.233000	0.252170	
1000	0.241000	9.411331	1000	0.241000	0.241000	0.252160	
1000	0.253000	9.411331	1000	0.253000	0.253000	0.252161	
1000	0.248000	9.411331	1000	0.248000	0.248000	0.252158	
1000	0.222000	9.411331	1000	0.222000	0.222000	0.252133	
1000	0.224000	9.411331	1000	0.224000	0.224000	0.252109	
1000	0.278000	9.411331	1000	0.278000	0.278000	0.252131	
1000	0.254000	9.411331	1000	0.254000	0.254000	0.252132	
1000	0.264000	9.411331	1000	0.264000	0.264000	0.252142	
1000	0.285000	9.411331	1000	0.285000	0.285000	0.252169	
1000	0.282000	9.411331	1000	0.282000	0.282000	0.252194	
1000	0.277000	9.411331	1000	0.277000	0.277000	0.252215	
1000	0.290000	9.411331	1000	0.290000	0.290000	0.252246	
1000	0.256000	9.411331	1000	0.256000	0.256000	0.252249	
1000	0.261000	9.411331	1000	0.261000	0.261000	0.252256	
1000	0.263000	9.411331	1000	0.263000	0.263000	0.252265	
1000	0.270000	9.411331	1000	0.270000	0.270000	0.252280	
1000	0.254000	9.411331	1000	0.254000	0.254000	0.252281	
1000	0.248000	9.411331	1000	0.248000	0.248000	0.252278	
1000	0.264000	9.411331	1000	0.264000	0.264000	0.252288	
1000	0.261000	9.411331	1000	0.261000	0.261000	0.252295	
1000	0.235000	9.411331	1000	0.235000	0.235000	0.252280	
1000	0.245000	9.411331	1000	0.245000	0.245000	0.252274	
1000	0.250000	9.411331	1000	0.250000	0.250000	0.252273	
1000	0.238000	9.411331	1000	0.238000	0.238000	0.252261	
1000	0.247000	9.411331	1000	0.247000	0.247000	0.252257	
1000	0.241000	9.411331	1000	0.241000	0.241000	0.252247	
1000	0.246000	9.411331	1000	0.246000	0.246000	0.252242	
1000	0.276000	9.411331	1000	0.276000	0.276000	0.252262	
1000	0.245000	9.411331	1000	0.245000	0.245000	0.252256	
1000	0.257000	9.411331	1000	0.257000	0.257000	0.252260	
1000	0.276000	9.411331	1000	0.276000	0.276000	0.252279	
1000	0.251000	9.411331	1000	0.251000	0.251000	0.252278	
1000	0.271000	9.411331	1000	0.271000	0.271000	0.252293	
1000	0.240000	9.411331	1000	0.240000	0.240000	0.252283	
1000	0.234000	9.411331	1000	0.234000	0.234000	0.252268	
1000	0.298000	9.411331	1000	0.298000	0.298000	0.252305	
1000	0.253000	9.411331	1000	0.253000	0.253000	0.252306	
1000	0.241000	9.411331	1000	0.241000	0.241000	0.252297	
1000	0.289000	9.411331	1000	0.289000	0.289000	0.252327	
1000	0.253000	9.411331	1000	0.253000	0.253000	0.252327	
1000	0.270000	9.411331	1000	0.270000	0.270000	0.252341	
1000	0.252000	9.411331	1000	0.252000	0.252000	0.252341	
1000	0.258000	9.411331	1000	0.258000	0.258000	0.252346	
1000	0.256000	9.411331	1000	0.256000	0.256000	0.252349	
1000	0.256000	9.411331	1000	0.256000	0.256000	0.252352	
1000	0.271000	9.411331	1000	0.271000	0.271000	0.252367	
1000	0.254000	9.411331	1000	0.254000	0.254000	0.252368	
1000	0.261000	9.411331	1000	0.261000	0.261000	0.252375	
1000	0.251000	9.411331	1000	0.251000	0.251000	0.252374	
1000	0.252000	9.411331	1000	0.252000	0.252000	0.252374	
1000	0.280000	9.411331	1000	0.280000	0.280000	0.252396	
1000	0.259000	9.411331	1000	0.259000	0.259000	0.252401	
1000	0.261000	9.411331	1000	0.261000	0.261000	0.252408	
1000	0.255000	9.411331	1000	0.255000	0.255000	0.252410	
1000	0.274000	9.411331	1000	0.274000	0.274000	0.252427	
1000	0.271000	9.411331	1000	0.271000	0.271000	0.252442	
1000	0.230000	9.411331	1000	0.230000	0.230000	0.252424	
1000	0.248000	9.411331	1000	0.248000	0.248000	0.252421	
1000	0.283000	9.411331	1000	0.283000	0.283000	0.252445	
1000	0.268000	9.411331	1000	0.268000	0.268000	0.252458	
1000	0.257000	9.411331	1000	0.257000	0.257000	0.252461	
1000	0.265000	9.411331	1000	0.265000	0.265000	0.252471	
1000	0.273000	9.411331	1000	0.273000	0.273000	0.252487	
1000	0.274000	9.411331	1000	0.274000	0.274000	0.252505	
1000	0.242000	9.411331	1000	0.242000	0.242000	0.252496	
1000	0.265000	9.411331	1000	0.265000	0.265000	0.252506	
1000	0.269000	9.411331	1000	0.269000	0.269000	0.252519	
1000	0.243000	9.411331	1000	0.243000	0.243000	0.252512	
1000	0.262000	9.411331	1000	0.262000	0.262000	0.252519	
1000	0.277000	9.411331	1000	0.277000	0.277000	0.252539	
1000	0.246000	9.411331	1000	0.246000	0.246000	0.252533	
1000	0.261000	9.411331	1000	0.261000	0.261000	0.252540	
1000	0.253000	9.411331	1000	0.253000	0.253000	0.252540	
1000	0.258000	9.411331	1000	0.258000	0.258000	0.252545	
1000	0.263000	9.411331	1000	0.263000	0.263000	0.252553	
1000	0.262000	9.411331	1000	0.262000	0.262000	0.252560	
1000	0.263000	9.411331	1000	0.263000	0.263000	0.252569	
1000	0.253000	9.411331	1000	0.253000	0.253000	0.252569	
1000	0.257000	9.411331	1000	0.257000	0.257000	0.252572	
1000	0.260000	9.411331	1000	0.260000	0.260000	0.252578	
1000	0.245000	9.411331	1000	0.245000	0.245000	0.252572	
1000	0.244000	9.411331	1000	0.244000	0.244000	0.252566	
1000	0.282000	9.411331	1000	0.282000	0.282000	0.252589	
1000	0.275000	9.411331	1000	0.275000	0.275000	0.252606	
1000	0.248000	9.411331	1000	0.248000	0.248000	0.252603	
1000	0.247000	9.411331	1000	0.247000	0.247000	0.252598	
1000	0.240000	9.411331	1000	0.240000	0.240000	0.252588	
1000	0.268000	9.411331	1000	0.268000	0.268000	0.252600	
1000	0.266000	9.411331	1000	0.266000	0.266000	0.252611	
1000	0.276000	9.411331	1000	0.276000	0.276000	0.252629	
1000	0.238000	9.411331	1000	0.238000	0.238000	0.252618	
1000	0.270000	9.411331	1000	0.270000	0.270000	0.252631	
1000	0.268000	9.411331	1000	0.268000	0.268000	0.252643	
1000	0.250000	9.411331	1000	0.250000	0.250000	0.252641	
1000	0.246000	9.411331	1000	0.246000	0.246000	0.252636	
1000	0.248000	9.411331	1000	0.248000	0.248000	0.252632	
1000	0.256000	9.411331	1000	0.256000	0.256000	0.252635	
1000	0.243000	9.411331	1000	0.243000	0.243000	0.252628	
1000	0.257000	9.411331	1000	0.257000	0.257000	0.252631	
1000	0.276000	9.411331	1000	0.276000	0.276000	0.252649	
1000	0.270000	9.411331	1000	0.270000	0.270000	0.252662	
1000	0.260000	9.411331	1000	0.260000	0.260000	0.252668	
1000	0.258000	9.411331	1000	0.258000	0.258000	0.252672	
1000	0.255000	9.411331	1000	0.255000	0.255000	0.252674	
1000	0.270000	9.411331	1000	0.270000	0.270000	0.252687	
1000	0.262000	9.411331	1000	0.262000	0.262000	0.252694	
1000	0.257000	9.411331	1000	0.257000	0.257000	0.252698	
1000	0.279000	9.411331	1000	0.279000	0.279000	0.252718	
1000	0.267000	9.411331	1000	0.267000	0.267000	0.252729	
1000	0.260000	9.411331	1000	0.260000	0.260000	0.252734	
1000	0.270000	9.411331	1000	0.270000	0.270000	0.252748	
1000	0.254000	9.411331	1000	0.254000	0.254000	0.252749	
1000	0.276000	9.411331	1000	0.276000	0.276000	0.252766	
1000	0.271000	9.411331	1000	0.271000	0.271000	0.252780	
1000	0.272000	9.411331	1000	0.272000	0.272000	0.252795	
1000	0.264000	9.411331	1000	0.264000	0.264000	0.252804	
1000	0.262000	9.411331	1000	0.262000	0.262000	0.252811	
1000	0.234000	9.411331	1000	0.234000	0.234000	0.252796	
1000	0.262000	9.411331	1000	0.262000	0.262000	0.252803	
1000	0.272000	9.411331	1000	0.272000	0.272000	0.252818	
1000	0.267000	9.411331	1000	0.267000	0.267000	0.252829	
1000	0.247000	9.411331	1000	0.247000	0.247000	0.252824	
1000	0.293000	9.411331	1000	0.293000	0.293000	0.252855	
1000	0.270000	9.411331	1000	0.270000	0.270000	0.252868	
1000	0.242000	9.411331	1000	0.242000	0.242000	0.252860	
1000	0.270000	9.411331	1000	0.270000	0.270000	0.252873	
1000	0.267000	9.411331	1000	0.267000	0.267000	0.252883	
1000	0.268000	9.411331	1000	0.268000	0.268000	0.252895	
1000	0.253000	9.411331	1000	0.253000	0.253000	0.252895	
1000	0.302000	9.411331	1000	0.302000	0.302000	0.252932	
1000	0.267000	9.411331	1000	0.267000	0.267000	0.252942	
1000	0.263000	9.411331	1000	0.263000	0.263000	0.252950	
1000	0.269000	9.411331	1000	0.269000	0.269000	0.252962	
1000	0.271000	9.411331	1000	0.271000	0.271000	0.252976	
1000	0.255000	9.411331	1000	0.255000	0.255000	0.252977	
1000	0.253000	9.411331	1000	0.253000	0.253000	0.252977	
1000	0.235000	9.411331	1000	0.235000	0.235000	0.252964	
1000	0.245000	9.411331	1000	0.245000	0.245000	0.252958	
1000	0.241000	9.411331	1000	0.241000	0.241000	0.252949	
1000	0.249000	9.411331	1000	0.249000	0.249000	0.252946	
1000	0.264000	9.411331	1000	0.264000	0.264000	0.252954	
1000	0.247000	9.411331	1000	0.247000	0.247000	0.252950	
1000	0.264000	9.411331	1000	0.264000	0.264000	0.252958	
1000	0.281000	9.411331	1000	0.281000	0.281000	0.252979	
1000	0.263000	9.411331	1000	0.263000	0.263000	0.252986	
1000	0.272000	9.411331	1000	0.272000	0.272000	0.253001	
1000	0.264000	9.411331	1000	0.264000	0.264000	0.253009	
1000	0.254000	9.411331	1000	0.254000	0.254000	0.253009	
1000	0.265000	9.411331	1000	0.265000	0.265000	0.253018	
1000	0.275000	9.411331	1000	0.275000	0.275000	0.253035	
1000	0.285000	9.411331	1000	0.285000	0.285000	0.253059	
1000	0.287000	9.411331	1000	0.287000	0.287000	0.253084	
1000	0.265000	9.411331	1000	0.265000	0.265000	0.253093	
1000	0.287000	9.411331	1000	0.287000	0.287000	0.253118	
1000	0.255000	9.411331	1000	0.255000	0.255000	0.253119	
1000	0.273000	9.411331	1000	0.273000	0.273000	0.253134	
1000	0.270000	9.411331	1000	0.270000	0.270000	0.253146	
1000	0.257000	9.411331	1000	0.257000	0.257000	0.253149	
1000	0.248000	9.411331	1000	0.248000	0.248000	0.253145	
1000	0.260000	9.411331	1000	0.260000	0.260000	0.253150	
1000	0.255000	9.411331	1000	0.255000	0.255000	0.253152	
1000	0.235000	9.411331	1000	0.235000	0.235000	0.253138	
1000	0.282000	9.411331	1000	0.282000	0.282000	0.253160	
1000	0.248000	9.411331	1000	0.248000	0.248000	0.253156	
1000	0.250000	9.411331	1000	0.250000	0.250000	0.253154	
1000	0.248000	9.411331	1000	0.248000	0.248000	0.253150	
1000	0.273000	9.411331	1000	0.273000	0.273000	0.253164	
1000	0.240000	9.411331	1000	0.240000	0.240000	0.253155	
1000	0.266000	9.411331	1000	0.266000	0.266000	0.253164	
1000	0.285000	9.411331	1000	0.285000	0.285000	0.253187	
1000	0.255000	9.411331	1000	0.255000	0.255000	0.253189	
1000	0.278000	9.411331	1000	0.278000	0.278000	0.253207	
1000	0.247000	9.411331	1000	0.247000	0.247000	0.253202	
1000	0.272000	9.411331	1000	0.272000	0.272000	0.253216	
1000	0.257000	9.411331	1000	0.257000	0.257000	0.253219	
1000	0.271000	9.411331	1000	0.271000	0.271000	0.253232	
1000	0.252000	9.411331	1000	0.252000	0.252000	0.253231	
1000	0.258000	9.411331	1000	0.258000	0.258000	0.253235	
1000	0.279000	9.411331	1000	0.279000	0.279000	0.253253	
1000	0.245000	9.411331	1000	0.245000	0.245000	0.253247	
1000	0.255000	9.411331	1000	0.255000	0.255000	0.253249	
1000	0.256000	9.411331	1000	0.256000	0.256000	0.253251	
1000	0.261000	9.411331	1000	0.261000	0.261000	0.253256	
1000	0.251000	9.411331	1000	0.251000	0.251000	0.253255	
1000	0.283000	9.411331	1000	0.283000	0.283000	0.253276	
1000	0.277000	9.411331	1000	0.277000	0.277000	0.253293	
1000	0.250000	9.411331	1000	0.250000	0.250000	0.253291	
1000	0.269000	9.411331	1000	0.269000	0.269000	0.253302	
1000	0.236000	9.411331	1000	0.236000	0.236000	0.253290	
1000	0.255000	9.411331	1000	0.255000	0.255000	0.253291	
1000	0.276000	9.411331	1000	0.276000	0.276000	0.253307	
1000	0.267000	9.411331	1000	0.267000	0.267000	0.253317	
1000	0.257000	9.411331	1000	0.257000	0.257000	0.253320	
1000	0.245000	9.411331	1000	0.245000	0.245000	0.253314	
1000	0.255000	9.411331	1000	0.255000	0.255000	0.253315	
1000	0.258000	9.411331	1000	0.258000	0.258000	0.253319	
1000	0.249000	9.411331	1000	0.249000	0.249000	0.253315	
1000	0.276000	9.411331	1000	0.276000	0.276000	0.253332	
1000	0.262000	9.411331	1000	0.262000	0.262000	0.253338	
1000	0.270000	9.411331	1000	0.270000	0.270000	0.253350	
1000	0.290000	9.411331	1000	0.290000	0.290000	0.253376	
1000	0.283000	9.411331	1000	0.283000	0.283000	0.253397	
1000	0.248000	9.411331	1000	0.248000	0.248000	0.253394	
1000	0.290000	9.411331	1000	0.290000	0.290000	0.253420	
1000	0.275000	9.411331	1000	0.275000	0.275000	0.253435	
1000	0.253000	9.411331	1000	0.253000	0.253000	0.253435	
1000	0.290000	9.411331	1000	0.290000	0.290000	0.253461	
1000	0.305000	9.411331	1000	0.305000	0.305000	0.253498	
1000	0.233000	9.411331	1000	0.233000	0.233000	0.253483	
1000	0.268000	9.411331	1000	0.268000	0.268000	0.253493	
1000	0.255000	9.411331	1000	0.255000	0.255000	0.253494	
1000	0.272000	9.411331	1000	0.272000	0.272000	0.253508	
1000	0.228000	9.411331	1000	0.228000	0.228000	0.253490	
1000	0.264000	9.411331	1000	0.264000	0.264000	0.253497	
1000	0.240000	9.411331	1000	0.240000	0.240000	0.253487	
1000	0.262000	9.411331	1000	0.262000	0.262000	0.253493	
1000	0.259000	9.411331	1000	0.259000	0.259000	0.253497	
1000	0.248000	9.411331	1000	0.248000	0.248000	0.253493	
1000	0.276000	9.411331	1000	0.276000	0.276000	0.253509	
1000	0.256000	9.411331	1000	0.256000	0.256000	0.253511	
1000	0.250000	9.411331	1000	0.250000	0.250000	0.253509	
1000	0.275000	9.411331	1000	0.275000	0.275000	0.253524	
1000	0.277000	9.411331	1000	0.277000	0.277000	0.253540	
1000	0.256000	9.411331	1000	0.256000	0.256000	0.253542	
1000	0.254000	9.411331	1000	0.254000	0.254000	0.253542	
1000	0.265000	9.411331	1000	0.265000	0.265000	0.253551	
1000	0.274000	9.411331	1000	0.274000	0.274000	0.253565	
1000	0.243000	9.411331	1000	0.243000	0.243000	0.253557	
1000	0.257000	9.411331	1000	0.257000	0.257000	0.253560	
1000	0.296000	9.411331	1000	0.296000	0.296000	0.253590	
1000	0.250000	9.411331	1000	0.250000	0.250000	0.253587	
1000	0.245000	9.411331	1000	0.245000	0.245000	0.253581	
1000	0.231000	9.411331	1000	0.231000	0.231000	0.253565	
1000	0.276000	9.411331	1000	0.276000	0.276000	0.253581	
1000	0.260000	9.411331	1000	0.260000	0.260000	0.253586	
1000	0.256000	9.411331	1000	0.256000	0.256000	0.253587	
1000	0.254000	9.411331	1000	0.254000	0.254000	0.253588	
