Rate	100.00
Rate Tried	% Accepted	Alpha Trait 1 - Dev	Alpha Trait 1 - Tried	Alpha Trait 1 - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.335000	0.049601	1000	0.335000	0.335000	0.317501	
1000	0.317000	0.049601	1000	0.317000	0.317000	0.317500	
1000	0.362000	0.049601	1000	0.362000	0.362000	0.317541	
1000	0.271000	0.049601	1000	0.271000	0.271000	0.317498	
1000	0.310000	0.049601	1000	0.310000	0.310000	0.317491	
1000	0.344000	0.049601	1000	0.344000	0.344000	0.317516	
1000	0.309000	0.049601	1000	0.309000	0.309000	0.317508	
1000	0.330000	0.049601	1000	0.330000	0.330000	0.317520	
1000	0.311000	0.049601	1000	0.311000	0.311000	0.317514	
1000	0.317000	0.049601	1000	0.317000	0.317000	0.317513	
1000	0.330000	0.049601	1000	0.330000	0.330000	0.317525	
1000	0.339000	0.049601	1000	0.339000	0.339000	0.317544	
1000	0.333000	0.049601	1000	0.333000	0.333000	0.317558	
1000	0.319000	0.049601	1000	0.319000	0.319000	0.317560	
1000	0.318000	0.049601	1000	0.318000	0.318000	0.317560	
1000	0.318000	0.049601	1000	0.318000	0.318000	0.317561	
1000	0.317000	0.049601	1000	0.317000	0.317000	0.317560	
1000	0.316000	0.049601	1000	0.316000	0.316000	0.317559	
1000	0.327000	0.049601	1000	0.327000	0.327000	0.317567	
1000	0.350000	0.049601	1000	0.350000	0.350000	0.317597	
1000	0.302000	0.049601	1000	0.302000	0.302000	0.317583	
1000	0.320000	0.049601	1000	0.320000	0.320000	0.317585	
1000	0.329000	0.049601	1000	0.329000	0.329000	0.317595	
1000	0.332000	0.049601	1000	0.332000	0.332000	0.317608	
1000	0.331000	0.049601	1000	0.331000	0.331000	0.317620	
1000	0.354000	0.049601	1000	0.354000	0.354000	0.317653	
1000	0.289000	0.049601	1000	0.289000	0.289000	0.317627	
1000	0.339000	0.049601	1000	0.339000	0.339000	0.317647	
1000	0.337000	0.049601	1000	0.337000	0.337000	0.317664	
1000	0.325000	0.049601	1000	0.325000	0.325000	0.317671	
1000	0.295000	0.049601	1000	0.295000	0.295000	0.317650	
1000	0.333000	0.049601	1000	0.333000	0.333000	0.317664	
1000	0.329000	0.049601	1000	0.329000	0.329000	0.317674	
1000	0.319000	0.049601	1000	0.319000	0.319000	0.317676	
1000	0.311000	0.049601	1000	0.311000	0.311000	0.317670	
1000	0.325000	0.049601	1000	0.325000	0.325000	0.317676	
1000	0.300000	0.049601	1000	0.300000	0.300000	0.317660	
1000	0.299000	0.049601	1000	0.299000	0.299000	0.317644	
1000	0.303000	0.049601	1000	0.303000	0.303000	0.317631	
1000	0.322000	0.049601	1000	0.322000	0.322000	0.317634	
1000	0.371000	0.049601	1000	0.371000	0.371000	0.317682	
1000	0.318000	0.049601	1000	0.318000	0.318000	0.317682	
1000	0.320000	0.049601	1000	0.320000	0.320000	0.317685	
1000	0.318000	0.049601	1000	0.318000	0.318000	0.317685	
1000	0.331000	0.049601	1000	0.331000	0.331000	0.317697	
1000	0.344000	0.049601	1000	0.344000	0.344000	0.317720	
1000	0.315000	0.049601	1000	0.315000	0.315000	0.317718	
1000	0.285000	0.049601	1000	0.285000	0.285000	0.317689	
1000	0.314000	0.049601	1000	0.314000	0.314000	0.317685	
1000	0.321000	0.049601	1000	0.321000	0.321000	0.317688	
1000	0.316000	0.049601	1000	0.316000	0.316000	0.317687	
1000	0.303000	0.049601	1000	0.303000	0.303000	0.317674	
1000	0.312000	0.049601	1000	0.312000	0.312000	0.317669	
1000	0.338000	0.049601	1000	0.338000	0.338000	0.317687	
1000	0.333000	0.049601	1000	0.333000	0.333000	0.317700	
1000	0.316000	0.049601	1000	0.316000	0.316000	0.317699	
1000	0.319000	0.049601	1000	0.319000	0.319000	0.317700	
1000	0.347000	0.049601	1000	0.347000	0.347000	0.317726	
1000	0.345000	0.049601	1000	0.345000	0.345000	0.317750	
1000	0.321000	0.049601	1000	0.321000	0.321000	0.317753	
1000	0.311000	0.049601	1000	0.311000	0.311000	0.317747	
1000	0.303000	0.049601	1000	0.303000	0.303000	0.317734	
1000	0.300000	0.049601	1000	0.300000	0.300000	0.317718	
1000	0.284000	0.049601	1000	0.284000	0.284000	0.317689	
1000	0.316000	0.049601	1000	0.316000	0.316000	0.317687	
1000	0.321000	0.049601	1000	0.321000	0.321000	0.317690	
1000	0.339000	0.049601	1000	0.339000	0.339000	0.317709	
1000	0.327000	0.049601	1000	0.327000	0.327000	0.317717	
1000	0.320000	0.049601	1000	0.320000	0.320000	0.317719	
1000	0.312000	0.049601	1000	0.312000	0.312000	0.317714	
1000	0.337000	0.049601	1000	0.337000	0.337000	0.317731	
1000	0.337000	0.049601	1000	0.337000	0.337000	0.317747	
1000	0.312000	0.049601	1000	0.312000	0.312000	0.317742	
1000	0.314000	0.049601	1000	0.314000	0.314000	0.317739	
1000	0.333000	0.049601	1000	0.333000	0.333000	0.317752	
1000	0.362000	0.049601	1000	0.362000	0.362000	0.317791	
1000	0.315000	0.049601	1000	0.315000	0.315000	0.317788	
1000	0.311000	0.049601	1000	0.311000	0.311000	0.317782	
1000	0.339000	0.049601	1000	0.339000	0.339000	0.317801	
1000	0.332000	0.049601	1000	0.332000	0.332000	0.317813	
1000	0.319000	0.049601	1000	0.319000	0.319000	0.317814	
1000	0.331000	0.049601	1000	0.331000	0.331000	0.317825	
1000	0.309000	0.049601	1000	0.309000	0.309000	0.317818	
1000	0.324000	0.049601	1000	0.324000	0.324000	0.317823	
1000	0.342000	0.049601	1000	0.342000	0.342000	0.317844	
1000	0.312000	0.049601	1000	0.312000	0.312000	0.317839	
1000	0.329000	0.049601	1000	0.329000	0.329000	0.317849	
1000	0.320000	0.049601	1000	0.320000	0.320000	0.317850	
1000	0.305000	0.049601	1000	0.305000	0.305000	0.317839	
1000	0.321000	0.049601	1000	0.321000	0.321000	0.317842	
1000	0.307000	0.049601	1000	0.307000	0.307000	0.317833	
1000	0.303000	0.049601	1000	0.303000	0.303000	0.317820	
1000	0.333000	0.049601	1000	0.333000	0.333000	0.317833	
1000	0.347000	0.049601	1000	0.347000	0.347000	0.317858	
1000	0.323000	0.049601	1000	0.323000	0.323000	0.317862	
1000	0.344000	0.049601	1000	0.344000	0.344000	0.317885	
1000	0.334000	0.049601	1000	0.334000	0.334000	0.317898	
1000	0.322000	0.049601	1000	0.322000	0.322000	0.317902	
1000	0.314000	0.049601	1000	0.314000	0.314000	0.317899	
1000	0.326000	0.049601	1000	0.326000	0.326000	0.317905	
1000	0.339000	0.049601	1000	0.339000	0.339000	0.317923	
1000	0.361000	0.049601	1000	0.361000	0.361000	0.317960	
1000	0.335000	0.049601	1000	0.335000	0.335000	0.317974	
1000	0.310000	0.049601	1000	0.310000	0.310000	0.317968	
1000	0.314000	0.049601	1000	0.314000	0.314000	0.317964	
1000	0.313000	0.049601	1000	0.313000	0.313000	0.317960	
1000	0.305000	0.049601	1000	0.305000	0.305000	0.317949	
1000	0.324000	0.049601	1000	0.324000	0.324000	0.317954	
1000	0.304000	0.049601	1000	0.304000	0.304000	0.317942	
1000	0.320000	0.049601	1000	0.320000	0.320000	0.317944	
1000	0.311000	0.049601	1000	0.311000	0.311000	0.317938	
1000	0.313000	0.049601	1000	0.313000	0.313000	0.317934	
1000	0.339000	0.049601	1000	0.339000	0.339000	0.317952	
1000	0.282000	0.049601	1000	0.282000	0.282000	0.317922	
1000	0.335000	0.049601	1000	0.335000	0.335000	0.317936	
1000	0.348000	0.049601	1000	0.348000	0.348000	0.317961	
1000	0.306000	0.049601	1000	0.306000	0.306000	0.317951	
1000	0.314000	0.049601	1000	0.314000	0.314000	0.317948	
1000	0.314000	0.049601	1000	0.314000	0.314000	0.317945	
1000	0.314000	0.049601	1000	0.314000	0.314000	0.317941	
1000	0.349000	0.049601	1000	0.349000	0.349000	0.317967	
1000	0.328000	0.049601	1000	0.328000	0.328000	0.317976	
1000	0.327000	0.049601	1000	0.327000	0.327000	0.317983	
1000	0.311000	0.049601	1000	0.311000	0.311000	0.317977	
1000	0.300000	0.049601	1000	0.300000	0.300000	0.317962	
1000	0.352000	0.049601	1000	0.352000	0.352000	0.317991	
1000	0.323000	0.049601	1000	0.323000	0.323000	0.317995	
1000	0.340000	0.049601	1000	0.340000	0.340000	0.318013	
1000	0.314000	0.049601	1000	0.314000	0.314000	0.318010	
1000	0.297000	0.049601	1000	0.297000	0.297000	0.317992	
1000	0.328000	0.049601	1000	0.328000	0.328000	0.318001	
1000	0.312000	0.049601	1000	0.312000	0.312000	0.317996	
1000	0.311000	0.049601	1000	0.311000	0.311000	0.317990	
1000	0.314000	0.049601	1000	0.314000	0.314000	0.317987	
1000	0.309000	0.049601	1000	0.309000	0.309000	0.317979	
1000	0.313000	0.049601	1000	0.313000	0.313000	0.317975	
1000	0.327000	0.049601	1000	0.327000	0.327000	0.317982	
1000	0.339000	0.049601	1000	0.339000	0.339000	0.318000	
1000	0.329000	0.049601	1000	0.329000	0.329000	0.318009	
1000	0.319000	0.049601	1000	0.319000	0.319000	0.318010	
1000	0.319000	0.049601	1000	0.319000	0.319000	0.318010	
1000	0.329000	0.049601	1000	0.329000	0.329000	0.318019	
1000	0.312000	0.049601	1000	0.312000	0.312000	0.318014	
1000	0.326000	0.049601	1000	0.326000	0.326000	0.318021	
1000	0.336000	0.049601	1000	0.336000	0.336000	0.318036	
1000	0.323000	0.049601	1000	0.323000	0.323000	0.318040	
1000	0.341000	0.049601	1000	0.341000	0.341000	0.318059	
1000	0.323000	0.049601	1000	0.323000	0.323000	0.318063	
1000	0.312000	0.049601	1000	0.312000	0.312000	0.318058	
1000	0.315000	0.049601	1000	0.315000	0.315000	0.318055	
1000	0.318000	0.049601	1000	0.318000	0.318000	0.318055	
1000	0.314000	0.049601	1000	0.314000	0.314000	0.318052	
1000	0.312000	0.049601	1000	0.312000	0.312000	0.318047	
1000	0.354000	0.049601	1000	0.354000	0.354000	0.318076	
1000	0.328000	0.049601	1000	0.328000	0.328000	0.318084	
1000	0.330000	0.049601	1000	0.330000	0.330000	0.318094	
1000	0.316000	0.049601	1000	0.316000	0.316000	0.318092	
1000	0.326000	0.049601	1000	0.326000	0.326000	0.318099	
1000	0.307000	0.049601	1000	0.307000	0.307000	0.318090	
1000	0.325000	0.049601	1000	0.325000	0.325000	0.318095	
1000	0.306000	0.049601	1000	0.306000	0.306000	0.318085	
1000	0.319000	0.049601	1000	0.319000	0.319000	0.318086	
1000	0.318000	0.049601	1000	0.318000	0.318000	0.318086	
1000	0.320000	0.049601	1000	0.320000	0.320000	0.318088	
1000	0.325000	0.049601	1000	0.325000	0.325000	0.318093	
1000	0.343000	0.049601	1000	0.343000	0.343000	0.318113	
1000	0.309000	0.049601	1000	0.309000	0.309000	0.318106	
1000	0.287000	0.049601	1000	0.287000	0.287000	0.318081	
1000	0.329000	0.049601	1000	0.329000	0.329000	0.318090	
1000	0.341000	0.049601	1000	0.341000	0.341000	0.318108	
1000	0.319000	0.049601	1000	0.319000	0.319000	0.318109	
1000	0.306000	0.049601	1000	0.306000	0.306000	0.318099	
1000	0.298000	0.049601	1000	0.298000	0.298000	0.318083	
1000	0.288000	0.049601	1000	0.288000	0.288000	0.318059	
1000	0.328000	0.049601	1000	0.328000	0.328000	0.318067	
1000	0.333000	0.049601	1000	0.333000	0.333000	0.318079	
1000	0.329000	0.049601	1000	0.329000	0.329000	0.318087	
1000	0.349000	0.049601	1000	0.349000	0.349000	0.318112	
1000	0.307000	0.049601	1000	0.307000	0.307000	0.318103	
1000	0.336000	0.049601	1000	0.336000	0.336000	0.318117	
1000	0.332000	0.049601	1000	0.332000	0.332000	0.318129	
1000	0.306000	0.049601	1000	0.306000	0.306000	0.318119	
1000	0.299000	0.049601	1000	0.299000	0.299000	0.318104	
1000	0.320000	0.049601	1000	0.320000	0.320000	0.318105	
1000	0.329000	0.049601	1000	0.329000	0.329000	0.318114	
1000	0.328000	0.049601	1000	0.328000	0.328000	0.318122	
1000	0.339000	0.049601	1000	0.339000	0.339000	0.318138	
1000	0.328000	0.049601	1000	0.328000	0.328000	0.318146	
1000	0.315000	0.049601	1000	0.315000	0.315000	0.318144	
1000	0.296000	0.049601	1000	0.296000	0.296000	0.318126	
1000	0.306000	0.049601	1000	0.306000	0.306000	0.318116	
1000	0.313000	0.049601	1000	0.313000	0.313000	0.318112	
1000	0.359000	0.049601	1000	0.359000	0.359000	0.318145	
1000	0.300000	0.049601	1000	0.300000	0.300000	0.318130	
1000	0.320000	0.049601	1000	0.320000	0.320000	0.318132	
1000	0.298000	0.049601	1000	0.298000	0.298000	0.318116	
1000	0.301000	0.049601	1000	0.301000	0.301000	0.318103	
1000	0.311000	0.049601	1000	0.311000	0.311000	0.318097	
1000	0.315000	0.049601	1000	0.315000	0.315000	0.318095	
1000	0.344000	0.049601	1000	0.344000	0.344000	0.318115	
1000	0.329000	0.049601	1000	0.329000	0.329000	0.318123	
1000	0.315000	0.049601	1000	0.315000	0.315000	0.318121	
1000	0.318000	0.049601	1000	0.318000	0.318000	0.318121	
1000	0.291000	0.049601	1000	0.291000	0.291000	0.318100	
1000	0.317000	0.049601	1000	0.317000	0.317000	0.318099	
1000	0.314000	0.049601	1000	0.314000	0.314000	0.318096	
1000	0.323000	0.049601	1000	0.323000	0.323000	0.318099	
1000	0.314000	0.049601	1000	0.314000	0.314000	0.318096	
1000	0.320000	0.049601	1000	0.320000	0.320000	0.318098	
1000	0.324000	0.049601	1000	0.324000	0.324000	0.318102	
1000	0.360000	0.049601	1000	0.360000	0.360000	0.318135	
1000	0.295000	0.049601	1000	0.295000	0.295000	0.318117	
1000	0.329000	0.049601	1000	0.329000	0.329000	0.318125	
1000	0.340000	0.049601	1000	0.340000	0.340000	0.318142	
1000	0.311000	0.049601	1000	0.311000	0.311000	0.318137	
1000	0.330000	0.049601	1000	0.330000	0.330000	0.318146	
1000	0.312000	0.049601	1000	0.312000	0.312000	0.318141	
1000	0.302000	0.049601	1000	0.302000	0.302000	0.318129	
1000	0.330000	0.049601	1000	0.330000	0.330000	0.318138	
1000	0.331000	0.049601	1000	0.331000	0.331000	0.318148	
1000	0.343000	0.049601	1000	0.343000	0.343000	0.318167	
1000	0.328000	0.049601	1000	0.328000	0.328000	0.318175	
1000	0.318000	0.049601	1000	0.318000	0.318000	0.318174	
1000	0.317000	0.049601	1000	0.317000	0.317000	0.318173	
1000	0.292000	0.049601	1000	0.292000	0.292000	0.318153	
1000	0.294000	0.049601	1000	0.294000	0.294000	0.318135	
1000	0.334000	0.049601	1000	0.334000	0.334000	0.318147	
1000	0.334000	0.049601	1000	0.334000	0.334000	0.318159	
1000	0.290000	0.049601	1000	0.290000	0.290000	0.318138	
1000	0.306000	0.049601	1000	0.306000	0.306000	0.318128	
1000	0.322000	0.049601	1000	0.322000	0.322000	0.318131	
1000	0.309000	0.049601	1000	0.309000	0.309000	0.318124	
1000	0.282000	0.049601	1000	0.282000	0.282000	0.318097	
1000	0.335000	0.049601	1000	0.335000	0.335000	0.318110	
1000	0.324000	0.049601	1000	0.324000	0.324000	0.318114	
1000	0.321000	0.049601	1000	0.321000	0.321000	0.318116	
1000	0.324000	0.049601	1000	0.324000	0.324000	0.318121	
1000	0.331000	0.049601	1000	0.331000	0.331000	0.318131	
1000	0.330000	0.049601	1000	0.330000	0.330000	0.318140	
1000	0.334000	0.049601	1000	0.334000	0.334000	0.318152	
1000	0.311000	0.049601	1000	0.311000	0.311000	0.318146	
1000	0.330000	0.049601	1000	0.330000	0.330000	0.318155	
1000	0.328000	0.049601	1000	0.328000	0.328000	0.318163	
1000	0.318000	0.049601	1000	0.318000	0.318000	0.318163	
1000	0.327000	0.049601	1000	0.327000	0.327000	0.318169	
1000	0.300000	0.049601	1000	0.300000	0.300000	0.318155	
1000	0.285000	0.049601	1000	0.285000	0.285000	0.318130	
1000	0.354000	0.049601	1000	0.354000	0.354000	0.318157	
1000	0.319000	0.049601	1000	0.319000	0.319000	0.318158	
1000	0.305000	0.049601	1000	0.305000	0.305000	0.318148	
1000	0.328000	0.049601	1000	0.328000	0.328000	0.318156	
1000	0.320000	0.049601	1000	0.320000	0.320000	0.318157	
1000	0.316000	0.049601	1000	0.316000	0.316000	0.318155	
1000	0.310000	0.049601	1000	0.310000	0.310000	0.318149	
1000	0.291000	0.049601	1000	0.291000	0.291000	0.318129	
1000	0.338000	0.049601	1000	0.338000	0.338000	0.318144	
1000	0.292000	0.049601	1000	0.292000	0.292000	0.318124	
1000	0.332000	0.049601	1000	0.332000	0.332000	0.318135	
1000	0.344000	0.049601	1000	0.344000	0.344000	0.318154	
1000	0.306000	0.049601	1000	0.306000	0.306000	0.318145	
1000	0.325000	0.049601	1000	0.325000	0.325000	0.318150	
1000	0.318000	0.049601	1000	0.318000	0.318000	0.318150	
1000	0.328000	0.049601	1000	0.328000	0.328000	0.318157	
1000	0.320000	0.049601	1000	0.320000	0.320000	0.318159	
1000	0.343000	0.049601	1000	0.343000	0.343000	0.318177	
1000	0.326000	0.049601	1000	0.326000	0.326000	0.318183	
1000	0.313000	0.049601	1000	0.313000	0.313000	0.318179	
1000	0.336000	0.049601	1000	0.336000	0.336000	0.318192	
1000	0.317000	0.049601	1000	0.317000	0.317000	0.318191	
1000	0.328000	0.049601	1000	0.328000	0.328000	0.318199	
1000	0.308000	0.049601	1000	0.308000	0.308000	0.318191	
1000	0.320000	0.049601	1000	0.320000	0.320000	0.318192	
1000	0.338000	0.049601	1000	0.338000	0.338000	0.318207	
1000	0.326000	0.049601	1000	0.326000	0.326000	0.318213	
1000	0.352000	0.049601	1000	0.352000	0.352000	0.318238	
1000	0.325000	0.049601	1000	0.325000	0.325000	0.318243	
1000	0.311000	0.049601	1000	0.311000	0.311000	0.318238	
1000	0.336000	0.049601	1000	0.336000	0.336000	0.318251	
1000	0.319000	0.049601	1000	0.319000	0.319000	0.318251	
1000	0.296000	0.049601	1000	0.296000	0.296000	0.318235	
1000	0.348000	0.049601	1000	0.348000	0.348000	0.318257	
1000	0.314000	0.049601	1000	0.314000	0.314000	0.318254	
1000	0.316000	0.049601	1000	0.316000	0.316000	0.318252	
1000	0.306000	0.049601	1000	0.306000	0.306000	0.318243	
1000	0.329000	0.049601	1000	0.329000	0.329000	0.318251	
1000	0.324000	0.049601	1000	0.324000	0.324000	0.318255	
1000	0.341000	0.049601	1000	0.341000	0.341000	0.318272	
1000	0.350000	0.049601	1000	0.350000	0.350000	0.318295	
1000	0.314000	0.049601	1000	0.314000	0.314000	0.318292	
1000	0.326000	0.049601	1000	0.326000	0.326000	0.318297	
1000	0.314000	0.049601	1000	0.314000	0.314000	0.318294	
1000	0.341000	0.049601	1000	0.341000	0.341000	0.318311	
1000	0.331000	0.049601	1000	0.331000	0.331000	0.318320	
1000	0.300000	0.049601	1000	0.300000	0.300000	0.318307	
1000	0.336000	0.049601	1000	0.336000	0.336000	0.318320	
1000	0.307000	0.049601	1000	0.307000	0.307000	0.318311	
1000	0.322000	0.049601	1000	0.322000	0.322000	0.318314	
1000	0.332000	0.049601	1000	0.332000	0.332000	0.318324	
1000	0.318000	0.049601	1000	0.318000	0.318000	0.318324	
1000	0.330000	0.049601	1000	0.330000	0.330000	0.318332	
1000	0.315000	0.049601	1000	0.315000	0.315000	0.318330	
1000	0.330000	0.049601	1000	0.330000	0.330000	0.318338	
1000	0.322000	0.049601	1000	0.322000	0.322000	0.318341	
1000	0.305000	0.049601	1000	0.305000	0.305000	0.318331	
1000	0.331000	0.049601	1000	0.331000	0.331000	0.318341	
1000	0.336000	0.049601	1000	0.336000	0.336000	0.318353	
1000	0.296000	0.049601	1000	0.296000	0.296000	0.318337	
1000	0.323000	0.049601	1000	0.323000	0.323000	0.318341	
1000	0.336000	0.049601	1000	0.336000	0.336000	0.318353	
1000	0.302000	0.049601	1000	0.302000	0.302000	0.318342	
1000	0.352000	0.049601	1000	0.352000	0.352000	0.318366	
1000	0.326000	0.049601	1000	0.326000	0.326000	0.318371	
1000	0.331000	0.049601	1000	0.331000	0.331000	0.318380	
1000	0.320000	0.049601	1000	0.320000	0.320000	0.318382	
1000	0.333000	0.049601	1000	0.333000	0.333000	0.318392	
1000	0.312000	0.049601	1000	0.312000	0.312000	0.318387	
1000	0.315000	0.049601	1000	0.315000	0.315000	0.318385	
1000	0.332000	0.049601	1000	0.332000	0.332000	0.318395	
1000	0.326000	0.049601	1000	0.326000	0.326000	0.318400	
1000	0.325000	0.049601	1000	0.325000	0.325000	0.318405	
1000	0.314000	0.049601	1000	0.314000	0.314000	0.318402	
1000	0.332000	0.049601	1000	0.332000	0.332000	0.318411	
1000	0.326000	0.049601	1000	0.326000	0.326000	0.318417	
1000	0.347000	0.049601	1000	0.347000	0.347000	0.318437	
1000	0.321000	0.049601	1000	0.321000	0.321000	0.318439	
1000	0.320000	0.049601	1000	0.320000	0.320000	0.318440	
1000	0.308000	0.049601	1000	0.308000	0.308000	0.318433	
1000	0.324000	0.049601	1000	0.324000	0.324000	0.318437	
1000	0.305000	0.049601	1000	0.305000	0.305000	0.318427	
1000	0.319000	0.049601	1000	0.319000	0.319000	0.318428	
1000	0.318000	0.049601	1000	0.318000	0.318000	0.318427	
1000	0.302000	0.049601	1000	0.302000	0.302000	0.318416	
1000	0.324000	0.049601	1000	0.324000	0.324000	0.318420	
1000	0.343000	0.049601	1000	0.343000	0.343000	0.318437	
1000	0.314000	0.049601	1000	0.314000	0.314000	0.318434	
1000	0.326000	0.049601	1000	0.326000	0.326000	0.318439	
1000	0.294000	0.049601	1000	0.294000	0.294000	0.318422	
1000	0.316000	0.049601	1000	0.316000	0.316000	0.318420	
1000	0.330000	0.049601	1000	0.330000	0.330000	0.318428	
1000	0.318000	0.049601	1000	0.318000	0.318000	0.318428	
1000	0.310000	0.049601	1000	0.310000	0.310000	0.318422	
1000	0.313000	0.049601	1000	0.313000	0.313000	0.318418	
1000	0.356000	0.049601	1000	0.356000	0.356000	0.318445	
1000	0.324000	0.049601	1000	0.324000	0.324000	0.318449	
1000	0.339000	0.049601	1000	0.339000	0.339000	0.318463	
1000	0.324000	0.049601	1000	0.324000	0.324000	0.318467	
1000	0.330000	0.049601	1000	0.330000	0.330000	0.318475	
1000	0.354000	0.049601	1000	0.354000	0.354000	0.318500	
1000	0.319000	0.049601	1000	0.319000	0.319000	0.318500	
1000	0.328000	0.049601	1000	0.328000	0.328000	0.318507	
1000	0.308000	0.049601	1000	0.308000	0.308000	0.318500	
1000	0.296000	0.049601	1000	0.296000	0.296000	0.318484	
1000	0.314000	0.049601	1000	0.314000	0.314000	0.318481	
1000	0.335000	0.049601	1000	0.335000	0.335000	0.318492	
