Options:
Model:                           Continuous: Random Walk
Tree File Name:                  ../../data/processed/GTree_phylo4g_combined_trimmed_VOWELS.nex
Data File Name:                  ../../data/processed/AncestralStateReconstruction/GTree_Data_VOWELSRAW_continuous.txt
Log File Name:                   ../../results/BayesTraitsOutput/AncestralStateReconstruction/Anc_VOWELSRAW_continuous_make.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2955615650
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      2000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   ../../results/BayesTraitsOutput/AncestralStateReconstruction/Anc_VOWELSRAW_continuous_make.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     1
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Save Model:                      ../../results/BayesTraitsOutput/AncestralStateReconstruction/Anc_VOWELSRAW_continuous_models.bin
Restrictions:
    alpha-1                      None
Prior Information:
    Priors
        alpha-1 - gamma 3.30 0.30 
Tree Information
     Trees:                      1
     Taxa:                       161
     Sites:                      1
Iteration	Lh	Tree No	Alpha 1	Sigma^2 1 	
1001000	-426.207930	1	0.913221252806	946.228058697051	
1002000	-426.283747	1	0.828005501707	947.119667883476	
1003000	-425.846943	1	1.329928663819	941.994385933223	
1004000	-426.453301	1	0.640106150328	949.116645771312	
1005000	-425.936337	1	1.224964561140	943.041039776726	
1006000	-426.501317	1	0.587540330754	949.682944902925	
1007000	-426.524180	1	0.562608604272	949.952704915031	
1008000	-426.283470	1	0.828315433163	947.116409189183	
1009000	-426.640525	1	0.436687028836	951.326642573578	
1010000	-425.150524	1	2.194426850614	933.880184123181	
1011000	-426.182154	1	0.942366376837	945.925127398032	
1012000	-425.795905	1	1.390409822699	941.397338993003	
1013000	-425.987761	1	1.165128855431	943.643649552712	
1014000	-426.288856	1	0.822290605190	947.179776482942	
1015000	-425.463357	1	1.795064270723	937.516421278903	
1016000	-426.095085	1	1.041486144603	944.902565630467	
1017000	-425.211120	1	2.115513916244	934.583421774071	
1018000	-424.779339	1	2.696273379392	929.583971939506	
1019000	-426.503359	1	0.585311874968	949.707026124917	
1020000	-426.279976	1	0.832226169123	947.075300734219	
1021000	-425.453558	1	1.807284331340	937.402299102969	
1022000	-426.694386	1	0.378918729020	951.963364748099	
1023000	-426.566482	1	0.516642362667	950.452025561141	
1024000	-425.428148	1	1.839052916608	937.106458814326	
1025000	-425.992255	1	1.159918881762	943.696324252716	
1026000	-425.524318	1	1.719443441470	938.226650059491	
1027000	-426.694099	1	0.379225272287	951.959975389897	
1028000	-425.510166	1	1.736938295143	938.061724698171	
1029000	-426.914187	1	0.146465757163	954.566206075102	
1030000	-425.952905	1	1.205644091696	943.235144876802	
1031000	-425.184510	1	2.150070780057	934.274540324086	
1032000	-425.484261	1	1.769057594326	937.759895991318	
1033000	-426.257644	1	0.857259165338	946.812599166159	
1034000	-426.291073	1	0.819812067661	947.205857709897	
1035000	-426.445565	1	0.648600879760	949.025444099176	
1036000	-425.334267	1	1.957496063420	936.014219759981	
1037000	-426.602249	1	0.477940534096	950.874413628394	
1038000	-425.711763	1	1.491028820706	940.413856627865	
1039000	-426.084941	1	1.053102153854	944.783506805884	
1040000	-426.352041	1	0.751886608784	947.923513976216	
1041000	-426.225808	1	0.893057886253	946.438235041811	
1042000	-426.196796	1	0.925799096827	946.097200079411	
1043000	-426.735412	1	0.335133453917	952.448651565982	
1044000	-426.211094	1	0.909649670183	946.265251917362	
1045000	-426.678518	1	0.395904350916	951.775730857125	
1046000	-426.201677	1	0.920282805108	946.154567494417	
1047000	-426.483343	1	0.607185074321	949.470918660007	
1048000	-426.286752	1	0.824643700267	947.155022132082	
1049000	-426.136181	1	0.994571372579	945.385079204938	
1050000	-425.246449	1	2.069864261583	934.993665841347	
1051000	-426.299594	1	0.810289599389	947.306130036533	
1052000	-426.822907	1	0.242370445619	953.484425075134	
1053000	-426.211160	1	0.909575083674	946.266028799598	
1054000	-425.544992	1	1.693950236224	938.467638391015	
1055000	-425.653392	1	1.561512522336	939.732210035497	
1056000	-426.504995	1	0.583525874172	949.726330403562	
1057000	-425.862916	1	1.311084014574	942.181315964157	
1058000	-425.998618	1	1.152546028487	943.770922470372	
1059000	-426.001410	1	1.149312236309	943.803662558495	
1060000	-425.682978	1	1.525716151294	940.077646162302	
1061000	-426.586556	1	0.494903604504	950.689057581576	
1062000	-426.729936	1	0.340967153960	952.383861005914	
1063000	-425.297580	1	2.004250540689	935.587732016149	
1064000	-426.361008	1	0.741936226910	948.029111250739	
1065000	-425.486630	1	1.766115577154	937.787490617332	
1066000	-425.975856	1	1.178946758132	943.504104403014	
1067000	-426.672133	1	0.402746936171	951.700241818766	
1068000	-425.385082	1	1.893175857079	936.605254499327	
1069000	-426.039485	1	1.105333827853	944.250169971403	
1070000	-425.225980	1	2.096281543007	934.755952309132	
1071000	-426.302802	1	0.806707458072	947.343878612752	
1072000	-425.421161	1	1.847809853059	937.025125461290	
1073000	-425.863978	1	1.309832885495	942.193741759431	
1074000	-426.216288	1	0.903789007052	946.326316213011	
1075000	-426.814486	1	0.251262379677	953.384689069708	
1076000	-425.789583	1	1.397930414891	941.323407447181	
1077000	-425.576854	1	1.654810385791	938.839156880688	
1078000	-425.467011	1	1.790513364251	937.558967929175	
1079000	-425.737214	1	1.460472087367	940.711234941641	
1080000	-426.457499	1	0.635499171494	949.166143974657	
1081000	-426.793099	1	0.273880212056	953.131427532640	
1082000	-424.786093	1	2.686834428470	929.661969905565	
1083000	-425.886225	1	1.283655332464	942.454162106741	
1084000	-425.904295	1	1.262448143941	942.665743036123	
1085000	-424.436162	1	3.193212847804	925.629534958330	
1086000	-424.306774	1	3.390414388851	924.142960723278	
1087000	-424.654154	1	2.873493461176	928.139507711885	
1088000	-426.074011	1	1.065634558727	944.655238122783	
