Rate	100.00
Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.298000	1.009732	1000	0.298000	0.298000	0.298147	
1000	0.322000	1.009732	1000	0.322000	0.322000	0.298401	
1000	0.338000	1.009732	1000	0.338000	0.338000	0.298818	
1000	0.345000	1.009732	1000	0.345000	0.345000	0.299299	
1000	0.327000	1.009732	1000	0.327000	0.327000	0.299585	
1000	0.303000	1.009732	1000	0.303000	0.303000	0.299619	
1000	0.347000	1.009732	1000	0.347000	0.347000	0.300098	
1000	0.323000	1.009732	1000	0.323000	0.323000	0.300327	
1000	0.351000	1.009732	1000	0.351000	0.351000	0.300829	
1000	0.318000	1.009732	1000	0.318000	0.318000	0.300997	
1000	0.321000	1.009732	1000	0.321000	0.321000	0.301191	
1000	0.354000	1.009732	1000	0.354000	0.354000	0.301699	
1000	0.301000	1.009732	1000	0.301000	0.301000	0.301692	
1000	0.345000	1.009732	1000	0.345000	0.345000	0.302101	
1000	0.302000	1.009732	1000	0.302000	0.302000	0.302100	
1000	0.317000	1.009732	1000	0.317000	0.317000	0.302238	
1000	0.323000	1.009732	1000	0.323000	0.323000	0.302428	
1000	0.321000	1.009732	1000	0.321000	0.321000	0.302597	
1000	0.301000	1.009732	1000	0.301000	0.301000	0.302583	
1000	0.307000	1.009732	1000	0.307000	0.307000	0.302622	
1000	0.286000	1.009732	1000	0.286000	0.286000	0.302475	
1000	0.308000	1.009732	1000	0.308000	0.308000	0.302524	
1000	0.321000	1.009732	1000	0.321000	0.321000	0.302684	
1000	0.294000	1.009732	1000	0.294000	0.294000	0.302609	
1000	0.295000	1.009732	1000	0.295000	0.295000	0.302544	
1000	0.330000	1.009732	1000	0.330000	0.330000	0.302777	
1000	0.311000	1.009732	1000	0.311000	0.311000	0.302846	
1000	0.296000	1.009732	1000	0.296000	0.296000	0.302789	
1000	0.319000	1.009732	1000	0.319000	0.319000	0.302923	
1000	0.307000	1.009732	1000	0.307000	0.307000	0.302957	
1000	0.331000	1.009732	1000	0.331000	0.331000	0.303185	
1000	0.316000	1.009732	1000	0.316000	0.316000	0.303288	
1000	0.297000	1.009732	1000	0.297000	0.297000	0.303238	
1000	0.302000	1.009732	1000	0.302000	0.302000	0.303228	
1000	0.341000	1.009732	1000	0.341000	0.341000	0.303525	
1000	0.288000	1.009732	1000	0.288000	0.288000	0.303404	
1000	0.325000	1.009732	1000	0.325000	0.325000	0.303571	
1000	0.271000	1.009732	1000	0.271000	0.271000	0.303321	
1000	0.325000	1.009732	1000	0.325000	0.325000	0.303486	
1000	0.301000	1.009732	1000	0.301000	0.301000	0.303467	
1000	0.301000	1.009732	1000	0.301000	0.301000	0.303449	
1000	0.323000	1.009732	1000	0.323000	0.323000	0.303595	
1000	0.327000	1.009732	1000	0.327000	0.327000	0.303768	
1000	0.321000	1.009732	1000	0.321000	0.321000	0.303895	
1000	0.325000	1.009732	1000	0.325000	0.325000	0.304049	
1000	0.324000	1.009732	1000	0.324000	0.324000	0.304193	
1000	0.299000	1.009732	1000	0.299000	0.299000	0.304156	
1000	0.318000	1.009732	1000	0.318000	0.318000	0.304255	
1000	0.315000	1.009732	1000	0.315000	0.315000	0.304331	
1000	0.299000	1.009732	1000	0.299000	0.299000	0.304294	
1000	0.315000	1.009732	1000	0.315000	0.315000	0.304369	
1000	0.306000	1.009732	1000	0.306000	0.306000	0.304380	
1000	0.300000	1.009732	1000	0.300000	0.300000	0.304350	
1000	0.286000	1.009732	1000	0.286000	0.286000	0.304224	
1000	0.298000	1.009732	1000	0.298000	0.298000	0.304182	
1000	0.283000	1.009732	1000	0.283000	0.283000	0.304038	
1000	0.299000	1.009732	1000	0.299000	0.299000	0.304005	
1000	0.317000	1.009732	1000	0.317000	0.317000	0.304091	
1000	0.290000	1.009732	1000	0.290000	0.290000	0.303998	
1000	0.312000	1.009732	1000	0.312000	0.312000	0.304051	
1000	0.317000	1.009732	1000	0.317000	0.317000	0.304135	
1000	0.328000	1.009732	1000	0.328000	0.328000	0.304290	
1000	0.316000	1.009732	1000	0.316000	0.316000	0.304366	
1000	0.309000	1.009732	1000	0.309000	0.309000	0.304395	
1000	0.304000	1.009732	1000	0.304000	0.304000	0.304393	
1000	0.338000	1.009732	1000	0.338000	0.338000	0.304606	
1000	0.326000	1.009732	1000	0.326000	0.326000	0.304740	
1000	0.327000	1.009732	1000	0.327000	0.327000	0.304879	
1000	0.328000	1.009732	1000	0.328000	0.328000	0.305023	
1000	0.307000	1.009732	1000	0.307000	0.307000	0.305035	
1000	0.340000	1.009732	1000	0.340000	0.340000	0.305250	
1000	0.298000	1.009732	1000	0.298000	0.298000	0.305205	
1000	0.310000	1.009732	1000	0.310000	0.310000	0.305235	
1000	0.315000	1.009732	1000	0.315000	0.315000	0.305293	
1000	0.339000	1.009732	1000	0.339000	0.339000	0.305495	
1000	0.301000	1.009732	1000	0.301000	0.301000	0.305468	
1000	0.310000	1.009732	1000	0.310000	0.310000	0.305495	
1000	0.264000	1.009732	1000	0.264000	0.264000	0.305251	
1000	0.315000	1.009732	1000	0.315000	0.315000	0.305308	
1000	0.319000	1.009732	1000	0.319000	0.319000	0.305388	
1000	0.346000	1.009732	1000	0.346000	0.346000	0.305623	
1000	0.326000	1.009732	1000	0.326000	0.326000	0.305740	
1000	0.298000	1.009732	1000	0.298000	0.298000	0.305695	
1000	0.321000	1.009732	1000	0.321000	0.321000	0.305782	
1000	0.361000	1.009732	1000	0.361000	0.361000	0.306094	
1000	0.339000	1.009732	1000	0.339000	0.339000	0.306279	
1000	0.340000	1.009732	1000	0.340000	0.340000	0.306468	
1000	0.299000	1.009732	1000	0.299000	0.299000	0.306426	
1000	0.317000	1.009732	1000	0.317000	0.317000	0.306484	
1000	0.294000	1.009732	1000	0.294000	0.294000	0.306416	
1000	0.296000	1.009732	1000	0.296000	0.296000	0.306359	
1000	0.327000	1.009732	1000	0.327000	0.327000	0.306471	
1000	0.287000	1.009732	1000	0.287000	0.287000	0.306366	
1000	0.308000	1.009732	1000	0.308000	0.308000	0.306375	
1000	0.310000	1.009732	1000	0.310000	0.310000	0.306394	
1000	0.303000	1.009732	1000	0.303000	0.303000	0.306376	
1000	0.308000	1.009732	1000	0.308000	0.308000	0.306385	
1000	0.306000	1.009732	1000	0.306000	0.306000	0.306383	
1000	0.347000	1.009732	1000	0.347000	0.347000	0.306595	
1000	0.258000	1.009732	1000	0.258000	0.258000	0.306342	
1000	0.322000	1.009732	1000	0.322000	0.322000	0.306423	
1000	0.328000	1.009732	1000	0.328000	0.328000	0.306535	
1000	0.303000	1.009732	1000	0.303000	0.303000	0.306516	
1000	0.285000	1.009732	1000	0.285000	0.285000	0.306407	
1000	0.309000	1.009732	1000	0.309000	0.309000	0.306420	
1000	0.307000	1.009732	1000	0.307000	0.307000	0.306423	
1000	0.315000	1.009732	1000	0.315000	0.315000	0.306466	
1000	0.323000	1.009732	1000	0.323000	0.323000	0.306548	
1000	0.299000	1.009732	1000	0.299000	0.299000	0.306511	
1000	0.286000	1.009732	1000	0.286000	0.286000	0.306409	
1000	0.294000	1.009732	1000	0.294000	0.294000	0.306348	
1000	0.312000	1.009732	1000	0.312000	0.312000	0.306376	
1000	0.281000	1.009732	1000	0.281000	0.281000	0.306252	
1000	0.324000	1.009732	1000	0.324000	0.324000	0.306338	
1000	0.322000	1.009732	1000	0.322000	0.322000	0.306414	
1000	0.286000	1.009732	1000	0.286000	0.286000	0.306316	
1000	0.301000	1.009732	1000	0.301000	0.301000	0.306290	
1000	0.323000	1.009732	1000	0.323000	0.323000	0.306370	
1000	0.288000	1.009732	1000	0.288000	0.288000	0.306283	
1000	0.318000	1.009732	1000	0.318000	0.318000	0.306338	
1000	0.275000	1.009732	1000	0.275000	0.275000	0.306191	
1000	0.303000	1.009732	1000	0.303000	0.303000	0.306176	
1000	0.308000	1.009732	1000	0.308000	0.308000	0.306185	
1000	0.302000	1.009732	1000	0.302000	0.302000	0.306165	
1000	0.328000	1.009732	1000	0.328000	0.328000	0.306266	
1000	0.288000	1.009732	1000	0.288000	0.288000	0.306182	
1000	0.302000	1.009732	1000	0.302000	0.302000	0.306163	
1000	0.323000	1.009732	1000	0.323000	0.323000	0.306240	
1000	0.308000	1.009732	1000	0.308000	0.308000	0.306247	
1000	0.291000	1.009732	1000	0.291000	0.291000	0.306179	
1000	0.298000	1.009732	1000	0.298000	0.298000	0.306142	
1000	0.288000	1.009732	1000	0.288000	0.288000	0.306061	
1000	0.313000	1.009732	1000	0.313000	0.313000	0.306092	
1000	0.334000	1.009732	1000	0.334000	0.334000	0.306215	
1000	0.326000	1.009732	1000	0.326000	0.326000	0.306303	
1000	0.336000	1.009732	1000	0.336000	0.336000	0.306433	
1000	0.307000	1.009732	1000	0.307000	0.307000	0.306435	
1000	0.299000	1.009732	1000	0.299000	0.299000	0.306403	
1000	0.354000	1.009732	1000	0.354000	0.354000	0.306609	
1000	0.295000	1.009732	1000	0.295000	0.295000	0.306559	
1000	0.333000	1.009732	1000	0.333000	0.333000	0.306673	
1000	0.300000	1.009732	1000	0.300000	0.300000	0.306644	
1000	0.314000	1.009732	1000	0.314000	0.314000	0.306675	
1000	0.336000	1.009732	1000	0.336000	0.336000	0.306800	
1000	0.320000	1.009732	1000	0.320000	0.320000	0.306855	
1000	0.312000	1.009732	1000	0.312000	0.312000	0.306877	
1000	0.340000	1.009732	1000	0.340000	0.340000	0.307015	
1000	0.311000	1.009732	1000	0.311000	0.311000	0.307032	
1000	0.319000	1.009732	1000	0.319000	0.319000	0.307082	
1000	0.304000	1.009732	1000	0.304000	0.304000	0.307069	
1000	0.329000	1.009732	1000	0.329000	0.329000	0.307159	
1000	0.291000	1.009732	1000	0.291000	0.291000	0.307093	
1000	0.297000	1.009732	1000	0.297000	0.297000	0.307052	
1000	0.305000	1.009732	1000	0.305000	0.305000	0.307043	
1000	0.318000	1.009732	1000	0.318000	0.318000	0.307088	
1000	0.290000	1.009732	1000	0.290000	0.290000	0.307019	
1000	0.317000	1.009732	1000	0.317000	0.317000	0.307059	
1000	0.313000	1.009732	1000	0.313000	0.313000	0.307083	
1000	0.296000	1.009732	1000	0.296000	0.296000	0.307039	
1000	0.289000	1.009732	1000	0.289000	0.289000	0.306967	
1000	0.308000	1.009732	1000	0.308000	0.308000	0.306971	
1000	0.290000	1.009732	1000	0.290000	0.290000	0.306904	
1000	0.311000	1.009732	1000	0.311000	0.311000	0.306920	
1000	0.325000	1.009732	1000	0.325000	0.325000	0.306991	
1000	0.295000	1.009732	1000	0.295000	0.295000	0.306944	
1000	0.303000	1.009732	1000	0.303000	0.303000	0.306929	
1000	0.326000	1.009732	1000	0.326000	0.326000	0.307003	
1000	0.274000	1.009732	1000	0.274000	0.274000	0.306876	
1000	0.314000	1.009732	1000	0.314000	0.314000	0.306903	
1000	0.321000	1.009732	1000	0.321000	0.321000	0.306957	
1000	0.303000	1.009732	1000	0.303000	0.303000	0.306942	
1000	0.301000	1.009732	1000	0.301000	0.301000	0.306919	
1000	0.292000	1.009732	1000	0.292000	0.292000	0.306863	
1000	0.281000	1.009732	1000	0.281000	0.281000	0.306766	
1000	0.333000	1.009732	1000	0.333000	0.333000	0.306864	
1000	0.290000	1.009732	1000	0.290000	0.290000	0.306801	
1000	0.295000	1.009732	1000	0.295000	0.295000	0.306757	
1000	0.322000	1.009732	1000	0.322000	0.322000	0.306814	
1000	0.313000	1.009732	1000	0.313000	0.313000	0.306837	
1000	0.314000	1.009732	1000	0.314000	0.314000	0.306863	
1000	0.300000	1.009732	1000	0.300000	0.300000	0.306838	
1000	0.338000	1.009732	1000	0.338000	0.338000	0.306951	
1000	0.310000	1.009732	1000	0.310000	0.310000	0.306963	
1000	0.327000	1.009732	1000	0.327000	0.327000	0.307035	
1000	0.327000	1.009732	1000	0.327000	0.327000	0.307107	
1000	0.294000	1.009732	1000	0.294000	0.294000	0.307060	
1000	0.280000	1.009732	1000	0.280000	0.280000	0.306963	
1000	0.320000	1.009732	1000	0.320000	0.320000	0.307010	
1000	0.325000	1.009732	1000	0.325000	0.325000	0.307074	
1000	0.318000	1.009732	1000	0.318000	0.318000	0.307112	
1000	0.304000	1.009732	1000	0.304000	0.304000	0.307101	
1000	0.301000	1.009732	1000	0.301000	0.301000	0.307080	
1000	0.308000	1.009732	1000	0.308000	0.308000	0.307083	
1000	0.339000	1.009732	1000	0.339000	0.339000	0.307195	
1000	0.323000	1.009732	1000	0.323000	0.323000	0.307250	
1000	0.324000	1.009732	1000	0.324000	0.324000	0.307308	
1000	0.311000	1.009732	1000	0.311000	0.311000	0.307321	
1000	0.285000	1.009732	1000	0.285000	0.285000	0.307244	
1000	0.267000	1.009732	1000	0.267000	0.267000	0.307105	
1000	0.325000	1.009732	1000	0.325000	0.325000	0.307167	
1000	0.330000	1.009732	1000	0.330000	0.330000	0.307245	
1000	0.331000	1.009732	1000	0.331000	0.331000	0.307325	
1000	0.323000	1.009732	1000	0.323000	0.323000	0.307379	
1000	0.296000	1.009732	1000	0.296000	0.296000	0.307340	
1000	0.297000	1.009732	1000	0.297000	0.297000	0.307305	
1000	0.314000	1.009732	1000	0.314000	0.314000	0.307328	
1000	0.312000	1.009732	1000	0.312000	0.312000	0.307343	
1000	0.295000	1.009732	1000	0.295000	0.295000	0.307302	
1000	0.330000	1.009732	1000	0.330000	0.330000	0.307378	
1000	0.271000	1.009732	1000	0.271000	0.271000	0.307257	
1000	0.293000	1.009732	1000	0.293000	0.293000	0.307210	
1000	0.294000	1.009732	1000	0.294000	0.294000	0.307167	
1000	0.320000	1.009732	1000	0.320000	0.320000	0.307209	
1000	0.306000	1.009732	1000	0.306000	0.306000	0.307205	
1000	0.325000	1.009732	1000	0.325000	0.325000	0.307263	
1000	0.344000	1.009732	1000	0.344000	0.344000	0.307382	
1000	0.318000	1.009732	1000	0.318000	0.318000	0.307416	
1000	0.335000	1.009732	1000	0.335000	0.335000	0.307505	
1000	0.310000	1.009732	1000	0.310000	0.310000	0.307513	
1000	0.287000	1.009732	1000	0.287000	0.287000	0.307448	
1000	0.308000	1.009732	1000	0.308000	0.308000	0.307449	
1000	0.303000	1.009732	1000	0.303000	0.303000	0.307435	
1000	0.284000	1.009732	1000	0.284000	0.284000	0.307361	
1000	0.321000	1.009732	1000	0.321000	0.321000	0.307404	
1000	0.304000	1.009732	1000	0.304000	0.304000	0.307393	
1000	0.275000	1.009732	1000	0.275000	0.275000	0.307291	
1000	0.282000	1.009732	1000	0.282000	0.282000	0.307212	
1000	0.289000	1.009732	1000	0.289000	0.289000	0.307155	
1000	0.287000	1.009732	1000	0.287000	0.287000	0.307093	
1000	0.302000	1.009732	1000	0.302000	0.302000	0.307077	
1000	0.248000	1.009732	1000	0.248000	0.248000	0.306894	
1000	0.223000	1.009732	1000	0.223000	0.223000	0.306635	
1000	0.311000	1.009732	1000	0.311000	0.311000	0.306648	
1000	0.315000	1.009732	1000	0.315000	0.315000	0.306674	
1000	0.289000	1.009732	1000	0.289000	0.289000	0.306620	
1000	0.292000	1.009732	1000	0.292000	0.292000	0.306575	
1000	0.295000	1.009732	1000	0.295000	0.295000	0.306540	
1000	0.285000	1.009732	1000	0.285000	0.285000	0.306475	
1000	0.330000	1.009732	1000	0.330000	0.330000	0.306546	
1000	0.279000	1.009732	1000	0.279000	0.279000	0.306463	
1000	0.328000	1.009732	1000	0.328000	0.328000	0.306528	
1000	0.305000	1.009732	1000	0.305000	0.305000	0.306523	
1000	0.312000	1.009732	1000	0.312000	0.312000	0.306539	
1000	0.287000	1.009732	1000	0.287000	0.287000	0.306481	
1000	0.318000	1.009732	1000	0.318000	0.318000	0.306515	
1000	0.284000	1.009732	1000	0.284000	0.284000	0.306449	
1000	0.321000	1.009732	1000	0.321000	0.321000	0.306492	
1000	0.335000	1.009732	1000	0.335000	0.335000	0.306576	
1000	0.314000	1.009732	1000	0.314000	0.314000	0.306597	
1000	0.347000	1.009732	1000	0.347000	0.347000	0.306715	
1000	0.342000	1.009732	1000	0.342000	0.342000	0.306818	
1000	0.293000	1.009732	1000	0.293000	0.293000	0.306778	
1000	0.327000	1.009732	1000	0.327000	0.327000	0.306837	
1000	0.306000	1.009732	1000	0.306000	0.306000	0.306834	
1000	0.325000	1.009732	1000	0.325000	0.325000	0.306887	
1000	0.288000	1.009732	1000	0.288000	0.288000	0.306832	
1000	0.340000	1.009732	1000	0.340000	0.340000	0.306927	
1000	0.338000	1.009732	1000	0.338000	0.338000	0.307016	
1000	0.297000	1.009732	1000	0.297000	0.297000	0.306988	
1000	0.312000	1.009732	1000	0.312000	0.312000	0.307002	
1000	0.264000	1.009732	1000	0.264000	0.264000	0.306880	
1000	0.312000	1.009732	1000	0.312000	0.312000	0.306895	
1000	0.300000	1.009732	1000	0.300000	0.300000	0.306875	
1000	0.329000	1.009732	1000	0.329000	0.329000	0.306937	
1000	0.287000	1.009732	1000	0.287000	0.287000	0.306881	
1000	0.322000	1.009732	1000	0.322000	0.322000	0.306924	
1000	0.301000	1.009732	1000	0.301000	0.301000	0.306907	
1000	0.322000	1.009732	1000	0.322000	0.322000	0.306949	
1000	0.312000	1.009732	1000	0.312000	0.312000	0.306963	
1000	0.340000	1.009732	1000	0.340000	0.340000	0.307054	
1000	0.302000	1.009732	1000	0.302000	0.302000	0.307040	
1000	0.283000	1.009732	1000	0.283000	0.283000	0.306974	
1000	0.283000	1.009732	1000	0.283000	0.283000	0.306909	
1000	0.312000	1.009732	1000	0.312000	0.312000	0.306923	
1000	0.295000	1.009732	1000	0.295000	0.295000	0.306890	
1000	0.304000	1.009732	1000	0.304000	0.304000	0.306882	
1000	0.301000	1.009732	1000	0.301000	0.301000	0.306866	
1000	0.291000	1.009732	1000	0.291000	0.291000	0.306823	
1000	0.323000	1.009732	1000	0.323000	0.323000	0.306867	
1000	0.254000	1.009732	1000	0.254000	0.254000	0.306725	
1000	0.311000	1.009732	1000	0.311000	0.311000	0.306736	
1000	0.340000	1.009732	1000	0.340000	0.340000	0.306825	
1000	0.313000	1.009732	1000	0.313000	0.313000	0.306842	
1000	0.293000	1.009732	1000	0.293000	0.293000	0.306805	
1000	0.344000	1.009732	1000	0.344000	0.344000	0.306904	
1000	0.351000	1.009732	1000	0.351000	0.351000	0.307020	
1000	0.326000	1.009732	1000	0.326000	0.326000	0.307070	
1000	0.276000	1.009732	1000	0.276000	0.276000	0.306989	
1000	0.326000	1.009732	1000	0.326000	0.326000	0.307039	
1000	0.293000	1.009732	1000	0.293000	0.293000	0.307002	
1000	0.311000	1.009732	1000	0.311000	0.311000	0.307012	
1000	0.297000	1.009732	1000	0.297000	0.297000	0.306986	
1000	0.323000	1.009732	1000	0.323000	0.323000	0.307028	
1000	0.338000	1.009732	1000	0.338000	0.338000	0.307108	
1000	0.286000	1.009732	1000	0.286000	0.286000	0.307053	
1000	0.294000	1.009732	1000	0.294000	0.294000	0.307020	
1000	0.283000	1.009732	1000	0.283000	0.283000	0.306958	
1000	0.317000	1.009732	1000	0.317000	0.317000	0.306984	
1000	0.296000	1.009732	1000	0.296000	0.296000	0.306956	
1000	0.265000	1.009732	1000	0.265000	0.265000	0.306849	
1000	0.303000	1.009732	1000	0.303000	0.303000	0.306839	
1000	0.287000	1.009732	1000	0.287000	0.287000	0.306789	
1000	0.338000	1.009732	1000	0.338000	0.338000	0.306868	
1000	0.305000	1.009732	1000	0.305000	0.305000	0.306863	
1000	0.331000	1.009732	1000	0.331000	0.331000	0.306924	
1000	0.330000	1.009732	1000	0.330000	0.330000	0.306982	
1000	0.321000	1.009732	1000	0.321000	0.321000	0.307017	
1000	0.320000	1.009732	1000	0.320000	0.320000	0.307049	
1000	0.321000	1.009732	1000	0.321000	0.321000	0.307084	
1000	0.316000	1.009732	1000	0.316000	0.316000	0.307106	
1000	0.285000	1.009732	1000	0.285000	0.285000	0.307051	
1000	0.301000	1.009732	1000	0.301000	0.301000	0.307036	
1000	0.342000	1.009732	1000	0.342000	0.342000	0.307123	
1000	0.335000	1.009732	1000	0.335000	0.335000	0.307191	
1000	0.333000	1.009732	1000	0.333000	0.333000	0.307255	
1000	0.302000	1.009732	1000	0.302000	0.302000	0.307242	
1000	0.309000	1.009732	1000	0.309000	0.309000	0.307246	
1000	0.285000	1.009732	1000	0.285000	0.285000	0.307192	
1000	0.297000	1.009732	1000	0.297000	0.297000	0.307167	
1000	0.294000	1.009732	1000	0.294000	0.294000	0.307135	
1000	0.319000	1.009732	1000	0.319000	0.319000	0.307164	
1000	0.296000	1.009732	1000	0.296000	0.296000	0.307137	
1000	0.314000	1.009732	1000	0.314000	0.314000	0.307153	
1000	0.322000	1.009732	1000	0.322000	0.322000	0.307189	
1000	0.321000	1.009732	1000	0.321000	0.321000	0.307222	
1000	0.319000	1.009732	1000	0.319000	0.319000	0.307250	
1000	0.309000	1.009732	1000	0.309000	0.309000	0.307255	
1000	0.327000	1.009732	1000	0.327000	0.327000	0.307302	
1000	0.310000	1.009732	1000	0.310000	0.310000	0.307308	
1000	0.301000	1.009732	1000	0.301000	0.301000	0.307293	
1000	0.285000	1.009732	1000	0.285000	0.285000	0.307240	
1000	0.276000	1.009732	1000	0.276000	0.276000	0.307167	
1000	0.308000	1.009732	1000	0.308000	0.308000	0.307169	
1000	0.317000	1.009732	1000	0.317000	0.317000	0.307192	
1000	0.293000	1.009732	1000	0.293000	0.293000	0.307159	
1000	0.279000	1.009732	1000	0.279000	0.279000	0.307093	
1000	0.321000	1.009732	1000	0.321000	0.321000	0.307125	
1000	0.300000	1.009732	1000	0.300000	0.300000	0.307109	
1000	0.312000	1.009732	1000	0.312000	0.312000	0.307120	
1000	0.341000	1.009732	1000	0.341000	0.341000	0.307198	
1000	0.321000	1.009732	1000	0.321000	0.321000	0.307230	
1000	0.324000	1.009732	1000	0.324000	0.324000	0.307269	
1000	0.309000	1.009732	1000	0.309000	0.309000	0.307273	
1000	0.328000	1.009732	1000	0.328000	0.328000	0.307320	
1000	0.319000	1.009732	1000	0.319000	0.319000	0.307347	
1000	0.271000	1.009732	1000	0.271000	0.271000	0.307264	
1000	0.264000	1.009732	1000	0.264000	0.264000	0.307166	
1000	0.316000	1.009732	1000	0.316000	0.316000	0.307186	
1000	0.305000	1.009732	1000	0.305000	0.305000	0.307181	
1000	0.295000	1.009732	1000	0.295000	0.295000	0.307153	
1000	0.260000	1.009732	1000	0.260000	0.260000	0.307047	
1000	0.306000	1.009732	1000	0.306000	0.306000	0.307044	
1000	0.282000	1.009732	1000	0.282000	0.282000	0.306988	
1000	0.259000	1.009732	1000	0.259000	0.259000	0.306880	
1000	0.323000	1.009732	1000	0.323000	0.323000	0.306917	
1000	0.311000	1.009732	1000	0.311000	0.311000	0.306926	
1000	0.318000	1.009732	1000	0.318000	0.318000	0.306950	
1000	0.300000	1.009732	1000	0.300000	0.300000	0.306935	
1000	0.332000	1.009732	1000	0.332000	0.332000	0.306990	
1000	0.322000	1.009732	1000	0.322000	0.322000	0.307024	
1000	0.306000	1.009732	1000	0.306000	0.306000	0.307021	
1000	0.311000	1.009732	1000	0.311000	0.311000	0.307030	
1000	0.293000	1.009732	1000	0.293000	0.293000	0.306999	
1000	0.299000	1.009732	1000	0.299000	0.299000	0.306982	
1000	0.312000	1.009732	1000	0.312000	0.312000	0.306993	
1000	0.314000	1.009732	1000	0.314000	0.314000	0.307008	
1000	0.294000	1.009732	1000	0.294000	0.294000	0.306980	
1000	0.340000	1.009732	1000	0.340000	0.340000	0.307052	
1000	0.301000	1.009732	1000	0.301000	0.301000	0.307038	
1000	0.317000	1.009732	1000	0.317000	0.317000	0.307060	
1000	0.300000	1.009732	1000	0.300000	0.300000	0.307045	
1000	0.329000	1.009732	1000	0.329000	0.329000	0.307092	
1000	0.308000	1.009732	1000	0.308000	0.308000	0.307094	
1000	0.359000	1.009732	1000	0.359000	0.359000	0.307205	
1000	0.341000	1.009732	1000	0.341000	0.341000	0.307278	
1000	0.240000	1.009732	1000	0.240000	0.240000	0.307134	
1000	0.319000	1.009732	1000	0.319000	0.319000	0.307159	
1000	0.316000	1.009732	1000	0.316000	0.316000	0.307178	
1000	0.274000	1.009732	1000	0.274000	0.274000	0.307108	
1000	0.331000	1.009732	1000	0.331000	0.331000	0.307158	
1000	0.273000	1.009732	1000	0.273000	0.273000	0.307086	
1000	0.335000	1.009732	1000	0.335000	0.335000	0.307145	
1000	0.265000	1.009732	1000	0.265000	0.265000	0.307056	
1000	0.362000	1.009732	1000	0.362000	0.362000	0.307172	
1000	0.308000	1.009732	1000	0.308000	0.308000	0.307173	
1000	0.330000	1.009732	1000	0.330000	0.330000	0.307221	
1000	0.307000	1.009732	1000	0.307000	0.307000	0.307221	
1000	0.297000	1.009732	1000	0.297000	0.297000	0.307199	
1000	0.285000	1.009732	1000	0.285000	0.285000	0.307153	
1000	0.308000	1.009732	1000	0.308000	0.308000	0.307155	
1000	0.292000	1.009732	1000	0.292000	0.292000	0.307124	
