Options:
Model:                           Continuous: Random Walk
Tree File Name:                  ../../data/processed/GTree_phylo4g_combined_trimmed_VOWELS.nex
Data File Name:                  ../../data/processed/AncestralStateReconstruction/GTree_Data_CONSRAW_continuous.txt
Log File Name:                   ../../results/BayesTraitsOutput/AncestralStateReconstruction/Anc_CONSRAW_continuous_make.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3760921963
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      2000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   ../../results/BayesTraitsOutput/AncestralStateReconstruction/Anc_CONSRAW_continuous_make.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     1
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Save Model:                      ../../results/BayesTraitsOutput/AncestralStateReconstruction/Anc_CONSRAW_continuous_models.bin
Restrictions:
    alpha-1                      None
Prior Information:
    Priors
        alpha-1 - gamma 6.85 0.29 
Tree Information
     Trees:                      1
     Taxa:                       161
     Sites:                      1
Iteration	Lh	Tree No	Alpha 1	Sigma^2 1 	
1001000	-603.118174	1	3.373469312052	8519.614791692413	
1002000	-603.448173	1	2.092591893312	8554.611529723326	
1003000	-603.417619	1	2.208426794909	8551.365127957966	
1004000	-603.622995	1	1.439800001681	8573.209786025469	
1005000	-603.581719	1	1.592436355225	8568.815018566740	
1006000	-603.498990	1	1.901115058723	8560.013419487768	
1007000	-603.609816	1	1.488440287956	8571.806260217245	
1008000	-603.388967	1	2.317534393160	8548.322089271916	
1009000	-603.348537	1	2.472314243465	8544.029908237968	
1010000	-603.577200	1	1.609202861830	8568.333985967398	
1011000	-603.573215	1	1.623997409001	8567.909811071102	
1012000	-603.241644	1	2.886292904331	8532.692121335522	
1013000	-603.451703	1	2.079244460475	8554.986647730640	
1014000	-603.558893	1	1.677234574835	8566.385634155273	
1015000	-603.423599	1	2.185711401070	8552.000474575978	
1016000	-603.768476	1	0.908811940016	8588.717443488789	
1017000	-603.455875	1	2.063478691630	8555.430008183495	
1018000	-603.392946	1	2.302355674512	8548.744566521696	
1019000	-603.685287	1	1.211132280293	8579.846339664691	
1020000	-603.318315	1	2.588653861373	8540.822758612732	
1021000	-602.946285	1	4.068957399363	8501.442502816799	
