Rate	100.00
Rate Tried	% Accepted	Alpha Trait 1 - Dev	Alpha Trait 1 - Tried	Alpha Trait 1 - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.298000	0.060179	1000	0.298000	0.298000	0.285528	
1000	0.289000	0.060179	1000	0.289000	0.289000	0.285531	
1000	0.284000	0.060179	1000	0.284000	0.284000	0.285530	
1000	0.275000	0.060179	1000	0.275000	0.275000	0.285520	
1000	0.294000	0.060179	1000	0.294000	0.294000	0.285528	
1000	0.286000	0.060179	1000	0.286000	0.286000	0.285528	
1000	0.312000	0.060179	1000	0.312000	0.312000	0.285553	
1000	0.310000	0.060179	1000	0.310000	0.310000	0.285576	
1000	0.294000	0.060179	1000	0.294000	0.294000	0.285584	
1000	0.252000	0.060179	1000	0.252000	0.252000	0.285552	
1000	0.280000	0.060179	1000	0.280000	0.280000	0.285547	
1000	0.277000	0.060179	1000	0.277000	0.277000	0.285539	
1000	0.278000	0.060179	1000	0.278000	0.278000	0.285532	
1000	0.303000	0.060179	1000	0.303000	0.303000	0.285549	
1000	0.296000	0.060179	1000	0.296000	0.296000	0.285558	
1000	0.303000	0.060179	1000	0.303000	0.303000	0.285574	
1000	0.254000	0.060179	1000	0.254000	0.254000	0.285545	
1000	0.319000	0.060179	1000	0.319000	0.319000	0.285576	
1000	0.291000	0.060179	1000	0.291000	0.291000	0.285581	
1000	0.276000	0.060179	1000	0.276000	0.276000	0.285572	
1000	0.275000	0.060179	1000	0.275000	0.275000	0.285563	
1000	0.290000	0.060179	1000	0.290000	0.290000	0.285567	
1000	0.302000	0.060179	1000	0.302000	0.302000	0.285582	
1000	0.313000	0.060179	1000	0.313000	0.313000	0.285607	
1000	0.285000	0.060179	1000	0.285000	0.285000	0.285607	
1000	0.247000	0.060179	1000	0.247000	0.247000	0.285571	
1000	0.302000	0.060179	1000	0.302000	0.302000	0.285586	
1000	0.287000	0.060179	1000	0.287000	0.287000	0.285587	
1000	0.281000	0.060179	1000	0.281000	0.281000	0.285583	
1000	0.284000	0.060179	1000	0.284000	0.284000	0.285582	
1000	0.298000	0.060179	1000	0.298000	0.298000	0.285593	
1000	0.276000	0.060179	1000	0.276000	0.276000	0.285584	
1000	0.297000	0.060179	1000	0.297000	0.297000	0.285595	
1000	0.269000	0.060179	1000	0.269000	0.269000	0.285580	
1000	0.269000	0.060179	1000	0.269000	0.269000	0.285565	
1000	0.292000	0.060179	1000	0.292000	0.292000	0.285570	
1000	0.290000	0.060179	1000	0.290000	0.290000	0.285574	
1000	0.330000	0.060179	1000	0.330000	0.330000	0.285615	
1000	0.289000	0.060179	1000	0.289000	0.289000	0.285618	
1000	0.272000	0.060179	1000	0.272000	0.272000	0.285606	
1000	0.285000	0.060179	1000	0.285000	0.285000	0.285605	
1000	0.321000	0.060179	1000	0.321000	0.321000	0.285637	
1000	0.303000	0.060179	1000	0.303000	0.303000	0.285653	
1000	0.293000	0.060179	1000	0.293000	0.293000	0.285659	
1000	0.300000	0.060179	1000	0.300000	0.300000	0.285672	
1000	0.308000	0.060179	1000	0.308000	0.308000	0.285693	
1000	0.275000	0.060179	1000	0.275000	0.275000	0.285683	
1000	0.274000	0.060179	1000	0.274000	0.274000	0.285672	
1000	0.282000	0.060179	1000	0.282000	0.282000	0.285669	
1000	0.305000	0.060179	1000	0.305000	0.305000	0.285687	
1000	0.295000	0.060179	1000	0.295000	0.295000	0.285695	
1000	0.296000	0.060179	1000	0.296000	0.296000	0.285704	
1000	0.288000	0.060179	1000	0.288000	0.288000	0.285706	
1000	0.274000	0.060179	1000	0.274000	0.274000	0.285696	
1000	0.295000	0.060179	1000	0.295000	0.295000	0.285704	
1000	0.317000	0.060179	1000	0.317000	0.317000	0.285732	
1000	0.302000	0.060179	1000	0.302000	0.302000	0.285747	
1000	0.274000	0.060179	1000	0.274000	0.274000	0.285736	
1000	0.293000	0.060179	1000	0.293000	0.293000	0.285743	
1000	0.326000	0.060179	1000	0.326000	0.326000	0.285779	
1000	0.299000	0.060179	1000	0.299000	0.299000	0.285790	
1000	0.269000	0.060179	1000	0.269000	0.269000	0.285775	
1000	0.262000	0.060179	1000	0.262000	0.262000	0.285754	
1000	0.246000	0.060179	1000	0.246000	0.246000	0.285719	
1000	0.265000	0.060179	1000	0.265000	0.265000	0.285700	
1000	0.304000	0.060179	1000	0.304000	0.304000	0.285717	
1000	0.305000	0.060179	1000	0.305000	0.305000	0.285734	
1000	0.282000	0.060179	1000	0.282000	0.282000	0.285730	
1000	0.294000	0.060179	1000	0.294000	0.294000	0.285738	
1000	0.311000	0.060179	1000	0.311000	0.311000	0.285760	
1000	0.259000	0.060179	1000	0.259000	0.259000	0.285736	
1000	0.298000	0.060179	1000	0.298000	0.298000	0.285747	
1000	0.282000	0.060179	1000	0.282000	0.282000	0.285744	
1000	0.315000	0.060179	1000	0.315000	0.315000	0.285770	
1000	0.322000	0.060179	1000	0.322000	0.322000	0.285802	
1000	0.298000	0.060179	1000	0.298000	0.298000	0.285812	
1000	0.300000	0.060179	1000	0.300000	0.300000	0.285825	
1000	0.267000	0.060179	1000	0.267000	0.267000	0.285808	
1000	0.276000	0.060179	1000	0.276000	0.276000	0.285800	
1000	0.262000	0.060179	1000	0.262000	0.262000	0.285779	
1000	0.278000	0.060179	1000	0.278000	0.278000	0.285772	
1000	0.268000	0.060179	1000	0.268000	0.268000	0.285757	
1000	0.294000	0.060179	1000	0.294000	0.294000	0.285764	
1000	0.307000	0.060179	1000	0.307000	0.307000	0.285782	
1000	0.330000	0.060179	1000	0.330000	0.330000	0.285821	
1000	0.276000	0.060179	1000	0.276000	0.276000	0.285812	
1000	0.324000	0.060179	1000	0.324000	0.324000	0.285846	
1000	0.279000	0.060179	1000	0.279000	0.279000	0.285840	
1000	0.299000	0.060179	1000	0.299000	0.299000	0.285851	
1000	0.296000	0.060179	1000	0.296000	0.296000	0.285860	
1000	0.284000	0.060179	1000	0.284000	0.284000	0.285858	
1000	0.313000	0.060179	1000	0.313000	0.313000	0.285882	
1000	0.293000	0.060179	1000	0.293000	0.293000	0.285888	
1000	0.283000	0.060179	1000	0.283000	0.283000	0.285885	
1000	0.269000	0.060179	1000	0.269000	0.269000	0.285871	
1000	0.289000	0.060179	1000	0.289000	0.289000	0.285874	
1000	0.293000	0.060179	1000	0.293000	0.293000	0.285880	
1000	0.270000	0.060179	1000	0.270000	0.270000	0.285866	
1000	0.310000	0.060179	1000	0.310000	0.310000	0.285887	
1000	0.282000	0.060179	1000	0.282000	0.282000	0.285883	
1000	0.261000	0.060179	1000	0.261000	0.261000	0.285862	
1000	0.287000	0.060179	1000	0.287000	0.287000	0.285863	
1000	0.293000	0.060179	1000	0.293000	0.293000	0.285869	
1000	0.293000	0.060179	1000	0.293000	0.293000	0.285875	
1000	0.296000	0.060179	1000	0.296000	0.296000	0.285884	
1000	0.246000	0.060179	1000	0.246000	0.246000	0.285850	
1000	0.317000	0.060179	1000	0.317000	0.317000	0.285876	
1000	0.287000	0.060179	1000	0.287000	0.287000	0.285877	
1000	0.323000	0.060179	1000	0.323000	0.323000	0.285909	
1000	0.278000	0.060179	1000	0.278000	0.278000	0.285902	
1000	0.289000	0.060179	1000	0.289000	0.289000	0.285905	
1000	0.295000	0.060179	1000	0.295000	0.295000	0.285913	
1000	0.323000	0.060179	1000	0.323000	0.323000	0.285944	
1000	0.317000	0.060179	1000	0.317000	0.317000	0.285971	
1000	0.278000	0.060179	1000	0.278000	0.278000	0.285964	
1000	0.303000	0.060179	1000	0.303000	0.303000	0.285979	
1000	0.305000	0.060179	1000	0.305000	0.305000	0.285995	
1000	0.308000	0.060179	1000	0.308000	0.308000	0.286013	
1000	0.293000	0.060179	1000	0.293000	0.293000	0.286019	
1000	0.281000	0.060179	1000	0.281000	0.281000	0.286015	
1000	0.280000	0.060179	1000	0.280000	0.280000	0.286010	
1000	0.299000	0.060179	1000	0.299000	0.299000	0.286021	
1000	0.292000	0.060179	1000	0.292000	0.292000	0.286026	
1000	0.282000	0.060179	1000	0.282000	0.282000	0.286023	
1000	0.269000	0.060179	1000	0.269000	0.269000	0.286008	
1000	0.284000	0.060179	1000	0.284000	0.284000	0.286006	
1000	0.277000	0.060179	1000	0.277000	0.277000	0.285999	
1000	0.303000	0.060179	1000	0.303000	0.303000	0.286013	
1000	0.286000	0.060179	1000	0.286000	0.286000	0.286013	
1000	0.292000	0.060179	1000	0.292000	0.292000	0.286018	
1000	0.288000	0.060179	1000	0.288000	0.288000	0.286020	
1000	0.290000	0.060179	1000	0.290000	0.290000	0.286023	
1000	0.280000	0.060179	1000	0.280000	0.280000	0.286018	
1000	0.291000	0.060179	1000	0.291000	0.291000	0.286022	
1000	0.282000	0.060179	1000	0.282000	0.282000	0.286019	
1000	0.282000	0.060179	1000	0.282000	0.282000	0.286016	
1000	0.296000	0.060179	1000	0.296000	0.296000	0.286024	
1000	0.310000	0.060179	1000	0.310000	0.310000	0.286044	
1000	0.293000	0.060179	1000	0.293000	0.293000	0.286050	
1000	0.291000	0.060179	1000	0.291000	0.291000	0.286054	
1000	0.268000	0.060179	1000	0.268000	0.268000	0.286039	
1000	0.307000	0.060179	1000	0.307000	0.307000	0.286056	
1000	0.305000	0.060179	1000	0.305000	0.305000	0.286072	
1000	0.312000	0.060179	1000	0.312000	0.312000	0.286094	
1000	0.284000	0.060179	1000	0.284000	0.284000	0.286092	
1000	0.290000	0.060179	1000	0.290000	0.290000	0.286095	
1000	0.276000	0.060179	1000	0.276000	0.276000	0.286087	
1000	0.267000	0.060179	1000	0.267000	0.267000	0.286071	
1000	0.280000	0.060179	1000	0.280000	0.280000	0.286066	
1000	0.285000	0.060179	1000	0.285000	0.285000	0.286065	
1000	0.280000	0.060179	1000	0.280000	0.280000	0.286060	
1000	0.304000	0.060179	1000	0.304000	0.304000	0.286075	
1000	0.302000	0.060179	1000	0.302000	0.302000	0.286088	
1000	0.310000	0.060179	1000	0.310000	0.310000	0.286108	
1000	0.304000	0.060179	1000	0.304000	0.304000	0.286122	
1000	0.315000	0.060179	1000	0.315000	0.315000	0.286146	
1000	0.276000	0.060179	1000	0.276000	0.276000	0.286138	
1000	0.299000	0.060179	1000	0.299000	0.299000	0.286148	
1000	0.268000	0.060179	1000	0.268000	0.268000	0.286133	
1000	0.265000	0.060179	1000	0.265000	0.265000	0.286116	
1000	0.285000	0.060179	1000	0.285000	0.285000	0.286115	
1000	0.295000	0.060179	1000	0.295000	0.295000	0.286122	
1000	0.271000	0.060179	1000	0.271000	0.271000	0.286110	
1000	0.290000	0.060179	1000	0.290000	0.290000	0.286113	
1000	0.288000	0.060179	1000	0.288000	0.288000	0.286115	
1000	0.300000	0.060179	1000	0.300000	0.300000	0.286126	
1000	0.289000	0.060179	1000	0.289000	0.289000	0.286128	
1000	0.301000	0.060179	1000	0.301000	0.301000	0.286141	
1000	0.319000	0.060179	1000	0.319000	0.319000	0.286167	
1000	0.307000	0.060179	1000	0.307000	0.307000	0.286184	
1000	0.296000	0.060179	1000	0.296000	0.296000	0.286192	
1000	0.318000	0.060179	1000	0.318000	0.318000	0.286218	
1000	0.303000	0.060179	1000	0.303000	0.303000	0.286232	
1000	0.296000	0.060179	1000	0.296000	0.296000	0.286239	
1000	0.273000	0.060179	1000	0.273000	0.273000	0.286229	
1000	0.298000	0.060179	1000	0.298000	0.298000	0.286238	
1000	0.302000	0.060179	1000	0.302000	0.302000	0.286251	
1000	0.274000	0.060179	1000	0.274000	0.274000	0.286241	
1000	0.264000	0.060179	1000	0.264000	0.264000	0.286223	
1000	0.306000	0.060179	1000	0.306000	0.306000	0.286239	
1000	0.283000	0.060179	1000	0.283000	0.283000	0.286236	
1000	0.286000	0.060179	1000	0.286000	0.286000	0.286236	
1000	0.262000	0.060179	1000	0.262000	0.262000	0.286217	
1000	0.286000	0.060179	1000	0.286000	0.286000	0.286217	
1000	0.277000	0.060179	1000	0.277000	0.277000	0.286209	
1000	0.283000	0.060179	1000	0.283000	0.283000	0.286207	
1000	0.284000	0.060179	1000	0.284000	0.284000	0.286205	
1000	0.310000	0.060179	1000	0.310000	0.310000	0.286224	
1000	0.298000	0.060179	1000	0.298000	0.298000	0.286233	
1000	0.277000	0.060179	1000	0.277000	0.277000	0.286226	
1000	0.271000	0.060179	1000	0.271000	0.271000	0.286214	
1000	0.287000	0.060179	1000	0.287000	0.287000	0.286214	
1000	0.276000	0.060179	1000	0.276000	0.276000	0.286206	
1000	0.281000	0.060179	1000	0.281000	0.281000	0.286202	
1000	0.289000	0.060179	1000	0.289000	0.289000	0.286204	
1000	0.301000	0.060179	1000	0.301000	0.301000	0.286216	
1000	0.285000	0.060179	1000	0.285000	0.285000	0.286215	
1000	0.303000	0.060179	1000	0.303000	0.303000	0.286229	
1000	0.278000	0.060179	1000	0.278000	0.278000	0.286222	
1000	0.288000	0.060179	1000	0.288000	0.288000	0.286223	
1000	0.259000	0.060179	1000	0.259000	0.259000	0.286202	
1000	0.284000	0.060179	1000	0.284000	0.284000	0.286200	
1000	0.295000	0.060179	1000	0.295000	0.295000	0.286207	
1000	0.284000	0.060179	1000	0.284000	0.284000	0.286205	
1000	0.294000	0.060179	1000	0.294000	0.294000	0.286211	
1000	0.285000	0.060179	1000	0.285000	0.285000	0.286211	
1000	0.261000	0.060179	1000	0.261000	0.261000	0.286191	
1000	0.277000	0.060179	1000	0.277000	0.277000	0.286183	
1000	0.286000	0.060179	1000	0.286000	0.286000	0.286183	
1000	0.297000	0.060179	1000	0.297000	0.297000	0.286192	
1000	0.301000	0.060179	1000	0.301000	0.301000	0.286203	
1000	0.272000	0.060179	1000	0.272000	0.272000	0.286192	
1000	0.323000	0.060179	1000	0.323000	0.323000	0.286221	
1000	0.282000	0.060179	1000	0.282000	0.282000	0.286218	
1000	0.300000	0.060179	1000	0.300000	0.300000	0.286229	
1000	0.308000	0.060179	1000	0.308000	0.308000	0.286246	
1000	0.320000	0.060179	1000	0.320000	0.320000	0.286272	
1000	0.290000	0.060179	1000	0.290000	0.290000	0.286275	
1000	0.275000	0.060179	1000	0.275000	0.275000	0.286266	
1000	0.291000	0.060179	1000	0.291000	0.291000	0.286270	
1000	0.294000	0.060179	1000	0.294000	0.294000	0.286276	
1000	0.308000	0.060179	1000	0.308000	0.308000	0.286293	
1000	0.267000	0.060179	1000	0.267000	0.267000	0.286278	
1000	0.320000	0.060179	1000	0.320000	0.320000	0.286304	
1000	0.288000	0.060179	1000	0.288000	0.288000	0.286305	
1000	0.295000	0.060179	1000	0.295000	0.295000	0.286312	
1000	0.308000	0.060179	1000	0.308000	0.308000	0.286329	
1000	0.284000	0.060179	1000	0.284000	0.284000	0.286327	
1000	0.307000	0.060179	1000	0.307000	0.307000	0.286343	
1000	0.303000	0.060179	1000	0.303000	0.303000	0.286356	
1000	0.263000	0.060179	1000	0.263000	0.263000	0.286338	
1000	0.296000	0.060179	1000	0.296000	0.296000	0.286345	
1000	0.289000	0.060179	1000	0.289000	0.289000	0.286348	
1000	0.319000	0.060179	1000	0.319000	0.319000	0.286373	
1000	0.289000	0.060179	1000	0.289000	0.289000	0.286375	
1000	0.283000	0.060179	1000	0.283000	0.283000	0.286372	
1000	0.285000	0.060179	1000	0.285000	0.285000	0.286371	
1000	0.311000	0.060179	1000	0.311000	0.311000	0.286390	
1000	0.315000	0.060179	1000	0.315000	0.315000	0.286412	
1000	0.284000	0.060179	1000	0.284000	0.284000	0.286410	
1000	0.297000	0.060179	1000	0.297000	0.297000	0.286418	
1000	0.312000	0.060179	1000	0.312000	0.312000	0.286438	
1000	0.289000	0.060179	1000	0.289000	0.289000	0.286440	
1000	0.282000	0.060179	1000	0.282000	0.282000	0.286437	
1000	0.279000	0.060179	1000	0.279000	0.279000	0.286431	
1000	0.277000	0.060179	1000	0.277000	0.277000	0.286424	
1000	0.291000	0.060179	1000	0.291000	0.291000	0.286427	
1000	0.299000	0.060179	1000	0.299000	0.299000	0.286437	
1000	0.286000	0.060179	1000	0.286000	0.286000	0.286436	
1000	0.300000	0.060179	1000	0.300000	0.300000	0.286447	
1000	0.276000	0.060179	1000	0.276000	0.276000	0.286439	
1000	0.299000	0.060179	1000	0.299000	0.299000	0.286448	
1000	0.319000	0.060179	1000	0.319000	0.319000	0.286473	
1000	0.311000	0.060179	1000	0.311000	0.311000	0.286492	
1000	0.255000	0.060179	1000	0.255000	0.255000	0.286468	
1000	0.299000	0.060179	1000	0.299000	0.299000	0.286477	
1000	0.311000	0.060179	1000	0.311000	0.311000	0.286496	
1000	0.285000	0.060179	1000	0.285000	0.285000	0.286495	
1000	0.290000	0.060179	1000	0.290000	0.290000	0.286498	
1000	0.290000	0.060179	1000	0.290000	0.290000	0.286500	
1000	0.293000	0.060179	1000	0.293000	0.293000	0.286505	
1000	0.272000	0.060179	1000	0.272000	0.272000	0.286494	
1000	0.307000	0.060179	1000	0.307000	0.307000	0.286510	
1000	0.292000	0.060179	1000	0.292000	0.292000	0.286514	
1000	0.306000	0.060179	1000	0.306000	0.306000	0.286528	
1000	0.297000	0.060179	1000	0.297000	0.297000	0.286536	
1000	0.298000	0.060179	1000	0.298000	0.298000	0.286545	
1000	0.275000	0.060179	1000	0.275000	0.275000	0.286536	
1000	0.266000	0.060179	1000	0.266000	0.266000	0.286521	
1000	0.287000	0.060179	1000	0.287000	0.287000	0.286521	
1000	0.326000	0.060179	1000	0.326000	0.326000	0.286551	
1000	0.286000	0.060179	1000	0.286000	0.286000	0.286550	
1000	0.300000	0.060179	1000	0.300000	0.300000	0.286561	
1000	0.277000	0.060179	1000	0.277000	0.277000	0.286553	
1000	0.273000	0.060179	1000	0.273000	0.273000	0.286543	
1000	0.294000	0.060179	1000	0.294000	0.294000	0.286549	
1000	0.289000	0.060179	1000	0.289000	0.289000	0.286551	
1000	0.296000	0.060179	1000	0.296000	0.296000	0.286558	
1000	0.298000	0.060179	1000	0.298000	0.298000	0.286566	
1000	0.287000	0.060179	1000	0.287000	0.287000	0.286567	
1000	0.296000	0.060179	1000	0.296000	0.296000	0.286574	
1000	0.288000	0.060179	1000	0.288000	0.288000	0.286575	
1000	0.277000	0.060179	1000	0.277000	0.277000	0.286567	
1000	0.288000	0.060179	1000	0.288000	0.288000	0.286569	
1000	0.270000	0.060179	1000	0.270000	0.270000	0.286556	
1000	0.296000	0.060179	1000	0.296000	0.296000	0.286563	
1000	0.305000	0.060179	1000	0.305000	0.305000	0.286577	
1000	0.275000	0.060179	1000	0.275000	0.275000	0.286568	
1000	0.282000	0.060179	1000	0.282000	0.282000	0.286565	
1000	0.319000	0.060179	1000	0.319000	0.319000	0.286589	
1000	0.283000	0.060179	1000	0.283000	0.283000	0.286586	
1000	0.269000	0.060179	1000	0.269000	0.269000	0.286573	
1000	0.271000	0.060179	1000	0.271000	0.271000	0.286562	
1000	0.316000	0.060179	1000	0.316000	0.316000	0.286584	
1000	0.280000	0.060179	1000	0.280000	0.280000	0.286579	
1000	0.297000	0.060179	1000	0.297000	0.297000	0.286586	
1000	0.306000	0.060179	1000	0.306000	0.306000	0.286601	
1000	0.288000	0.060179	1000	0.288000	0.288000	0.286602	
1000	0.265000	0.060179	1000	0.265000	0.265000	0.286586	
1000	0.268000	0.060179	1000	0.268000	0.268000	0.286572	
1000	0.261000	0.060179	1000	0.261000	0.261000	0.286553	
1000	0.290000	0.060179	1000	0.290000	0.290000	0.286556	
1000	0.281000	0.060179	1000	0.281000	0.281000	0.286552	
1000	0.280000	0.060179	1000	0.280000	0.280000	0.286547	
1000	0.295000	0.060179	1000	0.295000	0.295000	0.286553	
1000	0.270000	0.060179	1000	0.270000	0.270000	0.286541	
1000	0.307000	0.060179	1000	0.307000	0.307000	0.286556	
1000	0.297000	0.060179	1000	0.297000	0.297000	0.286564	
1000	0.310000	0.060179	1000	0.310000	0.310000	0.286581	
1000	0.278000	0.060179	1000	0.278000	0.278000	0.286575	
1000	0.295000	0.060179	1000	0.295000	0.295000	0.286581	
1000	0.268000	0.060179	1000	0.268000	0.268000	0.286567	
1000	0.265000	0.060179	1000	0.265000	0.265000	0.286551	
1000	0.276000	0.060179	1000	0.276000	0.276000	0.286544	
1000	0.292000	0.060179	1000	0.292000	0.292000	0.286548	
1000	0.265000	0.060179	1000	0.265000	0.265000	0.286532	
1000	0.272000	0.060179	1000	0.272000	0.272000	0.286522	
1000	0.292000	0.060179	1000	0.292000	0.292000	0.286526	
1000	0.279000	0.060179	1000	0.279000	0.279000	0.286520	
1000	0.281000	0.060179	1000	0.281000	0.281000	0.286516	
1000	0.303000	0.060179	1000	0.303000	0.303000	0.286528	
1000	0.295000	0.060179	1000	0.295000	0.295000	0.286534	
1000	0.299000	0.060179	1000	0.299000	0.299000	0.286543	
1000	0.292000	0.060179	1000	0.292000	0.292000	0.286547	
1000	0.287000	0.060179	1000	0.287000	0.287000	0.286547	
1000	0.281000	0.060179	1000	0.281000	0.281000	0.286543	
1000	0.289000	0.060179	1000	0.289000	0.289000	0.286545	
1000	0.286000	0.060179	1000	0.286000	0.286000	0.286545	
1000	0.297000	0.060179	1000	0.297000	0.297000	0.286552	
1000	0.267000	0.060179	1000	0.267000	0.267000	0.286538	
1000	0.278000	0.060179	1000	0.278000	0.278000	0.286532	
1000	0.282000	0.060179	1000	0.282000	0.282000	0.286529	
1000	0.312000	0.060179	1000	0.312000	0.312000	0.286547	
1000	0.280000	0.060179	1000	0.280000	0.280000	0.286542	
1000	0.280000	0.060179	1000	0.280000	0.280000	0.286538	
1000	0.247000	0.060179	1000	0.247000	0.247000	0.286509	
1000	0.302000	0.060179	1000	0.302000	0.302000	0.286521	
1000	0.296000	0.060179	1000	0.296000	0.296000	0.286527	
1000	0.305000	0.060179	1000	0.305000	0.305000	0.286541	
1000	0.322000	0.060179	1000	0.322000	0.322000	0.286566	
1000	0.310000	0.060179	1000	0.310000	0.310000	0.286583	
1000	0.297000	0.060179	1000	0.297000	0.297000	0.286590	
1000	0.299000	0.060179	1000	0.299000	0.299000	0.286599	
1000	0.294000	0.060179	1000	0.294000	0.294000	0.286604	
1000	0.304000	0.060179	1000	0.304000	0.304000	0.286616	
1000	0.285000	0.060179	1000	0.285000	0.285000	0.286615	
1000	0.265000	0.060179	1000	0.265000	0.265000	0.286600	
1000	0.273000	0.060179	1000	0.273000	0.273000	0.286590	
1000	0.284000	0.060179	1000	0.284000	0.284000	0.286588	
1000	0.311000	0.060179	1000	0.311000	0.311000	0.286606	
1000	0.299000	0.060179	1000	0.299000	0.299000	0.286615	
1000	0.295000	0.060179	1000	0.295000	0.295000	0.286620	
1000	0.256000	0.060179	1000	0.256000	0.256000	0.286599	
1000	0.301000	0.060179	1000	0.301000	0.301000	0.286609	
1000	0.294000	0.060179	1000	0.294000	0.294000	0.286614	
1000	0.316000	0.060179	1000	0.316000	0.316000	0.286635	
1000	0.281000	0.060179	1000	0.281000	0.281000	0.286631	
1000	0.298000	0.060179	1000	0.298000	0.298000	0.286639	
1000	0.281000	0.060179	1000	0.281000	0.281000	0.286635	
1000	0.295000	0.060179	1000	0.295000	0.295000	0.286641	
1000	0.303000	0.060179	1000	0.303000	0.303000	0.286652	
1000	0.315000	0.060179	1000	0.315000	0.315000	0.286672	
1000	0.276000	0.060179	1000	0.276000	0.276000	0.286665	
1000	0.277000	0.060179	1000	0.277000	0.277000	0.286658	
1000	0.300000	0.060179	1000	0.300000	0.300000	0.286667	
1000	0.289000	0.060179	1000	0.289000	0.289000	0.286669	
1000	0.300000	0.060179	1000	0.300000	0.300000	0.286678	
1000	0.260000	0.060179	1000	0.260000	0.260000	0.286660	
1000	0.288000	0.060179	1000	0.288000	0.288000	0.286661	
1000	0.275000	0.060179	1000	0.275000	0.275000	0.286652	
