"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94"
"52",7.57913484848485e-06,5.94915075757576e-05,0.000110233018181818,9.96360696969697e-05,0.000152803456060606,0.000238825581818182,0.000189124440909091,0.000264121234848485,0.000621731151515151,0.000836405333333333,0.000890434890909091,0.00130887195454545,0.00232154712121212,0.00301094151515152,0.00343861939393939,0.00388278636363636,0.00410040409090909,0.00426447166666667,0.00453643575757576,0.00464654212121212,0.00482354651515152,0.00528663742424242,0.00553586378787879,0.00566416939393939,0.00627289530303031,0.00688297075757576,0.00702585307692308,0.00739500246153846,0.008101686,0.00828022953846154,0.00823354492307692,0.00867491030769231,0.00909502584615384,0.00892609292307693,0.00877212692307692,0.00927010138461539,0.0101113321538462,0.0105333958461538,0.0103318601538461,0.010166196,0.0106256721538462,0.0116302246153846,0.0125970092307692,0.0130180907692308,0.0132670030769231,0.0141535753846154,0.0155301369230769,0.0167637215384615,0.0171877907692308,0.0177249560606061,0.0178430242424242,0.0175905196969697,0.0179673666666667,0.0176242060606061,0.0171624333333333,0.0172466181818182,0.0170650196969697,0.01633725,0.0155733696969697,0.0142652924242424,0.0122000331818182,0.0097369353030303,0.00870430287878788,0.00727620590909091,0.00573359727272727,0.0047815103030303,0.00418470212121212,0.00362885484848485,0.00303017484848485,0.00262020090909091,0.00230048893939394,0.0018377703030303,0.0013276895,0.00103380051515152,0.000871031636363636,0.000702352348484848,0.000525360121212121,0.000448723606060606,0.000402888272727273,0.000380796242424242,0.000348481257575758,0.000254943866666667,0.000229343145454545,0.000298405287878788,0.000262725384848485,0.000166382424242424,0.000214712212121212,0.000262882056060606,0.000176901951515151,0.000124601293939394,0.000108067612121212,9.29475727272728e-05,0.000145486013636364,0.00027469696969697
"53",7.61060606060606e-06,6.48973106060607e-05,0.000132915948484848,0.000132140763636364,0.000187695340909091,0.000279924303030303,0.000220268872727273,0.00027393566969697,0.000654746424242424,0.000930156,0.000966692,0.00128873784848485,0.00224795893939394,0.00296895378787879,0.00342116242424242,0.00386707393939394,0.00408145454545455,0.00424497636363636,0.00455201727272727,0.00471505181818182,0.00492662303030303,0.00540887954545454,0.00563482196969697,0.00566144015151515,0.00612690515151515,0.00665476212121212,0.00685678323076923,0.00730732446153846,0.00787283092307692,0.007963742,0.00829128046153846,0.00908006415384615,0.00915621076923077,0.00872535784615385,0.00914295676923077,0.0100234293846154,0.0100907827692308,0.00975073246153846,0.00985373123076923,0.0106436558461538,0.0118297446153846,0.0127960538461538,0.0128450846153846,0.0120593415384615,0.0124929121212121,0.0132887630769231,0.0149465,0.0164664907692308,0.0177207846153846,0.0183161681818182,0.0178989727272727,0.0170228439393939,0.0181497696969697,0.0184476212121212,0.0179042363636364,0.0173349772727273,0.0169268803030303,0.0163654454545455,0.0155463757575758,0.0141493136363636,0.0115888912121212,0.00993530924242424,0.0100103677272727,0.00890510196969697,0.00668480287878788,0.00502354984848485,0.00390889,0.00333914090909091,0.00300163893939394,0.00262575060606061,0.00219723590909091,0.001664106,0.00122749033333333,0.00102787362121212,0.000902864257575757,0.000730195378787879,0.000545037909090909,0.000485582318181818,0.00045257046969697,0.000397745939393939,0.000336175181818182,0.000268533184848485,0.000261798874242424,0.000305280333333333,0.00023278758030303,0.000158367413636364,0.000223521240909091,0.000278300166666667,0.000194600109090909,0.000136400024242424,0.000111183459090909,9.28496701515152e-05,0.000145087357575758,0.000275431333333333
"54",7.61559545454546e-06,7.02375333333334e-05,0.000152598857575758,0.000163480796969697,0.000218379333333333,0.000305230651515152,0.000245844878787879,0.00027640528030303,0.000669828242424243,0.00100776825757576,0.00104369518181818,0.00127961975757576,0.00219690984848485,0.00291920712121212,0.00336396924242424,0.00382611136363636,0.00408169348484848,0.00426668409090909,0.00464709257575757,0.00492427803030303,0.0051294746969697,0.00553809666666667,0.00581696621212121,0.00589018287878788,0.00618090621212121,0.00653451136363636,0.00674743676923077,0.00710235692307692,0.00732382261538461,0.00729906292307692,0.00780337061538462,0.00849516523076923,0.00841743753846154,0.00866587861538462,0.0101522841538462,0.0108748643076923,0.009982662,0.00953970338461538,0.01055883,0.0116082076923077,0.0116084338461538,0.0106886913846154,0.0112564151515151,0.0112034290909091,0.0116115863636364,0.0118482106060606,0.0127081303030303,0.0145253560606061,0.0171542169230769,0.0185183833333333,0.0185055893939394,0.0181936393939394,0.0182752848484848,0.0180466,0.0175356166666667,0.0171345606060606,0.0168558287878788,0.0163243090909091,0.0154131651515152,0.0142342181818182,0.0127914222727273,0.0117353418181818,0.0112048142424242,0.0102671786363636,0.00832393454545454,0.00554523848484849,0.00403602333333333,0.00330496848484848,0.00299687136363636,0.00260138636363636,0.00213867151515152,0.00162558127272727,0.00123742810606061,0.00104919312121212,0.000939912954545455,0.000762070712121212,0.000574772,0.000535231833333333,0.000481332924242424,0.000377491287878788,0.000302591166666667,0.000288053568181818,0.000317182015151515,0.000311202166666667,0.00019999666969697,0.000152229128787879,0.00024387325,0.000307160348484849,0.000212029295454545,0.000150764060606061,0.000129559603333333,9.31282803030303e-05,0.000146122810606061,0.000274982272727273
"55",7.74377151515152e-06,7.47505954545454e-05,0.000170353860606061,0.000191048610606061,0.000237823484848485,0.000310639015151515,0.000257918257575758,0.000268997853030303,0.000644894863636364,0.00105212154545455,0.00111131125757576,0.00129495840909091,0.00216420257575758,0.00285538454545455,0.00328468409090909,0.0037818303030303,0.00412176454545455,0.00432058621212121,0.00472167136363637,0.00506723954545455,0.00517148166666667,0.00541016909090909,0.00581781954545455,0.00616145015151515,0.00645296166666667,0.0066967746969697,0.00693683123076923,0.00727840353846154,0.007441196,0.00748841984615384,0.00783082646153846,0.00796037015384615,0.00771927569230769,0.00832638138461538,0.00957325338461539,0.009567796,0.00911371292307692,0.0100582881538462,0.0112316552307692,0.0101999956060606,0.008375555,0.00868318242424242,0.00990171424242424,0.011816153030303,0.0136937409090909,0.0138410348484848,0.0132653696969697,0.0138207939393939,0.0154248560606061,0.0166744681818182,0.0178989363636364,0.0184040136363636,0.0185324409090909,0.0177914818181818,0.0174041424242424,0.0171074924242424,0.0167671121212121,0.0162881242424242,0.01545145,0.0144721439393939,0.0135356621212121,0.0125828772727273,0.0116479039393939,0.0106599186363636,0.00910996424242424,0.00630355151515152,0.00458779742424243,0.00363462424242424,0.00304862303030303,0.00250805060606061,0.0020918146969697,0.00167094278787879,0.00130780466666667,0.00106583837878788,0.000915931772727273,0.000758345893939394,0.000604047166666667,0.0005728165,0.00048303953030303,0.000347687651515151,0.000282079012121212,0.000326366116666667,0.000396606727272727,0.00031471715,0.000178100081818182,0.000146763516666667,0.000272512689393939,0.000335606106060606,0.000228218948484849,0.000168077603030303,0.000141213866666667,9.4961293939394e-05,0.000147507587878788,0.000274721378787879
"56",7.77336060606061e-06,7.98735060606061e-05,0.000184688684848485,0.000211065583333333,0.000241642227272727,0.000301355166666667,0.000256520787878788,0.000253793504545455,0.000590013,0.00103625916666667,0.00113618036363636,0.00130264636363636,0.00212847772727273,0.00278831090909091,0.003193265,0.00374297924242424,0.00418917848484849,0.00435457136363636,0.00464863090909091,0.00492151909090909,0.00482446090909091,0.00458043,0.00534753878787879,0.00602644136363636,0.00645167727272727,0.00669473924242424,0.00702555075757576,0.00749607727272727,0.00798696924242424,0.00844936292307692,0.00873224553846154,0.00862168461538462,0.00859978953846154,0.00908886907692307,0.00900302338461539,0.00832218969230769,0.0091784403076923,0.0110964132307692,0.00985481878787878,0.00778584712121212,0.00778926363636364,0.00985217924242424,0.0122325060606061,0.0146253924242424,0.0165984363636364,0.0167903106060606,0.0160790212121212,0.0153482439393939,0.0145925681818182,0.0142214606060606,0.0156248803030303,0.016814046969697,0.0162675060606061,0.0175947060606061,0.0177771257575758,0.0171844378787879,0.0164664348484849,0.0161595287878788,0.0155639651515152,0.0145716363636364,0.0136049484848485,0.0126308181818182,0.0115871166666667,0.0106058854545455,0.00941862106060606,0.00750646166666667,0.00554489984848485,0.0041723396969697,0.00319933560606061,0.00246711045454545,0.00202730303030303,0.00170019545454545,0.00136742521212121,0.00107090034848485,0.000886309136363636,0.000761046196969697,0.000669222818181818,0.000595421651515151,0.000471830727272727,0.000331227606060606,0.000293245856060606,0.000383648303030303,0.000461182787878788,0.000313620109090909,0.000159724078787879,0.00015898431969697,0.000314038768181818,0.000374824121212121,0.000252117996969697,0.000188256281818182,0.000153472109090909,9.85394368181818e-05,0.000148762912121212,0.000274826424242424
"57",7.64243030303031e-06,8.28907136363636e-05,0.00019723056969697,0.000221406772727273,0.000231090848484849,0.000273265378787879,0.000244758424242424,0.000236386448484848,0.000503189753030303,0.00094076343939394,0.00109704806060606,0.00129211074242424,0.00199014383333333,0.00272740893939394,0.00311996136363636,0.00371133712121212,0.00424239303030303,0.00433229166666667,0.00440863287878788,0.00418121681818182,0.00383084121212121,0.00361357166666666,0.00403998196969697,0.00481600287878788,0.00563767409090909,0.00597142393939394,0.00623441409090909,0.00671650575757576,0.00735439590909091,0.00802680227272727,0.00836839621212121,0.00859492984848485,0.00959825212121212,0.0106325001538461,0.0104040498461538,0.0100465216923077,0.0114111446153846,0.0115706424242424,0.0077324496969697,0.005857765,0.00895328166666666,0.0140789454545455,0.015239046969697,0.0151908939393939,0.0164624878787879,0.0173502803030303,0.0171301060606061,0.0167130075757576,0.015616,0.0141909424242424,0.013784696969697,0.0140955515151515,0.0142408515151515,0.017117503030303,0.0179860272727273,0.0169951560606061,0.0159903727272727,0.0159328484848485,0.0155678787878788,0.0145182424242424,0.0134638242424242,0.0125187621212121,0.0115354513636364,0.0106241201515152,0.00967693833333333,0.0082906203030303,0.00646190954545455,0.00472748196969697,0.00349140818181818,0.00255701272727273,0.00199081757575758,0.00166395924242424,0.00137387243939394,0.00108177663636364,0.000900330924242424,0.000806107212121212,0.000725679833333333,0.000612041909090909,0.000471450015151515,0.000350068621212121,0.000337785948484849,0.000456465181818182,0.000491445924242424,0.000307138151515152,0.000142094629242424,0.00019021076969697,0.000362482851515151,0.000413446893939394,0.000280142857575758,0.000207820466666667,0.000166770787878788,0.000102781739393939,0.000151443921212121,0.000275375757575758
"58",7.75689242424243e-06,8.63253348484849e-05,0.000209001907575758,0.000225175181818182,0.000197673028787879,0.000224692151515152,0.000224747075757576,0.00021697763030303,0.000418158353030303,0.000791910166666667,0.000984387833333333,0.00123272354545455,0.00189411001515152,0.00266140772727273,0.00305638651515151,0.00366676590909091,0.00424989833333334,0.00427206287878788,0.00391604075757576,0.00377375939393939,0.00345014878787879,0.00313476515151515,0.00334565893939394,0.00386378954545455,0.00442835742424242,0.00473458060606061,0.0049821103030303,0.00511083484848485,0.00539739848484849,0.00558610393939394,0.00532850378787879,0.00548656492307692,0.00713834515151515,0.00889046727272727,0.00991755348484848,0.0107654928787879,0.0114510257575758,0.00886244363636364,0.00542786848484848,0.00607762045454545,0.0116254592424242,0.0158260015151515,0.0146978136363636,0.0145565696969697,0.0162934727272727,0.0170153833333333,0.0169610015151515,0.0173703121212121,0.0173984015151515,0.0157783151515152,0.014080253030303,0.0127756136363636,0.0133144333333333,0.0169123954545455,0.0179655818181818,0.0167803863636364,0.0158218696969697,0.0158874878787879,0.0155227106060606,0.0145125424242424,0.0135298606060606,0.0125753651515152,0.0115582468181818,0.0106566151515152,0.00982063378787879,0.00880153363636364,0.00724239121212121,0.00532523075757576,0.00383652666666667,0.002813765,0.00205993651515152,0.00159940151515152,0.00134291342424242,0.00111405671212121,0.000963001287878788,0.000882090681818182,0.00078074106060606,0.000644009863636364,0.000510440712121212,0.000414764060606061,0.000420028803030303,0.0004820265,0.000476987090909091,0.00029279546969697,0.000166547586363636,0.000241771936363636,0.000413733590909091,0.000443422515151515,0.000300961212121212,0.000229488859090909,0.000183779839393939,0.000107894984848485,0.000154501509090909,0.000275320378787879
"59",8.04728181818182e-06,8.85005e-05,0.000217942818181818,0.000222597045454545,0.000159794662121212,0.000165770218181818,0.000200785256060606,0.00020415971969697,0.000340564872727273,0.000621712863636363,0.000831274227272727,0.00113666060606061,0.00178768403030303,0.00258510166666667,0.00299693833333333,0.00359466257575757,0.00418383893939394,0.00421352454545455,0.00374966560606061,0.00377283787878788,0.00361950272727273,0.00333297060606061,0.00342358954545455,0.00366492893939394,0.00381180818181818,0.00401834636363636,0.00437713242424242,0.00435102409090909,0.00388082893939394,0.00351973454545455,0.00317087075757576,0.00282088681818182,0.00306316954545455,0.003910012,0.00497599907692308,0.00596624861538462,0.00600402848484848,0.00488126060606061,0.00516510318181818,0.0087711546969697,0.0137698454545455,0.0145577515151515,0.0135887742424242,0.0155996045454545,0.0179846833333333,0.0181574378787879,0.0173666787878788,0.0175953878787879,0.0182431166666667,0.0170799484848485,0.0146704,0.0125740545454545,0.0133807515151515,0.0170677863636364,0.0178580303030303,0.0167675742424242,0.0160884727272727,0.0160345439393939,0.0154117287878788,0.014505246969697,0.0136835848484849,0.0126423121212121,0.0114988818181818,0.0105957090909091,0.00987104303030303,0.00911607060606061,0.00780034424242424,0.00584794257575758,0.00421041015151515,0.00323822939393939,0.0021801096969697,0.00159263742424242,0.00134781309090909,0.00116826872727273,0.00101758306060606,0.000927101545454545,0.000814273272727273,0.000680096969696969,0.000572383121212121,0.000521567545454545,0.000476128590909091,0.00045624093939394,0.00041203453030303,0.000272037839393939,0.000194983090909091,0.000316275087878788,0.00046500646969697,0.000469192393939394,0.000310553878787879,0.000254222437878788,0.000202139998484848,0.000114355072727273,0.000157851822727273,0.00027571258030303
"60",8.35501893939394e-06,8.95176e-05,0.000225813075757576,0.000215922287878788,0.00012006045,0.000108042518181818,0.000177777001515152,0.000198812581818182,0.000279761021212121,0.000464697860606061,0.000687498909090909,0.00102164112121212,0.00167079148484848,0.00248139106060606,0.00293793863636364,0.00348715045454546,0.00405197909090909,0.00417781166666667,0.0039420646969697,0.00437524803030303,0.00441130727272727,0.00413484424242424,0.00411849954545455,0.0040740243939394,0.00378290484848485,0.00382403818181818,0.00421072878787879,0.00425543621212121,0.0038253046969697,0.00347505227272727,0.00327934696969697,0.00268689757575758,0.00175319368181818,0.00155564128787879,0.00184813753030303,0.00210842984848485,0.00220965484848485,0.00370130772727273,0.00792074636363636,0.0127862848484849,0.0143504651515152,0.0134370954545455,0.0144314272727273,0.0173090696969697,0.0188863090909091,0.0182345954545455,0.0174660727272727,0.0174962893939394,0.0177188227272727,0.0166524303030303,0.0140574848484849,0.0123210363636364,0.0136577348484849,0.0171007045454545,0.0175471227272727,0.0166992166666667,0.0162886727272727,0.0160324348484849,0.0152005863636364,0.0143625196969697,0.0136485924242424,0.0125607272727273,0.0114346166666667,0.0105975246969697,0.00992596772727273,0.00930593106060606,0.00817334848484848,0.0062628256060606,0.00451957909090909,0.00347226378787879,0.00237336363636364,0.00170340909090909,0.00145308237878788,0.00124614145454545,0.00102536603030303,0.000911895909090909,0.000824633212121212,0.000725437272727273,0.000669181590909091,0.000625052863636364,0.000493571863636364,0.000386244757575757,0.000322938431818182,0.000239990689393939,0.000234945410606061,0.000403640151515152,0.000518883454545455,0.000486109575757576,0.00033191696969697,0.000267637701515152,0.00021824346969697,0.000121943762121212,0.000162487033333333,0.000276590848484849
"61",8.38030357575758e-06,8.95698272727273e-05,0.000231028787878788,0.000205441090909091,8.82694136363636e-05,7.01976257575757e-05,0.000143642271212121,0.00020589426969697,0.000249571562121212,0.000377827137878788,0.000576177545454545,0.000922062545454546,0.00155769963636364,0.00235174742424242,0.00287576666666667,0.00337866606060606,0.00390012833333333,0.00416264696969697,0.00435108333333333,0.00469702227272727,0.00487671833333334,0.00496050787878788,0.00516516787878788,0.00516147863636364,0.00434032484848485,0.0041721496969697,0.00441267606060606,0.00463045772727273,0.00457038696969697,0.00451319939393939,0.0047785603030303,0.00475099212121212,0.00394069984848485,0.0032023403030303,0.00314487196969697,0.00300452515151515,0.00355741045454545,0.00677656257575758,0.0117281295454545,0.0138457833333333,0.0127286387878788,0.0133213060606061,0.0159426878787879,0.0178893606060606,0.017691196969697,0.0170265924242424,0.0173979045454545,0.0175815772727273,0.0168584560606061,0.0149257909090909,0.0128829242424242,0.012593946969697,0.0158056954545455,0.0170908060606061,0.0171960212121212,0.0164971424242424,0.0161699181818182,0.0158239954545455,0.0150461636363636,0.0142784742424242,0.0135078803030303,0.0124554909090909,0.0115069318181818,0.0107195048484848,0.00997551772727273,0.00941311,0.00849209015151515,0.00669502636363636,0.00483517984848485,0.00361242363636364,0.00261567015151515,0.00197983878787879,0.00170972272727273,0.00137375866666667,0.00100950613636364,0.000873291212121212,0.000847758106060606,0.000806493560606061,0.000764449136363636,0.000668336954545455,0.000472495227272727,0.000314198446969697,0.000270968003030303,0.000234795175757576,0.000287762854545455,0.000480534181818182,0.000571633106060606,0.00048601196969697,0.000323054606060606,0.000286289772727273,0.0002363515,0.000130908166666667,0.000168245424242424,0.000276525439393939
