Rate	100.00
Rate Tried	% Accepted	Alpha 1 - Dev	Alpha 1 - Tried	Alpha 1 - Accepted	Alpha 2 - Dev	Alpha 2 - Tried	Alpha 2 - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.286000	16.692379	464	0.303879	0.009283	536	0.270522	0.286000	0.287347	
1000	0.299000	16.692379	529	0.325142	0.009283	471	0.269639	0.299000	0.287383	
1000	0.299000	16.692379	531	0.322034	0.009283	469	0.272921	0.299000	0.287418	
1000	0.286000	16.692379	493	0.286004	0.009283	507	0.285996	0.286000	0.287414	
1000	0.285000	16.692379	500	0.304000	0.009283	500	0.266000	0.285000	0.287406	
1000	0.275000	16.692379	503	0.276342	0.009283	497	0.273642	0.275000	0.287369	
1000	0.292000	16.692379	485	0.311340	0.009283	515	0.273786	0.292000	0.287383	
1000	0.279000	16.692379	482	0.325726	0.009283	518	0.235521	0.279000	0.287358	
1000	0.303000	16.692379	520	0.313462	0.009283	480	0.291667	0.303000	0.287405	
1000	0.297000	16.692379	494	0.313765	0.009283	506	0.280632	0.297000	0.287433	
1000	0.274000	16.692379	480	0.289583	0.009283	520	0.259615	0.274000	0.287393	
1000	0.287000	16.692379	501	0.319361	0.009283	499	0.254509	0.287000	0.287392	
1000	0.306000	16.692379	487	0.328542	0.009283	513	0.284600	0.306000	0.287447	
1000	0.292000	16.692379	484	0.332645	0.009283	516	0.253876	0.292000	0.287461	
1000	0.297000	16.692379	486	0.283951	0.009283	514	0.309339	0.297000	0.287489	
1000	0.316000	16.692379	501	0.341317	0.009283	499	0.290581	0.316000	0.287573	
1000	0.284000	16.692379	519	0.321773	0.009283	481	0.243243	0.284000	0.287562	
1000	0.291000	16.692379	486	0.306584	0.009283	514	0.276265	0.291000	0.287572	
1000	0.295000	16.692379	511	0.340509	0.009283	489	0.247444	0.295000	0.287594	
1000	0.294000	16.692379	516	0.313953	0.009283	484	0.272727	0.294000	0.287613	
1000	0.296000	16.692379	474	0.329114	0.009283	526	0.266160	0.296000	0.287637	
1000	0.306000	16.692379	501	0.335329	0.009283	499	0.276553	0.306000	0.287690	
1000	0.282000	16.692379	515	0.285437	0.009283	485	0.278351	0.282000	0.287674	
1000	0.306000	16.692379	505	0.312871	0.009283	495	0.298990	0.306000	0.287726	
1000	0.283000	16.692379	484	0.274793	0.009283	516	0.290698	0.283000	0.287713	
1000	0.309000	16.692379	507	0.341223	0.009283	493	0.275862	0.309000	0.287773	
1000	0.276000	16.692379	479	0.306889	0.009283	521	0.247601	0.276000	0.287740	
1000	0.299000	16.692379	517	0.334623	0.009283	483	0.260870	0.299000	0.287772	
1000	0.297000	16.692379	506	0.330040	0.009283	494	0.263158	0.297000	0.287798	
1000	0.311000	16.692379	508	0.350394	0.009283	492	0.270325	0.311000	0.287864	
1000	0.317000	16.692379	485	0.346392	0.009283	515	0.289320	0.317000	0.287946	
1000	0.284000	16.692379	505	0.334653	0.009283	495	0.232323	0.284000	0.287935	
1000	0.300000	16.692379	509	0.333988	0.009283	491	0.264766	0.300000	0.287968	
1000	0.295000	16.692379	474	0.289030	0.009283	526	0.300380	0.295000	0.287988	
1000	0.284000	16.692379	484	0.314050	0.009283	516	0.255814	0.284000	0.287977	
1000	0.301000	16.692379	507	0.331361	0.009283	493	0.269777	0.301000	0.288013	
1000	0.294000	16.692379	501	0.339321	0.009283	499	0.248497	0.294000	0.288030	
1000	0.270000	16.692379	494	0.301619	0.009283	506	0.239130	0.270000	0.287980	
1000	0.269000	16.692379	504	0.299603	0.009283	496	0.237903	0.269000	0.287928	
1000	0.286000	16.692379	500	0.264000	0.009283	500	0.308000	0.286000	0.287922	
1000	0.286000	16.692379	476	0.277311	0.009283	524	0.293893	0.286000	0.287917	
1000	0.300000	16.692379	489	0.314928	0.009283	511	0.285714	0.300000	0.287950	
1000	0.271000	16.692379	514	0.280156	0.009283	486	0.261317	0.271000	0.287904	
1000	0.283000	16.692379	503	0.318091	0.009283	497	0.247485	0.283000	0.287891	
1000	0.280000	16.692379	493	0.281947	0.009283	507	0.278107	0.280000	0.287869	
1000	0.298000	16.692379	487	0.310062	0.009283	513	0.286550	0.298000	0.287897	
1000	0.286000	16.692379	491	0.311609	0.009283	509	0.261297	0.286000	0.287891	
1000	0.305000	16.692379	473	0.327696	0.009283	527	0.284630	0.305000	0.287937	
1000	0.304000	16.692379	509	0.339882	0.009283	491	0.266802	0.304000	0.287980	
1000	0.322000	16.692379	503	0.343936	0.009283	497	0.299799	0.322000	0.288071	
1000	0.285000	16.692379	509	0.324165	0.009283	491	0.244399	0.285000	0.288063	
1000	0.285000	16.692379	466	0.293991	0.009283	534	0.277154	0.285000	0.288055	
1000	0.301000	16.692379	524	0.349237	0.009283	476	0.247899	0.301000	0.288089	
1000	0.313000	16.692379	491	0.319756	0.009283	509	0.306483	0.313000	0.288155	
1000	0.305000	16.692379	529	0.321361	0.009283	471	0.286624	0.305000	0.288200	
1000	0.316000	16.692379	522	0.339080	0.009283	478	0.290795	0.316000	0.288273	
1000	0.306000	16.692379	529	0.355388	0.009283	471	0.250531	0.306000	0.288319	
1000	0.292000	16.692379	513	0.317739	0.009283	487	0.264887	0.292000	0.288329	
1000	0.287000	16.692379	487	0.297741	0.009283	513	0.276803	0.287000	0.288326	
1000	0.309000	16.692379	507	0.345168	0.009283	493	0.271805	0.309000	0.288379	
1000	0.304000	16.692379	473	0.323467	0.009283	527	0.286528	0.304000	0.288420	
1000	0.304000	16.692379	466	0.319742	0.009283	534	0.290262	0.304000	0.288460	
1000	0.287000	16.692379	505	0.297030	0.009283	495	0.276768	0.287000	0.288457	
1000	0.303000	16.692379	503	0.332008	0.009283	497	0.273642	0.303000	0.288494	
1000	0.295000	16.692379	512	0.312500	0.009283	488	0.276639	0.295000	0.288511	
1000	0.270000	16.692379	516	0.294574	0.009283	484	0.243802	0.270000	0.288463	
1000	0.310000	16.692379	523	0.321224	0.009283	477	0.297694	0.310000	0.288518	
1000	0.309000	16.692379	482	0.325726	0.009283	518	0.293436	0.309000	0.288571	
1000	0.270000	16.692379	474	0.261603	0.009283	526	0.277567	0.270000	0.288523	
1000	0.296000	16.692379	520	0.319231	0.009283	480	0.270833	0.296000	0.288542	
1000	0.316000	16.692379	486	0.343621	0.009283	514	0.289883	0.316000	0.288612	
1000	0.292000	16.692379	499	0.318637	0.009283	501	0.265469	0.292000	0.288620	
1000	0.295000	16.692379	483	0.308489	0.009283	517	0.282398	0.295000	0.288637	
1000	0.268000	16.692379	495	0.294949	0.009283	505	0.241584	0.268000	0.288585	
1000	0.284000	16.692379	501	0.293413	0.009283	499	0.274549	0.284000	0.288573	
1000	0.300000	16.692379	533	0.307692	0.009283	467	0.291221	0.300000	0.288602	
1000	0.252000	16.692379	511	0.279843	0.009283	489	0.222904	0.252000	0.288511	
1000	0.272000	16.692379	517	0.299807	0.009283	483	0.242236	0.272000	0.288469	
1000	0.285000	16.692379	517	0.305609	0.009283	483	0.262940	0.285000	0.288461	
1000	0.301000	16.692379	481	0.330561	0.009283	519	0.273603	0.301000	0.288492	
1000	0.287000	16.692379	511	0.328767	0.009283	489	0.243354	0.287000	0.288488	
1000	0.287000	16.692379	477	0.327044	0.009283	523	0.250478	0.287000	0.288485	
1000	0.296000	16.692379	507	0.303748	0.009283	493	0.288032	0.296000	0.288503	
1000	0.288000	16.692379	534	0.301498	0.009283	466	0.272532	0.288000	0.288502	
1000	0.300000	16.692379	524	0.303435	0.009283	476	0.296218	0.300000	0.288530	
1000	0.288000	16.692379	496	0.294355	0.009283	504	0.281746	0.288000	0.288529	
1000	0.265000	16.692379	510	0.276471	0.009283	490	0.253061	0.265000	0.288471	
1000	0.296000	16.692379	472	0.322034	0.009283	528	0.272727	0.296000	0.288490	
1000	0.273000	16.692379	500	0.306000	0.009283	500	0.240000	0.273000	0.288452	
1000	0.265000	16.692379	488	0.282787	0.009283	512	0.248047	0.265000	0.288395	
1000	0.296000	16.692379	478	0.303347	0.009283	522	0.289272	0.296000	0.288414	
1000	0.309000	16.692379	509	0.335953	0.009283	491	0.281059	0.309000	0.288463	
1000	0.304000	16.692379	504	0.329365	0.009283	496	0.278226	0.304000	0.288501	
1000	0.299000	16.692379	515	0.328155	0.009283	485	0.268041	0.299000	0.288526	
1000	0.314000	16.692379	514	0.332685	0.009283	486	0.294239	0.314000	0.288586	
1000	0.290000	16.692379	496	0.340726	0.009283	504	0.240079	0.290000	0.288590	
1000	0.265000	16.692379	501	0.273453	0.009283	499	0.256513	0.265000	0.288534	
1000	0.283000	16.692379	494	0.303644	0.009283	506	0.262846	0.283000	0.288521	
1000	0.303000	16.692379	481	0.338877	0.009283	519	0.269750	0.303000	0.288555	
1000	0.309000	16.692379	506	0.304348	0.009283	494	0.313765	0.309000	0.288603	
1000	0.286000	16.692379	505	0.306931	0.009283	495	0.264646	0.286000	0.288597	
1000	0.287000	16.692379	522	0.291188	0.009283	478	0.282427	0.287000	0.288593	
1000	0.298000	16.692379	504	0.315476	0.009283	496	0.280242	0.298000	0.288615	
1000	0.318000	16.692379	502	0.364542	0.009283	498	0.271084	0.318000	0.288684	
1000	0.295000	16.692379	495	0.321212	0.009283	505	0.269307	0.295000	0.288699	
1000	0.280000	16.692379	523	0.305927	0.009283	477	0.251572	0.280000	0.288678	
1000	0.267000	16.692379	503	0.302187	0.009283	497	0.231388	0.267000	0.288628	
1000	0.294000	16.692379	511	0.285714	0.009283	489	0.302658	0.294000	0.288641	
1000	0.291000	16.692379	505	0.326733	0.009283	495	0.254545	0.291000	0.288646	
1000	0.298000	16.692379	479	0.294363	0.009283	521	0.301344	0.298000	0.288668	
1000	0.291000	16.692379	521	0.312860	0.009283	479	0.267223	0.291000	0.288673	
1000	0.272000	16.692379	476	0.285714	0.009283	524	0.259542	0.272000	0.288635	
1000	0.297000	16.692379	472	0.332627	0.009283	528	0.265152	0.297000	0.288654	
1000	0.316000	16.692379	468	0.344017	0.009283	532	0.291353	0.316000	0.288716	
1000	0.300000	16.692379	496	0.314516	0.009283	504	0.285714	0.300000	0.288742	
1000	0.280000	16.692379	519	0.263969	0.009283	481	0.297297	0.280000	0.288722	
1000	0.285000	16.692379	499	0.290581	0.009283	501	0.279441	0.285000	0.288714	
1000	0.298000	16.692379	508	0.318898	0.009283	492	0.276423	0.298000	0.288735	
1000	0.298000	16.692379	483	0.364389	0.009283	517	0.235977	0.298000	0.288756	
1000	0.292000	16.692379	505	0.306931	0.009283	495	0.276768	0.292000	0.288763	
1000	0.282000	16.692379	480	0.283333	0.009283	520	0.280769	0.282000	0.288748	
1000	0.296000	16.692379	519	0.302505	0.009283	481	0.288981	0.296000	0.288764	
1000	0.282000	16.692379	499	0.320641	0.009283	501	0.243513	0.282000	0.288749	
1000	0.296000	16.692379	485	0.301031	0.009283	515	0.291262	0.296000	0.288765	
1000	0.303000	16.692379	520	0.301923	0.009283	480	0.304167	0.303000	0.288797	
1000	0.321000	16.692379	490	0.328571	0.009283	510	0.313725	0.321000	0.288868	
1000	0.321000	16.692379	511	0.350294	0.009283	489	0.290389	0.321000	0.288939	
1000	0.307000	16.692379	515	0.343689	0.009283	485	0.268041	0.307000	0.288979	
1000	0.295000	16.692379	489	0.327198	0.009283	511	0.264188	0.295000	0.288993	
1000	0.318000	16.692379	484	0.359504	0.009283	516	0.279070	0.318000	0.289057	
1000	0.318000	16.692379	512	0.355469	0.009283	488	0.278689	0.318000	0.289120	
1000	0.285000	16.692379	507	0.311637	0.009283	493	0.257606	0.285000	0.289111	
1000	0.313000	16.692379	504	0.341270	0.009283	496	0.284274	0.313000	0.289163	
1000	0.271000	16.692379	494	0.269231	0.009283	506	0.272727	0.271000	0.289124	
1000	0.301000	16.692379	514	0.340467	0.009283	486	0.259259	0.301000	0.289150	
1000	0.290000	16.692379	501	0.331337	0.009283	499	0.248497	0.290000	0.289152	
1000	0.328000	16.692379	472	0.341102	0.009283	528	0.316288	0.328000	0.289236	
1000	0.285000	16.692379	499	0.294589	0.009283	501	0.275449	0.285000	0.289227	
1000	0.307000	16.692379	528	0.312500	0.009283	472	0.300847	0.307000	0.289265	
1000	0.314000	16.692379	495	0.357576	0.009283	505	0.271287	0.314000	0.289318	
1000	0.335000	16.692379	492	0.382114	0.009283	508	0.289370	0.335000	0.289417	
1000	0.273000	16.692379	477	0.318658	0.009283	523	0.231358	0.273000	0.289381	
1000	0.285000	16.692379	489	0.274029	0.009283	511	0.295499	0.285000	0.289372	
1000	0.289000	16.692379	485	0.296907	0.009283	515	0.281553	0.289000	0.289371	
1000	0.273000	16.692379	504	0.277778	0.009283	496	0.268145	0.273000	0.289336	
1000	0.268000	16.692379	485	0.325773	0.009283	515	0.213592	0.268000	0.289291	
1000	0.283000	16.692379	535	0.291589	0.009283	465	0.273118	0.283000	0.289278	
1000	0.306000	16.692379	495	0.337374	0.009283	505	0.275248	0.306000	0.289313	
1000	0.265000	16.692379	465	0.273118	0.009283	535	0.257944	0.265000	0.289262	
1000	0.334000	16.692379	516	0.343023	0.009283	484	0.324380	0.334000	0.289356	
1000	0.303000	16.692379	495	0.313131	0.009283	505	0.293069	0.303000	0.289385	
1000	0.291000	16.692379	504	0.303571	0.009283	496	0.278226	0.291000	0.289388	
1000	0.290000	16.692379	532	0.327068	0.009283	468	0.247863	0.290000	0.289389	
1000	0.303000	16.692379	482	0.348548	0.009283	518	0.260618	0.303000	0.289418	
1000	0.287000	16.692379	502	0.312749	0.009283	498	0.261044	0.287000	0.289413	
1000	0.281000	16.692379	503	0.322068	0.009283	497	0.239437	0.281000	0.289395	
1000	0.266000	16.692379	505	0.293069	0.009283	495	0.238384	0.266000	0.289347	
1000	0.295000	16.692379	506	0.326087	0.009283	494	0.263158	0.295000	0.289358	
1000	0.289000	16.692379	456	0.287281	0.009283	544	0.290441	0.289000	0.289358	
1000	0.267000	16.692379	509	0.284872	0.009283	491	0.248473	0.267000	0.289311	
1000	0.315000	16.692379	515	0.326214	0.009283	485	0.303093	0.315000	0.289364	
1000	0.295000	16.692379	488	0.303279	0.009283	512	0.287109	0.295000	0.289376	
1000	0.304000	16.692379	504	0.311508	0.009283	496	0.296371	0.304000	0.289406	
1000	0.303000	16.692379	514	0.340467	0.009283	486	0.263374	0.303000	0.289434	
1000	0.291000	16.692379	501	0.311377	0.009283	499	0.270541	0.291000	0.289437	
1000	0.301000	16.692379	501	0.325349	0.009283	499	0.276553	0.301000	0.289461	
1000	0.277000	16.692379	489	0.304703	0.009283	511	0.250489	0.277000	0.289435	
1000	0.288000	16.692379	512	0.281250	0.009283	488	0.295082	0.288000	0.289432	
1000	0.268000	16.692379	527	0.288425	0.009283	473	0.245243	0.268000	0.289389	
1000	0.303000	16.692379	487	0.301848	0.009283	513	0.304094	0.303000	0.289416	
1000	0.285000	16.692379	511	0.307241	0.009283	489	0.261759	0.285000	0.289407	
1000	0.294000	16.692379	477	0.308176	0.009283	523	0.281071	0.294000	0.289417	
1000	0.312000	16.692379	486	0.347737	0.009283	514	0.278210	0.312000	0.289462	
1000	0.285000	16.692379	496	0.326613	0.009283	504	0.244048	0.285000	0.289453	
1000	0.286000	16.692379	516	0.286822	0.009283	484	0.285124	0.286000	0.289446	
1000	0.281000	16.692379	513	0.294347	0.009283	487	0.266940	0.281000	0.289429	
1000	0.299000	16.692379	513	0.300195	0.009283	487	0.297741	0.299000	0.289449	
1000	0.284000	16.692379	492	0.313008	0.009283	508	0.255906	0.284000	0.289438	
1000	0.299000	16.692379	521	0.310940	0.009283	479	0.286013	0.299000	0.289457	
1000	0.293000	16.692379	532	0.315789	0.009283	468	0.267094	0.293000	0.289464	
1000	0.301000	16.692379	511	0.328767	0.009283	489	0.271984	0.301000	0.289487	
1000	0.279000	16.692379	515	0.308738	0.009283	485	0.247423	0.279000	0.289466	
1000	0.277000	16.692379	505	0.316832	0.009283	495	0.236364	0.277000	0.289441	
1000	0.298000	16.692379	505	0.330693	0.009283	495	0.264646	0.298000	0.289458	
1000	0.275000	16.692379	503	0.302187	0.009283	497	0.247485	0.275000	0.289430	
1000	0.302000	16.692379	508	0.320866	0.009283	492	0.282520	0.302000	0.289454	
1000	0.307000	16.692379	513	0.327485	0.009283	487	0.285421	0.307000	0.289489	
1000	0.295000	16.692379	498	0.321285	0.009283	502	0.268924	0.295000	0.289499	
1000	0.305000	16.692379	487	0.332649	0.009283	513	0.278752	0.305000	0.289530	
1000	0.292000	16.692379	512	0.304688	0.009283	488	0.278689	0.292000	0.289534	
1000	0.294000	16.692379	500	0.316000	0.009283	500	0.272000	0.294000	0.289543	
1000	0.296000	16.692379	504	0.321429	0.009283	496	0.270161	0.296000	0.289556	
1000	0.309000	16.692379	489	0.325153	0.009283	511	0.293542	0.309000	0.289593	
1000	0.309000	16.692379	502	0.364542	0.009283	498	0.253012	0.309000	0.289631	
1000	0.290000	16.692379	482	0.311203	0.009283	518	0.270270	0.290000	0.289631	
1000	0.301000	16.692379	487	0.314168	0.009283	513	0.288499	0.301000	0.289653	
1000	0.287000	16.692379	487	0.316222	0.009283	513	0.259259	0.287000	0.289648	
1000	0.287000	16.692379	489	0.325153	0.009283	511	0.250489	0.287000	0.289643	
1000	0.313000	16.692379	514	0.363813	0.009283	486	0.259259	0.313000	0.289688	
1000	0.298000	16.692379	509	0.326130	0.009283	491	0.268839	0.298000	0.289704	
1000	0.302000	16.692379	500	0.334000	0.009283	500	0.270000	0.302000	0.289727	
1000	0.296000	16.692379	512	0.310547	0.009283	488	0.280738	0.296000	0.289739	
1000	0.294000	16.692379	514	0.291829	0.009283	486	0.296296	0.294000	0.289747	
1000	0.282000	16.692379	532	0.296992	0.009283	468	0.264957	0.282000	0.289732	
1000	0.279000	16.692379	504	0.285714	0.009283	496	0.272177	0.279000	0.289712	
1000	0.273000	16.692379	509	0.286837	0.009283	491	0.258656	0.273000	0.289681	
1000	0.295000	16.692379	504	0.309524	0.009283	496	0.280242	0.295000	0.289691	
1000	0.327000	16.692379	515	0.353398	0.009283	485	0.298969	0.327000	0.289761	
1000	0.263000	16.692379	492	0.276423	0.009283	508	0.250000	0.263000	0.289711	
1000	0.281000	16.692379	511	0.293542	0.009283	489	0.267894	0.281000	0.289694	
1000	0.292000	16.692379	485	0.290722	0.009283	515	0.293204	0.292000	0.289699	
1000	0.303000	16.692379	506	0.308300	0.009283	494	0.297571	0.303000	0.289723	
1000	0.280000	16.692379	508	0.314961	0.009283	492	0.243902	0.280000	0.289705	
1000	0.280000	16.692379	513	0.282651	0.009283	487	0.277207	0.280000	0.289687	
1000	0.293000	16.692379	502	0.304781	0.009283	498	0.281124	0.293000	0.289693	
1000	0.281000	16.692379	515	0.308738	0.009283	485	0.251546	0.281000	0.289677	
1000	0.294000	16.692379	520	0.344231	0.009283	480	0.239583	0.294000	0.289685	
1000	0.298000	16.692379	495	0.333333	0.009283	505	0.263366	0.298000	0.289701	
1000	0.321000	16.692379	530	0.362264	0.009283	470	0.274468	0.321000	0.289758	
1000	0.291000	16.692379	511	0.309198	0.009283	489	0.271984	0.291000	0.289760	
1000	0.301000	16.692379	534	0.308989	0.009283	466	0.291845	0.301000	0.289781	
1000	0.295000	16.692379	484	0.305785	0.009283	516	0.284884	0.295000	0.289791	
1000	0.295000	16.692379	487	0.342916	0.009283	513	0.249513	0.295000	0.289800	
1000	0.275000	16.692379	516	0.288760	0.009283	484	0.260331	0.275000	0.289773	
1000	0.310000	16.692379	519	0.344894	0.009283	481	0.272349	0.310000	0.289810	
1000	0.284000	16.692379	500	0.306000	0.009283	500	0.262000	0.284000	0.289799	
1000	0.286000	16.692379	472	0.315678	0.009283	528	0.259470	0.286000	0.289793	
1000	0.287000	16.692379	495	0.325253	0.009283	505	0.249505	0.287000	0.289788	
1000	0.276000	16.692379	501	0.289421	0.009283	499	0.262525	0.276000	0.289763	
1000	0.307000	16.692379	484	0.328512	0.009283	516	0.286822	0.307000	0.289794	
1000	0.265000	16.692379	482	0.273859	0.009283	518	0.256757	0.265000	0.289749	
1000	0.302000	16.692379	517	0.315280	0.009283	483	0.287785	0.302000	0.289771	
1000	0.262000	16.692379	468	0.288462	0.009283	532	0.238722	0.262000	0.289721	
1000	0.294000	16.692379	481	0.332640	0.009283	519	0.258189	0.294000	0.289729	
1000	0.291000	16.692379	487	0.314168	0.009283	513	0.269006	0.291000	0.289731	
1000	0.307000	16.692379	493	0.363083	0.009283	507	0.252465	0.307000	0.289762	
1000	0.274000	16.692379	511	0.313112	0.009283	489	0.233129	0.274000	0.289734	
1000	0.261000	16.692379	492	0.250000	0.009283	508	0.271654	0.261000	0.289683	
1000	0.326000	16.692379	486	0.329218	0.009283	514	0.322957	0.326000	0.289747	
1000	0.337000	16.692379	505	0.344554	0.009283	495	0.329293	0.337000	0.289831	
1000	0.283000	16.692379	506	0.322134	0.009283	494	0.242915	0.283000	0.289819	
1000	0.306000	16.692379	501	0.313373	0.009283	499	0.298597	0.306000	0.289848	
1000	0.285000	16.692379	488	0.305328	0.009283	512	0.265625	0.285000	0.289839	
1000	0.290000	16.692379	487	0.332649	0.009283	513	0.249513	0.290000	0.289839	
1000	0.266000	16.692379	510	0.311765	0.009283	490	0.218367	0.266000	0.289797	
1000	0.268000	16.692379	485	0.263918	0.009283	515	0.271845	0.268000	0.289759	
1000	0.304000	16.692379	508	0.334646	0.009283	492	0.272358	0.304000	0.289784	
1000	0.283000	16.692379	492	0.325203	0.009283	508	0.242126	0.283000	0.289772	
1000	0.307000	16.692379	500	0.330000	0.009283	500	0.284000	0.307000	0.289802	
1000	0.284000	16.692379	500	0.304000	0.009283	500	0.264000	0.284000	0.289792	
1000	0.295000	16.692379	522	0.327586	0.009283	478	0.259414	0.295000	0.289801	
1000	0.288000	16.692379	510	0.321569	0.009283	490	0.253061	0.288000	0.289798	
1000	0.296000	16.692379	522	0.333333	0.009283	478	0.255230	0.296000	0.289809	
1000	0.307000	16.692379	495	0.333333	0.009283	505	0.281188	0.307000	0.289839	
1000	0.292000	16.692379	505	0.326733	0.009283	495	0.256566	0.292000	0.289842	
1000	0.265000	16.692379	517	0.305609	0.009283	483	0.221532	0.265000	0.289800	
1000	0.306000	16.692379	502	0.344622	0.009283	498	0.267068	0.306000	0.289827	
1000	0.305000	16.692379	505	0.318812	0.009283	495	0.290909	0.305000	0.289853	
1000	0.263000	16.692379	507	0.266272	0.009283	493	0.259635	0.263000	0.289807	
1000	0.277000	16.692379	504	0.297619	0.009283	496	0.256048	0.277000	0.289785	
1000	0.297000	16.692379	477	0.345912	0.009283	523	0.252390	0.297000	0.289798	
1000	0.302000	16.692379	501	0.359281	0.009283	499	0.244489	0.302000	0.289819	
1000	0.302000	16.692379	545	0.330275	0.009283	455	0.268132	0.302000	0.289839	
1000	0.262000	16.692379	491	0.262729	0.009283	509	0.261297	0.262000	0.289792	
1000	0.304000	16.692379	503	0.324056	0.009283	497	0.283702	0.304000	0.289816	
1000	0.276000	16.692379	509	0.298625	0.009283	491	0.252546	0.276000	0.289793	
1000	0.303000	16.692379	532	0.343985	0.009283	468	0.256410	0.303000	0.289815	
1000	0.274000	16.692379	478	0.286611	0.009283	522	0.262452	0.274000	0.289788	
1000	0.285000	16.692379	512	0.296875	0.009283	488	0.272541	0.285000	0.289780	
1000	0.300000	16.692379	482	0.294606	0.009283	518	0.305019	0.300000	0.289797	
1000	0.306000	16.692379	501	0.333333	0.009283	499	0.278557	0.306000	0.289825	
1000	0.277000	16.692379	470	0.306383	0.009283	530	0.250943	0.277000	0.289803	
1000	0.285000	16.692379	483	0.333333	0.009283	517	0.239845	0.285000	0.289795	
1000	0.296000	16.692379	487	0.322382	0.009283	513	0.270955	0.296000	0.289806	
1000	0.300000	16.692379	466	0.324034	0.009283	534	0.279026	0.300000	0.289823	
1000	0.298000	16.692379	482	0.313278	0.009283	518	0.283784	0.298000	0.289836	
1000	0.304000	16.692379	517	0.305609	0.009283	483	0.302277	0.304000	0.289860	
1000	0.270000	16.692379	505	0.302970	0.009283	495	0.236364	0.270000	0.289827	
1000	0.307000	16.692379	531	0.318267	0.009283	469	0.294243	0.307000	0.289855	
1000	0.313000	16.692379	514	0.340467	0.009283	486	0.283951	0.313000	0.289894	
1000	0.313000	16.692379	512	0.351562	0.009283	488	0.272541	0.313000	0.289932	
1000	0.291000	16.692379	505	0.324752	0.009283	495	0.256566	0.291000	0.289934	
1000	0.296000	16.692379	512	0.314453	0.009283	488	0.276639	0.296000	0.289944	
1000	0.275000	16.692379	474	0.331224	0.009283	526	0.224335	0.275000	0.289919	
1000	0.295000	16.692379	488	0.311475	0.009283	512	0.279297	0.295000	0.289927	
1000	0.302000	16.692379	488	0.315574	0.009283	512	0.289062	0.302000	0.289947	
1000	0.314000	16.692379	504	0.325397	0.009283	496	0.302419	0.314000	0.289986	
1000	0.300000	16.692379	515	0.320388	0.009283	485	0.278351	0.300000	0.290003	
1000	0.302000	16.692379	515	0.320388	0.009283	485	0.282474	0.302000	0.290022	
1000	0.291000	16.692379	502	0.298805	0.009283	498	0.283133	0.291000	0.290024	
1000	0.272000	16.692379	499	0.284569	0.009283	501	0.259481	0.272000	0.289995	
1000	0.327000	16.692379	496	0.364919	0.009283	504	0.289683	0.327000	0.290055	
1000	0.279000	16.692379	478	0.284519	0.009283	522	0.273946	0.279000	0.290037	
1000	0.299000	16.692379	515	0.337864	0.009283	485	0.257732	0.299000	0.290051	
1000	0.294000	16.692379	494	0.319838	0.009283	506	0.268775	0.294000	0.290058	
1000	0.305000	16.692379	492	0.310976	0.009283	508	0.299213	0.305000	0.290082	
1000	0.286000	16.692379	510	0.284314	0.009283	490	0.287755	0.286000	0.290075	
1000	0.318000	16.692379	512	0.357422	0.009283	488	0.276639	0.318000	0.290120	
1000	0.294000	16.692379	508	0.332677	0.009283	492	0.254065	0.294000	0.290126	
1000	0.286000	16.692379	487	0.285421	0.009283	513	0.286550	0.286000	0.290120	
1000	0.271000	16.692379	494	0.265182	0.009283	506	0.276680	0.271000	0.290089	
1000	0.304000	16.692379	502	0.316733	0.009283	498	0.291165	0.304000	0.290111	
1000	0.275000	16.692379	501	0.311377	0.009283	499	0.238477	0.275000	0.290087	
1000	0.308000	16.692379	503	0.345924	0.009283	497	0.269618	0.308000	0.290116	
1000	0.312000	16.692379	517	0.336557	0.009283	483	0.285714	0.312000	0.290151	
1000	0.301000	16.692379	475	0.317895	0.009283	525	0.285714	0.301000	0.290168	
1000	0.301000	16.692379	484	0.320248	0.009283	516	0.282946	0.301000	0.290185	
1000	0.330000	16.692379	492	0.339431	0.009283	508	0.320866	0.330000	0.290248	
1000	0.291000	16.692379	496	0.284274	0.009283	504	0.297619	0.291000	0.290249	
1000	0.289000	16.692379	512	0.294922	0.009283	488	0.282787	0.289000	0.290247	
1000	0.285000	16.692379	512	0.308594	0.009283	488	0.260246	0.285000	0.290239	
1000	0.302000	16.692379	524	0.341603	0.009283	476	0.258403	0.302000	0.290257	
1000	0.301000	16.692379	505	0.330693	0.009283	495	0.270707	0.301000	0.290274	
1000	0.326000	16.692379	518	0.364865	0.009283	482	0.284232	0.326000	0.290330	
1000	0.285000	16.692379	487	0.303901	0.009283	513	0.267057	0.285000	0.290322	
1000	0.298000	16.692379	500	0.330000	0.009283	500	0.266000	0.298000	0.290334	
1000	0.289000	16.692379	513	0.323587	0.009283	487	0.252567	0.289000	0.290332	
1000	0.322000	16.692379	476	0.331933	0.009283	524	0.312977	0.322000	0.290381	
1000	0.314000	16.692379	492	0.315041	0.009283	508	0.312992	0.314000	0.290418	
1000	0.292000	16.692379	510	0.339216	0.009283	490	0.242857	0.292000	0.290420	
1000	0.286000	16.692379	478	0.311715	0.009283	522	0.262452	0.286000	0.290414	
1000	0.294000	16.692379	481	0.320166	0.009283	519	0.269750	0.294000	0.290419	
