Rate	100.00
Rate Tried	% Accepted	Alpha 1 - Dev	Alpha 1 - Tried	Alpha 1 - Accepted	Alpha 2 - Dev	Alpha 2 - Tried	Alpha 2 - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.283000	19.439550	512	0.259766	0.008733	488	0.307377	0.283000	0.287399	
1000	0.253000	19.439550	493	0.233266	0.008733	507	0.272189	0.253000	0.287294	
1000	0.278000	19.439550	521	0.259117	0.008733	479	0.298539	0.278000	0.287266	
1000	0.266000	19.439550	514	0.256809	0.008733	486	0.275720	0.266000	0.287202	
1000	0.307000	19.439550	497	0.307847	0.008733	503	0.306163	0.307000	0.287261	
1000	0.306000	19.439550	506	0.320158	0.008733	494	0.291498	0.306000	0.287317	
1000	0.261000	19.439550	505	0.277228	0.008733	495	0.244444	0.261000	0.287239	
1000	0.286000	19.439550	459	0.296296	0.008733	541	0.277264	0.286000	0.287235	
1000	0.272000	19.439550	561	0.294118	0.008733	439	0.243736	0.272000	0.287190	
1000	0.265000	19.439550	451	0.239468	0.008733	549	0.285974	0.265000	0.287124	
1000	0.257000	19.439550	499	0.256513	0.008733	501	0.257485	0.257000	0.287035	
1000	0.280000	19.439550	515	0.283495	0.008733	485	0.276289	0.280000	0.287014	
1000	0.290000	19.439550	505	0.293069	0.008733	495	0.286869	0.290000	0.287023	
1000	0.289000	19.439550	504	0.277778	0.008733	496	0.300403	0.289000	0.287028	
1000	0.257000	19.439550	515	0.264078	0.008733	485	0.249485	0.257000	0.286941	
1000	0.292000	19.439550	496	0.284274	0.008733	504	0.299603	0.292000	0.286955	
1000	0.275000	19.439550	501	0.289421	0.008733	499	0.260521	0.275000	0.286921	
1000	0.280000	19.439550	468	0.305556	0.008733	532	0.257519	0.280000	0.286901	
1000	0.275000	19.439550	511	0.260274	0.008733	489	0.290389	0.275000	0.286866	
1000	0.276000	19.439550	488	0.272541	0.008733	512	0.279297	0.276000	0.286835	
1000	0.278000	19.439550	468	0.303419	0.008733	532	0.255639	0.278000	0.286810	
1000	0.279000	19.439550	523	0.265774	0.008733	477	0.293501	0.279000	0.286787	
1000	0.274000	19.439550	533	0.281426	0.008733	467	0.265525	0.274000	0.286751	
1000	0.262000	19.439550	514	0.270428	0.008733	486	0.253086	0.262000	0.286680	
1000	0.267000	19.439550	471	0.278132	0.008733	529	0.257089	0.267000	0.286624	
1000	0.284000	19.439550	518	0.297297	0.008733	482	0.269710	0.284000	0.286617	
1000	0.283000	19.439550	522	0.262452	0.008733	478	0.305439	0.283000	0.286607	
1000	0.262000	19.439550	509	0.267191	0.008733	491	0.256619	0.262000	0.286537	
1000	0.283000	19.439550	496	0.262097	0.008733	504	0.303571	0.283000	0.286527	
1000	0.279000	19.439550	519	0.271676	0.008733	481	0.286902	0.279000	0.286506	
1000	0.257000	19.439550	495	0.236364	0.008733	505	0.277228	0.257000	0.286424	
1000	0.257000	19.439550	513	0.251462	0.008733	487	0.262834	0.257000	0.286342	
1000	0.271000	19.439550	513	0.288499	0.008733	487	0.252567	0.271000	0.286299	
1000	0.270000	19.439550	477	0.259958	0.008733	523	0.279159	0.270000	0.286254	
1000	0.307000	19.439550	522	0.306513	0.008733	478	0.307531	0.307000	0.286311	
1000	0.286000	19.439550	485	0.278351	0.008733	515	0.293204	0.286000	0.286311	
1000	0.272000	19.439550	509	0.275049	0.008733	491	0.268839	0.272000	0.286271	
1000	0.274000	19.439550	504	0.267857	0.008733	496	0.280242	0.274000	0.286238	
1000	0.290000	19.439550	477	0.278826	0.008733	523	0.300191	0.290000	0.286248	
1000	0.291000	19.439550	501	0.271457	0.008733	499	0.310621	0.291000	0.286261	
1000	0.290000	19.439550	494	0.283401	0.008733	506	0.296443	0.290000	0.286271	
1000	0.270000	19.439550	505	0.279208	0.008733	495	0.260606	0.270000	0.286227	
1000	0.263000	19.439550	466	0.255365	0.008733	534	0.269663	0.263000	0.286164	
1000	0.286000	19.439550	506	0.294466	0.008733	494	0.277328	0.286000	0.286164	
1000	0.272000	19.439550	492	0.268293	0.008733	508	0.275591	0.272000	0.286126	
1000	0.298000	19.439550	492	0.286585	0.008733	508	0.309055	0.298000	0.286157	
1000	0.269000	19.439550	479	0.265136	0.008733	521	0.272553	0.269000	0.286112	
1000	0.294000	19.439550	508	0.242126	0.008733	492	0.347561	0.294000	0.286133	
1000	0.260000	19.439550	488	0.268443	0.008733	512	0.251953	0.260000	0.286063	
1000	0.276000	19.439550	499	0.270541	0.008733	501	0.281437	0.276000	0.286036	
1000	0.291000	19.439550	508	0.273622	0.008733	492	0.308943	0.291000	0.286050	
1000	0.284000	19.439550	498	0.246988	0.008733	502	0.320717	0.284000	0.286044	
1000	0.303000	19.439550	473	0.317125	0.008733	527	0.290323	0.303000	0.286089	
1000	0.286000	19.439550	476	0.319328	0.008733	524	0.255725	0.286000	0.286088	
1000	0.303000	19.439550	517	0.290135	0.008733	483	0.316770	0.303000	0.286133	
1000	0.259000	19.439550	500	0.226000	0.008733	500	0.292000	0.259000	0.286062	
1000	0.239000	19.439550	456	0.208333	0.008733	544	0.264706	0.239000	0.285939	
1000	0.284000	19.439550	475	0.280000	0.008733	525	0.287619	0.284000	0.285934	
1000	0.285000	19.439550	472	0.254237	0.008733	528	0.312500	0.285000	0.285932	
1000	0.255000	19.439550	492	0.231707	0.008733	508	0.277559	0.255000	0.285852	
1000	0.274000	19.439550	505	0.289109	0.008733	495	0.258586	0.274000	0.285821	
1000	0.263000	19.439550	499	0.306613	0.008733	501	0.219561	0.263000	0.285763	
1000	0.280000	19.439550	551	0.275862	0.008733	449	0.285078	0.280000	0.285748	
1000	0.281000	19.439550	496	0.270161	0.008733	504	0.291667	0.281000	0.285736	
1000	0.296000	19.439550	522	0.289272	0.008733	478	0.303347	0.296000	0.285762	
1000	0.312000	19.439550	507	0.272189	0.008733	493	0.352941	0.312000	0.285829	
1000	0.300000	19.439550	475	0.288421	0.008733	525	0.310476	0.300000	0.285865	
1000	0.301000	19.439550	489	0.300613	0.008733	511	0.301370	0.301000	0.285903	
1000	0.275000	19.439550	544	0.261029	0.008733	456	0.291667	0.275000	0.285876	
1000	0.263000	19.439550	511	0.262231	0.008733	489	0.263804	0.263000	0.285818	
1000	0.286000	19.439550	494	0.244939	0.008733	506	0.326087	0.286000	0.285818	
1000	0.302000	19.439550	502	0.300797	0.008733	498	0.303213	0.302000	0.285859	
1000	0.296000	19.439550	514	0.299611	0.008733	486	0.292181	0.296000	0.285884	
1000	0.266000	19.439550	528	0.270833	0.008733	472	0.260593	0.266000	0.285835	
1000	0.256000	19.439550	528	0.231061	0.008733	472	0.283898	0.256000	0.285760	
1000	0.259000	19.439550	460	0.260870	0.008733	540	0.257407	0.259000	0.285694	
1000	0.281000	19.439550	500	0.262000	0.008733	500	0.300000	0.281000	0.285682	
1000	0.246000	19.439550	508	0.188976	0.008733	492	0.304878	0.246000	0.285584	
1000	0.374000	10.274645	537	0.456238	0.008733	463	0.278618	0.374000	0.285802	
1000	0.361000	12.304291	486	0.399177	0.008733	514	0.324903	0.361000	0.285987	
1000	0.329000	12.304291	482	0.360996	0.008733	518	0.299228	0.329000	0.286092	
1000	0.337000	12.304291	485	0.397938	0.008733	515	0.279612	0.337000	0.286217	
1000	0.356000	12.304291	507	0.390533	0.008733	493	0.320487	0.356000	0.286387	
1000	0.337000	12.304291	471	0.394904	0.008733	529	0.285444	0.337000	0.286510	
1000	0.350000	12.304291	476	0.432773	0.008733	524	0.274809	0.350000	0.286664	
1000	0.271000	18.259355	504	0.273810	0.008733	496	0.268145	0.271000	0.286626	
1000	0.289000	18.259355	478	0.271967	0.008733	522	0.304598	0.289000	0.286632	
1000	0.290000	18.259355	481	0.286902	0.008733	519	0.292871	0.290000	0.286640	
1000	0.258000	18.259355	528	0.251894	0.008733	472	0.264831	0.258000	0.286571	
1000	0.307000	18.259355	505	0.336634	0.008733	495	0.276768	0.307000	0.286620	
1000	0.306000	18.259355	492	0.310976	0.008733	508	0.301181	0.306000	0.286667	
1000	0.296000	18.259355	504	0.293651	0.008733	496	0.298387	0.296000	0.286689	
1000	0.299000	18.259355	453	0.309051	0.008733	547	0.290676	0.299000	0.286718	
1000	0.293000	18.259355	525	0.262857	0.008733	475	0.326316	0.293000	0.286733	
1000	0.285000	18.259355	519	0.285164	0.008733	481	0.284823	0.285000	0.286729	
1000	0.292000	18.259355	535	0.282243	0.008733	465	0.303226	0.292000	0.286742	
1000	0.304000	18.259355	515	0.308738	0.008733	485	0.298969	0.304000	0.286782	
1000	0.289000	18.259355	489	0.280164	0.008733	511	0.297456	0.289000	0.286788	
1000	0.305000	18.259355	483	0.339545	0.008733	517	0.272727	0.305000	0.286830	
1000	0.274000	18.259355	498	0.261044	0.008733	502	0.286853	0.274000	0.286800	
1000	0.279000	18.259355	505	0.287129	0.008733	495	0.270707	0.279000	0.286782	
1000	0.266000	18.259355	505	0.289109	0.008733	495	0.242424	0.266000	0.286734	
1000	0.279000	18.259355	483	0.296066	0.008733	517	0.263056	0.279000	0.286716	
1000	0.282000	18.259355	520	0.305769	0.008733	480	0.256250	0.282000	0.286705	
1000	0.269000	18.259355	498	0.285141	0.008733	502	0.252988	0.269000	0.286664	
1000	0.284000	18.259355	497	0.303823	0.008733	503	0.264414	0.284000	0.286658	
1000	0.300000	18.259355	500	0.298000	0.008733	500	0.302000	0.300000	0.286688	
1000	0.258000	18.259355	488	0.250000	0.008733	512	0.265625	0.258000	0.286622	
1000	0.296000	18.259355	506	0.300395	0.008733	494	0.291498	0.296000	0.286644	
1000	0.288000	18.259355	490	0.306122	0.008733	510	0.270588	0.288000	0.286647	
1000	0.284000	18.259355	511	0.289628	0.008733	489	0.278119	0.284000	0.286641	
1000	0.278000	18.259355	516	0.281008	0.008733	484	0.274793	0.278000	0.286621	
1000	0.283000	18.259355	523	0.269598	0.008733	477	0.297694	0.283000	0.286613	
1000	0.301000	18.259355	502	0.304781	0.008733	498	0.297189	0.301000	0.286646	
1000	0.320000	18.259355	503	0.318091	0.008733	497	0.321932	0.320000	0.286721	
1000	0.305000	18.259355	483	0.283644	0.008733	517	0.324952	0.305000	0.286762	
1000	0.284000	18.259355	531	0.303202	0.008733	469	0.262260	0.284000	0.286756	
1000	0.289000	18.259355	487	0.289528	0.008733	513	0.288499	0.289000	0.286761	
1000	0.285000	18.259355	532	0.278195	0.008733	468	0.292735	0.285000	0.286757	
1000	0.289000	18.259355	511	0.287671	0.008733	489	0.290389	0.289000	0.286762	
1000	0.266000	18.259355	492	0.247967	0.008733	508	0.283465	0.266000	0.286716	
1000	0.277000	18.259355	499	0.264529	0.008733	501	0.289421	0.277000	0.286694	
1000	0.294000	18.259355	484	0.268595	0.008733	516	0.317829	0.294000	0.286710	
1000	0.313000	18.259355	500	0.318000	0.008733	500	0.308000	0.313000	0.286769	
1000	0.290000	18.259355	501	0.289421	0.008733	499	0.290581	0.290000	0.286776	
1000	0.291000	18.259355	516	0.288760	0.008733	484	0.293388	0.291000	0.286785	
1000	0.265000	18.259355	499	0.268537	0.008733	501	0.261477	0.265000	0.286737	
1000	0.300000	18.259355	471	0.322718	0.008733	529	0.279773	0.300000	0.286766	
1000	0.302000	18.259355	475	0.301053	0.008733	525	0.302857	0.302000	0.286800	
1000	0.293000	18.259355	519	0.306358	0.008733	481	0.278586	0.293000	0.286813	
1000	0.289000	18.259355	520	0.282692	0.008733	480	0.295833	0.289000	0.286818	
1000	0.302000	18.259355	522	0.272031	0.008733	478	0.334728	0.302000	0.286851	
1000	0.315000	18.259355	501	0.271457	0.008733	499	0.358717	0.315000	0.286912	
1000	0.284000	18.259355	490	0.281633	0.008733	510	0.286275	0.284000	0.286906	
1000	0.277000	18.259355	504	0.267857	0.008733	496	0.286290	0.277000	0.286885	
1000	0.296000	18.259355	489	0.292434	0.008733	511	0.299413	0.296000	0.286904	
1000	0.298000	18.259355	518	0.283784	0.008733	482	0.313278	0.298000	0.286928	
1000	0.270000	18.259355	531	0.276836	0.008733	469	0.262260	0.270000	0.286892	
1000	0.269000	18.259355	491	0.258656	0.008733	509	0.278978	0.269000	0.286853	
1000	0.313000	18.259355	472	0.292373	0.008733	528	0.331439	0.313000	0.286909	
1000	0.269000	18.259355	525	0.293333	0.008733	475	0.242105	0.269000	0.286871	
1000	0.268000	18.259355	475	0.237895	0.008733	525	0.295238	0.268000	0.286831	
1000	0.254000	18.259355	466	0.261803	0.008733	534	0.247191	0.254000	0.286761	
1000	0.301000	18.259355	506	0.314229	0.008733	494	0.287449	0.301000	0.286791	
1000	0.308000	18.259355	505	0.314851	0.008733	495	0.301010	0.308000	0.286836	
1000	0.297000	18.259355	519	0.302505	0.008733	481	0.291060	0.297000	0.286858	
1000	0.310000	18.259355	473	0.312896	0.008733	527	0.307400	0.310000	0.286907	
1000	0.300000	18.259355	529	0.283554	0.008733	471	0.318471	0.300000	0.286934	
1000	0.306000	18.259355	508	0.316929	0.008733	492	0.294715	0.306000	0.286974	
1000	0.297000	18.259355	536	0.317164	0.008733	464	0.273707	0.297000	0.286995	
1000	0.289000	18.259355	520	0.296154	0.008733	480	0.281250	0.289000	0.286999	
1000	0.289000	18.259355	513	0.272904	0.008733	487	0.305955	0.289000	0.287004	
1000	0.290000	18.259355	523	0.302103	0.008733	477	0.276730	0.290000	0.287010	
1000	0.289000	18.259355	517	0.313346	0.008733	483	0.262940	0.289000	0.287014	
1000	0.287000	18.259355	509	0.273084	0.008733	491	0.301426	0.287000	0.287014	
1000	0.280000	18.259355	495	0.296970	0.008733	505	0.263366	0.280000	0.286999	
1000	0.287000	18.259355	507	0.285996	0.008733	493	0.288032	0.287000	0.286999	
1000	0.280000	18.259355	500	0.314000	0.008733	500	0.246000	0.280000	0.286985	
1000	0.288000	18.259355	476	0.287815	0.008733	524	0.288168	0.288000	0.286987	
1000	0.279000	18.259355	473	0.281184	0.008733	527	0.277040	0.279000	0.286971	
1000	0.298000	18.259355	481	0.316008	0.008733	519	0.281310	0.298000	0.286993	
1000	0.262000	18.259355	510	0.274510	0.008733	490	0.248980	0.262000	0.286942	
1000	0.292000	18.259355	512	0.291016	0.008733	488	0.293033	0.292000	0.286952	
1000	0.279000	18.259355	507	0.285996	0.008733	493	0.271805	0.279000	0.286936	
1000	0.301000	18.259355	498	0.293173	0.008733	502	0.308765	0.301000	0.286965	
1000	0.300000	18.259355	521	0.309021	0.008733	479	0.290188	0.300000	0.286991	
1000	0.293000	18.259355	507	0.319527	0.008733	493	0.265720	0.293000	0.287003	
1000	0.301000	18.259355	470	0.336170	0.008733	530	0.269811	0.301000	0.287032	
1000	0.307000	18.259355	503	0.296223	0.008733	497	0.317907	0.307000	0.287072	
1000	0.297000	18.259355	486	0.294239	0.008733	514	0.299611	0.297000	0.287092	
1000	0.307000	18.259355	505	0.310891	0.008733	495	0.303030	0.307000	0.287132	
1000	0.281000	18.259355	500	0.284000	0.008733	500	0.278000	0.281000	0.287120	
1000	0.286000	18.259355	516	0.271318	0.008733	484	0.301653	0.286000	0.287117	
1000	0.289000	18.259355	519	0.279383	0.008733	481	0.299376	0.289000	0.287121	
1000	0.281000	18.259355	487	0.289528	0.008733	513	0.272904	0.281000	0.287109	
1000	0.298000	18.259355	509	0.296660	0.008733	491	0.299389	0.298000	0.287131	
1000	0.308000	18.259355	471	0.318471	0.008733	529	0.298677	0.308000	0.287172	
1000	0.297000	18.259355	539	0.282004	0.008733	461	0.314534	0.297000	0.287192	
1000	0.313000	18.259355	480	0.295833	0.008733	520	0.328846	0.313000	0.287243	
1000	0.283000	18.259355	498	0.299197	0.008733	502	0.266932	0.283000	0.287234	
1000	0.305000	18.259355	500	0.302000	0.008733	500	0.308000	0.305000	0.287269	
1000	0.275000	18.259355	493	0.271805	0.008733	507	0.278107	0.275000	0.287245	
1000	0.319000	18.259355	500	0.302000	0.008733	500	0.336000	0.319000	0.287307	
1000	0.281000	18.259355	532	0.293233	0.008733	468	0.267094	0.281000	0.287295	
1000	0.266000	18.259355	504	0.291667	0.008733	496	0.239919	0.266000	0.287253	
1000	0.299000	18.259355	531	0.288136	0.008733	469	0.311301	0.299000	0.287276	
1000	0.293000	18.259355	471	0.331210	0.008733	529	0.258979	0.293000	0.287287	
1000	0.301000	18.259355	481	0.305613	0.008733	519	0.296724	0.301000	0.287314	
1000	0.318000	18.259355	510	0.313725	0.008733	490	0.322449	0.318000	0.287373	
1000	0.271000	18.259355	526	0.294677	0.008733	474	0.244726	0.271000	0.287342	
1000	0.252000	18.259355	492	0.252033	0.008733	508	0.251969	0.252000	0.287274	
1000	0.295000	18.259355	468	0.290598	0.008733	532	0.298872	0.295000	0.287288	
1000	0.300000	18.259355	506	0.280632	0.008733	494	0.319838	0.300000	0.287313	
1000	0.281000	18.259355	503	0.272366	0.008733	497	0.289738	0.281000	0.287301	
1000	0.295000	18.259355	495	0.286869	0.008733	505	0.302970	0.295000	0.287316	
1000	0.315000	18.259355	502	0.330677	0.008733	498	0.299197	0.315000	0.287368	
1000	0.297000	18.259355	503	0.280318	0.008733	497	0.313883	0.297000	0.287387	
1000	0.302000	18.259355	518	0.333977	0.008733	482	0.267635	0.302000	0.287415	
1000	0.273000	18.259355	504	0.265873	0.008733	496	0.280242	0.273000	0.287387	
1000	0.285000	18.259355	482	0.321577	0.008733	518	0.250965	0.285000	0.287383	
1000	0.285000	18.259355	537	0.296089	0.008733	463	0.272138	0.285000	0.287378	
1000	0.302000	18.259355	511	0.318982	0.008733	489	0.284254	0.302000	0.287406	
1000	0.261000	18.259355	532	0.238722	0.008733	468	0.286325	0.261000	0.287356	
1000	0.286000	18.259355	492	0.284553	0.008733	508	0.287402	0.286000	0.287354	
1000	0.284000	18.259355	458	0.299127	0.008733	542	0.271218	0.284000	0.287347	
1000	0.282000	18.259355	503	0.296223	0.008733	497	0.267606	0.282000	0.287337	
1000	0.302000	18.259355	488	0.284836	0.008733	512	0.318359	0.302000	0.287365	
1000	0.289000	18.259355	524	0.284351	0.008733	476	0.294118	0.289000	0.287368	
1000	0.313000	18.259355	481	0.336798	0.008733	519	0.290944	0.313000	0.287416	
1000	0.284000	18.259355	538	0.265799	0.008733	462	0.305195	0.284000	0.287409	
1000	0.293000	18.259355	490	0.289796	0.008733	510	0.296078	0.293000	0.287420	
1000	0.270000	18.259355	542	0.293358	0.008733	458	0.242358	0.270000	0.287387	
1000	0.279000	18.259355	504	0.255952	0.008733	496	0.302419	0.279000	0.287372	
1000	0.285000	18.259355	502	0.290837	0.008733	498	0.279116	0.285000	0.287367	
1000	0.284000	18.259355	501	0.285429	0.008733	499	0.282565	0.284000	0.287361	
1000	0.280000	18.259355	487	0.285421	0.008733	513	0.274854	0.280000	0.287348	
1000	0.279000	18.259355	501	0.279441	0.008733	499	0.278557	0.279000	0.287332	
1000	0.283000	18.259355	504	0.269841	0.008733	496	0.296371	0.283000	0.287324	
1000	0.287000	18.259355	498	0.242972	0.008733	502	0.330677	0.287000	0.287324	
1000	0.280000	18.259355	520	0.288462	0.008733	480	0.270833	0.280000	0.287310	
1000	0.290000	18.259355	502	0.294821	0.008733	498	0.285141	0.290000	0.287315	
1000	0.289000	18.259355	477	0.289308	0.008733	523	0.288719	0.289000	0.287318	
1000	0.306000	18.259355	503	0.300199	0.008733	497	0.311871	0.306000	0.287352	
1000	0.287000	18.259355	460	0.271739	0.008733	540	0.300000	0.287000	0.287352	
1000	0.305000	18.259355	511	0.330724	0.008733	489	0.278119	0.305000	0.287384	
1000	0.295000	18.259355	507	0.299803	0.008733	493	0.290061	0.295000	0.287397	
1000	0.291000	18.259355	488	0.307377	0.008733	512	0.275391	0.291000	0.287404	
1000	0.278000	18.259355	481	0.266112	0.008733	519	0.289017	0.278000	0.287387	
1000	0.280000	18.259355	479	0.294363	0.008733	521	0.266795	0.280000	0.287374	
1000	0.280000	18.259355	500	0.298000	0.008733	500	0.262000	0.280000	0.287360	
1000	0.257000	18.259355	509	0.251473	0.008733	491	0.262729	0.257000	0.287306	
1000	0.302000	18.259355	473	0.270613	0.008733	527	0.330171	0.302000	0.287332	
1000	0.310000	18.259355	497	0.321932	0.008733	503	0.298211	0.310000	0.287373	
1000	0.306000	18.259355	513	0.331384	0.008733	487	0.279261	0.306000	0.287406	
1000	0.306000	18.259355	501	0.287425	0.008733	499	0.324649	0.306000	0.287439	
1000	0.301000	18.259355	518	0.312741	0.008733	482	0.288382	0.301000	0.287463	
1000	0.312000	18.259355	458	0.329694	0.008733	542	0.297048	0.312000	0.287507	
1000	0.293000	18.259355	471	0.301486	0.008733	529	0.285444	0.293000	0.287516	
1000	0.305000	18.259355	492	0.278455	0.008733	508	0.330709	0.305000	0.287547	
1000	0.309000	18.259355	517	0.299807	0.008733	483	0.318841	0.309000	0.287585	
1000	0.296000	18.259355	479	0.283925	0.008733	521	0.307102	0.296000	0.287600	
1000	0.295000	18.259355	491	0.305499	0.008733	509	0.284872	0.295000	0.287613	
1000	0.280000	18.259355	511	0.283757	0.008733	489	0.276074	0.280000	0.287599	
1000	0.303000	18.259355	499	0.272545	0.008733	501	0.333333	0.303000	0.287626	
1000	0.275000	18.259355	522	0.258621	0.008733	478	0.292887	0.275000	0.287604	
1000	0.281000	18.259355	496	0.254032	0.008733	504	0.307540	0.281000	0.287593	
1000	0.279000	18.259355	527	0.280835	0.008733	473	0.276956	0.279000	0.287578	
1000	0.290000	18.259355	506	0.298419	0.008733	494	0.281377	0.290000	0.287582	
1000	0.288000	18.259355	478	0.278243	0.008733	522	0.296935	0.288000	0.287583	
1000	0.284000	18.259355	488	0.266393	0.008733	512	0.300781	0.284000	0.287577	
1000	0.271000	18.259355	509	0.280943	0.008733	491	0.260692	0.271000	0.287548	
1000	0.263000	18.259355	510	0.268627	0.008733	490	0.257143	0.263000	0.287506	
1000	0.260000	18.259355	487	0.266940	0.008733	513	0.253411	0.260000	0.287458	
1000	0.313000	18.259355	506	0.330040	0.008733	494	0.295547	0.313000	0.287502	
1000	0.281000	18.259355	508	0.289370	0.008733	492	0.272358	0.281000	0.287491	
1000	0.292000	18.259355	521	0.285988	0.008733	479	0.298539	0.292000	0.287499	
1000	0.308000	18.259355	481	0.286902	0.008733	519	0.327553	0.308000	0.287534	
1000	0.268000	18.259355	494	0.273279	0.008733	506	0.262846	0.268000	0.287500	
1000	0.270000	18.259355	492	0.270325	0.008733	508	0.269685	0.270000	0.287470	
1000	0.307000	18.259355	469	0.317697	0.008733	531	0.297552	0.307000	0.287504	
1000	0.277000	18.259355	491	0.323829	0.008733	509	0.231827	0.277000	0.287486	
1000	0.279000	18.259355	555	0.282883	0.008733	445	0.274157	0.279000	0.287471	
1000	0.269000	18.259355	492	0.282520	0.008733	508	0.255906	0.269000	0.287440	
1000	0.307000	18.259355	509	0.308448	0.008733	491	0.305499	0.307000	0.287473	
1000	0.294000	18.259355	500	0.284000	0.008733	500	0.304000	0.294000	0.287484	
1000	0.268000	18.259355	497	0.295775	0.008733	503	0.240557	0.268000	0.287451	
1000	0.315000	18.259355	510	0.309804	0.008733	490	0.320408	0.315000	0.287498	
1000	0.278000	18.259355	490	0.287755	0.008733	510	0.268627	0.278000	0.287482	
1000	0.310000	18.259355	497	0.315895	0.008733	503	0.304175	0.310000	0.287520	
1000	0.285000	18.259355	518	0.266409	0.008733	482	0.304979	0.285000	0.287515	
1000	0.319000	18.259355	483	0.306418	0.008733	517	0.330754	0.319000	0.287568	
1000	0.258000	18.259355	516	0.277132	0.008733	484	0.237603	0.258000	0.287519	
1000	0.304000	18.259355	490	0.291837	0.008733	510	0.315686	0.304000	0.287546	
1000	0.287000	18.259355	506	0.270751	0.008733	494	0.303644	0.287000	0.287545	
1000	0.304000	18.259355	518	0.322394	0.008733	482	0.284232	0.304000	0.287573	
1000	0.289000	18.259355	538	0.282528	0.008733	462	0.296537	0.289000	0.287575	
1000	0.257000	18.259355	490	0.271429	0.008733	510	0.243137	0.257000	0.287524	
1000	0.272000	18.259355	495	0.266667	0.008733	505	0.277228	0.272000	0.287499	
1000	0.266000	18.259355	499	0.302605	0.008733	501	0.229541	0.266000	0.287463	
1000	0.282000	18.259355	512	0.253906	0.008733	488	0.311475	0.282000	0.287454	
1000	0.300000	18.259355	483	0.293996	0.008733	517	0.305609	0.300000	0.287475	
1000	0.299000	18.259355	495	0.325253	0.008733	505	0.273267	0.299000	0.287494	
1000	0.302000	18.259355	503	0.268390	0.008733	497	0.336016	0.302000	0.287518	
1000	0.317000	18.259355	520	0.323077	0.008733	480	0.310417	0.317000	0.287566	
1000	0.279000	18.259355	507	0.284024	0.008733	493	0.273834	0.279000	0.287552	
1000	0.295000	18.259355	491	0.309572	0.008733	509	0.280943	0.295000	0.287564	
1000	0.310000	18.259355	499	0.314629	0.008733	501	0.305389	0.310000	0.287601	
1000	0.290000	18.259355	524	0.284351	0.008733	476	0.296218	0.290000	0.287604	
1000	0.305000	18.259355	495	0.298990	0.008733	505	0.310891	0.305000	0.287633	
1000	0.295000	18.259355	465	0.311828	0.008733	535	0.280374	0.295000	0.287645	
1000	0.294000	18.259355	498	0.317269	0.008733	502	0.270916	0.294000	0.287655	
1000	0.289000	18.259355	509	0.282908	0.008733	491	0.295316	0.289000	0.287657	
1000	0.264000	18.259355	523	0.260038	0.008733	477	0.268344	0.264000	0.287619	
1000	0.295000	18.259355	505	0.289109	0.008733	495	0.301010	0.295000	0.287631	
1000	0.294000	18.259355	495	0.294949	0.008733	505	0.293069	0.294000	0.287641	
1000	0.266000	18.259355	500	0.288000	0.008733	500	0.244000	0.266000	0.287606	
1000	0.294000	18.259355	511	0.320939	0.008733	489	0.265849	0.294000	0.287617	
1000	0.292000	18.259355	491	0.272912	0.008733	509	0.310413	0.292000	0.287624	
1000	0.277000	18.259355	505	0.271287	0.008733	495	0.282828	0.277000	0.287607	
1000	0.269000	18.259355	505	0.257426	0.008733	495	0.280808	0.269000	0.287577	
1000	0.299000	18.259355	527	0.292220	0.008733	473	0.306554	0.299000	0.287595	
1000	0.253000	18.259355	508	0.244094	0.008733	492	0.262195	0.253000	0.287540	
1000	0.282000	18.259355	514	0.317121	0.008733	486	0.244856	0.282000	0.287531	
1000	0.267000	18.259355	509	0.239686	0.008733	491	0.295316	0.267000	0.287499	
1000	0.291000	18.259355	531	0.276836	0.008733	469	0.307036	0.291000	0.287504	
1000	0.302000	18.259355	491	0.311609	0.008733	509	0.292731	0.302000	0.287527	
1000	0.292000	18.259355	476	0.292017	0.008733	524	0.291985	0.292000	0.287534	
1000	0.305000	18.259355	480	0.304167	0.008733	520	0.305769	0.305000	0.287562	
1000	0.308000	18.259355	478	0.265690	0.008733	522	0.346743	0.308000	0.287594	
1000	0.274000	18.259355	506	0.276680	0.008733	494	0.271255	0.274000	0.287573	
1000	0.304000	18.259355	494	0.299595	0.008733	506	0.308300	0.304000	0.287598	
1000	0.280000	18.259355	472	0.296610	0.008733	528	0.265152	0.280000	0.287586	
1000	0.318000	18.259355	490	0.336735	0.008733	510	0.300000	0.318000	0.287634	
1000	0.278000	18.259355	500	0.260000	0.008733	500	0.296000	0.278000	0.287619	
1000	0.305000	18.259355	491	0.297352	0.008733	509	0.312377	0.305000	0.287646	
1000	0.285000	18.259355	490	0.261224	0.008733	510	0.307843	0.285000	0.287642	
1000	0.287000	18.259355	491	0.301426	0.008733	509	0.273084	0.287000	0.287641	
1000	0.295000	18.259355	500	0.302000	0.008733	500	0.288000	0.295000	0.287652	
1000	0.285000	18.259355	507	0.282051	0.008733	493	0.288032	0.285000	0.287648	
1000	0.282000	18.259355	496	0.286290	0.008733	504	0.277778	0.282000	0.287639	
1000	0.281000	18.259355	478	0.278243	0.008733	522	0.283525	0.281000	0.287629	
1000	0.256000	18.259355	499	0.242485	0.008733	501	0.269461	0.256000	0.287580	
