Rate	100.00
Rate Tried	% Accepted	Alpha Trait 1 - Dev	Alpha Trait 1 - Tried	Alpha Trait 1 - Accepted	Alpha Trait 2 - Dev	Alpha Trait 2 - Tried	Alpha Trait 2 - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.288000	0.050093	486	0.331276	0.000052	514	0.247082	0.288000	0.202889	
1000	0.311000	0.050093	486	0.378601	0.000052	514	0.247082	0.311000	0.204176	
1000	0.287000	0.050093	460	0.315217	0.000052	540	0.262963	0.287000	0.205151	
1000	0.264000	0.050093	514	0.293774	0.000052	486	0.232510	0.264000	0.205835	
1000	0.286000	0.050093	507	0.313609	0.000052	493	0.257606	0.286000	0.206756	
1000	0.315000	0.050093	527	0.351044	0.000052	473	0.274841	0.315000	0.207986	
1000	0.289000	0.050093	532	0.321429	0.000052	468	0.252137	0.289000	0.208897	
1000	0.302000	0.050093	492	0.353659	0.000052	508	0.251969	0.302000	0.209931	
1000	0.287000	0.050093	483	0.329193	0.000052	517	0.247582	0.287000	0.210778	
1000	0.321000	0.050093	517	0.363636	0.000052	483	0.275362	0.321000	0.211976	
1000	0.294000	0.050093	505	0.360396	0.000052	495	0.226263	0.294000	0.212858	
1000	0.314000	0.050093	507	0.353057	0.000052	493	0.273834	0.314000	0.213934	
1000	0.297000	0.050093	505	0.366337	0.000052	495	0.226263	0.297000	0.214808	
1000	0.298000	0.050093	518	0.332046	0.000052	482	0.261411	0.298000	0.215675	
1000	0.312000	0.050093	508	0.342520	0.000052	492	0.280488	0.312000	0.216668	
1000	0.279000	0.050093	491	0.315682	0.000052	509	0.243615	0.279000	0.217304	
1000	0.285000	0.050093	477	0.295597	0.000052	523	0.275335	0.285000	0.217988	
1000	0.293000	0.050093	511	0.332681	0.000052	489	0.251534	0.293000	0.218738	
1000	0.269000	0.050093	496	0.304435	0.000052	504	0.234127	0.269000	0.219235	
1000	0.295000	0.050093	487	0.330595	0.000052	513	0.261209	0.295000	0.219978	
1000	0.273000	0.050093	496	0.300403	0.000052	504	0.246032	0.273000	0.220493	
1000	0.321000	0.050093	507	0.331361	0.000052	493	0.310345	0.321000	0.221459	
1000	0.279000	0.050093	480	0.320833	0.000052	520	0.240385	0.279000	0.222007	
1000	0.270000	0.050093	475	0.320000	0.000052	525	0.224762	0.270000	0.222460	
1000	0.321000	0.050093	496	0.360887	0.000052	504	0.281746	0.321000	0.223381	
1000	0.267000	0.050093	526	0.313688	0.000052	474	0.215190	0.267000	0.223785	
1000	0.321000	0.050093	507	0.349112	0.000052	493	0.292089	0.321000	0.224677	
1000	0.266000	0.050093	503	0.312127	0.000052	497	0.219316	0.266000	0.225052	
1000	0.297000	0.050093	476	0.319328	0.000052	524	0.276718	0.297000	0.225701	
1000	0.316000	0.050093	516	0.354651	0.000052	484	0.274793	0.316000	0.226507	
1000	0.294000	0.050093	535	0.323364	0.000052	465	0.260215	0.294000	0.227104	
1000	0.303000	0.050093	506	0.333992	0.000052	494	0.271255	0.303000	0.227770	
1000	0.317000	0.050093	475	0.345263	0.000052	525	0.291429	0.317000	0.228546	
1000	0.296000	0.050093	494	0.319838	0.000052	506	0.272727	0.296000	0.229127	
1000	0.294000	0.050093	524	0.339695	0.000052	476	0.243697	0.294000	0.229682	
1000	0.301000	0.050093	517	0.330754	0.000052	483	0.269151	0.301000	0.230286	
1000	0.288000	0.050093	504	0.331349	0.000052	496	0.243952	0.288000	0.230771	
1000	0.305000	0.050093	498	0.355422	0.000052	502	0.254980	0.305000	0.231390	
1000	0.281000	0.050093	502	0.340637	0.000052	498	0.220884	0.281000	0.231800	
1000	0.275000	0.050093	530	0.320755	0.000052	470	0.223404	0.275000	0.232154	
1000	0.289000	0.050093	486	0.325103	0.000052	514	0.254864	0.289000	0.232616	
1000	0.283000	0.050093	517	0.313346	0.000052	483	0.250518	0.283000	0.233022	
1000	0.296000	0.050093	512	0.326172	0.000052	488	0.264344	0.296000	0.233526	
1000	0.305000	0.050093	519	0.356455	0.000052	481	0.249480	0.305000	0.234093	
1000	0.285000	0.050093	506	0.324111	0.000052	494	0.244939	0.285000	0.234494	
1000	0.291000	0.050093	505	0.332673	0.000052	495	0.248485	0.291000	0.234936	
1000	0.297000	0.050093	493	0.348884	0.000052	507	0.246548	0.297000	0.235417	
1000	0.288000	0.050093	504	0.323413	0.000052	496	0.252016	0.288000	0.235821	
1000	0.289000	0.050093	493	0.350913	0.000052	507	0.228797	0.289000	0.236227	
1000	0.285000	0.050093	503	0.343936	0.000052	497	0.225352	0.285000	0.236597	
1000	0.311000	0.050093	490	0.357143	0.000052	510	0.266667	0.311000	0.237156	
1000	0.305000	0.050093	481	0.340956	0.000052	519	0.271676	0.305000	0.237662	
1000	0.300000	0.050093	503	0.333996	0.000052	497	0.265594	0.300000	0.238124	
1000	0.288000	0.050093	497	0.313883	0.000052	503	0.262425	0.288000	0.238491	
1000	0.284000	0.050093	510	0.309804	0.000052	490	0.257143	0.284000	0.238823	
1000	0.305000	0.050093	485	0.354639	0.000052	515	0.258252	0.305000	0.239303	
1000	0.300000	0.050093	498	0.353414	0.000052	502	0.247012	0.300000	0.239739	
1000	0.276000	0.050093	510	0.319608	0.000052	490	0.230612	0.276000	0.239998	
1000	0.298000	0.050093	483	0.325052	0.000052	517	0.272727	0.298000	0.240410	
1000	0.300000	0.050093	504	0.347222	0.000052	496	0.252016	0.300000	0.240829	
1000	0.260000	0.050093	521	0.303263	0.000052	479	0.212944	0.260000	0.240963	
1000	0.283000	0.050093	494	0.340081	0.000052	506	0.227273	0.283000	0.241255	
1000	0.291000	0.050093	499	0.318637	0.000052	501	0.263473	0.291000	0.241598	
1000	0.292000	0.050093	491	0.313646	0.000052	509	0.271120	0.292000	0.241944	
1000	0.294000	0.050093	482	0.331950	0.000052	518	0.258687	0.294000	0.242298	
1000	0.261000	0.050093	496	0.288306	0.000052	504	0.234127	0.261000	0.242424	
1000	0.270000	0.050093	520	0.288462	0.000052	480	0.250000	0.270000	0.242609	
1000	0.307000	0.050093	498	0.341365	0.000052	502	0.272908	0.307000	0.243038	
1000	0.308000	0.050093	504	0.343254	0.000052	496	0.272177	0.308000	0.243469	
1000	0.288000	0.050093	493	0.326572	0.000052	507	0.250493	0.288000	0.243762	
1000	0.315000	0.050093	503	0.377734	0.000052	497	0.251509	0.315000	0.244227	
1000	0.302000	0.050093	491	0.340122	0.000052	509	0.265226	0.302000	0.244602	
1000	0.295000	0.050093	495	0.353535	0.000052	505	0.237624	0.295000	0.244927	
1000	0.304000	0.050093	489	0.329243	0.000052	511	0.279843	0.304000	0.245306	
1000	0.321000	0.050093	515	0.355340	0.000052	485	0.284536	0.321000	0.245788	
1000	0.277000	0.050093	498	0.311245	0.000052	502	0.243028	0.277000	0.245986	
1000	0.294000	0.050093	505	0.320792	0.000052	495	0.266667	0.294000	0.246288	
1000	0.285000	0.050093	515	0.330097	0.000052	485	0.237113	0.285000	0.246530	
1000	0.293000	0.050093	521	0.324376	0.000052	479	0.258873	0.293000	0.246818	
1000	0.295000	0.050093	527	0.322581	0.000052	473	0.264271	0.295000	0.247116	
1000	0.321000	0.050093	536	0.365672	0.000052	464	0.269397	0.321000	0.247569	
1000	0.320000	0.050093	486	0.362140	0.000052	514	0.280156	0.320000	0.248011	
1000	0.290000	0.050093	506	0.310277	0.000052	494	0.269231	0.290000	0.248265	
1000	0.296000	0.050093	521	0.328215	0.000052	479	0.260960	0.296000	0.248553	
1000	0.271000	0.050093	494	0.287449	0.000052	506	0.254941	0.271000	0.248687	
1000	0.306000	0.050093	509	0.339882	0.000052	491	0.270876	0.306000	0.249028	
1000	0.296000	0.050093	502	0.368526	0.000052	498	0.222892	0.296000	0.249306	
1000	0.284000	0.050093	517	0.334623	0.000052	483	0.229814	0.284000	0.249510	
1000	0.276000	0.050093	492	0.308943	0.000052	508	0.244094	0.276000	0.249665	
1000	0.277000	0.050093	491	0.319756	0.000052	509	0.235756	0.277000	0.249824	
1000	0.290000	0.050093	486	0.304527	0.000052	514	0.276265	0.290000	0.250056	
1000	0.310000	0.050093	478	0.341004	0.000052	522	0.281609	0.310000	0.250401	
1000	0.293000	0.050093	497	0.325956	0.000052	503	0.260437	0.293000	0.250644	
1000	0.280000	0.050093	483	0.331263	0.000052	517	0.232108	0.280000	0.250811	
1000	0.280000	0.050093	515	0.318447	0.000052	485	0.239175	0.280000	0.250976	
1000	0.305000	0.050093	507	0.331361	0.000052	493	0.277890	0.305000	0.251279	
1000	0.290000	0.050093	529	0.332703	0.000052	471	0.242038	0.290000	0.251496	
1000	0.309000	0.050093	510	0.337255	0.000052	490	0.279592	0.309000	0.251815	
1000	0.279000	0.050093	497	0.309859	0.000052	503	0.248509	0.279000	0.251965	
1000	0.287000	0.050093	501	0.335329	0.000052	499	0.238477	0.287000	0.252158	
1000	0.298000	0.050093	510	0.335294	0.000052	490	0.259184	0.298000	0.252408	
1000	0.285000	0.050093	504	0.341270	0.000052	496	0.227823	0.285000	0.252586	
1000	0.263000	0.050093	499	0.294589	0.000052	501	0.231537	0.263000	0.252642	
1000	0.289000	0.050093	496	0.282258	0.000052	504	0.295635	0.289000	0.252837	
1000	0.273000	0.050093	526	0.340304	0.000052	474	0.198312	0.273000	0.252945	
1000	0.391000	0.050093	505	0.362376	0.000029	495	0.420202	0.391000	0.253680	
1000	0.285000	0.050093	514	0.301556	0.000044	486	0.267490	0.285000	0.253845	
1000	0.338000	0.050093	495	0.375758	0.000044	505	0.300990	0.338000	0.254288	
1000	0.337000	0.050093	504	0.369048	0.000044	496	0.304435	0.337000	0.254721	
1000	0.326000	0.050093	514	0.357977	0.000044	486	0.292181	0.326000	0.255092	
1000	0.334000	0.050093	512	0.369141	0.000044	488	0.297131	0.334000	0.255501	
1000	0.280000	0.050093	505	0.279208	0.000044	495	0.280808	0.280000	0.255628	
1000	0.305000	0.050093	509	0.359528	0.000044	491	0.248473	0.305000	0.255881	
1000	0.311000	0.050093	514	0.326848	0.000044	486	0.294239	0.311000	0.256162	
1000	0.300000	0.050093	503	0.306163	0.000044	497	0.293763	0.300000	0.256384	
1000	0.351000	0.050093	489	0.374233	0.000044	511	0.328767	0.351000	0.256862	
1000	0.309000	0.050093	521	0.303263	0.000044	479	0.315240	0.309000	0.257124	
1000	0.312000	0.050093	520	0.319231	0.000044	480	0.304167	0.312000	0.257399	
1000	0.322000	0.050093	516	0.323643	0.000044	484	0.320248	0.322000	0.257720	
1000	0.320000	0.050093	483	0.322981	0.000044	517	0.317215	0.320000	0.258028	
1000	0.308000	0.050093	491	0.327902	0.000044	509	0.288802	0.308000	0.258275	
1000	0.313000	0.050093	495	0.339394	0.000044	505	0.287129	0.313000	0.258543	
1000	0.321000	0.050093	524	0.366412	0.000044	476	0.271008	0.321000	0.258848	
1000	0.321000	0.050093	473	0.315011	0.000044	527	0.326376	0.321000	0.259149	
1000	0.341000	0.050093	452	0.325221	0.000044	548	0.354015	0.341000	0.259545	
1000	0.318000	0.050093	517	0.363636	0.000044	483	0.269151	0.318000	0.259826	
1000	0.323000	0.050093	482	0.348548	0.000044	518	0.299228	0.323000	0.260128	
1000	0.299000	0.050093	522	0.319923	0.000044	478	0.276151	0.299000	0.260313	
1000	0.326000	0.050093	510	0.372549	0.000044	490	0.277551	0.326000	0.260624	
1000	0.298000	0.050093	476	0.310924	0.000044	524	0.286260	0.298000	0.260801	
1000	0.314000	0.050093	496	0.328629	0.000044	504	0.299603	0.314000	0.261050	
1000	0.355000	0.050093	481	0.359667	0.000044	519	0.350674	0.355000	0.261489	
1000	0.298000	0.050093	465	0.296774	0.000044	535	0.299065	0.298000	0.261659	
1000	0.314000	0.050093	491	0.350305	0.000044	509	0.278978	0.314000	0.261902	
1000	0.296000	0.050093	483	0.291925	0.000044	517	0.299807	0.296000	0.262059	
1000	0.336000	0.050093	483	0.329193	0.000044	517	0.342360	0.336000	0.262398	
1000	0.329000	0.050093	508	0.362205	0.000044	492	0.294715	0.329000	0.262702	
1000	0.288000	0.050093	485	0.292784	0.000044	515	0.283495	0.288000	0.262817	
1000	0.279000	0.050093	481	0.297297	0.000044	519	0.262042	0.279000	0.262890	
1000	0.312000	0.050093	491	0.325866	0.000044	509	0.298625	0.312000	0.263111	
1000	0.295000	0.050093	520	0.298077	0.000044	480	0.291667	0.295000	0.263254	
1000	0.295000	0.050093	508	0.330709	0.000044	492	0.258130	0.295000	0.263396	
1000	0.341000	0.050093	508	0.366142	0.000044	492	0.315041	0.341000	0.263741	
1000	0.324000	0.050093	504	0.335317	0.000044	496	0.312500	0.324000	0.264008	
1000	0.334000	0.050093	498	0.359438	0.000044	502	0.308765	0.334000	0.264316	
1000	0.331000	0.050093	491	0.360489	0.000044	509	0.302554	0.331000	0.264608	
1000	0.296000	0.050093	481	0.309771	0.000044	519	0.283237	0.296000	0.264746	
1000	0.330000	0.050093	513	0.335283	0.000044	487	0.324435	0.330000	0.265029	
1000	0.328000	0.050093	504	0.327381	0.000044	496	0.328629	0.328000	0.265302	
1000	0.342000	0.050093	505	0.356436	0.000044	495	0.327273	0.342000	0.265632	
1000	0.322000	0.050093	533	0.348968	0.000044	467	0.291221	0.322000	0.265874	
1000	0.335000	0.050093	472	0.355932	0.000044	528	0.316288	0.335000	0.266170	
1000	0.310000	0.050093	506	0.308300	0.000044	494	0.311741	0.310000	0.266356	
1000	0.326000	0.050093	490	0.316327	0.000044	510	0.335294	0.326000	0.266609	
1000	0.317000	0.050093	498	0.373494	0.000044	502	0.260956	0.317000	0.266822	
1000	0.344000	0.050093	496	0.352823	0.000044	504	0.335317	0.344000	0.267146	
1000	0.317000	0.050093	531	0.338983	0.000044	469	0.292111	0.317000	0.267355	
1000	0.304000	0.050093	483	0.296066	0.000044	517	0.311412	0.304000	0.267507	
1000	0.317000	0.050093	528	0.337121	0.000044	472	0.294492	0.317000	0.267713	
1000	0.334000	0.050093	511	0.352250	0.000044	489	0.314928	0.334000	0.267986	
1000	0.342000	0.050093	497	0.317907	0.000044	503	0.365805	0.342000	0.268291	
1000	0.356000	0.050093	479	0.365344	0.000044	521	0.347409	0.356000	0.268651	
1000	0.315000	0.050093	513	0.317739	0.000044	487	0.312115	0.315000	0.268840	
1000	0.309000	0.050093	496	0.340726	0.000044	504	0.277778	0.309000	0.269003	
1000	0.307000	0.050093	502	0.328685	0.000044	498	0.285141	0.307000	0.269157	
1000	0.327000	0.050093	531	0.350282	0.000044	469	0.300640	0.327000	0.269390	
1000	0.318000	0.050093	508	0.336614	0.000044	492	0.298780	0.318000	0.269585	
1000	0.319000	0.050093	529	0.370510	0.000044	471	0.261146	0.319000	0.269783	
1000	0.322000	0.050093	510	0.313725	0.000044	490	0.330612	0.322000	0.269991	
1000	0.294000	0.050093	487	0.338809	0.000044	513	0.251462	0.294000	0.270086	
1000	0.335000	0.050093	522	0.342912	0.000044	478	0.326360	0.335000	0.270343	
1000	0.316000	0.050093	507	0.317554	0.000044	493	0.314402	0.316000	0.270523	
1000	0.355000	0.050093	524	0.374046	0.000044	476	0.334034	0.355000	0.270854	
1000	0.316000	0.050093	516	0.315891	0.000044	484	0.316116	0.316000	0.271030	
1000	0.318000	0.050093	511	0.330724	0.000044	489	0.304703	0.318000	0.271213	
1000	0.310000	0.050093	481	0.334719	0.000044	519	0.287091	0.310000	0.271363	
1000	0.314000	0.050093	473	0.321353	0.000044	527	0.307400	0.314000	0.271528	
1000	0.298000	0.050093	485	0.313402	0.000044	515	0.283495	0.298000	0.271630	
1000	0.305000	0.050093	526	0.307985	0.000044	474	0.301688	0.305000	0.271758	
1000	0.276000	0.050093	498	0.289157	0.000044	502	0.262948	0.276000	0.271774	
1000	0.308000	0.050093	507	0.307692	0.000044	493	0.308316	0.308000	0.271912	
1000	0.341000	0.050093	485	0.352577	0.000044	515	0.330097	0.341000	0.272173	
1000	0.311000	0.050093	501	0.313373	0.000044	499	0.308617	0.311000	0.272320	
1000	0.322000	0.050093	517	0.348162	0.000044	483	0.293996	0.322000	0.272506	
1000	0.328000	0.050093	471	0.333333	0.000044	529	0.323251	0.328000	0.272714	
1000	0.305000	0.050093	495	0.323232	0.000044	505	0.287129	0.305000	0.272835	
1000	0.321000	0.050093	472	0.338983	0.000044	528	0.304924	0.321000	0.273014	
1000	0.324000	0.050093	495	0.321212	0.000044	505	0.326733	0.324000	0.273203	
1000	0.321000	0.050093	500	0.348000	0.000044	500	0.294000	0.321000	0.273379	
1000	0.339000	0.050093	494	0.346154	0.000044	506	0.332016	0.339000	0.273620	
1000	0.337000	0.050093	507	0.364892	0.000044	493	0.308316	0.337000	0.273852	
1000	0.307000	0.050093	490	0.318367	0.000044	510	0.296078	0.307000	0.273973	
1000	0.322000	0.050093	510	0.354902	0.000044	490	0.287755	0.322000	0.274148	
1000	0.336000	0.050093	497	0.348089	0.000044	503	0.324056	0.336000	0.274372	
1000	0.313000	0.050093	486	0.339506	0.000044	514	0.287938	0.313000	0.274512	
1000	0.293000	0.050093	503	0.294235	0.000044	497	0.291751	0.293000	0.274578	
1000	0.338000	0.050093	527	0.364326	0.000044	473	0.308668	0.338000	0.274805	
1000	0.320000	0.050093	478	0.341004	0.000044	522	0.300766	0.320000	0.274967	
1000	0.313000	0.050093	491	0.329939	0.000044	509	0.296660	0.313000	0.275102	
1000	0.326000	0.050093	490	0.334694	0.000044	510	0.317647	0.326000	0.275283	
1000	0.342000	0.050093	481	0.353430	0.000044	519	0.331407	0.342000	0.275518	
1000	0.336000	0.050093	510	0.350980	0.000044	490	0.320408	0.336000	0.275731	
1000	0.322000	0.050093	487	0.324435	0.000044	513	0.319688	0.322000	0.275894	
1000	0.338000	0.050093	548	0.383212	0.000044	452	0.283186	0.338000	0.276111	
1000	0.317000	0.050093	498	0.305221	0.000044	502	0.328685	0.317000	0.276253	
1000	0.310000	0.050093	501	0.353293	0.000044	499	0.266533	0.310000	0.276371	
1000	0.306000	0.050093	490	0.316327	0.000044	510	0.296078	0.306000	0.276473	
1000	0.333000	0.050093	501	0.331337	0.000044	499	0.334669	0.333000	0.276668	
1000	0.316000	0.050093	502	0.336653	0.000044	498	0.295181	0.316000	0.276803	
1000	0.321000	0.050093	501	0.361277	0.000044	499	0.280561	0.321000	0.276955	
1000	0.350000	0.050093	530	0.371698	0.000044	470	0.325532	0.350000	0.277204	
1000	0.309000	0.050093	492	0.329268	0.000044	508	0.289370	0.309000	0.277312	
1000	0.330000	0.050093	503	0.355865	0.000044	497	0.303823	0.330000	0.277491	
1000	0.302000	0.050093	501	0.309381	0.000044	499	0.294589	0.302000	0.277573	
1000	0.311000	0.050093	507	0.321499	0.000044	493	0.300203	0.311000	0.277686	
1000	0.324000	0.050093	500	0.344000	0.000044	500	0.304000	0.324000	0.277841	
1000	0.283000	0.050093	513	0.282651	0.000044	487	0.283368	0.283000	0.277859	
1000	0.348000	0.050093	503	0.399602	0.000044	497	0.295775	0.348000	0.278092	
1000	0.313000	0.050093	505	0.320792	0.000044	495	0.305051	0.313000	0.278208	
1000	0.315000	0.050093	507	0.327416	0.000044	493	0.302231	0.315000	0.278330	
1000	0.302000	0.050093	519	0.327553	0.000044	481	0.274428	0.302000	0.278408	
1000	0.340000	0.050093	507	0.331361	0.000044	493	0.348884	0.340000	0.278611	
1000	0.321000	0.050093	487	0.361396	0.000044	513	0.282651	0.321000	0.278750	
1000	0.369000	0.050093	545	0.388991	0.000044	455	0.345055	0.369000	0.279045	
1000	0.323000	0.050093	490	0.340816	0.000044	510	0.305882	0.323000	0.279188	
1000	0.304000	0.050093	481	0.311850	0.000044	519	0.296724	0.304000	0.279269	
1000	0.301000	0.050093	489	0.319018	0.000044	511	0.283757	0.301000	0.279339	
1000	0.296000	0.050093	502	0.290837	0.000044	498	0.301205	0.296000	0.279393	
1000	0.324000	0.050093	476	0.294118	0.000044	524	0.351145	0.324000	0.279536	
1000	0.288000	0.050093	506	0.339921	0.000044	494	0.234818	0.288000	0.279563	
1000	0.302000	0.050093	519	0.302505	0.000044	481	0.301455	0.302000	0.279635	
1000	0.317000	0.050093	476	0.342437	0.000044	524	0.293893	0.317000	0.279754	
1000	0.286000	0.050093	515	0.310680	0.000044	485	0.259794	0.286000	0.279774	
1000	0.319000	0.050093	511	0.317025	0.000044	489	0.321063	0.319000	0.279898	
1000	0.328000	0.050093	510	0.349020	0.000044	490	0.306122	0.328000	0.280050	
1000	0.300000	0.050093	499	0.296593	0.000044	501	0.303393	0.300000	0.280112	
1000	0.342000	0.050093	526	0.378327	0.000044	474	0.301688	0.342000	0.280306	
1000	0.316000	0.050093	485	0.350515	0.000044	515	0.283495	0.316000	0.280418	
1000	0.337000	0.050093	494	0.342105	0.000044	506	0.332016	0.337000	0.280594	
1000	0.337000	0.050093	554	0.337545	0.000044	446	0.336323	0.337000	0.280769	
1000	0.330000	0.050093	479	0.375783	0.000044	521	0.287908	0.330000	0.280922	
1000	0.286000	0.050093	481	0.297297	0.000044	519	0.275530	0.286000	0.280937	
1000	0.306000	0.050093	481	0.343035	0.000044	519	0.271676	0.306000	0.281015	
1000	0.313000	0.050093	496	0.338710	0.000044	504	0.287698	0.313000	0.281113	
1000	0.334000	0.050093	490	0.379592	0.000044	510	0.290196	0.334000	0.281274	
1000	0.327000	0.050093	528	0.323864	0.000044	472	0.330508	0.327000	0.281414	
1000	0.348000	0.050093	492	0.359756	0.000044	508	0.336614	0.348000	0.281616	
1000	0.335000	0.050093	517	0.344294	0.000044	483	0.325052	0.335000	0.281778	
1000	0.315000	0.050093	519	0.308285	0.000044	481	0.322245	0.315000	0.281878	
1000	0.309000	0.050093	518	0.351351	0.000044	482	0.263485	0.309000	0.281960	
1000	0.283000	0.050093	488	0.276639	0.000044	512	0.289062	0.283000	0.281963	
1000	0.328000	0.050093	530	0.332075	0.000044	470	0.323404	0.328000	0.282101	
1000	0.341000	0.050093	474	0.352321	0.000044	526	0.330798	0.341000	0.282277	
1000	0.308000	0.050093	453	0.342163	0.000044	547	0.279707	0.308000	0.282353	
1000	0.328000	0.050093	484	0.336777	0.000044	516	0.319767	0.328000	0.282489	
1000	0.343000	0.050093	480	0.329167	0.000044	520	0.355769	0.343000	0.282668	
1000	0.333000	0.050093	512	0.363281	0.000044	488	0.301230	0.333000	0.282816	
1000	0.287000	0.050093	481	0.316008	0.000044	519	0.260116	0.287000	0.282829	
1000	0.315000	0.050093	527	0.332068	0.000044	473	0.295983	0.315000	0.282923	
1000	0.311000	0.050093	467	0.327623	0.000044	533	0.296435	0.311000	0.283005	
1000	0.337000	0.050093	508	0.326772	0.000044	492	0.347561	0.337000	0.283162	
1000	0.313000	0.050093	517	0.311412	0.000044	483	0.314700	0.313000	0.283249	
1000	0.293000	0.050093	476	0.313025	0.000044	524	0.274809	0.293000	0.283277	
1000	0.313000	0.050093	493	0.328600	0.000044	507	0.297830	0.313000	0.283363	
1000	0.304000	0.050093	470	0.348936	0.000044	530	0.264151	0.304000	0.283423	
1000	0.331000	0.050093	529	0.353497	0.000044	471	0.305732	0.331000	0.283560	
1000	0.308000	0.050093	532	0.296992	0.000044	468	0.320513	0.308000	0.283630	
1000	0.309000	0.050093	533	0.326454	0.000044	467	0.289079	0.309000	0.283702	
1000	0.293000	0.050093	496	0.288306	0.000044	504	0.297619	0.293000	0.283729	
1000	0.320000	0.050093	508	0.324803	0.000044	492	0.315041	0.320000	0.283832	
1000	0.338000	0.050093	490	0.367347	0.000044	510	0.309804	0.338000	0.283985	
1000	0.312000	0.050093	513	0.298246	0.000044	487	0.326489	0.312000	0.284064	
1000	0.311000	0.050093	514	0.328794	0.000044	486	0.292181	0.311000	0.284140	
1000	0.321000	0.050093	500	0.358000	0.000044	500	0.284000	0.321000	0.284244	
1000	0.341000	0.050093	507	0.355030	0.000044	493	0.326572	0.341000	0.284403	
1000	0.348000	0.050093	483	0.358178	0.000044	517	0.338491	0.348000	0.284580	
1000	0.313000	0.050093	487	0.334702	0.000044	513	0.292398	0.313000	0.284659	
1000	0.285000	0.050093	492	0.284553	0.000044	508	0.285433	0.285000	0.284660	
1000	0.328000	0.050093	514	0.315175	0.000044	486	0.341564	0.328000	0.284780	
1000	0.314000	0.050093	487	0.347023	0.000044	513	0.282651	0.314000	0.284861	
1000	0.321000	0.050093	524	0.347328	0.000044	476	0.292017	0.321000	0.284961	
1000	0.330000	0.050093	493	0.367140	0.000044	507	0.293886	0.330000	0.285084	
1000	0.318000	0.050093	480	0.343750	0.000044	520	0.294231	0.318000	0.285175	
1000	0.317000	0.050093	534	0.333333	0.000044	466	0.298283	0.317000	0.285262	
1000	0.307000	0.050093	503	0.333996	0.000044	497	0.279678	0.307000	0.285321	
1000	0.309000	0.050093	499	0.294589	0.000044	501	0.323353	0.309000	0.285385	
1000	0.315000	0.050093	501	0.343313	0.000044	499	0.286573	0.315000	0.285465	
