Rate	100.00
Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.272000	0.886178	1000	0.272000	0.272000	0.250718	
1000	0.272000	0.886178	1000	0.272000	0.272000	0.251161	
1000	0.287000	0.886178	1000	0.287000	0.287000	0.251893	
1000	0.256000	0.886178	1000	0.256000	0.256000	0.251975	
1000	0.264000	0.886178	1000	0.264000	0.264000	0.252211	
1000	0.274000	0.886178	1000	0.274000	0.274000	0.252630	
1000	0.302000	0.886178	1000	0.302000	0.302000	0.253561	
1000	0.275000	0.886178	1000	0.275000	0.275000	0.253958	
1000	0.283000	0.886178	1000	0.283000	0.283000	0.254486	
1000	0.286000	0.886178	1000	0.286000	0.286000	0.255049	
1000	0.315000	0.886178	1000	0.315000	0.315000	0.256101	
1000	0.276000	0.886178	1000	0.276000	0.276000	0.256444	
1000	0.304000	0.886178	1000	0.304000	0.304000	0.257250	
1000	0.316000	0.886178	1000	0.316000	0.316000	0.258229	
1000	0.238000	0.886178	1000	0.238000	0.238000	0.257897	
1000	0.280000	0.886178	1000	0.280000	0.280000	0.258254	
1000	0.287000	0.886178	1000	0.287000	0.287000	0.258710	
1000	0.296000	0.886178	1000	0.296000	0.296000	0.259293	
1000	0.274000	0.886178	1000	0.274000	0.274000	0.259519	
1000	0.338000	0.886178	1000	0.338000	0.338000	0.260708	
1000	0.298000	0.886178	1000	0.298000	0.298000	0.261265	
1000	0.289000	0.886178	1000	0.289000	0.289000	0.261673	
1000	0.314000	0.886178	1000	0.314000	0.314000	0.262431	
1000	0.286000	0.886178	1000	0.286000	0.286000	0.262768	
1000	0.255000	0.886178	1000	0.255000	0.255000	0.262658	
1000	0.273000	0.886178	1000	0.273000	0.273000	0.262802	
1000	0.248000	0.886178	1000	0.248000	0.248000	0.262599	
1000	0.266000	0.886178	1000	0.266000	0.266000	0.262645	
1000	0.274000	0.886178	1000	0.274000	0.274000	0.262796	
1000	0.260000	0.886178	1000	0.260000	0.260000	0.262760	
1000	0.305000	0.886178	1000	0.305000	0.305000	0.263308	
1000	0.287000	0.886178	1000	0.287000	0.287000	0.263612	
1000	0.295000	0.886178	1000	0.295000	0.295000	0.264009	
1000	0.279000	0.886178	1000	0.279000	0.279000	0.264197	
1000	0.293000	0.886178	1000	0.293000	0.293000	0.264552	
1000	0.295000	0.886178	1000	0.295000	0.295000	0.264924	
1000	0.267000	0.886178	1000	0.267000	0.267000	0.264949	
1000	0.292000	0.886178	1000	0.292000	0.292000	0.265271	
1000	0.290000	0.886178	1000	0.290000	0.290000	0.265562	
1000	0.297000	0.886178	1000	0.297000	0.297000	0.265927	
1000	0.284000	0.886178	1000	0.284000	0.284000	0.266135	
1000	0.290000	0.886178	1000	0.290000	0.290000	0.266406	
1000	0.306000	0.886178	1000	0.306000	0.306000	0.266851	
1000	0.308000	0.886178	1000	0.308000	0.308000	0.267308	
1000	0.322000	0.886178	1000	0.322000	0.322000	0.267909	
1000	0.279000	0.886178	1000	0.279000	0.279000	0.268030	
1000	0.286000	0.886178	1000	0.286000	0.286000	0.268223	
1000	0.291000	0.886178	1000	0.291000	0.291000	0.268465	
1000	0.307000	0.886178	1000	0.307000	0.307000	0.268871	
1000	0.294000	0.886178	1000	0.294000	0.294000	0.269133	
1000	0.298000	0.886178	1000	0.298000	0.298000	0.269430	
1000	0.293000	0.886178	1000	0.293000	0.293000	0.269671	
1000	0.271000	0.886178	1000	0.271000	0.271000	0.269684	
1000	0.266000	0.886178	1000	0.266000	0.266000	0.269647	
1000	0.284000	0.886178	1000	0.284000	0.284000	0.269789	
1000	0.327000	0.886178	1000	0.327000	0.327000	0.270350	
1000	0.267000	0.886178	1000	0.267000	0.267000	0.270318	
1000	0.270000	0.886178	1000	0.270000	0.270000	0.270315	
1000	0.291000	0.886178	1000	0.291000	0.291000	0.270512	
1000	0.274000	0.886178	1000	0.274000	0.274000	0.270545	
1000	0.302000	0.886178	1000	0.302000	0.302000	0.270839	
1000	0.292000	0.886178	1000	0.292000	0.292000	0.271035	
1000	0.293000	0.886178	1000	0.293000	0.293000	0.271236	
1000	0.275000	0.886178	1000	0.275000	0.275000	0.271270	
1000	0.269000	0.886178	1000	0.269000	0.269000	0.271250	
1000	0.301000	0.886178	1000	0.301000	0.301000	0.271515	
1000	0.277000	0.886178	1000	0.277000	0.277000	0.271564	
1000	0.292000	0.886178	1000	0.292000	0.292000	0.271743	
1000	0.269000	0.886178	1000	0.269000	0.269000	0.271719	
1000	0.284000	0.886178	1000	0.284000	0.284000	0.271825	
1000	0.291000	0.886178	1000	0.291000	0.291000	0.271989	
1000	0.284000	0.886178	1000	0.284000	0.284000	0.272091	
1000	0.278000	0.886178	1000	0.278000	0.278000	0.272141	
1000	0.290000	0.886178	1000	0.290000	0.290000	0.272289	
1000	0.286000	0.886178	1000	0.286000	0.286000	0.272403	
1000	0.293000	0.886178	1000	0.293000	0.293000	0.272572	
1000	0.274000	0.886178	1000	0.274000	0.274000	0.272583	
1000	0.279000	0.886178	1000	0.279000	0.279000	0.272635	
1000	0.281000	0.886178	1000	0.281000	0.281000	0.272702	
1000	0.260000	0.886178	1000	0.260000	0.260000	0.272601	
1000	0.309000	0.886178	1000	0.309000	0.309000	0.272888	
1000	0.285000	0.886178	1000	0.285000	0.285000	0.272982	
1000	0.282000	0.886178	1000	0.282000	0.282000	0.273052	
1000	0.318000	0.886178	1000	0.318000	0.318000	0.273398	
1000	0.289000	0.886178	1000	0.289000	0.289000	0.273517	
1000	0.290000	0.886178	1000	0.290000	0.290000	0.273642	
1000	0.295000	0.886178	1000	0.295000	0.295000	0.273802	
1000	0.281000	0.886178	1000	0.281000	0.281000	0.273856	
1000	0.303000	0.886178	1000	0.303000	0.303000	0.274072	
1000	0.314000	0.886178	1000	0.314000	0.314000	0.274366	
1000	0.310000	0.886178	1000	0.310000	0.310000	0.274626	
1000	0.302000	0.886178	1000	0.302000	0.302000	0.274824	
1000	0.273000	0.886178	1000	0.273000	0.273000	0.274811	
1000	0.314000	0.886178	1000	0.314000	0.314000	0.275091	
1000	0.296000	0.886178	1000	0.296000	0.296000	0.275239	
1000	0.297000	0.886178	1000	0.297000	0.297000	0.275392	
1000	0.293000	0.886178	1000	0.293000	0.293000	0.275516	
1000	0.286000	0.886178	1000	0.286000	0.286000	0.275588	
1000	0.320000	0.886178	1000	0.320000	0.320000	0.275895	
1000	0.287000	0.886178	1000	0.287000	0.287000	0.275971	
1000	0.269000	0.886178	1000	0.269000	0.269000	0.275923	
1000	0.271000	0.886178	1000	0.271000	0.271000	0.275890	
1000	0.275000	0.886178	1000	0.275000	0.275000	0.275884	
1000	0.300000	0.886178	1000	0.300000	0.300000	0.276045	
1000	0.287000	0.886178	1000	0.287000	0.287000	0.276117	
1000	0.304000	0.886178	1000	0.304000	0.304000	0.276301	
1000	0.285000	0.886178	1000	0.285000	0.285000	0.276358	
1000	0.270000	0.886178	1000	0.270000	0.270000	0.276316	
1000	0.293000	0.886178	1000	0.293000	0.293000	0.276424	
1000	0.267000	0.886178	1000	0.267000	0.267000	0.276364	
1000	0.276000	0.886178	1000	0.276000	0.276000	0.276361	
1000	0.281000	0.886178	1000	0.281000	0.281000	0.276391	
1000	0.348000	0.886178	1000	0.348000	0.348000	0.276841	
1000	0.279000	0.886178	1000	0.279000	0.279000	0.276855	
1000	0.274000	0.886178	1000	0.274000	0.274000	0.276837	
1000	0.258000	0.886178	1000	0.258000	0.258000	0.276721	
1000	0.262000	0.886178	1000	0.262000	0.262000	0.276630	
1000	0.277000	0.886178	1000	0.277000	0.277000	0.276632	
1000	0.277000	0.886178	1000	0.277000	0.277000	0.276635	
1000	0.292000	0.886178	1000	0.292000	0.292000	0.276727	
1000	0.267000	0.886178	1000	0.267000	0.267000	0.276669	
1000	0.275000	0.886178	1000	0.275000	0.275000	0.276659	
1000	0.284000	0.886178	1000	0.284000	0.284000	0.276703	
1000	0.304000	0.886178	1000	0.304000	0.304000	0.276863	
1000	0.294000	0.886178	1000	0.294000	0.294000	0.276963	
1000	0.260000	0.886178	1000	0.260000	0.260000	0.276865	
1000	0.303000	0.886178	1000	0.303000	0.303000	0.277016	
1000	0.312000	0.886178	1000	0.312000	0.312000	0.277217	
1000	0.323000	0.886178	1000	0.323000	0.323000	0.277478	
1000	0.289000	0.886178	1000	0.289000	0.289000	0.277544	
1000	0.272000	0.886178	1000	0.272000	0.272000	0.277513	
1000	0.292000	0.886178	1000	0.292000	0.292000	0.277594	
1000	0.265000	0.886178	1000	0.265000	0.265000	0.277524	
1000	0.233000	0.886178	1000	0.233000	0.233000	0.277276	
1000	0.288000	0.886178	1000	0.288000	0.288000	0.277335	
1000	0.264000	0.886178	1000	0.264000	0.264000	0.277262	
1000	0.323000	0.886178	1000	0.323000	0.323000	0.277512	
1000	0.297000	0.886178	1000	0.297000	0.297000	0.277618	
1000	0.285000	0.886178	1000	0.285000	0.285000	0.277658	
1000	0.275000	0.886178	1000	0.275000	0.275000	0.277644	
1000	0.240000	0.886178	1000	0.240000	0.240000	0.277442	
1000	0.287000	0.886178	1000	0.287000	0.287000	0.277493	
1000	0.281000	0.886178	1000	0.281000	0.281000	0.277512	
1000	0.317000	0.886178	1000	0.317000	0.317000	0.277720	
1000	0.302000	0.886178	1000	0.302000	0.302000	0.277847	
1000	0.295000	0.886178	1000	0.295000	0.295000	0.277936	
1000	0.311000	0.886178	1000	0.311000	0.311000	0.278107	
1000	0.303000	0.886178	1000	0.303000	0.303000	0.278236	
1000	0.258000	0.886178	1000	0.258000	0.258000	0.278132	
1000	0.299000	0.886178	1000	0.299000	0.299000	0.278238	
1000	0.277000	0.886178	1000	0.277000	0.277000	0.278232	
1000	0.290000	0.886178	1000	0.290000	0.290000	0.278292	
1000	0.304000	0.886178	1000	0.304000	0.304000	0.278421	
1000	0.287000	0.886178	1000	0.287000	0.287000	0.278464	
1000	0.301000	0.886178	1000	0.301000	0.301000	0.278576	
1000	0.278000	0.886178	1000	0.278000	0.278000	0.278573	
1000	0.299000	0.886178	1000	0.299000	0.299000	0.278674	
1000	0.272000	0.886178	1000	0.272000	0.272000	0.278641	
1000	0.258000	0.886178	1000	0.258000	0.258000	0.278540	
1000	0.285000	0.886178	1000	0.285000	0.285000	0.278571	
1000	0.297000	0.886178	1000	0.297000	0.297000	0.278660	
1000	0.274000	0.886178	1000	0.274000	0.274000	0.278638	
1000	0.294000	0.886178	1000	0.294000	0.294000	0.278712	
1000	0.271000	0.886178	1000	0.271000	0.271000	0.278675	
1000	0.271000	0.886178	1000	0.271000	0.271000	0.278638	
1000	0.311000	0.886178	1000	0.311000	0.311000	0.278791	
1000	0.294000	0.886178	1000	0.294000	0.294000	0.278863	
1000	0.273000	0.886178	1000	0.273000	0.273000	0.278835	
1000	0.286000	0.886178	1000	0.286000	0.286000	0.278868	
1000	0.312000	0.886178	1000	0.312000	0.312000	0.279022	
1000	0.291000	0.886178	1000	0.291000	0.291000	0.279077	
1000	0.302000	0.886178	1000	0.302000	0.302000	0.279182	
1000	0.289000	0.886178	1000	0.289000	0.289000	0.279227	
1000	0.292000	0.886178	1000	0.292000	0.292000	0.279285	
1000	0.275000	0.886178	1000	0.275000	0.275000	0.279266	
1000	0.302000	0.886178	1000	0.302000	0.302000	0.279368	
1000	0.274000	0.886178	1000	0.274000	0.274000	0.279344	
1000	0.281000	0.886178	1000	0.281000	0.281000	0.279351	
1000	0.274000	0.886178	1000	0.274000	0.274000	0.279328	
1000	0.282000	0.886178	1000	0.282000	0.282000	0.279339	
1000	0.294000	0.886178	1000	0.294000	0.294000	0.279404	
1000	0.303000	0.886178	1000	0.303000	0.303000	0.279508	
1000	0.254000	0.886178	1000	0.254000	0.254000	0.279396	
1000	0.257000	0.886178	1000	0.257000	0.257000	0.279299	
1000	0.294000	0.886178	1000	0.294000	0.294000	0.279362	
1000	0.260000	0.886178	1000	0.260000	0.260000	0.279279	
1000	0.275000	0.886178	1000	0.275000	0.275000	0.279261	
1000	0.295000	0.886178	1000	0.295000	0.295000	0.279328	
1000	0.298000	0.886178	1000	0.298000	0.298000	0.279407	
1000	0.280000	0.886178	1000	0.280000	0.280000	0.279410	
1000	0.276000	0.886178	1000	0.276000	0.276000	0.279395	
1000	0.294000	0.886178	1000	0.294000	0.294000	0.279457	
1000	0.305000	0.886178	1000	0.305000	0.305000	0.279564	
1000	0.288000	0.886178	1000	0.288000	0.288000	0.279599	
1000	0.272000	0.886178	1000	0.272000	0.272000	0.279567	
1000	0.289000	0.886178	1000	0.289000	0.289000	0.279606	
1000	0.289000	0.886178	1000	0.289000	0.289000	0.279645	
1000	0.286000	0.886178	1000	0.286000	0.286000	0.279671	
1000	0.239000	0.886178	1000	0.239000	0.239000	0.279505	
1000	0.251000	0.886178	1000	0.251000	0.251000	0.279389	
1000	0.288000	0.886178	1000	0.288000	0.288000	0.279424	
1000	0.316000	0.886178	1000	0.316000	0.316000	0.279571	
1000	0.308000	0.886178	1000	0.308000	0.308000	0.279686	
1000	0.297000	0.886178	1000	0.297000	0.297000	0.279755	
1000	0.316000	0.886178	1000	0.316000	0.316000	0.279899	
1000	0.280000	0.886178	1000	0.280000	0.280000	0.279900	
1000	0.303000	0.886178	1000	0.303000	0.303000	0.279991	
1000	0.279000	0.886178	1000	0.279000	0.279000	0.279987	
1000	0.269000	0.886178	1000	0.269000	0.269000	0.279944	
1000	0.289000	0.886178	1000	0.289000	0.289000	0.279979	
1000	0.296000	0.886178	1000	0.296000	0.296000	0.280042	
1000	0.281000	0.886178	1000	0.281000	0.281000	0.280045	
1000	0.278000	0.886178	1000	0.278000	0.278000	0.280038	
1000	0.295000	0.886178	1000	0.295000	0.295000	0.280095	
1000	0.307000	0.886178	1000	0.307000	0.307000	0.280198	
1000	0.320000	0.886178	1000	0.320000	0.320000	0.280350	
1000	0.292000	0.886178	1000	0.292000	0.292000	0.280394	
1000	0.283000	0.886178	1000	0.283000	0.283000	0.280404	
1000	0.272000	0.886178	1000	0.272000	0.272000	0.280373	
1000	0.283000	0.886178	1000	0.283000	0.283000	0.280382	
1000	0.307000	0.886178	1000	0.307000	0.307000	0.280482	
1000	0.284000	0.886178	1000	0.284000	0.284000	0.280495	
1000	0.295000	0.886178	1000	0.295000	0.295000	0.280549	
1000	0.251000	0.886178	1000	0.251000	0.251000	0.280440	
1000	0.295000	0.886178	1000	0.295000	0.295000	0.280493	
1000	0.272000	0.886178	1000	0.272000	0.272000	0.280462	
1000	0.291000	0.886178	1000	0.291000	0.291000	0.280501	
1000	0.264000	0.886178	1000	0.264000	0.264000	0.280441	
1000	0.277000	0.886178	1000	0.277000	0.277000	0.280428	
1000	0.290000	0.886178	1000	0.290000	0.290000	0.280463	
1000	0.291000	0.886178	1000	0.291000	0.291000	0.280501	
1000	0.279000	0.886178	1000	0.279000	0.279000	0.280495	
1000	0.294000	0.886178	1000	0.294000	0.294000	0.280544	
1000	0.301000	0.886178	1000	0.301000	0.301000	0.280617	
1000	0.277000	0.886178	1000	0.277000	0.277000	0.280604	
1000	0.323000	0.886178	1000	0.323000	0.323000	0.280754	
1000	0.296000	0.886178	1000	0.296000	0.296000	0.280808	
1000	0.261000	0.886178	1000	0.261000	0.261000	0.280738	
1000	0.263000	0.886178	1000	0.263000	0.263000	0.280676	
1000	0.278000	0.886178	1000	0.278000	0.278000	0.280667	
1000	0.308000	0.886178	1000	0.308000	0.308000	0.280762	
1000	0.285000	0.886178	1000	0.285000	0.285000	0.280777	
1000	0.294000	0.886178	1000	0.294000	0.294000	0.280823	
1000	0.267000	0.886178	1000	0.267000	0.267000	0.280775	
1000	0.305000	0.886178	1000	0.305000	0.305000	0.280858	
1000	0.263000	0.886178	1000	0.263000	0.263000	0.280797	
1000	0.260000	0.886178	1000	0.260000	0.260000	0.280726	
1000	0.276000	0.886178	1000	0.276000	0.276000	0.280710	
1000	0.279000	0.886178	1000	0.279000	0.279000	0.280704	
1000	0.273000	0.886178	1000	0.273000	0.273000	0.280678	
1000	0.303000	0.886178	1000	0.303000	0.303000	0.280753	
1000	0.279000	0.886178	1000	0.279000	0.279000	0.280747	
1000	0.272000	0.886178	1000	0.272000	0.272000	0.280718	
1000	0.310000	0.886178	1000	0.310000	0.310000	0.280816	
1000	0.296000	0.886178	1000	0.296000	0.296000	0.280866	
1000	0.328000	0.886178	1000	0.328000	0.328000	0.281022	
1000	0.300000	0.886178	1000	0.300000	0.300000	0.281085	
1000	0.272000	0.886178	1000	0.272000	0.272000	0.281055	
1000	0.284000	0.886178	1000	0.284000	0.284000	0.281065	
1000	0.328000	0.886178	1000	0.328000	0.328000	0.281218	
1000	0.277000	0.886178	1000	0.277000	0.277000	0.281204	
1000	0.272000	0.886178	1000	0.272000	0.272000	0.281174	
1000	0.281000	0.886178	1000	0.281000	0.281000	0.281174	
1000	0.287000	0.886178	1000	0.287000	0.287000	0.281193	
1000	0.279000	0.886178	1000	0.279000	0.279000	0.281186	
1000	0.312000	0.886178	1000	0.312000	0.312000	0.281284	
1000	0.329000	0.886178	1000	0.329000	0.329000	0.281437	
1000	0.274000	0.886178	1000	0.274000	0.274000	0.281413	
1000	0.284000	0.886178	1000	0.284000	0.284000	0.281421	
1000	0.292000	0.886178	1000	0.292000	0.292000	0.281455	
1000	0.254000	0.886178	1000	0.254000	0.254000	0.281368	
1000	0.304000	0.886178	1000	0.304000	0.304000	0.281439	
1000	0.324000	0.886178	1000	0.324000	0.324000	0.281573	
1000	0.314000	0.886178	1000	0.314000	0.314000	0.281674	
1000	0.268000	0.886178	1000	0.268000	0.268000	0.281632	
1000	0.288000	0.886178	1000	0.288000	0.288000	0.281651	
1000	0.263000	0.886178	1000	0.263000	0.263000	0.281594	
1000	0.276000	0.886178	1000	0.276000	0.276000	0.281576	
1000	0.263000	0.886178	1000	0.263000	0.263000	0.281519	
1000	0.282000	0.886178	1000	0.282000	0.282000	0.281521	
1000	0.274000	0.886178	1000	0.274000	0.274000	0.281498	
1000	0.270000	0.886178	1000	0.270000	0.270000	0.281463	
1000	0.318000	0.886178	1000	0.318000	0.318000	0.281574	
1000	0.296000	0.886178	1000	0.296000	0.296000	0.281617	
1000	0.264000	0.886178	1000	0.264000	0.264000	0.281564	
1000	0.277000	0.886178	1000	0.277000	0.277000	0.281550	
1000	0.279000	0.886178	1000	0.279000	0.279000	0.281543	
1000	0.280000	0.886178	1000	0.280000	0.280000	0.281538	
1000	0.313000	0.886178	1000	0.313000	0.313000	0.281632	
1000	0.278000	0.886178	1000	0.278000	0.278000	0.281621	
1000	0.293000	0.886178	1000	0.293000	0.293000	0.281655	
1000	0.284000	0.886178	1000	0.284000	0.284000	0.281662	
1000	0.290000	0.886178	1000	0.290000	0.290000	0.281686	
1000	0.297000	0.886178	1000	0.297000	0.297000	0.281732	
1000	0.280000	0.886178	1000	0.280000	0.280000	0.281726	
1000	0.291000	0.886178	1000	0.291000	0.291000	0.281754	
1000	0.258000	0.886178	1000	0.258000	0.258000	0.281684	
1000	0.298000	0.886178	1000	0.298000	0.298000	0.281732	
1000	0.278000	0.886178	1000	0.278000	0.278000	0.281721	
1000	0.319000	0.886178	1000	0.319000	0.319000	0.281829	
1000	0.267000	0.886178	1000	0.267000	0.267000	0.281786	
1000	0.284000	0.886178	1000	0.284000	0.284000	0.281792	
1000	0.265000	0.886178	1000	0.265000	0.265000	0.281744	
1000	0.247000	0.886178	1000	0.247000	0.247000	0.281645	
1000	0.265000	0.886178	1000	0.265000	0.265000	0.281597	
1000	0.278000	0.886178	1000	0.278000	0.278000	0.281587	
1000	0.312000	0.886178	1000	0.312000	0.312000	0.281673	
1000	0.277000	0.886178	1000	0.277000	0.277000	0.281660	
1000	0.308000	0.886178	1000	0.308000	0.308000	0.281734	
1000	0.278000	0.886178	1000	0.278000	0.278000	0.281724	
1000	0.301000	0.886178	1000	0.301000	0.301000	0.281778	
1000	0.292000	0.886178	1000	0.292000	0.292000	0.281806	
1000	0.290000	0.886178	1000	0.290000	0.290000	0.281829	
1000	0.316000	0.886178	1000	0.316000	0.316000	0.281924	
1000	0.292000	0.886178	1000	0.292000	0.292000	0.281952	
1000	0.267000	0.886178	1000	0.267000	0.267000	0.281911	
1000	0.296000	0.886178	1000	0.296000	0.296000	0.281950	
1000	0.279000	0.886178	1000	0.279000	0.279000	0.281942	
1000	0.324000	0.886178	1000	0.324000	0.324000	0.282057	
1000	0.276000	0.886178	1000	0.276000	0.276000	0.282040	
1000	0.272000	0.886178	1000	0.272000	0.272000	0.282013	
1000	0.314000	0.886178	1000	0.314000	0.314000	0.282100	
1000	0.282000	0.886178	1000	0.282000	0.282000	0.282100	
1000	0.286000	0.886178	1000	0.286000	0.286000	0.282110	
1000	0.311000	0.886178	1000	0.311000	0.311000	0.282188	
1000	0.299000	0.886178	1000	0.299000	0.299000	0.282233	
1000	0.275000	0.886178	1000	0.275000	0.275000	0.282214	
1000	0.310000	0.886178	1000	0.310000	0.310000	0.282288	
1000	0.269000	0.886178	1000	0.269000	0.269000	0.282253	
1000	0.253000	0.886178	1000	0.253000	0.253000	0.282175	
1000	0.294000	0.886178	1000	0.294000	0.294000	0.282206	
1000	0.261000	0.886178	1000	0.261000	0.261000	0.282150	
1000	0.303000	0.886178	1000	0.303000	0.303000	0.282205	
1000	0.268000	0.886178	1000	0.268000	0.268000	0.282168	
1000	0.267000	0.886178	1000	0.267000	0.267000	0.282128	
1000	0.283000	0.886178	1000	0.283000	0.283000	0.282130	
1000	0.324000	0.886178	1000	0.324000	0.324000	0.282239	
1000	0.289000	0.886178	1000	0.289000	0.289000	0.282257	
1000	0.288000	0.886178	1000	0.288000	0.288000	0.282272	
1000	0.283000	0.886178	1000	0.283000	0.283000	0.282274	
1000	0.289000	0.886178	1000	0.289000	0.289000	0.282291	
1000	0.285000	0.886178	1000	0.285000	0.285000	0.282298	
1000	0.287000	0.886178	1000	0.287000	0.287000	0.282310	
1000	0.304000	0.886178	1000	0.304000	0.304000	0.282366	
1000	0.264000	0.886178	1000	0.264000	0.264000	0.282319	
1000	0.297000	0.886178	1000	0.297000	0.297000	0.282356	
1000	0.292000	0.886178	1000	0.292000	0.292000	0.282381	
1000	0.300000	0.886178	1000	0.300000	0.300000	0.282426	
1000	0.330000	0.886178	1000	0.330000	0.330000	0.282546	
1000	0.299000	0.886178	1000	0.299000	0.299000	0.282588	
1000	0.285000	0.886178	1000	0.285000	0.285000	0.282594	
1000	0.276000	0.886178	1000	0.276000	0.276000	0.282577	
1000	0.271000	0.886178	1000	0.271000	0.271000	0.282548	
1000	0.288000	0.886178	1000	0.288000	0.288000	0.282562	
1000	0.296000	0.886178	1000	0.296000	0.296000	0.282595	
1000	0.286000	0.886178	1000	0.286000	0.286000	0.282604	
1000	0.304000	0.886178	1000	0.304000	0.304000	0.282657	
1000	0.285000	0.886178	1000	0.285000	0.285000	0.282663	
1000	0.254000	0.886178	1000	0.254000	0.254000	0.282592	
1000	0.314000	0.886178	1000	0.314000	0.314000	0.282669	
1000	0.293000	0.886178	1000	0.293000	0.293000	0.282695	
1000	0.301000	0.886178	1000	0.301000	0.301000	0.282740	
1000	0.295000	0.886178	1000	0.295000	0.295000	0.282769	
1000	0.276000	0.886178	1000	0.276000	0.276000	0.282753	
1000	0.289000	0.886178	1000	0.289000	0.289000	0.282768	
1000	0.252000	0.886178	1000	0.252000	0.252000	0.282693	
1000	0.318000	0.886178	1000	0.318000	0.318000	0.282779	
1000	0.294000	0.886178	1000	0.294000	0.294000	0.282806	
1000	0.290000	0.886178	1000	0.290000	0.290000	0.282823	
1000	0.269000	0.886178	1000	0.269000	0.269000	0.282790	
1000	0.252000	0.886178	1000	0.252000	0.252000	0.282716	
1000	0.284000	0.886178	1000	0.284000	0.284000	0.282719	
1000	0.266000	0.886178	1000	0.266000	0.266000	0.282680	
1000	0.279000	0.886178	1000	0.279000	0.279000	0.282671	
1000	0.286000	0.886178	1000	0.286000	0.286000	0.282679	
1000	0.286000	0.886178	1000	0.286000	0.286000	0.282687	
1000	0.247000	0.886178	1000	0.247000	0.247000	0.282602	
1000	0.291000	0.886178	1000	0.291000	0.291000	0.282622	
1000	0.316000	0.886178	1000	0.316000	0.316000	0.282701	
1000	0.286000	0.886178	1000	0.286000	0.286000	0.282708	
1000	0.301000	0.886178	1000	0.301000	0.301000	0.282751	
1000	0.248000	0.886178	1000	0.248000	0.248000	0.282670	
1000	0.296000	0.886178	1000	0.296000	0.296000	0.282701	
1000	0.279000	0.886178	1000	0.279000	0.279000	0.282692	
1000	0.280000	0.886178	1000	0.280000	0.280000	0.282686	
1000	0.312000	0.886178	1000	0.312000	0.312000	0.282754	
1000	0.281000	0.886178	1000	0.281000	0.281000	0.282750	
1000	0.280000	0.886178	1000	0.280000	0.280000	0.282744	
1000	0.294000	0.886178	1000	0.294000	0.294000	0.282769	
1000	0.264000	0.886178	1000	0.264000	0.264000	0.282726	
1000	0.271000	0.886178	1000	0.271000	0.271000	0.282700	
1000	0.270000	0.886178	1000	0.270000	0.270000	0.282671	
1000	0.268000	0.886178	1000	0.268000	0.268000	0.282637	
1000	0.295000	0.886178	1000	0.295000	0.295000	0.282665	
1000	0.319000	0.886178	1000	0.319000	0.319000	0.282748	
1000	0.286000	0.886178	1000	0.286000	0.286000	0.282755	
1000	0.321000	0.886178	1000	0.321000	0.321000	0.282841	
