Rate	100.00
Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.343000	0.983538	1000	0.343000	0.343000	0.316743	
1000	0.301000	0.983538	1000	0.301000	0.301000	0.316707	
1000	0.325000	0.983538	1000	0.325000	0.325000	0.316726	
1000	0.340000	0.983538	1000	0.340000	0.340000	0.316778	
1000	0.328000	0.983538	1000	0.328000	0.328000	0.316803	
1000	0.322000	0.983538	1000	0.322000	0.322000	0.316814	
1000	0.335000	0.983538	1000	0.335000	0.335000	0.316855	
1000	0.327000	0.983538	1000	0.327000	0.327000	0.316877	
1000	0.334000	0.983538	1000	0.334000	0.334000	0.316915	
1000	0.303000	0.983538	1000	0.303000	0.303000	0.316885	
1000	0.318000	0.983538	1000	0.318000	0.318000	0.316887	
1000	0.319000	0.983538	1000	0.319000	0.319000	0.316892	
1000	0.331000	0.983538	1000	0.331000	0.331000	0.316923	
1000	0.307000	0.983538	1000	0.307000	0.307000	0.316901	
1000	0.334000	0.983538	1000	0.334000	0.334000	0.316938	
1000	0.291000	0.983538	1000	0.291000	0.291000	0.316882	
1000	0.308000	0.983538	1000	0.308000	0.308000	0.316862	
1000	0.330000	0.983538	1000	0.330000	0.330000	0.316891	
1000	0.341000	0.983538	1000	0.341000	0.341000	0.316943	
1000	0.320000	0.983538	1000	0.320000	0.320000	0.316950	
1000	0.354000	0.983538	1000	0.354000	0.354000	0.317029	
1000	0.302000	0.983538	1000	0.302000	0.302000	0.316997	
1000	0.310000	0.983538	1000	0.310000	0.310000	0.316982	
1000	0.303000	0.983538	1000	0.303000	0.303000	0.316952	
1000	0.314000	0.983538	1000	0.314000	0.314000	0.316946	
1000	0.322000	0.983538	1000	0.322000	0.322000	0.316957	
1000	0.315000	0.983538	1000	0.315000	0.315000	0.316953	
1000	0.352000	0.983538	1000	0.352000	0.352000	0.317027	
1000	0.336000	0.983538	1000	0.336000	0.336000	0.317067	
1000	0.304000	0.983538	1000	0.304000	0.304000	0.317039	
1000	0.313000	0.983538	1000	0.313000	0.313000	0.317031	
1000	0.302000	0.983538	1000	0.302000	0.302000	0.316999	
1000	0.297000	0.983538	1000	0.297000	0.297000	0.316957	
1000	0.321000	0.983538	1000	0.321000	0.321000	0.316966	
1000	0.286000	0.983538	1000	0.286000	0.286000	0.316901	
1000	0.347000	0.983538	1000	0.347000	0.347000	0.316964	
1000	0.270000	0.983538	1000	0.270000	0.270000	0.316866	
1000	0.331000	0.983538	1000	0.331000	0.331000	0.316895	
1000	0.322000	0.983538	1000	0.322000	0.322000	0.316906	
1000	0.319000	0.983538	1000	0.319000	0.319000	0.316910	
1000	0.311000	0.983538	1000	0.311000	0.311000	0.316898	
1000	0.319000	0.983538	1000	0.319000	0.319000	0.316902	
1000	0.308000	0.983538	1000	0.308000	0.308000	0.316884	
1000	0.317000	0.983538	1000	0.317000	0.317000	0.316884	
1000	0.303000	0.983538	1000	0.303000	0.303000	0.316856	
1000	0.350000	0.983538	1000	0.350000	0.350000	0.316924	
1000	0.319000	0.983538	1000	0.319000	0.319000	0.316928	
1000	0.311000	0.983538	1000	0.311000	0.311000	0.316916	
1000	0.301000	0.983538	1000	0.301000	0.301000	0.316884	
1000	0.325000	0.983538	1000	0.325000	0.325000	0.316900	
1000	0.327000	0.983538	1000	0.327000	0.327000	0.316920	
1000	0.312000	0.983538	1000	0.312000	0.312000	0.316910	
1000	0.324000	0.983538	1000	0.324000	0.324000	0.316925	
1000	0.308000	0.983538	1000	0.308000	0.308000	0.316907	
1000	0.286000	0.983538	1000	0.286000	0.286000	0.316845	
1000	0.300000	0.983538	1000	0.300000	0.300000	0.316811	
1000	0.320000	0.983538	1000	0.320000	0.320000	0.316817	
1000	0.308000	0.983538	1000	0.308000	0.308000	0.316800	
1000	0.320000	0.983538	1000	0.320000	0.320000	0.316806	
1000	0.330000	0.983538	1000	0.330000	0.330000	0.316832	
1000	0.308000	0.983538	1000	0.308000	0.308000	0.316815	
1000	0.333000	0.983538	1000	0.333000	0.333000	0.316847	
1000	0.338000	0.983538	1000	0.338000	0.338000	0.316889	
1000	0.287000	0.983538	1000	0.287000	0.287000	0.316830	
1000	0.318000	0.983538	1000	0.318000	0.318000	0.316832	
1000	0.331000	0.983538	1000	0.331000	0.331000	0.316860	
1000	0.317000	0.983538	1000	0.317000	0.317000	0.316860	
1000	0.326000	0.983538	1000	0.326000	0.326000	0.316878	
1000	0.313000	0.983538	1000	0.313000	0.313000	0.316870	
1000	0.311000	0.983538	1000	0.311000	0.311000	0.316859	
1000	0.340000	0.983538	1000	0.340000	0.340000	0.316904	
1000	0.335000	0.983538	1000	0.335000	0.335000	0.316939	
1000	0.323000	0.983538	1000	0.323000	0.323000	0.316951	
1000	0.307000	0.983538	1000	0.307000	0.307000	0.316932	
1000	0.319000	0.983538	1000	0.319000	0.319000	0.316936	
1000	0.338000	0.983538	1000	0.338000	0.338000	0.316976	
1000	0.331000	0.983538	1000	0.331000	0.331000	0.317003	
1000	0.314000	0.983538	1000	0.314000	0.314000	0.316997	
1000	0.327000	0.983538	1000	0.327000	0.327000	0.317017	
1000	0.348000	0.983538	1000	0.348000	0.348000	0.317076	
1000	0.313000	0.983538	1000	0.313000	0.313000	0.317068	
1000	0.324000	0.983538	1000	0.324000	0.324000	0.317081	
1000	0.339000	0.983538	1000	0.339000	0.339000	0.317123	
1000	0.352000	0.983538	1000	0.352000	0.352000	0.317189	
1000	0.322000	0.983538	1000	0.322000	0.322000	0.317198	
1000	0.282000	0.983538	1000	0.282000	0.282000	0.317132	
1000	0.349000	0.983538	1000	0.349000	0.349000	0.317192	
1000	0.284000	0.983538	1000	0.284000	0.284000	0.317129	
1000	0.331000	0.983538	1000	0.331000	0.331000	0.317155	
1000	0.332000	0.983538	1000	0.332000	0.332000	0.317183	
1000	0.357000	0.983538	1000	0.357000	0.357000	0.317258	
1000	0.307000	0.983538	1000	0.307000	0.307000	0.317239	
1000	0.350000	0.983538	1000	0.350000	0.350000	0.317300	
1000	0.352000	0.983538	1000	0.352000	0.352000	0.317364	
1000	0.334000	0.983538	1000	0.334000	0.334000	0.317395	
1000	0.305000	0.983538	1000	0.305000	0.305000	0.317372	
1000	0.321000	0.983538	1000	0.321000	0.321000	0.317379	
1000	0.301000	0.983538	1000	0.301000	0.301000	0.317349	
1000	0.289000	0.983538	1000	0.289000	0.289000	0.317296	
1000	0.328000	0.983538	1000	0.328000	0.328000	0.317316	
1000	0.320000	0.983538	1000	0.320000	0.320000	0.317321	
1000	0.328000	0.983538	1000	0.328000	0.328000	0.317341	
1000	0.339000	0.983538	1000	0.339000	0.339000	0.317380	
1000	0.334000	0.983538	1000	0.334000	0.334000	0.317411	
1000	0.310000	0.983538	1000	0.310000	0.310000	0.317397	
1000	0.321000	0.983538	1000	0.321000	0.321000	0.317404	
1000	0.299000	0.983538	1000	0.299000	0.299000	0.317370	
1000	0.331000	0.983538	1000	0.331000	0.331000	0.317395	
1000	0.330000	0.983538	1000	0.330000	0.330000	0.317418	
1000	0.295000	0.983538	1000	0.295000	0.295000	0.317377	
1000	0.309000	0.983538	1000	0.309000	0.309000	0.317362	
1000	0.321000	0.983538	1000	0.321000	0.321000	0.317369	
1000	0.303000	0.983538	1000	0.303000	0.303000	0.317343	
1000	0.341000	0.983538	1000	0.341000	0.341000	0.317385	
1000	0.289000	0.983538	1000	0.289000	0.289000	0.317335	
1000	0.331000	0.983538	1000	0.331000	0.331000	0.317359	
1000	0.327000	0.983538	1000	0.327000	0.327000	0.317376	
1000	0.332000	0.983538	1000	0.332000	0.332000	0.317402	
1000	0.285000	0.983538	1000	0.285000	0.285000	0.317345	
1000	0.283000	0.983538	1000	0.283000	0.283000	0.317284	
1000	0.329000	0.983538	1000	0.329000	0.329000	0.317304	
1000	0.314000	0.983538	1000	0.314000	0.314000	0.317299	
1000	0.303000	0.983538	1000	0.303000	0.303000	0.317273	
1000	0.307000	0.983538	1000	0.307000	0.307000	0.317255	
1000	0.313000	0.983538	1000	0.313000	0.313000	0.317248	
1000	0.319000	0.983538	1000	0.319000	0.319000	0.317251	
1000	0.309000	0.983538	1000	0.309000	0.309000	0.317236	
1000	0.347000	0.983538	1000	0.347000	0.347000	0.317288	
1000	0.323000	0.983538	1000	0.323000	0.323000	0.317298	
1000	0.357000	0.983538	1000	0.357000	0.357000	0.317368	
1000	0.320000	0.983538	1000	0.320000	0.320000	0.317372	
1000	0.336000	0.983538	1000	0.336000	0.336000	0.317405	
1000	0.354000	0.983538	1000	0.354000	0.354000	0.317468	
1000	0.316000	0.983538	1000	0.316000	0.316000	0.317466	
1000	0.339000	0.983538	1000	0.339000	0.339000	0.317503	
1000	0.333000	0.983538	1000	0.333000	0.333000	0.317530	
1000	0.329000	0.983538	1000	0.329000	0.329000	0.317549	
1000	0.312000	0.983538	1000	0.312000	0.312000	0.317540	
1000	0.299000	0.983538	1000	0.299000	0.299000	0.317508	
1000	0.298000	0.983538	1000	0.298000	0.298000	0.317475	
1000	0.312000	0.983538	1000	0.312000	0.312000	0.317465	
1000	0.291000	0.983538	1000	0.291000	0.291000	0.317420	
1000	0.300000	0.983538	1000	0.300000	0.300000	0.317390	
1000	0.324000	0.983538	1000	0.324000	0.324000	0.317402	
1000	0.286000	0.983538	1000	0.286000	0.286000	0.317348	
1000	0.319000	0.983538	1000	0.319000	0.319000	0.317351	
1000	0.341000	0.983538	1000	0.341000	0.341000	0.317391	
1000	0.339000	0.983538	1000	0.339000	0.339000	0.317428	
1000	0.281000	0.983538	1000	0.281000	0.281000	0.317366	
1000	0.307000	0.983538	1000	0.307000	0.307000	0.317349	
1000	0.314000	0.983538	1000	0.314000	0.314000	0.317343	
1000	0.313000	0.983538	1000	0.313000	0.313000	0.317336	
1000	0.285000	0.983538	1000	0.285000	0.285000	0.317281	
1000	0.312000	0.983538	1000	0.312000	0.312000	0.317273	
1000	0.292000	0.983538	1000	0.292000	0.292000	0.317230	
1000	0.321000	0.983538	1000	0.321000	0.321000	0.317237	
1000	0.327000	0.983538	1000	0.327000	0.327000	0.317253	
1000	0.340000	0.983538	1000	0.340000	0.340000	0.317291	
1000	0.279000	0.983538	1000	0.279000	0.279000	0.317227	
1000	0.306000	0.983538	1000	0.306000	0.306000	0.317208	
1000	0.308000	0.983538	1000	0.308000	0.308000	0.317193	
1000	0.335000	0.983538	1000	0.335000	0.335000	0.317223	
1000	0.329000	0.983538	1000	0.329000	0.329000	0.317242	
1000	0.328000	0.983538	1000	0.328000	0.328000	0.317260	
1000	0.297000	0.983538	1000	0.297000	0.297000	0.317226	
1000	0.299000	0.983538	1000	0.299000	0.299000	0.317197	
1000	0.324000	0.983538	1000	0.324000	0.324000	0.317208	
1000	0.353000	0.983538	1000	0.353000	0.353000	0.317266	
1000	0.322000	0.983538	1000	0.322000	0.322000	0.317274	
1000	0.339000	0.983538	1000	0.339000	0.339000	0.317309	
1000	0.325000	0.983538	1000	0.325000	0.325000	0.317322	
1000	0.345000	0.983538	1000	0.345000	0.345000	0.317367	
1000	0.344000	0.983538	1000	0.344000	0.344000	0.317410	
1000	0.324000	0.983538	1000	0.324000	0.324000	0.317421	
1000	0.301000	0.983538	1000	0.301000	0.301000	0.317394	
1000	0.332000	0.983538	1000	0.332000	0.332000	0.317418	
1000	0.295000	0.983538	1000	0.295000	0.295000	0.317382	
1000	0.330000	0.983538	1000	0.330000	0.330000	0.317402	
1000	0.291000	0.983538	1000	0.291000	0.291000	0.317360	
1000	0.331000	0.983538	1000	0.331000	0.331000	0.317382	
1000	0.340000	0.983538	1000	0.340000	0.340000	0.317418	
1000	0.305000	0.983538	1000	0.305000	0.305000	0.317398	
1000	0.332000	0.983538	1000	0.332000	0.332000	0.317421	
1000	0.324000	0.983538	1000	0.324000	0.324000	0.317432	
1000	0.326000	0.983538	1000	0.326000	0.326000	0.317445	
1000	0.305000	0.983538	1000	0.305000	0.305000	0.317426	
1000	0.314000	0.983538	1000	0.314000	0.314000	0.317420	
1000	0.316000	0.983538	1000	0.316000	0.316000	0.317418	
1000	0.305000	0.983538	1000	0.305000	0.305000	0.317398	
1000	0.279000	0.983538	1000	0.279000	0.279000	0.317338	
1000	0.324000	0.983538	1000	0.324000	0.324000	0.317348	
1000	0.302000	0.983538	1000	0.302000	0.302000	0.317324	
1000	0.283000	0.983538	1000	0.283000	0.283000	0.317270	
1000	0.331000	0.983538	1000	0.331000	0.331000	0.317291	
1000	0.328000	0.983538	1000	0.328000	0.328000	0.317308	
1000	0.309000	0.983538	1000	0.309000	0.309000	0.317295	
1000	0.295000	0.983538	1000	0.295000	0.295000	0.317260	
1000	0.286000	0.983538	1000	0.286000	0.286000	0.317212	
1000	0.326000	0.983538	1000	0.326000	0.326000	0.317225	
1000	0.323000	0.983538	1000	0.323000	0.323000	0.317234	
1000	0.328000	0.983538	1000	0.328000	0.328000	0.317251	
1000	0.300000	0.983538	1000	0.300000	0.300000	0.317224	
1000	0.318000	0.983538	1000	0.318000	0.318000	0.317226	
1000	0.289000	0.983538	1000	0.289000	0.289000	0.317182	
1000	0.302000	0.983538	1000	0.302000	0.302000	0.317158	
1000	0.308000	0.983538	1000	0.308000	0.308000	0.317144	
1000	0.306000	0.983538	1000	0.306000	0.306000	0.317127	
1000	0.322000	0.983538	1000	0.322000	0.322000	0.317135	
1000	0.359000	0.983538	1000	0.359000	0.359000	0.317199	
1000	0.326000	0.983538	1000	0.326000	0.326000	0.317212	
1000	0.311000	0.983538	1000	0.311000	0.311000	0.317203	
1000	0.340000	0.983538	1000	0.340000	0.340000	0.317238	
1000	0.332000	0.983538	1000	0.332000	0.332000	0.317260	
1000	0.292000	0.983538	1000	0.292000	0.292000	0.317222	
1000	0.325000	0.983538	1000	0.325000	0.325000	0.317234	
1000	0.312000	0.983538	1000	0.312000	0.312000	0.317226	
1000	0.307000	0.983538	1000	0.307000	0.307000	0.317210	
1000	0.306000	0.983538	1000	0.306000	0.306000	0.317193	
1000	0.322000	0.983538	1000	0.322000	0.322000	0.317200	
1000	0.314000	0.983538	1000	0.314000	0.314000	0.317196	
1000	0.323000	0.983538	1000	0.323000	0.323000	0.317204	
1000	0.314000	0.983538	1000	0.314000	0.314000	0.317200	
1000	0.339000	0.983538	1000	0.339000	0.339000	0.317232	
1000	0.332000	0.983538	1000	0.332000	0.332000	0.317254	
1000	0.327000	0.983538	1000	0.327000	0.327000	0.317269	
1000	0.318000	0.983538	1000	0.318000	0.318000	0.317270	
1000	0.328000	0.983538	1000	0.328000	0.328000	0.317286	
1000	0.321000	0.983538	1000	0.321000	0.321000	0.317292	
1000	0.302000	0.983538	1000	0.302000	0.302000	0.317269	
1000	0.318000	0.983538	1000	0.318000	0.318000	0.317270	
1000	0.297000	0.983538	1000	0.297000	0.297000	0.317240	
1000	0.303000	0.983538	1000	0.303000	0.303000	0.317219	
1000	0.318000	0.983538	1000	0.318000	0.318000	0.317220	
1000	0.332000	0.983538	1000	0.332000	0.332000	0.317242	
1000	0.304000	0.983538	1000	0.304000	0.304000	0.317222	
1000	0.329000	0.983538	1000	0.329000	0.329000	0.317240	
1000	0.342000	0.983538	1000	0.342000	0.342000	0.317276	
1000	0.333000	0.983538	1000	0.333000	0.333000	0.317299	
1000	0.301000	0.983538	1000	0.301000	0.301000	0.317275	
1000	0.330000	0.983538	1000	0.330000	0.330000	0.317294	
1000	0.315000	0.983538	1000	0.315000	0.315000	0.317290	
1000	0.317000	0.983538	1000	0.317000	0.317000	0.317290	
1000	0.324000	0.983538	1000	0.324000	0.324000	0.317300	
1000	0.337000	0.983538	1000	0.337000	0.337000	0.317329	
1000	0.318000	0.983538	1000	0.318000	0.318000	0.317329	
1000	0.307000	0.983538	1000	0.307000	0.307000	0.317314	
1000	0.298000	0.983538	1000	0.298000	0.298000	0.317286	
1000	0.317000	0.983538	1000	0.317000	0.317000	0.317286	
1000	0.331000	0.983538	1000	0.331000	0.331000	0.317306	
1000	0.278000	0.983538	1000	0.278000	0.278000	0.317249	
1000	0.284000	0.983538	1000	0.284000	0.284000	0.317201	
1000	0.323000	0.983538	1000	0.323000	0.323000	0.317210	
1000	0.335000	0.983538	1000	0.335000	0.335000	0.317235	
1000	0.351000	0.983538	1000	0.351000	0.351000	0.317284	
1000	0.312000	0.983538	1000	0.312000	0.312000	0.317276	
1000	0.312000	0.983538	1000	0.312000	0.312000	0.317269	
1000	0.337000	0.983538	1000	0.337000	0.337000	0.317297	
1000	0.361000	0.983538	1000	0.361000	0.361000	0.317359	
1000	0.299000	0.983538	1000	0.299000	0.299000	0.317333	
1000	0.297000	0.983538	1000	0.297000	0.297000	0.317304	
1000	0.318000	0.983538	1000	0.318000	0.318000	0.317305	
1000	0.362000	0.983538	1000	0.362000	0.362000	0.317368	
1000	0.318000	0.983538	1000	0.318000	0.318000	0.317369	
1000	0.310000	0.983538	1000	0.310000	0.310000	0.317359	
1000	0.316000	0.983538	1000	0.316000	0.316000	0.317357	
1000	0.308000	0.983538	1000	0.308000	0.308000	0.317344	
1000	0.335000	0.983538	1000	0.335000	0.335000	0.317369	
1000	0.304000	0.983538	1000	0.304000	0.304000	0.317350	
1000	0.301000	0.983538	1000	0.301000	0.301000	0.317327	
1000	0.299000	0.983538	1000	0.299000	0.299000	0.317301	
1000	0.309000	0.983538	1000	0.309000	0.309000	0.317289	
1000	0.343000	0.983538	1000	0.343000	0.343000	0.317325	
1000	0.327000	0.983538	1000	0.327000	0.327000	0.317339	
1000	0.313000	0.983538	1000	0.313000	0.313000	0.317333	
1000	0.313000	0.983538	1000	0.313000	0.313000	0.317327	
1000	0.329000	0.983538	1000	0.329000	0.329000	0.317343	
1000	0.294000	0.983538	1000	0.294000	0.294000	0.317311	
1000	0.320000	0.983538	1000	0.320000	0.320000	0.317314	
1000	0.330000	0.983538	1000	0.330000	0.330000	0.317332	
1000	0.315000	0.983538	1000	0.315000	0.315000	0.317329	
1000	0.308000	0.983538	1000	0.308000	0.308000	0.317316	
1000	0.314000	0.983538	1000	0.314000	0.314000	0.317311	
1000	0.304000	0.983538	1000	0.304000	0.304000	0.317293	
1000	0.304000	0.983538	1000	0.304000	0.304000	0.317275	
1000	0.298000	0.983538	1000	0.298000	0.298000	0.317248	
1000	0.309000	0.983538	1000	0.309000	0.309000	0.317237	
1000	0.286000	0.983538	1000	0.286000	0.286000	0.317194	
1000	0.300000	0.983538	1000	0.300000	0.300000	0.317171	
1000	0.358000	0.983538	1000	0.358000	0.358000	0.317226	
1000	0.339000	0.983538	1000	0.339000	0.339000	0.317256	
1000	0.332000	0.983538	1000	0.332000	0.332000	0.317276	
1000	0.282000	0.983538	1000	0.282000	0.282000	0.317228	
1000	0.309000	0.983538	1000	0.309000	0.309000	0.317217	
1000	0.282000	0.983538	1000	0.282000	0.282000	0.317169	
1000	0.303000	0.983538	1000	0.303000	0.303000	0.317150	
1000	0.329000	0.983538	1000	0.329000	0.329000	0.317166	
1000	0.321000	0.983538	1000	0.321000	0.321000	0.317171	
1000	0.316000	0.983538	1000	0.316000	0.316000	0.317170	
1000	0.300000	0.983538	1000	0.300000	0.300000	0.317146	
1000	0.308000	0.983538	1000	0.308000	0.308000	0.317134	
1000	0.332000	0.983538	1000	0.332000	0.332000	0.317154	
1000	0.287000	0.983538	1000	0.287000	0.287000	0.317114	
1000	0.300000	0.983538	1000	0.300000	0.300000	0.317091	
1000	0.325000	0.983538	1000	0.325000	0.325000	0.317101	
1000	0.292000	0.983538	1000	0.292000	0.292000	0.317068	
1000	0.346000	0.983538	1000	0.346000	0.346000	0.317106	
1000	0.328000	0.983538	1000	0.328000	0.328000	0.317121	
1000	0.303000	0.983538	1000	0.303000	0.303000	0.317102	
1000	0.326000	0.983538	1000	0.326000	0.326000	0.317114	
1000	0.325000	0.983538	1000	0.325000	0.325000	0.317124	
1000	0.326000	0.983538	1000	0.326000	0.326000	0.317136	
1000	0.307000	0.983538	1000	0.307000	0.307000	0.317123	
1000	0.294000	0.983538	1000	0.294000	0.294000	0.317092	
1000	0.321000	0.983538	1000	0.321000	0.321000	0.317097	
1000	0.342000	0.983538	1000	0.342000	0.342000	0.317130	
1000	0.302000	0.983538	1000	0.302000	0.302000	0.317110	
1000	0.316000	0.983538	1000	0.316000	0.316000	0.317109	
1000	0.312000	0.983538	1000	0.312000	0.312000	0.317102	
1000	0.321000	0.983538	1000	0.321000	0.321000	0.317107	
1000	0.322000	0.983538	1000	0.322000	0.322000	0.317114	
1000	0.303000	0.983538	1000	0.303000	0.303000	0.317095	
1000	0.304000	0.983538	1000	0.304000	0.304000	0.317078	
1000	0.309000	0.983538	1000	0.309000	0.309000	0.317067	
1000	0.322000	0.983538	1000	0.322000	0.322000	0.317074	
1000	0.324000	0.983538	1000	0.324000	0.324000	0.317083	
1000	0.362000	0.983538	1000	0.362000	0.362000	0.317141	
1000	0.313000	0.983538	1000	0.313000	0.313000	0.317136	
1000	0.332000	0.983538	1000	0.332000	0.332000	0.317155	
1000	0.303000	0.983538	1000	0.303000	0.303000	0.317137	
1000	0.308000	0.983538	1000	0.308000	0.308000	0.317125	
1000	0.280000	0.983538	1000	0.280000	0.280000	0.317077	
1000	0.327000	0.983538	1000	0.327000	0.327000	0.317090	
1000	0.321000	0.983538	1000	0.321000	0.321000	0.317095	
1000	0.325000	0.983538	1000	0.325000	0.325000	0.317105	
1000	0.318000	0.983538	1000	0.318000	0.318000	0.317106	
1000	0.315000	0.983538	1000	0.315000	0.315000	0.317104	
1000	0.292000	0.983538	1000	0.292000	0.292000	0.317071	
1000	0.312000	0.983538	1000	0.312000	0.312000	0.317065	
1000	0.334000	0.983538	1000	0.334000	0.334000	0.317087	
1000	0.352000	0.983538	1000	0.352000	0.352000	0.317131	
1000	0.319000	0.983538	1000	0.319000	0.319000	0.317134	
1000	0.326000	0.983538	1000	0.326000	0.326000	0.317145	
1000	0.315000	0.983538	1000	0.315000	0.315000	0.317142	
1000	0.293000	0.983538	1000	0.293000	0.293000	0.317111	
1000	0.327000	0.983538	1000	0.327000	0.327000	0.317124	
1000	0.340000	0.983538	1000	0.340000	0.340000	0.317153	
1000	0.326000	0.983538	1000	0.326000	0.326000	0.317164	
1000	0.309000	0.983538	1000	0.309000	0.309000	0.317154	
1000	0.333000	0.983538	1000	0.333000	0.333000	0.317174	
1000	0.311000	0.983538	1000	0.311000	0.311000	0.317166	
1000	0.305000	0.983538	1000	0.305000	0.305000	0.317151	
1000	0.273000	0.983538	1000	0.273000	0.273000	0.317095	
1000	0.305000	0.983538	1000	0.305000	0.305000	0.317080	
1000	0.323000	0.983538	1000	0.323000	0.323000	0.317087	
1000	0.334000	0.983538	1000	0.334000	0.334000	0.317109	
1000	0.316000	0.983538	1000	0.316000	0.316000	0.317107	
1000	0.314000	0.983538	1000	0.314000	0.314000	0.317103	
1000	0.300000	0.983538	1000	0.300000	0.300000	0.317082	
1000	0.303000	0.983538	1000	0.303000	0.303000	0.317064	
1000	0.355000	0.983538	1000	0.355000	0.355000	0.317112	
1000	0.296000	0.983538	1000	0.296000	0.296000	0.317085	
1000	0.314000	0.983538	1000	0.314000	0.314000	0.317082	
1000	0.337000	0.983538	1000	0.337000	0.337000	0.317106	
1000	0.291000	0.983538	1000	0.291000	0.291000	0.317074	
1000	0.317000	0.983538	1000	0.317000	0.317000	0.317074	
1000	0.324000	0.983538	1000	0.324000	0.324000	0.317082	
1000	0.316000	0.983538	1000	0.316000	0.316000	0.317081	
1000	0.332000	0.983538	1000	0.332000	0.332000	0.317099	
1000	0.343000	0.983538	1000	0.343000	0.343000	0.317131	
1000	0.325000	0.983538	1000	0.325000	0.325000	0.317141	
1000	0.314000	0.983538	1000	0.314000	0.314000	0.317137	
1000	0.280000	0.983538	1000	0.280000	0.280000	0.317092	
1000	0.329000	0.983538	1000	0.329000	0.329000	0.317106	
1000	0.317000	0.983538	1000	0.317000	0.317000	0.317106	
1000	0.328000	0.983538	1000	0.328000	0.328000	0.317119	
1000	0.321000	0.983538	1000	0.321000	0.321000	0.317124	
1000	0.305000	0.983538	1000	0.305000	0.305000	0.317109	
1000	0.305000	0.983538	1000	0.305000	0.305000	0.317095	
1000	0.323000	0.983538	1000	0.323000	0.323000	0.317102	
1000	0.306000	0.983538	1000	0.306000	0.306000	0.317088	
1000	0.332000	0.983538	1000	0.332000	0.332000	0.317106	
1000	0.324000	0.983538	1000	0.324000	0.324000	0.317115	
1000	0.308000	0.983538	1000	0.308000	0.308000	0.317104	
1000	0.312000	0.983538	1000	0.312000	0.312000	0.317098	
1000	0.336000	0.983538	1000	0.336000	0.336000	0.317120	
1000	0.305000	0.983538	1000	0.305000	0.305000	0.317106	
1000	0.320000	0.983538	1000	0.320000	0.320000	0.317109	
1000	0.315000	0.983538	1000	0.315000	0.315000	0.317107	
1000	0.330000	0.983538	1000	0.330000	0.330000	0.317122	
1000	0.320000	0.983538	1000	0.320000	0.320000	0.317126	
1000	0.345000	0.983538	1000	0.345000	0.345000	0.317159	
1000	0.316000	0.983538	1000	0.316000	0.316000	0.317158	
1000	0.329000	0.983538	1000	0.329000	0.329000	0.317172	
1000	0.307000	0.983538	1000	0.307000	0.307000	0.317160	
1000	0.314000	0.983538	1000	0.314000	0.314000	0.317156	
1000	0.321000	0.983538	1000	0.321000	0.321000	0.317161	
1000	0.301000	0.983538	1000	0.301000	0.301000	0.317141	
1000	0.329000	0.983538	1000	0.329000	0.329000	0.317155	
1000	0.336000	0.983538	1000	0.336000	0.336000	0.317178	
1000	0.313000	0.983538	1000	0.313000	0.313000	0.317173	
1000	0.329000	0.983538	1000	0.329000	0.329000	0.317187	
1000	0.302000	0.983538	1000	0.302000	0.302000	0.317169	
1000	0.330000	0.983538	1000	0.330000	0.330000	0.317184	
1000	0.333000	0.983538	1000	0.333000	0.333000	0.317203	
1000	0.328000	0.983538	1000	0.328000	0.328000	0.317215	
1000	0.309000	0.983538	1000	0.309000	0.309000	0.317206	
1000	0.328000	0.983538	1000	0.328000	0.328000	0.317218	
1000	0.291000	0.983538	1000	0.291000	0.291000	0.317188	
1000	0.306000	0.983538	1000	0.306000	0.306000	0.317175	
1000	0.292000	0.983538	1000	0.292000	0.292000	0.317145	
1000	0.308000	0.983538	1000	0.308000	0.308000	0.317134	
1000	0.318000	0.983538	1000	0.318000	0.318000	0.317135	
1000	0.366000	0.983538	1000	0.366000	0.366000	0.317192	
1000	0.300000	0.983538	1000	0.300000	0.300000	0.317172	
1000	0.294000	0.983538	1000	0.294000	0.294000	0.317145	
1000	0.322000	0.983538	1000	0.322000	0.322000	0.317151	
1000	0.324000	0.983538	1000	0.324000	0.324000	0.317159	
1000	0.317000	0.983538	1000	0.317000	0.317000	0.317159	
1000	0.346000	0.983538	1000	0.346000	0.346000	0.317192	
1000	0.309000	0.983538	1000	0.309000	0.309000	0.317183	
1000	0.324000	0.983538	1000	0.324000	0.324000	0.317191	
1000	0.323000	0.983538	1000	0.323000	0.323000	0.317197	
1000	0.317000	0.983538	1000	0.317000	0.317000	0.317197	
1000	0.315000	0.983538	1000	0.315000	0.315000	0.317195	
1000	0.302000	0.983538	1000	0.302000	0.302000	0.317177	
1000	0.361000	0.983538	1000	0.361000	0.361000	0.317227	
1000	0.320000	0.983538	1000	0.320000	0.320000	0.317231	
1000	0.334000	0.983538	1000	0.334000	0.334000	0.317250	
1000	0.302000	0.983538	1000	0.302000	0.302000	0.317232	
1000	0.316000	0.983538	1000	0.316000	0.316000	0.317231	
1000	0.315000	0.983538	1000	0.315000	0.315000	0.317228	
1000	0.355000	0.983538	1000	0.355000	0.355000	0.317272	
1000	0.309000	0.983538	1000	0.309000	0.309000	0.317262	
1000	0.330000	0.983538	1000	0.330000	0.330000	0.317277	
1000	0.303000	0.983538	1000	0.303000	0.303000	0.317260	
